seed,feature_group,perturbation_type,strength,high_flip_rate,mid_flip_rate,low_flip_rate,high_delta_auc,mid_delta_auc,low_delta_auc,high_auc_drop,mid_auc_drop,low_auc_drop,delta_flip_density,flip_density_ratio,delta_auc_density,auc_drop_density,density_definition
13,header,important,0.01,0.0006971706491156722,0.00951116455400237,0.012257822590725387,-0.00025255784989619556,-7.519217423956892e-05,0.002021507649894061,-0.00025255784989619556,-7.519217423956892e-05,0.002021507649894061,0.011560651941609715,17.58224131534202,0.0022740654997902565,0.0022740654997902565,class_conditional
13,header,important,0.05,0.018466722550980603,0.15541860814670075,0.18940877463439024,0.0006705130854562924,0.029863051869417512,0.03804018619221716,0.0006705130854562924,0.029863051869417512,0.03804018619221716,0.17094205208340962,10.256761810954506,0.03736967310676087,0.03736967310676087,class_conditional
13,header,important,0.1,0.0892793413397296,0.25741520116238287,0.2764634806883047,0.011550521186370566,0.12922411774044118,0.1553708039270385,0.011550521186370566,0.12922411774044118,0.1553708039270385,0.18718413934857508,3.0966120105690957,0.14382028274066794,0.14382028274066794,class_conditional
13,header,random,0.01,0.0010129723538639024,0.007491816557275749,0.009172534477730096,-6.36133246262327e-06,0.0013308602681792014,0.0018210770262799437,-6.36133246262327e-06,0.0013308602681792014,0.0018210770262799437,0.008159562123866194,9.05506891944503,0.001827438358742567,0.001827438358742567,class_conditional
13,header,random,0.05,0.008258567314316068,0.03887845082418958,0.046429732094496065,-8.069116779968466e-06,0.007345188247056838,0.008315699862993936,-8.069116779968466e-06,0.007345188247056838,0.008315699862993936,0.03817116478018,5.622008070820106,0.008323768979773905,0.008323768979773905,class_conditional
13,header,random,0.1,0.012293027463543785,0.058142107988042147,0.06460730802883212,0.0005416225318388146,0.008886828110640222,0.01414543139277787,0.0005416225318388146,0.008886828110640222,0.01414543139277787,0.052314280565288335,5.255605929493904,0.013603808860939055,0.013603808860939055,class_conditional
13,imports,important,0.01,0.03375141867706545,0.0594949623772478,0.08194931708902425,0.00649902316730433,0.004780208713398015,0.00200038068809949,0.00649902316730433,0.004780208713398015,0.00200038068809949,0.0481978984119588,2.4280258519832216,-0.00449864247920484,-0.00449864247920484,class_conditional
13,imports,important,0.05,0.024386694991706197,0.17486608850911872,0.1528737260522829,0.0065864378545353874,0.05318859064762049,0.012475994983417005,0.0065864378545353874,0.05318859064762049,0.012475994983417005,0.12848703106057668,6.268734902547251,0.005889557128881617,0.005889557128881617,class_conditional
13,imports,important,0.1,0.05266711288304281,0.21023572673553542,0.17764018633178058,0.00794312864757818,0.09121368105723682,0.03221241979300338,0.00794312864757818,0.09121368105723682,0.03221241979300338,0.12497307344873777,3.3728863536959754,0.024269291145425198,0.024269291145425198,class_conditional
13,imports,random,0.01,0.0002400838110758665,0.002216979126812056,0.003931633903050807,-0.00037198770921622606,-0.000253003755389708,-0.00016027109270398964,-0.00037198770921622606,-0.000253003755389708,-0.00016027109270398964,0.0036915500919749407,16.376089189155742,0.00021171661651223642,0.00021171661651223642,class_conditional
13,imports,random,0.05,0.0031699793382417136,0.01173027462483527,0.014716960691994232,-0.0007861089079796823,-0.00026490437261516566,-0.0013380714488091584,-0.0007861089079796823,-0.00026490437261516566,-0.0013380714488091584,0.011546981353752518,4.642604610841805,-0.0005519625408294761,-0.0005519625408294761,class_conditional
13,imports,random,0.1,0.007260716468294385,0.022189452875908684,0.027596436696360867,-0.001950513897097217,0.0007109302701398645,-0.0018778490219607535,-0.001950513897097217,0.0007109302701398645,-0.0018778490219607535,0.02033572022806648,3.800786990769734,7.266487513646336e-05,7.266487513646336e-05,class_conditional
42,header,important,0.01,8.029613213531504e-06,0.027308131707586395,0.052991666666666666,0.0008450664624201076,0.020067784355207507,0.01639306930555562,0.0008450664624201076,0.020067784355207507,0.01639306930555562,0.05298363705345314,6599.529175,0.015548002843135511,0.015548002843135511,class_conditional
42,header,important,0.05,0.02251503545074234,0.14965535693809165,0.176425,0.0007219107113448642,0.03900598907068331,0.04065438444444447,0.0007219107113448642,0.03900598907068331,0.04065438444444447,0.15390996454925765,7.835874848430813,0.039932473733099605,0.039932473733099605,class_conditional
42,header,important,0.1,0.06409237267040846,0.21632457179745265,0.23814166666666667,0.03258889292045741,0.10312045005379866,0.1250286243055556,0.03258889292045741,0.10312045005379866,0.1250286243055556,0.1740492939962582,3.715600729766976,0.0924397313850982,0.0924397313850982,class_conditional
42,header,random,0.01,0.0013252876608933748,0.01160064724094436,0.011987916666666666,-1.2519359918611306e-05,0.0011908716630741334,0.0018545229027778277,-1.2519359918611306e-05,0.0011908716630741334,0.0018545229027778277,0.010662629005773291,9.045520471069372,0.001867042262696439,0.001867042262696439,class_conditional
42,header,random,0.05,0.00462706461429753,0.02501773117416472,0.028789583333333334,0.00012586292237608542,0.004817341298425776,0.0042879729305555555,0.00012586292237608542,0.004817341298425776,0.0042879729305555555,0.024162518719035804,6.2219972559652925,0.00416211000817947,0.00416211000817947,class_conditional
42,header,random,0.1,0.01056576654702543,0.05189394422006192,0.05588208333333333,0.0004674734084831211,0.01115398134133545,0.011333639916666704,0.0004674734084831211,0.01115398134133545,0.011333639916666704,0.0453163167863079,5.288975777064255,0.010866166508183582,0.010866166508183582,class_conditional
42,imports,important,0.01,0.07159273009301238,0.06401438428127336,0.07779101840817994,0.016741593169409152,0.007034770137243518,0.005511059676783225,0.016741593169409152,0.007034770137243518,0.005511059676783225,0.006198288315167555,1.0865770631615084,-0.011230533492625927,-0.011230533492625927,class_conditional
42,imports,important,0.05,0.16779866897059076,0.21685278857922727,0.19505670786076781,0.06171575465221635,0.030155185507447335,0.03041205563240612,0.06171575465221635,0.030155185507447335,0.03041205563240612,0.027258038890177055,1.1624449052987091,-0.03130369901981023,-0.03130369901981023,class_conditional
42,imports,important,0.1,0.16035653795486818,0.22523098252873064,0.21132323897300856,0.058053921519342966,0.046810326688588755,0.05325464825586235,0.058053921519342966,0.046810326688588755,0.05325464825586235,0.05096670101814038,1.3178336329042275,-0.004799273263480619,-0.004799273263480619,class_conditional
42,imports,random,0.01,0.000666084982863139,0.002771248767912655,0.005867451104574129,-0.0005590696735758738,-0.0001267598269165615,-0.000225339411009845,-0.0005590696735758738,-0.0001267598269165615,-0.000225339411009845,0.00520136612171099,8.808862615927971,0.00033373026256602883,0.00033373026256602883,class_conditional
42,imports,random,0.05,0.0031992609194025764,0.0076532933288562975,0.01593070057749519,-0.000981976900356707,-5.504205975434551e-05,-0.0007335173580440724,-0.000981976900356707,-5.504205975434551e-05,-0.0007335173580440724,0.012731439658092612,4.979494007781665,0.0002484595423126346,0.0002484595423126346,class_conditional
42,imports,random,0.1,0.007677085650088679,0.0160176770685528,0.02551228739760502,-0.00443660529637459,0.0014416421675398083,-0.002324872731287836,-0.00443660529637459,0.0014416421675398083,-0.002324872731287836,0.017835201747516342,3.323173474990516,0.0021117325650867546,0.0021117325650867546,class_conditional
77,header,important,0.01,0.01082196566544527,0.06817011288511386,0.07771640883379569,0.0012306749856166865,0.01896767684691847,0.015515721145256234,0.0012306749856166865,0.01896767684691847,0.015515721145256234,0.06689444316835041,7.181357919286842,0.014285046159639547,0.014285046159639547,class_conditional
77,header,important,0.05,0.021505813150475696,0.17755975649912614,0.21828738993160557,0.0012844653185161148,0.03422375960002044,0.03632003034689635,0.0012844653185161148,0.03422375960002044,0.03632003034689635,0.19678157678112987,10.150157466925503,0.03503556502838023,0.03503556502838023,class_conditional
77,header,important,0.1,0.0800922954429125,0.21469279544744552,0.23970542906888595,0.014398509007655158,0.08004519299454671,0.10193206988418113,0.014398509007655158,0.08004519299454671,0.10193206988418113,0.15961313362597346,2.992865015833403,0.08753356087652597,0.08753356087652597,class_conditional
77,header,random,0.01,0.0003680443278113143,0.004033722000354613,0.005570689525904082,3.153182521932196e-05,0.00020785188957756496,0.0006416111751302245,3.153182521932196e-05,0.00020785188957756496,0.0006416111751302245,0.0052026451980927675,15.135920064389671,0.0006100793499109026,0.0006100793499109026,class_conditional
77,header,random,0.05,0.006436307207331636,0.031015754945583805,0.03797849032397804,0.0006548173324172791,0.004805704376743686,0.005321383960921832,0.0006548173324172791,0.004805704376743686,0.005321383960921832,0.03154218311664641,5.900664635882594,0.0046665666285045536,0.0046665666285045536,class_conditional
77,header,random,0.1,0.014391101939341743,0.06254358783846536,0.06989561725772458,0.0007267220329414181,0.009779712469027197,0.012586133484547995,0.0007267220329414181,0.009779712469027197,0.012586133484547995,0.05550451531838284,4.856863466907083,0.011859411451606577,0.011859411451606577,class_conditional
77,imports,important,0.01,0.0335886518257972,0.02445736392685768,0.04178263695605073,-0.0009351493362182994,0.0006716021910671,-0.0002788329277138013,-0.0009351493362182994,0.0006716021910671,-0.0002788329277138013,0.008193985130253531,1.2439509978772139,0.0006563164085044981,0.0006563164085044981,class_conditional
77,imports,important,0.05,0.046182949969917154,0.0654957198277244,0.08565690571823803,0.00658623740910691,0.009896590264829697,0.013029477069367301,0.00658623740910691,0.009896590264829697,0.013029477069367301,0.039473955748320876,1.8547300632383508,0.006443239660260391,0.006443239660260391,class_conditional
77,imports,important,0.1,0.04005067802101171,0.10645392268972224,0.09691505141580974,0.015498087723835652,0.031370454711541096,0.026437853869749506,0.015498087723835652,0.031370454711541096,0.026437853869749506,0.05686437339479802,2.4198105052045653,0.010939766145913854,0.010939766145913854,class_conditional
77,imports,random,0.01,0.0014257532281205163,0.002997456476899894,0.00457117381376977,0.00016971757255576647,-0.00015562782106351425,-0.0001233199379121197,0.00016971757255576647,-0.00015562782106351425,-0.0001233199379121197,0.0031454205856492534,3.2061465642239297,-0.0002930375104678862,-0.0002930375104678862,class_conditional
77,imports,random,0.05,0.010076017031517564,0.009465272360026079,0.014574340427659541,-0.0009729429825325042,-0.0015599065113437115,-0.0018068958946348356,-0.0009729429825325042,-0.0015599065113437115,-0.0018068958946348356,0.004498323396141977,1.4464386455552147,-0.0008339529121023314,-0.0008339529121023314,class_conditional
77,imports,random,0.1,0.01576080668301939,0.015690758888972013,0.02431459475675405,-0.00014335861790850112,-0.0003277025726135474,-0.0020668232303181155,-0.00014335861790850112,-0.0003277025726135474,-0.0020668232303181155,0.00855378807373466,1.5427252707153922,-0.0019234646124096143,-0.0019234646124096143,class_conditional
123,header,important,0.01,0.0010484756147507413,0.008372667779099435,0.014774876876026032,-0.0001594766244989998,-0.0004509159425195586,0.0020291697916148266,-0.0001594766244989998,-0.0004509159425195586,0.0020291697916148266,0.01372640126127529,14.091769677961016,0.0021886464161138264,0.0021886464161138264,class_conditional
123,header,important,0.05,0.02017496436821153,0.17514931677854043,0.18749010424913126,0.0008227568076208946,0.038838913660487195,0.03339179069237763,0.0008227568076208946,0.038838913660487195,0.03339179069237763,0.16731513988091973,9.293206214755356,0.03256903388475674,0.03256903388475674,class_conditional
123,header,important,0.1,0.0794302190331089,0.21131318905332533,0.21362321980650162,0.010237627706231711,0.06385992023450193,0.08477609956500731,0.010237627706231711,0.06385992023450193,0.08477609956500731,0.13419300077339272,2.6894451810268465,0.0745384718587756,0.0745384718587756,class_conditional
123,header,random,0.01,0.0009219213315640306,0.007888465305127417,0.010035749702085815,0.0001313963995371814,0.0010231752201085409,0.0016134596784499688,0.0001313963995371814,0.0010231752201085409,0.0016134596784499688,0.009113828370521784,10.885689872323773,0.0014820632789127874,0.0014820632789127874,class_conditional
123,header,random,0.05,0.0062892154453564,0.031534106432075056,0.03762010316580695,0.0003752518561743634,0.0055933911384918825,0.006891393511497224,0.0003752518561743634,0.0055933911384918825,0.006891393511497224,0.031330887720450555,5.98168459844757,0.006516141655322861,0.006516141655322861,class_conditional
