seed,feature_group,density_bin,density_definition,thresholds_json,perturbation_type,strength,trial_id,n_samples,n_masked_features,baseline_auc,perturbed_auc,delta_auc,auc_drop,flip_rate,benign_to_malware_rate_overall,malware_to_benign_rate_overall,benign_to_malware_rate_cond,malware_to_benign_rate_cond,mean_abs_probability_shift,mean_signed_probability_shift,mean_margin_shift
13,header,low_density,class_conditional,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.000111033019493334, ""label_0_q_low"": -0.013253951445221901, ""label_1_q_high"": -1.1920928955078125e-07, ""label_1_q_low"": -0.029621761292219162, ""low_quantile"": 0.25}",random,0.01,13,120005,1,0.9629920602860961,0.9618619391863323,0.0011301210997637368,0.0011301210997637368,0.012391150368734637,0.0031082038248406315,0.00443314861880755,0.006216563057282379,0.008866075594960336,0.022502753083179956,0.00353665238236026,-0.01504436340469966
13,header,high_density,class_conditional,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.000111033019493334, ""label_0_q_low"": -0.013253951445221901, ""label_1_q_high"": -1.1920928955078125e-07, ""label_1_q_low"": -0.029621761292219162, ""low_quantile"": 0.25}",random,0.01,14,120487,1,0.9994898898385879,0.9997705454615592,-0.0002806556229713042,-0.0002806556229713042,0.001983616489745782,0.00023239021637189074,0.0014607385029090276,0.00046666666666666666,0.0029097161373518275,0.08193681726561128,-0.05564892989033636,-0.08154438814325637
13,header,mid_density,class_conditional,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.000111033019493334, ""label_0_q_low"": -0.013253951445221901, ""label_1_q_high"": -1.1920928955078125e-07, ""label_1_q_low"": -0.029621761292219162, ""low_quantile"": 0.25}",random,0.01,14,239508,1,0.9755852735094185,0.9739406797240299,0.001644593785388615,0.001644593785388615,0.033794278270454434,0.005703358551697647,0.01850042587303973,0.011383428195234961,0.03707670552008635,0.09107596017223442,-0.04433690875488664,-0.08080907445584558
13,header,low_density,class_conditional,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.000111033019493334, ""label_0_q_low"": -0.013253951445221901, ""label_1_q_high"": -1.1920928955078125e-07, ""label_1_q_low"": -0.029621761292219162, ""low_quantile"": 0.25}",random,0.01,14,120005,1,0.9629920602860961,0.9552664739546521,0.007725586331443934,0.007725586331443934,0.04017332611141203,0.005541435773509437,0.023265697262614057,0.011083148614189764,0.04653023131791214,0.07488317597158088,-0.04435891304966996,-0.05993489621831312
13,header,high_density,class_conditional,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.000111033019493334, ""label_0_q_low"": -0.013253951445221901, ""label_1_q_high"": -1.1920928955078125e-07, ""label_1_q_low"": -0.029621761292219162, ""low_quantile"": 0.25}",random,0.01,15,120487,1,0.9994898898385879,0.9994849456632554,4.944175332477485e-06,4.944175332477485e-06,0.0,0.0,0.0,0.0,0.0,0.00012066032020052003,-0.0001206603202005197,-0.0001206603202005193
13,header,mid_density,class_conditional,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.000111033019493334, ""label_0_q_low"": -0.013253951445221901, ""label_1_q_high"": -1.1920928955078125e-07, ""label_1_q_low"": -0.029621761292219162, ""low_quantile"": 0.25}",random,0.01,15,239508,1,0.9755852735094185,0.9755728011230597,1.247238635881942e-05,1.247238635881942e-05,8.350451759440186e-06,0.0,8.350451759440186e-06,0.0,1.673514128643031e-05,0.00021504486976078754,-0.0002150448697607875,-0.0002138841569662253
13,header,low_density,class_conditional,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.000111033019493334, ""label_0_q_low"": -0.013253951445221901, ""label_1_q_high"": -1.1920928955078125e-07, ""label_1_q_low"": -0.029621761292219162, ""low_quantile"": 0.25}",random,0.01,15,120005,1,0.9629920602860961,0.9629547661717582,3.7294114337838025e-05,3.7294114337838025e-05,2.4998958376734303e-05,0.0,2.4998958376734303e-05,0.0,4.999666688887407e-05,0.0002969950173644727,-0.0002957950673623894,-0.00024337619265863935
13,header,high_density,class_conditional,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.000111033019493334, ""label_0_q_low"": -0.013253951445221901, ""label_1_q_high"": -1.1920928955078125e-07, ""label_1_q_low"": -0.029621761292219162, ""low_quantile"": 0.25}",random,0.01,16,120487,1,0.9994898898385879,0.9991042879737243,0.00038560186486358283,0.00038560186486358283,1.6599301169420767e-05,1.6599301169420767e-05,0.0,3.3333333333333335e-05,0.0,0.008973295818837577,-0.002366539125704994,-0.00896867319797311
13,header,mid_density,class_conditional,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.000111033019493334, ""label_0_q_low"": -0.013253951445221901, ""label_1_q_high"": -1.1920928955078125e-07, ""label_1_q_low"": -0.029621761292219162, ""low_quantile"": 0.25}",random,0.01,16,239508,1,0.9755852735094185,0.9753564489476285,0.00022882456178996424,0.00022882456178996424,0.0011607127945621857,0.00027556490806152615,7.932929171468176e-05,0.000550004583371528,0.00015898384222108795,0.009619680575683472,-0.0010449472753248249,-0.009199548008014273
13,header,low_density,class_conditional,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.000111033019493334, ""label_0_q_low"": -0.013253951445221901, ""label_1_q_high"": -1.1920928955078125e-07, ""label_1_q_low"": -0.029621761292219162, ""low_quantile"": 0.25}",random,0.01,16,120005,1,0.9629920602860961,0.9627378784126459,0.0002541818734501655,0.0002541818734501655,0.003483188200491646,0.0007333027790508729,0.0012166159743344028,0.0014666422226296228,0.0024331711219252048,0.012473378271922877,-0.0034042668191743685,-0.010924659607379148
