seed,feature_group,perturbation_type,strength,high_flip_rate,mid_flip_rate,low_flip_rate,high_delta_auc,mid_delta_auc,low_delta_auc,high_auc_drop,mid_auc_drop,low_auc_drop,delta_flip_density,flip_density_ratio,delta_auc_density,auc_drop_density
13,header,important,0.01,0.0008666594445046292,0.008520868836953487,0.014033333333333333,-0.00015064028163891408,0.0008201788975485957,0.0021011200521744433,-0.00015064028163891408,0.0008201788975485957,0.0021011200521744433,0.013166673888828704,16.19244262820513,0.0022517603338133574,0.0022517603338133574
13,header,important,0.05,0.011224906459112841,0.166796528318868,0.17334166666666667,0.0014888764118459186,0.03223856920768631,0.03876753423190715,0.0014888764118459186,0.03223856920768631,0.03876753423190715,0.16211676020755383,15.44259342365751,0.037278657820061234,0.037278657820061234
13,header,important,0.1,0.08970758577011859,0.2586969112371302,0.27279166666666665,0.01395418190572184,0.1378921266515868,0.1435866010961585,0.01395418190572184,0.1378921266515868,0.1435866010961585,0.18308408089654807,3.0408985407957885,0.12963241919043667,0.12963241919043667
13,header,random,0.01,0.001179573503554137,0.00742690594544144,0.009109583333333332,0.00033915767997860227,0.0019975663740621928,0.0017846914383218503,0.00033915767997860227,0.0019975663740621928,0.0017846914383218503,0.007930009829779195,7.722777178264453,0.0014455337583432482,0.0014455337583432482
13,header,random,0.05,0.007784101799151673,0.04025391772465719,0.04402958333333333,0.0008071097558202012,0.00908027075006294,0.008472603834586239,0.0008071097558202012,0.00908027075006294,0.008472603834586239,0.03624548153418166,5.656347317828213,0.007665494078766038,0.007665494078766038
13,header,random,0.1,0.014483212639894669,0.056191692465385266,0.06613250000000001,0.0010223899563269133,0.010003118311493952,0.014213180948779474,0.0010223899563269133,0.010003118311493952,0.014213180948779474,0.05164928736010534,4.566148522727273,0.01319079099245256,0.01319079099245256
13,imports,important,0.01,0.03375141867706545,0.07275287615909876,0.061158333333333335,0.00649902316730433,0.010901533453979817,0.0073063581867446326,0.00649902316730433,0.010901533453979817,0.0073063581867446326,0.027406914656267885,1.8120225972868884,0.0008073350194403028,0.0008073350194403028
13,imports,important,0.05,0.024386694991706197,0.21410314318356935,0.09134166666666667,0.0065864378545353874,0.061733254003309534,0.024179455223147128,0.0065864378545353874,0.061733254003309534,0.024179455223147128,0.06695497167496048,3.7455533313444707,0.01759301736861174,0.01759301736861174
13,imports,important,0.1,0.05266711288304281,0.257735738767702,0.10315,0.00794312864757818,0.10263968514104449,0.049120105887885956,0.00794312864757818,0.10263968514104449,0.049120105887885956,0.0504828871169572,1.958527710244226,0.04117697724030778,0.04117697724030778
13,imports,random,0.01,0.0002400838110758665,0.0026582883864282487,0.003239583333333333,-0.00037198770921622606,-6.851661489174488e-05,0.0001585413390939705,-0.00037198770921622606,-6.851661489174488e-05,0.0001585413390939705,0.0029994995222574665,13.493551767676765,0.0005305290483101966,0.0005305290483101966
13,imports,random,0.05,0.0031699793382417136,0.013948773813003159,0.011237916666666667,-0.0007861089079796823,0.0011760746549146883,0.0009379269822830272,-0.0007861089079796823,0.0011760746549146883,0.0009379269822830272,0.008067937328424953,3.5451072286483676,0.0017240358902627095,0.0017240358902627095
13,imports,random,0.1,0.007260716468294385,0.026308154209952972,0.021137499999999997,-0.001950513897097217,0.0036662174794722833,0.002569727655444992,-0.001950513897097217,0.0036662174794722833,0.002569727655444992,0.01387678353170561,2.9112140781563127,0.004520241552542209,0.004520241552542209
42,header,important,0.01,0.0,0.02966285390335812,0.047282939308839096,0.003413880633488575,0.02510482383924828,0.01503479824667353,0.003413880633488575,0.02510482383924828,0.01503479824667353,0.047282939308839096,nan,0.011620917613184956,0.011620917613184956
42,header,important,0.05,0.015461728682880527,0.159760896388435,0.1585820118165682,0.0021085921455044065,0.04150763688670578,0.039100933379259906,0.0021085921455044065,0.04150763688670578,0.039100933379259906,0.14312028313368766,10.256421844483194,0.0369923412337555,0.0369923412337555
42,header,important,0.1,0.06556039399515416,0.22001617367525927,0.22366480279331005,0.03680316348038459,0.10544869901509668,0.11982442804718807,0.03680316348038459,0.10544869901509668,0.11982442804718807,0.1581044087981559,3.4115841770237383,0.08302126456680348,0.08302126456680348
42,header,random,0.01,0.0019141903199753544,0.01108167706005936,0.012056149532087232,2.527633683403474e-05,0.001262215844557657,0.0018492895273647448,2.527633683403474e-05,0.001262215844557657,0.0018492895273647448,0.010141959212111877,6.298302423889834,0.0018240131905307101,0.0018240131905307101
42,header,random,0.05,0.005030681997951759,0.024821797779037584,0.02802351647069608,0.0005975881058961074,0.005676610614997124,0.004037936847799001,0.0005975881058961074,0.005676610614997124,0.004037936847799001,0.022992834472744323,5.570520355312828,0.0034403487419028935,0.0034403487419028935
42,header,random,0.1,0.010878995528837749,0.05221054123453497,0.05340788826759777,0.0012368179620099507,0.012199443567874613,0.010847871715600926,0.0012368179620099507,0.012199443567874613,0.010847871715600926,0.042528892738760024,4.909266496711537,0.009611053753590976,0.009611053753590976
42,imports,important,0.01,0.07159273009301238,0.08011265164644714,0.053021907055421764,0.016741593169409152,0.011989428013898018,0.00890054574470378,0.016741593169409152,0.011989428013898018,0.00890054574470378,-0.01857082303759062,0.7406046254492092,-0.007841047424705372,-0.007841047424705372
42,imports,important,0.05,0.16779866897059076,0.272969020797227,0.10871865807827877,0.06171575465221635,0.041970359447995764,0.04017276139637238,0.06171575465221635,0.041970359447995764,0.04017276139637238,-0.05908001089231199,0.6479113257884861,-0.021542993255843967,-0.021542993255843967
42,imports,important,0.1,0.16035653795486818,0.2878249566724437,0.11501829059971502,0.058053921519342966,0.06207327265768159,0.06284126473347673,0.058053921519342966,0.06207327265768159,0.06284126473347673,-0.045338247355153155,0.7172659878207557,0.004787343214133766,0.004787343214133766
42,imports,random,0.01,0.000666084982863139,0.003513594020797227,0.004725141033439716,-0.0005590696735758738,0.00034045194023138436,0.00022012593580326701,-0.0005590696735758738,0.00034045194023138436,0.00022012593580326701,0.004059056050576577,7.093901161273582,0.0007791956093791408,0.0007791956093791408
42,imports,random,0.05,0.0031992609194025764,0.009983752166377816,0.01234469655936737,-0.000981976900356707,0.0012472261543887031,0.0012427799995240406,-0.000981976900356707,0.0012472261543887031,0.0012427799995240406,0.009145435639964793,3.8586088694737017,0.0022247568998807477,0.0022247568998807477
42,imports,random,0.1,0.007677085650088679,0.020390489601386487,0.018783904272250785,-0.00443660529637459,0.0034242208220787106,0.0017992230399733466,-0.00443660529637459,0.0034242208220787106,0.0017992230399733466,0.011106818622162106,2.4467493432268546,0.006235828336347937,0.006235828336347937
77,header,important,0.01,0.008716594028383097,0.07069225576879808,0.07330772243564637,0.0032774079189467065,0.018790880857118886,0.01728509451875848,0.0032774079189467065,0.018790880857118886,0.01728509451875848,0.06459112840726328,8.410133843212236,0.014007686599811775,0.014007686599811775
77,header,important,0.05,0.017399855001208324,0.18774739789498246,0.19802334980541828,0.0016038295507778688,0.03399968548652821,0.039591495436909985,0.0016038295507778688,0.03399968548652821,0.039591495436909985,0.18062349480420994,11.38074712643678,0.037987665886132116,0.037987665886132116
77,header,important,0.1,0.06658277847684603,0.22821856848807073,0.22271481070991075,0.020567732671281314,0.08413874405506838,0.1076266415832815,0.020567732671281314,0.08413874405506838,0.1076266415832815,0.1561320322330647,3.3449311639549437,0.08705890891200019,0.08705890891200019
77,header,random,0.01,0.0005441621319822334,0.0039073242277018975,0.005553703719135673,-8.10887992069298e-06,0.0005292666184503025,0.0005845566763789944,-8.10887992069298e-06,0.0005292666184503025,0.0005845566763789944,0.00500954158715344,10.205972434915774,0.0005926655562996874,0.0005926655562996874
77,header,random,0.05,0.006966608611594903,0.030366503054192123,0.038117599020008164,0.0008678347131966357,0.005861592549786704,0.005402884181894596,0.0008678347131966357,0.005861592549786704,0.005402884181894596,0.03115099040841326,5.471471291866028,0.00453504946869796,0.00453504946869796
77,header,random,0.1,0.01443446304614128,0.06332719439328663,0.06705069124423964,0.0008102140920735635,0.010757452989885558,0.01286631173138858,0.0008102140920735635,0.010757452989885558,0.01286631173138858,0.05261622819809836,4.645180844615075,0.012056097639315016,0.012056097639315016
77,imports,important,0.01,0.0335886518257972,0.028443337750609157,0.03556666666666667,-0.0009351493362182994,0.007974243056306674,0.0035377190301218997,-0.0009351493362182994,0.007974243056306674,0.0035377190301218997,0.0019780148408694714,1.0588893788035365,0.004472868366340199,0.004472868366340199
77,imports,important,0.05,0.046182949969917154,0.08094301714188006,0.061566666666666665,0.00658623740910691,0.02083052368926952,0.02363995229949234,0.00658623740910691,0.02083052368926952,0.02363995229949234,0.015383716696749511,1.3331038122677357,0.01705371489038543,0.01705371489038543
77,imports,important,0.1,0.04005067802101171,0.1273725045953918,0.06429166666666666,0.015498087723835652,0.04357715529287798,0.04327069287424068,0.015498087723835652,0.04357715529287798,0.04327069287424068,0.02424098864565495,1.605257884346863,0.027772605150405028,0.027772605150405028
77,imports,random,0.01,0.0014257532281205163,0.0033565062198093443,0.00401125,0.00016971757255576647,0.0001704269144472914,0.00030145661396369094,0.00016971757255576647,0.0001704269144472914,0.00030145661396369094,0.0025854967718794836,2.8134251572327047,0.00013173904140792447,0.00013173904140792447
77,imports,random,0.05,0.010076017031517564,0.010799170692087377,0.012494166666666666,-0.0009729429825325042,0.0004960153180882332,0.0009816117015170934,-0.0009729429825325042,0.0004960153180882332,0.0009816117015170934,0.0024181496351491014,1.2399906260167268,0.0019545546840495976,0.0019545546840495976
77,imports,random,0.1,0.01576080668301939,0.018108782541786002,0.020543749999999996,-0.00014335861790850112,0.00310265669909533,0.0025443959720912067,-0.00014335861790850112,0.00310265669909533,0.0025443959720912067,0.004782943316980606,1.3034707177858937,0.0026877545899997076,0.0026877545899997076
