seed,feature_group,density_bin,density_definition,perturbation_type,strength,n_rows,n_samples,n_masked_features,thresholds_json,flip_rate_mean,flip_rate_std,flip_rate_min,flip_rate_max,benign_to_malware_rate_overall_mean,benign_to_malware_rate_overall_std,benign_to_malware_rate_overall_min,benign_to_malware_rate_overall_max,malware_to_benign_rate_overall_mean,malware_to_benign_rate_overall_std,malware_to_benign_rate_overall_min,malware_to_benign_rate_overall_max,benign_to_malware_rate_cond_mean,benign_to_malware_rate_cond_std,benign_to_malware_rate_cond_min,benign_to_malware_rate_cond_max,malware_to_benign_rate_cond_mean,malware_to_benign_rate_cond_std,malware_to_benign_rate_cond_min,malware_to_benign_rate_cond_max,mean_abs_probability_shift_mean,mean_abs_probability_shift_std,mean_abs_probability_shift_min,mean_abs_probability_shift_max,mean_signed_probability_shift_mean,mean_signed_probability_shift_std,mean_signed_probability_shift_min,mean_signed_probability_shift_max,mean_margin_shift_mean,mean_margin_shift_std,mean_margin_shift_min,mean_margin_shift_max,baseline_auc_mean,baseline_auc_std,baseline_auc_min,baseline_auc_max,perturbed_auc_mean,perturbed_auc_std,perturbed_auc_min,perturbed_auc_max,delta_auc_mean,delta_auc_std,delta_auc_min,delta_auc_max,auc_drop_mean,auc_drop_std,auc_drop_min,auc_drop_max
13,header,high_density,class_conditional,important,0.01,1,120487,1,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.000111033019493334, ""label_0_q_low"": -0.013253951445221901, ""label_1_q_high"": -1.1920928955078125e-07, ""label_1_q_low"": -0.029621761292219162, ""low_quantile"": 0.25}",0.0006971706491156722,0.0,0.0006971706491156722,0.0006971706491156722,0.0005311776374214645,0.0,0.0005311776374214645,0.0005311776374214645,0.0,0.0,0.0,0.0,0.0010666666666666667,0.0,0.0010666666666666667,0.0010666666666666667,0.0,0.0,0.0,0.0,0.015532234795294675,0.0,0.015532234795294675,0.015532234795294675,-0.0036710652760400986,0.0,-0.0036710652760400986,-0.0036710652760400986,-0.013009631661553353,0.0,-0.013009631661553353,-0.013009631661553353,0.9994898898385879,0.0,0.9994898898385879,0.9994898898385879,0.9997424476884841,0.0,0.9997424476884841,0.9997424476884841,-0.00025255784989619556,0.0,-0.00025255784989619556,-0.00025255784989619556,-0.00025255784989619556,0.0,-0.00025255784989619556,-0.00025255784989619556
13,header,high_density,class_conditional,important,0.05,1,120487,4,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.000111033019493334, ""label_0_q_low"": -0.013253951445221901, ""label_1_q_high"": -1.1920928955078125e-07, ""label_1_q_low"": -0.029621761292219162, ""low_quantile"": 0.25}",0.018466722550980603,0.0,0.018466722550980603,0.018466722550980603,0.01801854141940624,0.0,0.01801854141940624,0.01801854141940624,9.959580701652461e-05,0.0,9.959580701652461e-05,9.959580701652461e-05,0.03618333333333333,0.0,0.03618333333333333,0.03618333333333333,0.0001983897366376246,0.0,0.0001983897366376246,0.0001983897366376246,0.14732996680325308,0.0,0.14732996680325308,0.14732996680325308,0.10844498093901069,0.0,0.10844498093901069,0.10844498093901069,-0.13947918892312774,0.0,-0.13947918892312774,-0.13947918892312774,0.9994898898385879,0.0,0.9994898898385879,0.9994898898385879,0.9988193767531316,0.0,0.9988193767531316,0.9988193767531316,0.0006705130854562924,0.0,0.0006705130854562924,0.0006705130854562924,0.0006705130854562924,0.0,0.0006705130854562924,0.0006705130854562924
13,header,high_density,class_conditional,important,0.1,1,120487,8,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.000111033019493334, ""label_0_q_low"": -0.013253951445221901, ""label_1_q_high"": -1.1920928955078125e-07, ""label_1_q_low"": -0.029621761292219162, ""low_quantile"": 0.25}",0.0892793413397296,0.0,0.0892793413397296,0.0892793413397296,0.039639131192576796,0.0,0.039639131192576796,0.039639131192576796,0.04758189680214463,0.0,0.04758189680214463,0.04758189680214463,0.0796,0.0,0.0796,0.0796,0.09478069667862515,0.0,0.09478069667862515,0.09478069667862515,0.3617311210173085,0.0,0.3617311210173085,0.3617311210173085,0.027784832146831976,0.0,0.027784832146831976,0.027784832146831976,-0.3558996003646644,0.0,-0.3558996003646644,-0.3558996003646644,0.9994898898385879,0.0,0.9994898898385879,0.9994898898385879,0.9879393686522173,0.0,0.9879393686522173,0.9879393686522173,0.011550521186370566,0.0,0.011550521186370566,0.011550521186370566,0.011550521186370566,0.0,0.011550521186370566,0.011550521186370566
13,header,high_density,class_conditional,random,0.01,20,120487,1,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.000111033019493334, ""label_0_q_low"": -0.013253951445221901, ""label_1_q_high"": -1.1920928955078125e-07, ""label_1_q_low"": -0.029621761292219162, ""low_quantile"": 0.25}",0.0010129723538639024,0.002181093023555092,0.0,0.007004905093495564,0.00033364595350535744,0.000783262787040625,0.0,0.003153867222189946,0.0005452870434154723,0.0014281287165510486,0.0,0.004722501182700209,0.0006699999999999998,0.0015728830570360631,0.0,0.006333333333333333,0.0010861838080909948,0.0028447591163570053,0.0,0.009406980012234034,0.020653052885142565,0.027300027378846334,6.784148512953858e-20,0.08193681726561128,-0.0033614038997188066,0.026457565478049148,-0.05564892989033636,0.06713994317505899,-0.02044169669996348,0.027233021561324195,-0.08154438814325637,7.141208961004062e-20,0.999489889838588,1.1102230246251565e-16,0.9994898898385879,0.9994898898385879,0.9994962511710506,0.0002512589420341293,0.9989245339218895,0.9998950496249883,-6.36133246262327e-06,0.0002512589420341293,-0.00040515978640043304,0.0005653559166983735,-6.36133246262327e-06,0.0002512589420341293,-0.00040515978640043304,0.0005653559166983735
13,header,high_density,class_conditional,random,0.05,20,120487,4,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.000111033019493334, ""label_0_q_low"": -0.013253951445221901, ""label_1_q_high"": -1.1920928955078125e-07, ""label_1_q_low"": -0.029621761292219162, ""low_quantile"": 0.25}",0.008258567314316068,0.013772900538347312,3.3198602338841534e-05,0.05191431440736345,0.0065919974769062225,0.013679902160450563,1.6599301169420767e-05,0.0501132902304813,0.001001352843045308,0.0018396906617142497,0.0,0.004722501182700209,0.013237499999999996,0.027470839526770117,3.3333333333333335e-05,0.10063333333333334,0.001994643477110784,0.003664569391075186,0.0,0.009406980012234034,0.07628408220914425,0.04051526057735872,0.020030286798179697,0.15969666019317438,0.008312141465039474,0.05512137594460694,-0.09797480288218287,0.12173061529950749,-0.07497956280156434,0.04056498867366986,-0.1588084966365162,-0.018826155507070497,0.999489889838588,1.1102230246251565e-16,0.9994898898385879,0.9994898898385879,0.9994979589553677,0.00041430310174137686,0.9984100141352688,0.9998961513768799,-8.069116779968466e-06,0.00041430310174137686,-0.0004062615382920409,0.001079875703319133,-8.069116779968466e-06,0.00041430310174137686,-0.0004062615382920409,0.001079875703319133
13,header,high_density,class_conditional,random,0.1,20,120487,8,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.000111033019493334, ""label_0_q_low"": -0.013253951445221901, ""label_1_q_high"": -1.1920928955078125e-07, ""label_1_q_low"": -0.029621761292219162, ""low_quantile"": 0.25}",0.012293027463543785,0.014397933113603864,2.4898951754131152e-05,0.043988148098965035,0.005626333131375169,0.008280309325380352,0.0,0.03055101380231892,0.005776141824429192,0.012970997990958478,0.0,0.04026160498643007,0.011298333333333334,0.016627827161451707,0.0,0.06135,0.01150577810107957,0.025837562367725532,0.0,0.08019905103575975,0.13821641290380632,0.0635098799175316,0.0459680135945319,0.29545900674035774,-0.041243110862281364,0.05087766825046891,-0.1643673325656919,0.04199099576487577,-0.13616840110995224,0.062319749652537205,-0.287082363749494,-0.04593458202052585,0.999489889838588,1.1102230246251565e-16,0.9994898898385879,0.9994898898385879,0.998948267306749,0.0016581840322199089,0.9920482556857947,0.9998421764180732,0.0005416225318388146,0.0016581840322199089,-0.00035228657948527253,0.007441634152793197,0.0005416225318388146,0.0016581840322199089,-0.00035228657948527253,0.007441634152793197
13,header,low_density,class_conditional,important,0.01,1,120005,1,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.000111033019493334, ""label_0_q_low"": -0.013253951445221901, ""label_1_q_high"": -1.1920928955078125e-07, ""label_1_q_low"": -0.029621761292219162, ""low_quantile"": 0.25}",0.012257822590725387,0.0,0.012257822590725387,0.012257822590725387,0.00513311945335611,0.0,0.00513311945335611,0.00513311945335611,0.0019249197950085414,0.0,0.0019249197950085414,0.0019249197950085414,0.010266495558407359,0.0,0.010266495558407359,0.010266495558407359,0.003849743350443304,0.0,0.003849743350443304,0.003849743350443304,0.022427202043497532,0.0,0.022427202043497532,0.022427202043497532,-0.009965647643350681,0.0,-0.009965647643350681,-0.009965647643350681,-0.017923570460896775,0.0,-0.017923570460896775,-0.017923570460896775,0.9629920602860961,0.0,0.9629920602860961,0.9629920602860961,0.960970552636202,0.0,0.960970552636202,0.960970552636202,0.002021507649894061,0.0,0.002021507649894061,0.002021507649894061,0.002021507649894061,0.0,0.002021507649894061,0.002021507649894061
13,header,low_density,class_conditional,important,0.05,1,120005,4,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.000111033019493334, ""label_0_q_low"": -0.013253951445221901, ""label_1_q_high"": -1.1920928955078125e-07, ""label_1_q_low"": -0.029621761292219162, ""low_quantile"": 0.25}",0.18940877463439024,0.0,0.18940877463439024,0.18940877463439024,0.14124411482854882,0.0,0.14124411482854882,0.14124411482854882,0.00460814132744469,0.0,0.00460814132744469,0.00460814132744469,0.2824952917451376,0.0,0.2824952917451376,0.2824952917451376,0.009216052263182454,0.0,0.009216052263182454,0.009216052263182454,0.202140856930942,0.0,0.202140856930942,0.202140856930942,0.13676554192317758,0.0,0.13676554192317758,0.13676554192317758,-0.14094576162014844,0.0,-0.14094576162014844,-0.14094576162014844,0.9629920602860961,0.0,0.9629920602860961,0.9629920602860961,0.9249518740938789,0.0,0.9249518740938789,0.9249518740938789,0.03804018619221716,0.0,0.03804018619221716,0.03804018619221716,0.03804018619221716,0.0,0.03804018619221716,0.03804018619221716
13,header,low_density,class_conditional,important,0.1,1,120005,8,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.000111033019493334, ""label_0_q_low"": -0.013253951445221901, ""label_1_q_high"": -1.1920928955078125e-07, ""label_1_q_low"": -0.029621761292219162, ""low_quantile"": 0.25}",0.2764634806883047,0.0,0.2764634806883047,0.2764634806883047,0.09462939044206492,0.0,0.09462939044206492,0.09462939044206492,0.13606933044456482,0.0,0.13606933044456482,0.13606933044456482,0.18926351227479543,0.0,0.18926351227479543,0.18926351227479543,0.2721318578761416,0.0,0.2721318578761416,0.2721318578761416,0.287503373732461,0.0,0.287503373732461,0.287503373732461,0.021933518954590087,0.0,0.021933518954590087,0.021933518954590087,-0.25946230034428786,0.0,-0.25946230034428786,-0.25946230034428786,0.9629920602860961,0.0,0.9629920602860961,0.9629920602860961,0.8076212563590576,0.0,0.8076212563590576,0.8076212563590576,0.1553708039270385,0.0,0.1553708039270385,0.1553708039270385,0.1553708039270385,0.0,0.1553708039270385,0.1553708039270385
13,header,low_density,class_conditional,random,0.01,20,120005,1,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.000111033019493334, ""label_0_q_low"": -0.013253951445221901, ""label_1_q_high"": -1.1920928955078125e-07, ""label_1_q_low"": -0.029621761292219162, ""low_quantile"": 0.25}",0.009172534477730096,0.014098465151064646,0.0,0.0423899004208158,0.0035111037040123335,0.00751407740167963,0.0,0.027607183034040247,0.0025132286154743552,0.005630852457962032,0.0,0.023265697262614057,0.0070223829602839944,0.015028530500967719,0.0,0.0552157464042266,0.005026331577894806,0.011261423392069422,0.0,0.04653023131791214,0.017800181832266813,0.025517219652848908,3.29986250572895e-06,0.07488317597158088,0.0012790311060751033,0.02350142593951276,-0.04491051695662825,0.07152310898676006,-0.013974122862859284,0.021245950325177076,-0.06625259906248655,-2.9665430607058108e-06,0.9629920602860963,2.220446049250313e-16,0.9629920602860961,0.9629920602860961,0.9611709832598161,0.0035345578952905425,0.9508052355905838,0.9631951623884729,0.0018210770262799437,0.0035345578952905433,-0.0002031021023768398,0.012186824695512244,0.0018210770262799437,0.0035345578952905433,-0.0002031021023768398,0.012186824695512244
