seed,feature_group,density_bin,perturbation_type,strength,trial_id,n_samples,n_masked_features,baseline_auc,perturbed_auc,delta_auc,auc_drop,flip_rate,benign_to_malware_rate_overall,malware_to_benign_rate_overall,benign_to_malware_rate_cond,malware_to_benign_rate_cond,mean_abs_probability_shift,mean_signed_probability_shift,mean_margin_shift
13,header,high_density,important,0.01,0,120000,1,0.9955505016275739,0.9934936551641809,0.0020568464633929917,0.0020568464633929917,0.0122,0.00995,0.0,0.03138883777176056,0.0,0.05669878828458913,0.05669878828458913,-0.05280618986045697
13,header,mid_density,important,0.01,0,239999,1,0.9349103050053382,0.7989441660807147,0.1359661389246235,0.1359661389246235,0.26503443764349016,0.23810099208746704,0.0,0.372382783226353,0.0,0.2212369021544308,0.2212369021544308,-0.10915688683697981
13,header,low_density,important,0.01,0,120001,1,0.8878197268417665,0.7883375416908949,0.0994821851508716,0.0994821851508716,0.1826984775126874,0.14764876959358672,0.0,0.3652743990434173,0.0,0.13793780933055924,0.13793780933055924,-0.03585360420733365
13,header,high_density,random,0.01,1,120000,1,0.9955505016275739,0.9955452990985708,5.2025290030455196e-06,5.2025290030455196e-06,0.0,0.0,0.0,0.0,0.0,0.003946367005949425,0.003946367005949425,0.003038295853979772
13,header,mid_density,random,0.01,1,239999,1,0.9349103050053382,0.9347250624533083,0.00018524255202989615,0.00018524255202989615,0.008566702361259839,0.00502085425355939,0.0,0.00785246489198788,0.0,0.007775172599444374,0.007775172599444374,0.0008473521222094256
13,header,low_density,random,0.01,1,120001,1,0.8878197268417665,0.8861307875977324,0.0016889392440340156,0.0016889392440340156,0.008883259306172448,0.0037083024308130767,0.0,0.009174122788933328,0.0,0.009440215125414639,0.009440215125414639,0.001816968304440121
13,header,high_density,random,0.01,2,120000,1,0.9955505016275739,0.9954655342574749,8.496737009899835e-05,8.496737009899835e-05,0.003908333333333333,0.0,0.0027333333333333333,0.0,0.004001903344273496,0.019337364324562574,-0.019337364324562574,-0.0081662783910683
13,header,mid_density,random,0.01,2,239999,1,0.9349103050053382,0.9350049024707715,-9.459746543327707e-05,-9.459746543327707e-05,0.03367514031308464,0.0,0.021325088854536895,0.0,0.0591375485302274,0.03265804014953338,-0.03265804014953338,0.0052937510889253655
13,header,low_density,random,0.01,2,120001,1,0.8878197268417665,0.8879220066854339,-0.00010227984366739662,-0.00010227984366739662,0.04644961291989234,0.0,0.02974975208539929,0.0,0.04993356178753759,0.03668529362576669,-0.03668529362576669,-0.005552323182791863
13,header,high_density,random,0.01,3,120000,1,0.9955505016275739,0.9946286625626567,0.0009218390649171626,0.0009218390649171626,0.023041666666666665,0.014008333333333333,0.0,0.044191487683693055,0.0,0.014291896347355823,0.014291896347355823,-0.005562400786559649
13,header,mid_density,random,0.01,3,239999,1,0.9349103050053382,0.9367126990117243,-0.0018023940063860433,-0.0018023940063860433,0.018391743298930414,0.003891682882012008,0.0,0.006086474862337493,0.0,0.013641339026927952,0.013641339026927952,-0.006146450574283162
