seed,feature_group,density_bin,perturbation_type,strength,n_rows,n_samples,n_masked_features,flip_rate_mean,flip_rate_std,flip_rate_min,flip_rate_max,benign_to_malware_rate_overall_mean,benign_to_malware_rate_overall_std,benign_to_malware_rate_overall_min,benign_to_malware_rate_overall_max,malware_to_benign_rate_overall_mean,malware_to_benign_rate_overall_std,malware_to_benign_rate_overall_min,malware_to_benign_rate_overall_max,benign_to_malware_rate_cond_mean,benign_to_malware_rate_cond_std,benign_to_malware_rate_cond_min,benign_to_malware_rate_cond_max,malware_to_benign_rate_cond_mean,malware_to_benign_rate_cond_std,malware_to_benign_rate_cond_min,malware_to_benign_rate_cond_max,mean_abs_probability_shift_mean,mean_abs_probability_shift_std,mean_abs_probability_shift_min,mean_abs_probability_shift_max,mean_signed_probability_shift_mean,mean_signed_probability_shift_std,mean_signed_probability_shift_min,mean_signed_probability_shift_max,mean_margin_shift_mean,mean_margin_shift_std,mean_margin_shift_min,mean_margin_shift_max,baseline_auc_mean,baseline_auc_std,baseline_auc_min,baseline_auc_max,perturbed_auc_mean,perturbed_auc_std,perturbed_auc_min,perturbed_auc_max,delta_auc_mean,delta_auc_std,delta_auc_min,delta_auc_max,auc_drop_mean,auc_drop_std,auc_drop_min,auc_drop_max
13,header,high_density,important,0.01,1,120000,1,0.0122,0.0,0.0122,0.0122,0.00995,0.0,0.00995,0.00995,0.0,0.0,0.0,0.0,0.03138883777176056,0.0,0.03138883777176056,0.03138883777176056,0.0,0.0,0.0,0.0,0.05669878828458913,0.0,0.05669878828458913,0.05669878828458913,0.05669878828458913,0.0,0.05669878828458913,0.05669878828458913,-0.05280618986045697,0.0,-0.05280618986045697,-0.05280618986045697,0.9955505016275739,0.0,0.9955505016275739,0.9955505016275739,0.9934936551641809,0.0,0.9934936551641809,0.9934936551641809,0.0020568464633929917,0.0,0.0020568464633929917,0.0020568464633929917,0.0020568464633929917,0.0,0.0020568464633929917,0.0020568464633929917
13,header,high_density,important,0.05,1,120000,4,0.11653333333333334,0.0,0.11653333333333334,0.11653333333333334,0.0,0.0,0.0,0.0,0.10525833333333333,0.0,0.10525833333333333,0.10525833333333333,0.0,0.0,0.0,0.0,0.1541098815290199,0.0,0.1541098815290199,0.1541098815290199,0.1874121941191961,0.0,0.1874121941191961,0.1874121941191961,-0.1840144609495911,0.0,-0.1840144609495911,-0.1840144609495911,-0.08750228775199194,0.0,-0.08750228775199194,-0.08750228775199194,0.9955505016275739,0.0,0.9955505016275739,0.9955505016275739,0.9939259457119775,0.0,0.9939259457119775,0.9939259457119775,0.001624555915596404,0.0,0.001624555915596404,0.001624555915596404,0.001624555915596404,0.0,0.001624555915596404,0.001624555915596404
13,header,high_density,important,0.1,1,120000,8,0.06155833333333333,0.0,0.06155833333333333,0.06155833333333333,0.04144166666666667,0.0,0.04144166666666667,0.04144166666666667,0.0015333333333333334,0.0,0.0015333333333333334,0.0015333333333333334,0.1307342464312942,0.0,0.1307342464312942,0.1307342464312942,0.0022449701687387905,0.0,0.0022449701687387905,0.0022449701687387905,0.06508086352184997,0.0,0.06508086352184997,0.06508086352184997,0.03750579875976719,0.0,0.03750579875976719,0.03750579875976719,-0.00862403638626297,0.0,-0.00862403638626297,-0.00862403638626297,0.9955505016275739,0.0,0.9955505016275739,0.9955505016275739,0.9915284870767026,0.0,0.9915284870767026,0.9915284870767026,0.004022014550871256,0.0,0.004022014550871256,0.004022014550871256,0.004022014550871256,0.0,0.004022014550871256,0.004022014550871256
13,header,high_density,random,0.01,20,120000,1,0.030388333333333333,0.07308613627274176,0.0,0.329675,0.01875875,0.0652707235861935,0.0,0.30185833333333334,0.0073504166666666666,0.02309541868877294,0.0,0.09795833333333333,0.059177423170956124,0.20590674913492002,0.0,0.9522595231210074,0.010761825746391578,0.03381425608097451,0.0,0.14342187137785045,0.03462317416045555,0.07791622186272158,0.0,0.3486705099547489,0.015313247211788433,0.08387613652366652,-0.12859078038698457,0.3486705099547489,-0.0037063799082198,0.024058318776848466,-0.058792449580835834,0.06990079525798992,0.9955505016275736,2.220446049250313e-16,0.9955505016275739,0.9955505016275739,0.9949949641299399,0.001290109987326819,0.9898138775330748,0.9955552878259575,0.0005555374976337124,0.0012901099873268186,-4.786198383621709e-06,0.005736624094499043,0.0005555374976337124,0.0012901099873268186,-4.786198383621709e-06,0.005736624094499043
13,header,high_density,random,0.05,20,120000,4,0.16197791666666667,0.19849863092997996,0.0002916666666666667,0.6498833333333334,0.07111125,0.11702077801835378,0.0,0.30185833333333334,0.07751208333333333,0.18831343859660252,0.0,0.6407583333333333,0.22433160703488525,0.3691604238334987,0.0,0.9522595231210074,0.11348629226095337,0.27571177305782385,0.0,0.9381413111113822,0.15406588514378716,0.16800858929104368,0.002200588135543023,0.5859606466815241,0.017258094286919733,0.22690326501658326,-0.5859606466815241,0.35369656752753975,-0.006703050710957252,0.04746725985658835,-0.09896462861963466,0.0722060825332978,0.9955505016275736,2.220446049250313e-16,0.9955505016275739,0.9955505016275739,0.9934970036908245,0.0020841869345898413,0.9876419464452184,0.9956024720697331,0.002053497936749338,0.0020841869345898413,-5.197044215921043e-05,0.007908555182355448,0.002053497936749338,0.0020841869345898413,-5.197044215921043e-05,0.007908555182355448
13,header,high_density,random,0.1,20,120000,8,0.35915291666666666,0.2628872621205582,0.009916666666666667,0.6642666666666667,0.03606541666666667,0.09082900070993448,0.0,0.30665,0.3111795833333333,0.28960828215639206,0.0,0.6551416666666666,0.1137740213990904,0.2865343485683676,0.0,0.9673755882120981,0.4556014445894999,0.4240186656918174,0.0,0.9592001073681385,0.3656462692917021,0.23024618941561004,0.030150724714853933,0.6412540155457304,-0.26553530676926285,0.34001656122225893,-0.6412540155457304,0.3565821636616137,0.0013065020285969217,0.07670619711480348,-0.14426976777240935,0.07505075943901798,0.9955505016275736,2.220446049250313e-16,0.9955505016275739,0.9955505016275739,0.9906167309508138,0.005024493614809229,0.973585080976878,0.9959976920324012,0.004933770676759935,0.005024493614809228,-0.00044719040482732453,0.021965420650695844,0.004933770676759935,0.005024493614809228,-0.00044719040482732453,0.021965420650695844
13,header,low_density,important,0.01,1,120001,1,0.1826984775126874,0.0,0.1826984775126874,0.1826984775126874,0.14764876959358672,0.0,0.14764876959358672,0.14764876959358672,0.0,0.0,0.0,0.0,0.3652743990434173,0.0,0.3652743990434173,0.3652743990434173,0.0,0.0,0.0,0.0,0.13793780933055924,0.0,0.13793780933055924,0.13793780933055924,0.13793780933055924,0.0,0.13793780933055924,0.13793780933055924,-0.03585360420733365,0.0,-0.03585360420733365,-0.03585360420733365,0.8878197268417665,0.0,0.8878197268417665,0.8878197268417665,0.7883375416908949,0.0,0.7883375416908949,0.7883375416908949,0.0994821851508716,0.0,0.0994821851508716,0.0994821851508716,0.0994821851508716,0.0,0.0994821851508716,0.0994821851508716
13,header,low_density,important,0.05,1,120001,4,0.37059691169240255,0.0,0.37059691169240255,0.37059691169240255,0.01999983333472221,0.0,0.01999983333472221,0.01999983333472221,0.2714560711994067,0.0,0.2714560711994067,0.2714560711994067,0.04947841504143817,0.0,0.04947841504143817,0.04947841504143817,0.4556262675711588,0.0,0.4556262675711588,0.4556262675711588,0.29623603077430616,0.0,0.29623603077430616,0.29623603077430616,-0.22761394669365143,0.0,-0.22761394669365143,-0.22761394669365143,-0.020488604094320215,0.0,-0.020488604094320215,-0.020488604094320215,0.8878197268417665,0.0,0.8878197268417665,0.8878197268417665,0.7259536423976071,0.0,0.7259536423976071,0.7259536423976071,0.1618660844441594,0.0,0.1618660844441594,0.1618660844441594,0.1618660844441594,0.0,0.1618660844441594,0.1618660844441594
13,header,low_density,important,0.1,1,120001,8,0.33876384363463635,0.0,0.33876384363463635,0.33876384363463635,0.236014699877501,0.0,0.236014699877501,0.236014699877501,0.020133165556953693,0.0,0.020133165556953693,0.020133165556953693,0.583886529501505,0.0,0.583886529501505,0.583886529501505,0.033792572907196304,0.0,0.033792572907196304,0.033792572907196304,0.2830320967972457,0.0,0.2830320967972457,0.2830320967972457,0.2527654958878161,0.0,0.2527654958878161,0.2527654958878161,0.015077370428886447,0.0,0.015077370428886447,0.015077370428886447,0.8878197268417665,0.0,0.8878197268417665,0.8878197268417665,0.7008128934957105,0.0,0.7008128934957105,0.7008128934957105,0.18700683334605595,0.0,0.18700683334605595,0.18700683334605595,0.18700683334605595,0.0,0.18700683334605595,0.18700683334605595
13,header,low_density,random,0.01,20,120001,1,0.057774935208873245,0.10436433896882209,4.999958333680553e-05,0.4079382671811068,0.02603769968583595,0.07112780625340881,0.0,0.3031724735627203,0.015431121407321603,0.04472503059334777,0.0,0.1912067399438338,0.06441574238238569,0.17596602231095762,0.0,0.7500309240094009,0.025900412616266872,0.0750688635041937,0.0,0.3209315336736835,0.051135846669313235,0.10112795751494322,7.138804927159489e-05,0.43474693376747725,0.019894732393957764,0.11156136530494992,-0.1916239850811268,0.43474693376747725,0.005769742868965783,0.0344449910179454,-0.03585360420733365,0.15108329691863415,0.8878197268417664,1.1102230246251565e-16,0.8878197268417665,0.8878197268417665,0.8808263990920224,0.0215306062400115,0.7883375416908949,0.8882705727593677,0.006993327749743916,0.0215306062400115,-0.00045084591760125026,0.0994821851508716,0.006993327749743916,0.0215306062400115,-0.00045084591760125026,0.0994821851508716
