seed,feature_group,density_bin,perturbation_type,strength,n_rows,n_samples,n_masked_features,flip_rate_mean,flip_rate_std,flip_rate_min,flip_rate_max,benign_to_malware_rate_overall_mean,benign_to_malware_rate_overall_std,benign_to_malware_rate_overall_min,benign_to_malware_rate_overall_max,malware_to_benign_rate_overall_mean,malware_to_benign_rate_overall_std,malware_to_benign_rate_overall_min,malware_to_benign_rate_overall_max,benign_to_malware_rate_cond_mean,benign_to_malware_rate_cond_std,benign_to_malware_rate_cond_min,benign_to_malware_rate_cond_max,malware_to_benign_rate_cond_mean,malware_to_benign_rate_cond_std,malware_to_benign_rate_cond_min,malware_to_benign_rate_cond_max,mean_abs_probability_shift_mean,mean_abs_probability_shift_std,mean_abs_probability_shift_min,mean_abs_probability_shift_max,mean_signed_probability_shift_mean,mean_signed_probability_shift_std,mean_signed_probability_shift_min,mean_signed_probability_shift_max,mean_margin_shift_mean,mean_margin_shift_std,mean_margin_shift_min,mean_margin_shift_max,baseline_auc_mean,baseline_auc_std,baseline_auc_min,baseline_auc_max,perturbed_auc_mean,perturbed_auc_std,perturbed_auc_min,perturbed_auc_max,delta_auc_mean,delta_auc_std,delta_auc_min,delta_auc_max,auc_drop_mean,auc_drop_std,auc_drop_min,auc_drop_max
13,header,high_density,important,0.01,1,180000,1,0.0257,0.0,0.0257,0.0257,0.01138888888888889,0.0,0.01138888888888889,0.01138888888888889,0.0,0.0,0.0,0.0,0.045321896002829855,0.0,0.045321896002829855,0.045321896002829855,0.0,0.0,0.0,0.0,0.05191058715497256,0.0,0.05191058715497256,0.05191058715497256,0.05191058715497256,0.0,0.05191058715497256,0.05191058715497256,-0.03492617543813799,0.0,-0.03492617543813799,-0.03492617543813799,0.9927328823491701,0.0,0.9927328823491701,0.9927328823491701,0.9917717184591847,0.0,0.9917717184591847,0.9917717184591847,0.0009611638899854613,0.0,0.0009611638899854613,0.0009611638899854613,0.0009611638899854613,0.0,0.0009611638899854613,0.0009611638899854613
13,header,high_density,important,0.05,1,180000,4,0.1436,0.0,0.1436,0.1436,0.0,0.0,0.0,0.0,0.11893333333333334,0.0,0.11893333333333334,0.11893333333333334,0.0,0.0,0.0,0.0,0.1588507657604179,0.0,0.1588507657604179,0.1588507657604179,0.20234977692224246,0.0,0.20234977692224246,0.20234977692224246,-0.18976171552323495,0.0,-0.18976171552323495,-0.18976171552323495,-0.09186214356877288,0.0,-0.09186214356877288,-0.09186214356877288,0.9927328823491701,0.0,0.9927328823491701,0.9927328823491701,0.9922063469941041,0.0,0.9922063469941041,0.9922063469941041,0.0005265353550659713,0.0,0.0005265353550659713,0.0005265353550659713,0.0005265353550659713,0.0,0.0005265353550659713,0.0005265353550659713
13,header,high_density,important,0.1,1,180000,8,0.07626666666666666,0.0,0.07626666666666666,0.07626666666666666,0.04262222222222222,0.0,0.04262222222222222,0.04262222222222222,0.0015222222222222221,0.0,0.0015222222222222221,0.0015222222222222221,0.16961443226034667,0.0,0.16961443226034667,0.16961443226034667,0.0020331235901697733,0.0,0.0020331235901697733,0.0020331235901697733,0.0736863368934873,0.0,0.0736863368934873,0.0736863368934873,0.044718443467257486,0.0,0.044718443467257486,0.044718443467257486,-0.0010329903125584807,0.0,-0.0010329903125584807,-0.0010329903125584807,0.9927328823491701,0.0,0.9927328823491701,0.9927328823491701,0.9888988573416959,0.0,0.9888988573416959,0.9888988573416959,0.0038340250074742066,0.0,0.0038340250074742066,0.0038340250074742066,0.0038340250074742066,0.0,0.0038340250074742066,0.0038340250074742066
13,header,high_density,random,0.01,20,180000,1,0.029529999999999994,0.06258601815023253,0.0,0.27494444444444444,0.01535277777777778,0.050793885710952294,0.0,0.2351111111111111,0.008132222222222223,0.025011222641540164,0.0,0.10647777777777778,0.061096126636009905,0.20213343270187947,0.0,0.935620799434029,0.010861628873323044,0.03340570517836007,0.0,0.14221476908464917,0.032428393600671165,0.06807599846321925,0.0,0.2954435935473022,0.011499373305349959,0.07452319566328652,-0.1388261105557673,0.2954435935473022,-0.001953719226362754,0.024239434556167703,-0.05951952232523153,0.07967994072494347,0.9927328823491701,0.0,0.9927328823491701,0.9927328823491701,0.9920303619563052,0.0016951026500736026,0.985195309807994,0.9929561675874138,0.0007025203928649026,0.0016951026500736026,-0.00022328523824366453,0.007537572541176152,0.0007025203928649026,0.0016951026500736026,-0.00022328523824366453,0.007537572541176152
13,header,high_density,random,0.05,20,180000,4,0.1582472222222222,0.19720902277817678,0.0008444444444444444,0.6856444444444444,0.05743333333333332,0.09065964004634772,0.0,0.2351111111111111,0.081885,0.19789980908402569,0.0,0.6751222222222222,0.22855500530597803,0.3607785463464491,0.0,0.935620799434029,0.10936795084886622,0.2643206520474047,0.0,0.9017125727175591,0.14896012241245674,0.16618688047561717,0.0022538384873495867,0.6203112075659488,0.0028644628195217624,0.2227477831831784,-0.6203112075659488,0.2992390357218665,0.00032636211781864044,0.04716362641919066,-0.09388224890012241,0.08100533941753027,0.9927328823491701,0.0,0.9927328823491701,0.9927328823491701,0.9898421877015151,0.002460819262286776,0.9848692762331155,0.9927303140344664,0.0028906946476551843,0.002460819262286776,2.5683147036881238e-06,0.007863606116054633,0.0028906946476551843,0.002460819262286776,2.5683147036881238e-06,0.007863606116054633
13,header,high_density,random,0.1,20,180000,8,0.3782672222222222,0.2814937106828718,0.01621111111111111,0.7193555555555555,0.02923777777777778,0.0711273927888424,0.0,0.23945555555555556,0.33376666666666666,0.3087940302187939,0.0,0.7088333333333333,0.11635125574814291,0.28305028966200113,0.0,0.9529094446409622,0.4457883177015315,0.41243414934838324,0.0,0.9467380980648226,0.38300917797085515,0.24999531910731734,0.032784205352293594,0.6960727839608912,-0.29495519427139455,0.3488280466515658,-0.6960727839608912,0.30175083127464847,0.006086312848422088,0.07979969972331342,-0.14664889581807644,0.08347032002349933,0.9927328823491701,0.0,0.9927328823491701,0.9927328823491701,0.9864062423685487,0.005815032272854042,0.9696102902787233,0.993922443171713,0.006326639980621307,0.005815032272854042,-0.0011895608225428456,0.023122592070446868,0.006326639980621307,0.005815032272854042,-0.0011895608225428456,0.023122592070446868
13,header,low_density,important,0.01,1,180000,1,0.1865777777777778,0.0,0.1865777777777778,0.1865777777777778,0.15155555555555555,0.0,0.15155555555555555,0.15155555555555555,0.0,0.0,0.0,0.0,0.37039048498343563,0.0,0.37039048498343563,0.37039048498343563,0.0,0.0,0.0,0.0,0.1394196178985606,0.0,0.1394196178985606,0.1394196178985606,0.1394196178985606,0.0,0.1394196178985606,0.1394196178985606,-0.03778756441984195,0.0,-0.03778756441984195,-0.03778756441984195,0.883907949734394,0.0,0.883907949734394,0.883907949734394,0.7736003663664744,0.0,0.7736003663664744,0.7736003663664744,0.11030758336791957,0.0,0.11030758336791957,0.11030758336791957,0.11030758336791957,0.0,0.11030758336791957,0.11030758336791957
13,header,low_density,important,0.05,1,180000,4,0.3618111111111111,0.0,0.3618111111111111,0.3618111111111111,0.019677777777777777,0.0,0.019677777777777777,0.019677777777777777,0.2629888888888889,0.0,0.2629888888888889,0.2629888888888889,0.04809102264704285,0.0,0.04809102264704285,0.04809102264704285,0.4451235566254184,0.0,0.4451235566254184,0.4451235566254184,0.2957228755212579,0.0,0.2957228755212579,0.2957228755212579,-0.22738491792484608,0.0,-0.22738491792484608,-0.22738491792484608,-0.014018208543175148,0.0,-0.014018208543175148,-0.014018208543175148,0.883907949734394,0.0,0.883907949734394,0.883907949734394,0.7099466677043346,0.0,0.7099466677043346,0.7099466677043346,0.17396128203005945,0.0,0.17396128203005945,0.17396128203005945,0.17396128203005945,0.0,0.17396128203005945,0.17396128203005945
13,header,low_density,important,0.1,1,180000,8,0.36417777777777777,0.0,0.36417777777777777,0.36417777777777777,0.2462777777777778,0.0,0.2462777777777778,0.2462777777777778,0.02031111111111111,0.0,0.02031111111111111,0.02031111111111111,0.6018845380980828,0.0,0.6018845380980828,0.6018845380980828,0.03437770338887426,0.0,0.03437770338887426,0.03437770338887426,0.2948105053507197,0.0,0.2948105053507197,0.2948105053507197,0.2639052772276675,0.0,0.2639052772276675,0.2639052772276675,0.01612030037100013,0.0,0.01612030037100013,0.01612030037100013,0.883907949734394,0.0,0.883907949734394,0.883907949734394,0.682146499245952,0.0,0.682146499245952,0.682146499245952,0.20176145048844196,0.0,0.20176145048844196,0.20176145048844196,0.20176145048844196,0.0,0.20176145048844196,0.20176145048844196
13,header,low_density,random,0.01,20,180000,1,0.060086666666666656,0.10634956427847844,4.4444444444444447e-05,0.42777777777777776,0.026712222222222227,0.07272780802756142,0.0,0.3097666666666667,0.014633888888888887,0.04206258894291038,0.0,0.17828888888888889,0.06528268071471242,0.17774134368328157,0.0,0.7570466518220822,0.02476868394328055,0.07119330885135469,0.0,0.3017640200097792,0.051982295415990386,0.10321656810963549,3.7651177688418384e-05,0.4457943584198411,0.020628453828092398,0.11371141482590293,-0.1907480928156997,0.4457943584198411,0.006396400614201839,0.03543255812139926,-0.03778756441984195,0.1557101194610645,0.8839079497343938,2.220446049250313e-16,0.883907949734394,0.883907949734394,0.8765346261660316,0.02386261439676535,0.7736003663664744,0.8843389068135195,0.007373323568362377,0.023862614396765354,-0.000430957079125438,0.11030758336791957,0.007373323568362377,0.023862614396765354,-0.000430957079125438,0.11030758336791957
