seed,feature_group,perturbation_type,strength,high_flip_rate,mid_flip_rate,low_flip_rate,high_delta_auc,mid_delta_auc,low_delta_auc,high_auc_drop,mid_auc_drop,low_auc_drop,delta_flip_density,flip_density_ratio,delta_auc_density,auc_drop_density
13,header,important,0.01,0.0257,0.2560277777777778,0.1865777777777778,0.0009611638899854613,0.1329743793967878,0.11030758336791957,0.0009611638899854613,0.1329743793967878,0.11030758336791957,0.1608777777777778,7.259835711197579,0.10934641947793411,0.10934641947793411
13,header,important,0.05,0.1436,0.2259611111111111,0.3618111111111111,0.0005265353550659713,0.17733639921057975,0.17396128203005945,0.0005265353550659713,0.17733639921057975,0.17396128203005945,0.21821111111111108,2.5195759826679045,0.17343474667499348,0.17343474667499348
13,header,important,0.1,0.07626666666666666,0.4120888888888889,0.36417777777777777,0.0038340250074742066,0.19618964035419972,0.20176145048844196,0.0038340250074742066,0.19618964035419972,0.20176145048844196,0.2879111111111111,4.775058275058275,0.19792742548096776,0.19792742548096776
13,header,random,0.01,0.029529999999999994,0.06617722222222222,0.060086666666666656,0.0007025203928649026,0.0074584831868409526,0.007373323568362377,0.0007025203928649026,0.0074584831868409526,0.007373323568362377,0.030556666666666663,2.0347669037137375,0.0066708031754974745,0.0066708031754974745
13,header,random,0.05,0.1582472222222222,0.2563430555555556,0.22026166666666666,0.0028906946476551843,0.025632842864386912,0.021323153845033332,0.0028906946476551843,0.025632842864386912,0.021323153845033332,0.062014444444444455,1.3918833049553268,0.018432459197378147,0.018432459197378147
13,header,random,0.1,0.3782672222222222,0.2898738888888889,0.39100777777777773,0.006326639980621307,0.0222748435341536,0.022953811032379857,0.006326639980621307,0.0222748435341536,0.022953811032379857,0.012740555555555533,1.0336813628225783,0.016627171051758552,0.016627171051758552
13,imports,important,0.01,0.05292835020763024,0.12027556867787355,0.09128888888888889,0.03887372822856816,0.026829932824030345,0.02252697017795735,0.03887372822856816,0.026829932824030345,0.02252697017795735,0.03836053868125865,1.724763544126651,-0.01634675805061081,-0.01634675805061081
13,imports,important,0.05,0.08264933405552546,0.24484499261869613,0.17888888888888888,0.06624722288865459,0.09036883545947105,0.10487729062035389,0.06624722288865459,0.09036883545947105,0.10487729062035389,0.09623955483336341,2.1644323082955244,0.0386300677316993,0.0386300677316993
13,imports,important,0.1,0.11482160465536158,0.2917678619616807,0.21554444444444446,0.05566444703723361,0.14024614638185529,0.13498381421568073,0.05566444703723361,0.14024614638185529,0.13498381421568073,0.10072283978908288,1.8772115673823204,0.07931936717844712,0.07931936717844712
13,imports,random,0.01,0.008374998263961222,0.027567185739003443,0.02682055555555556,0.0007160976207336467,0.0018516378581454496,0.0018950431530997292,0.0007160976207336467,0.0018516378581454496,0.0018950431530997292,0.018445557291594337,3.202455058524385,0.0011789455323660825,0.0011789455323660825
13,imports,random,0.05,0.02413718872824743,0.06939616172198677,0.06296055555555556,0.005841748649534845,0.008952839615268299,0.007859259271717711,0.005841748649534845,0.008952839615268299,0.007859259271717711,0.03882336682730813,2.608446089741746,0.002017510622182866,0.002017510622182866
13,imports,random,0.1,0.04410788439370582,0.11233034906424118,0.10094777777777779,0.023964164756106583,0.020943250987498337,0.015298102478051096,0.023964164756106583,0.020943250987498337,0.015298102478051096,0.05683989338407197,2.288656079641467,-0.008666062278055487,-0.008666062278055487
42,header,important,0.01,0.018966666666666666,0.2349,0.1834222222222222,0.001097373959367598,0.128349807935786,0.10652033411513084,0.001097373959367598,0.128349807935786,0.10652033411513084,0.16445555555555555,9.670767428236672,0.10542296015576325,0.10542296015576325
42,header,important,0.05,0.030088888888888887,0.2924611111111111,0.2597111111111111,0.005030062351088493,0.18936463724566277,0.17978623939367622,0.005030062351088493,0.18936463724566277,0.17978623939367622,0.22962222222222223,8.631462333825702,0.17475617704258772,0.17475617704258772
42,header,important,0.1,0.6917888888888889,0.28999444444444444,0.5467,0.009178475693744526,0.1954781161036906,0.20176055514721503,0.009178475693744526,0.1954781161036906,0.20176055514721503,-0.14508888888888893,0.790269992451133,0.1925820794534705,0.1925820794534705
42,header,random,0.01,0.10333,0.09052055555555555,0.13372055555555556,0.0007484971944218099,0.003309476219619062,0.004932114177164987,0.0007484971944218099,0.003309476219619062,0.004932114177164987,0.03039055555555556,1.2941116380098283,0.004183616982743177,0.004183616982743177
42,header,random,0.05,0.18946166666666667,0.18472305555555557,0.23569,0.002057454083105459,0.007491781928539387,0.006785426261970739,0.002057454083105459,0.007491781928539387,0.006785426261970739,0.046228333333333343,1.243998346191402,0.004727972178865281,0.004727972178865281
42,header,random,0.1,0.30021444444444445,0.3003255555555556,0.3321516666666666,0.0037265504111814785,0.017253802673871887,0.018186101921530327,0.0037265504111814785,0.017253802673871887,0.018186101921530327,0.03193722222222217,1.106381364432091,0.01445955151034885,0.01445955151034885
42,imports,important,0.01,0.04688229638785881,0.10540279787747227,0.09551111111111112,0.024238611092067708,0.03381249977601042,0.04385393409992544,0.024238611092067708,0.03381249977601042,0.04385393409992544,0.048628814723252305,2.037253259118207,0.019615323007857732,0.019615323007857732
42,imports,important,0.05,0.17425491003982968,0.3399501527576781,0.19241111111111112,0.1430692241900804,0.10664035912888015,0.12406253325468419,0.1430692241900804,0.10664035912888015,0.12406253325468419,0.018156201071281436,1.104193339901478,-0.019006690935396198,-0.019006690935396198
42,imports,important,0.1,0.2099780249965664,0.4070670525808008,0.20951111111111112,0.19263651225339729,0.16077562298874826,0.13179609825134808,0.19263651225339729,0.16077562298874826,0.13179609825134808,-0.0004669138854552779,0.9977763678581941,-0.0608404140020492,-0.0608404140020492
42,imports,random,0.01,0.01077633566817745,0.03946494613281878,0.03863277777777778,-0.005222595865284713,0.003226325853667189,0.0020874058999633626,-0.005222595865284713,0.003226325853667189,0.0020874058999633626,0.02785644210960033,3.584964218575752,0.007310001765248075,0.007310001765248075
42,imports,random,0.05,0.018633086114544707,0.08293254542530952,0.085355,-0.0016226818050074586,0.011576952781474487,0.006419029146898065,-0.0016226818050074586,0.011576952781474487,0.006419029146898065,0.06672191388545529,4.580830007186687,0.008041710951905524,0.008041710951905524
42,imports,random,0.1,0.023551366570526026,0.10006592699790964,0.09406055555555556,-0.00047523440478143276,0.020147787390408938,0.013795686221075742,-0.00047523440478143276,0.020147787390408938,0.013795686221075742,0.07050918898502953,3.993847035325335,0.014270920625857175,0.014270920625857175
77,header,important,0.01,0.0257,0.26592777777777776,0.2003111111111111,0.001798520237269674,0.15813449340220542,0.11700838883530074,0.001798520237269674,0.15813449340220542,0.11700838883530074,0.1746111111111111,7.794206658019887,0.11520986859803106,0.11520986859803106
77,header,important,0.05,0.05262222222222222,0.38198333333333334,0.30027777777777775,-0.001146317198225999,0.15235384299999644,0.1350961158830044,-0.001146317198225999,0.15235384299999644,0.1350961158830044,0.24765555555555552,5.706292229729729,0.1362424330812304,0.1362424330812304
77,header,important,0.1,0.7043555555555555,0.3013222222222222,0.5695222222222223,0.006287833483681227,0.1762862667588707,0.18220938327744862,0.006287833483681227,0.1762862667588707,0.18220938327744862,-0.13483333333333325,0.808572059565876,0.1759215497937674,0.1759215497937674
77,header,random,0.01,0.01607888888888889,0.03372083333333334,0.033756111111111105,2.1240782008685732e-05,0.0003165763245351061,0.0006107171619738283,2.1240782008685732e-05,0.0003165763245351061,0.0006107171619738283,0.017677222222222216,2.099405707967659,0.0005894763799651426,0.0005894763799651426
77,header,random,0.05,0.21145722222222224,0.22502777777777777,0.26243000000000005,0.0021126582201554554,0.0069205064757046795,0.009130399052766403,0.0021126582201554554,0.0069205064757046795,0.009130399052766403,0.05097277777777781,1.2410547970038597,0.007017740832610948,0.007017740832610948
77,header,random,0.1,0.26568222222222226,0.22396,0.3066022222222222,0.008148969434300884,0.02102645840820726,0.021886739406141647,0.008148969434300884,0.02102645840820726,0.021886739406141647,0.040919999999999956,1.1540185852773153,0.013737769971840763,0.013737769971840763
77,imports,important,0.01,0.05514915899714377,0.11503889969435954,0.09312222222222222,0.042045353114676054,0.022549328900274057,0.02970268698778411,0.042045353114676054,0.022549328900274057,0.02970268698778411,0.03797306322507845,1.6885519909205708,-0.012342666126891944,-0.012342666126891944
77,imports,important,0.05,0.08655188828943193,0.21740066685190332,0.15934444444444446,0.023507928705454706,0.06811486014202361,0.08658038679333724,0.023507928705454706,0.06811486014202361,0.08658038679333724,0.07279255615501252,1.8410279381957813,0.06307245808788253,0.06307245808788253
77,imports,important,0.1,0.11859727070771184,0.31296193387051957,0.23176666666666668,0.12059469071140438,0.1722211415394036,0.1615977645544424,0.12059469071140438,0.1722211415394036,0.1615977645544424,0.11316939595895484,1.9542327178663812,0.04100307384303803,0.04100307384303803
77,imports,random,0.01,0.007521025071405904,0.026719922200611278,0.03022833333333334,0.0029893165262559586,0.00172654169406114,0.0019175410720438768,0.0029893165262559586,0.00172654169406114,0.0019175410720438768,0.022707308261927434,4.019177312446156,-0.0010717754542120819,-0.0010717754542120819
77,imports,random,0.05,0.015294747699143126,0.06602979994442901,0.06839500000000001,0.0062732267571899755,0.01018843047514229,0.00815584345384195,0.0062732267571899755,0.01018843047514229,0.00815584345384195,0.05310025230085688,4.471796550382572,0.001882616696651974,0.001882616696651974
77,imports,random,0.1,0.025223341796255162,0.09326097527090857,0.08801166666666664,0.011391386643308243,0.017281285924767593,0.013890370294575627,0.011391386643308243,0.017281285924767593,0.013890370294575627,0.06278832487041147,3.4892944550168004,0.0024989836512673835,0.0024989836512673835
