feature_group,density_bin,perturbation_type,strength,n_rows,n_samples_mean,n_samples_std,n_samples_min,n_samples_max,n_masked_features_mean,n_masked_features_std,n_masked_features_min,n_masked_features_max,flip_rate_mean_mean,flip_rate_mean_std,flip_rate_mean_min,flip_rate_mean_max,benign_to_malware_rate_overall_mean_mean,benign_to_malware_rate_overall_mean_std,benign_to_malware_rate_overall_mean_min,benign_to_malware_rate_overall_mean_max,malware_to_benign_rate_overall_mean_mean,malware_to_benign_rate_overall_mean_std,malware_to_benign_rate_overall_mean_min,malware_to_benign_rate_overall_mean_max,benign_to_malware_rate_cond_mean_mean,benign_to_malware_rate_cond_mean_std,benign_to_malware_rate_cond_mean_min,benign_to_malware_rate_cond_mean_max,malware_to_benign_rate_cond_mean_mean,malware_to_benign_rate_cond_mean_std,malware_to_benign_rate_cond_mean_min,malware_to_benign_rate_cond_mean_max,mean_abs_probability_shift_mean_mean,mean_abs_probability_shift_mean_std,mean_abs_probability_shift_mean_min,mean_abs_probability_shift_mean_max,mean_signed_probability_shift_mean_mean,mean_signed_probability_shift_mean_std,mean_signed_probability_shift_mean_min,mean_signed_probability_shift_mean_max,mean_margin_shift_mean_mean,mean_margin_shift_mean_std,mean_margin_shift_mean_min,mean_margin_shift_mean_max,baseline_auc_mean_mean,baseline_auc_mean_std,baseline_auc_mean_min,baseline_auc_mean_max,perturbed_auc_mean_mean,perturbed_auc_mean_std,perturbed_auc_mean_min,perturbed_auc_mean_max,delta_auc_mean_mean,delta_auc_mean_std,delta_auc_mean_min,delta_auc_mean_max,auc_drop_mean_mean,auc_drop_mean_std,auc_drop_mean_min,auc_drop_mean_max
header,high_density,important,0.01,5,180000.0,0.0,180000.0,180000.0,1.0,0.0,1.0,1.0,0.03851555555555555,0.028556530549719045,0.018966666666666666,0.09535555555555555,0.020351111111111115,0.019607812250084608,0.007488888888888889,0.059422222222222223,0.0,0.0,0.0,0.0,0.07785293974801617,0.07479688105689711,0.0280985533830825,0.22684085510688837,0.0,0.0,0.0,0.0,0.07831529733375482,0.041783342775256194,0.051238177566412225,0.1610783749451797,0.07831529733375482,0.041783342775256194,0.051238177566412225,0.1610783749451797,-0.02884343280120481,0.02440729796350529,-0.0465164048207414,0.019188688671180888,0.9933684900610273,0.0006786216959140883,0.9927328823491701,0.9946231144645227,0.9917958379409662,0.0015363167457976986,0.9891376873144225,0.9935257405051551,0.001572652120061213,0.00150432071307005,-0.00026554454277349926,0.004271747056456832,0.001572652120061213,0.00150432071307005,-0.00026554454277349926,0.004271747056456832
header,high_density,important,0.05,5,180000.0,0.0,180000.0,180000.0,4.0,0.0,4.0,4.0,0.19296666666666668,0.24801089880472174,0.030088888888888887,0.6828888888888889,0.011853333333333332,0.010326170516259364,0.0,0.024055555555555556,0.15902222222222223,0.2614199592822076,0.0,0.6737888888888889,0.04486733273554943,0.03915998849395984,0.0,0.09102375446710112,0.21500915893304445,0.35427544254933396,0.0,0.9129380946645791,0.20013135345042415,0.2075688113548436,0.05403022141675706,0.6008336257559916,-0.12872575942821218,0.2534755946477013,-0.6007202325724522,0.05264307953242245,-0.025657083135529345,0.044916128150491515,-0.09186214356877288,0.025067839672225853,0.9933684900610273,0.0006786216959140883,0.9927328823491701,0.9946231144645227,0.979541764521852,0.025887741503995886,0.9278703682711482,0.9944140720151168,0.013826725539175166,0.025644133026499802,-0.001146317198225999,0.06493889603252556,0.013826725539175166,0.025644133026499802,-0.001146317198225999,0.06493889603252556
header,high_density,important,0.1,5,180000.0,0.0,180000.0,180000.0,8.0,0.0,8.0,8.0,0.5734577777777778,0.24867265481817857,0.07626666666666666,0.7049333333333333,0.008524444444444444,0.017048888888888888,0.0,0.04262222222222222,0.5515955555555555,0.2751168541493542,0.0015222222222222221,0.6968111111111112,0.03392288645206933,0.06784577290413867,0.0,0.16961443226034667,0.749303515206277,0.37374209860218827,0.0020331235901697733,0.9462961564600166,0.5533478662123767,0.23997650788261324,0.0736863368934873,0.68250937397831,-0.5296664328501899,0.28731416112169467,-0.68250913958879,0.044718443467257486,0.06446110470859177,0.03280757583230823,-0.0010329903125584807,0.0829143920446037,0.9933684900610273,0.0006786216959140883,0.9927328823491701,0.9946231144645227,0.9862981891560981,0.0016911074386217635,0.9837813080826721,0.9888988573416959,0.007070300904929172,0.0021209219700668866,0.0038340250074742066,0.009628126288207306,0.007070300904929172,0.0021209219700668866,0.0038340250074742066,0.009628126288207306
header,high_density,random,0.01,5,180000.0,0.0,180000.0,180000.0,1.0,0.0,1.0,1.0,0.05102411111111112,0.03200158038844371,0.01607888888888889,0.10333,0.008710111111111111,0.0038990481332857405,0.0032911111111111114,0.01535277777777778,0.034458666666666665,0.03431491201709165,0.00099,0.09383055555555556,0.033626956739424195,0.015797995028987388,0.012348355359152874,0.061096126636009905,0.04686015692231151,0.04681363311247818,0.001342716778685313,0.12792556011694664,0.055879592621950816,0.033934283174402065,0.017236290995500995,0.11528202328896589,-0.021842948706428816,0.0413742976204802,-0.0991016714717886,0.012035993742768017,-0.005669124923633253,0.006266174792638383,-0.01414490210262132,0.004119722665168716,0.9933684900610273,0.000678621695914128,0.9927328823491701,0.9946231144645228,0.9928349945100411,0.0006495443794172426,0.9920303619563052,0.993874617270101,0.0005334955509862249,0.0003390029622150973,2.1240782008685732e-05,0.0009361312899096086,0.0005334955509862249,0.0003390029622150973,2.1240782008685732e-05,0.0009361312899096086
header,high_density,random,0.05,5,180000.0,0.0,180000.0,180000.0,4.0,0.0,4.0,4.0,0.21058577777777776,0.040072351207642416,0.1582472222222222,0.2801072222222222,0.03816966666666666,0.015760612257017467,0.013908888888888887,0.05743333333333332,0.15396522222222223,0.04417371930357587,0.081885,0.21959166666666668,0.14706451083593416,0.06281072032631681,0.052186601075582595,0.22855500530597803,0.2088017105625853,0.06070978118742676,0.10936795084886622,0.29847089028165824,0.2090319391469569,0.03946858021075904,0.14896012241245674,0.27196403183587997,-0.08751995597316081,0.054241693333169895,-0.13928598674523301,0.0028644628195217624,-0.0012052895733190093,0.0104506489643713,-0.01924963831748503,0.010432671911239231,0.9933684900610273,0.000678621695914128,0.9927328823491701,0.9946231144645228,0.9907361192095395,0.0010266975066424554,0.9898421877015151,0.9925656603814172,0.0026323708514877408,0.0005250374127009651,0.002057454083105459,0.003475527299726039,0.0026323708514877408,0.0005250374127009651,0.002057454083105459,0.003475527299726039
header,high_density,random,0.1,5,180000.0,0.0,180000.0,180000.0,8.0,0.0,8.0,8.0,0.3065386666666667,0.03952256786560506,0.26568222222222226,0.3782672222222222,0.042367999999999996,0.015410873997214587,0.021751111111111113,0.06520222222222223,0.2473955555555555,0.04376488649026949,0.21263555555555555,0.33376666666666666,0.1615476328377427,0.05715537742573997,0.0828017934184925,0.24671852007567793,0.3345649845413004,0.056521543633606286,0.2881067084186439,0.4457883177015315,0.3008990263790239,0.04299764655589574,0.26179112201132737,0.38300917797085515,-0.18194731693397342,0.062387789481974404,-0.29495519427139455,-0.11877810350250843,0.002343133352819259,0.010926728513830718,-0.01773990341487542,0.01448892787776874,0.9933684900610273,0.000678621695914128,0.9927328823491701,0.9946231144645228,0.9870057058433874,0.0020063484394075054,0.98511878538259,0.9908965640533411,0.0063627842176400716,0.0014527953909397226,0.0037265504111814785,0.008148969434300884,0.0063627842176400716,0.0014527953909397226,0.0037265504111814785,0.008148969434300884
header,low_density,important,0.01,5,180000.8,1.6,180000.0,180004.0,1.0,0.0,1.0,1.0,0.22459690717984046,0.0663772989285711,0.1834222222222222,0.3567888888888889,0.17350152095385535,0.036492803768881234,0.14708888888888888,0.2454111111111111,0.0,0.0,0.0,0.0,0.4257051150519091,0.09117748386316124,0.3596305351806574,0.605488239486814,0.0,0.0,0.0,0.0,0.1832293741550831,0.07787891332668344,0.1388052680041082,0.3386925466423298,0.1832293741550831,0.07787891332668344,0.1388052680041082,0.3386925466423298,-0.013725380211040578,0.047598762652120194,-0.039462967444259825,0.08142748714487442,0.8850551092881712,0.003045627956554485,0.8820981077043705,0.8909469311877676,0.7926013413823885,0.04131174779402918,0.7632212398087581,0.8746687960411812,0.09245376790578282,0.04168892430059332,0.009555665314950557,0.11887686789561236,0.09245376790578282,0.04168892430059332,0.009555665314950557,0.11887686789561236
header,low_density,important,0.05,5,180000.8,1.6,180000.0,180004.0,4.0,0.0,4.0,4.0,0.347274197017844,0.08711028267507537,0.2597111111111111,0.5089,0.11957685636615482,0.09139756586821564,0.0006444444444444444,0.2111222222222222,0.15202884523553797,0.16683706726364356,0.009822003955467656,0.4278666666666667,0.2929433246875054,0.2240207619692761,0.001589999451724327,0.5149322493224933,0.25635679178439685,0.28084125090521356,0.016526144585070384,0.7194798400657674,0.2883974114614504,0.09193940045338508,0.2032932853657082,0.46253431147120766,-0.029647436730242727,0.2703306060535382,-0.4601997577869909,0.22163623616055284,0.011284667499173737,0.06531548536970691,-0.06334862941288379,0.13323462139702869,0.8850551092881712,0.003045627956554485,0.8820981077043705,0.8909469311877676,0.7139087755373772,0.036082171789412795,0.6536744407216794,0.7558508153047632,0.17114633375079405,0.034993163540259976,0.1350961158830044,0.2305500206344524,0.17114633375079405,0.034993163540259976,0.1350961158830044,0.2305500206344524
header,low_density,important,0.1,5,180000.8,1.6,180000.0,180004.0,8.0,0.0,8.0,8.0,0.5186286319563268,0.07757115821537172,0.36417777777777777,0.5695222222222223,0.04952666350624307,0.0983759156634884,0.0,0.2462777777777778,0.3841089954050404,0.18203830474050792,0.02031111111111111,0.4869222222222222,0.12104306370983867,0.2404216239632783,0.0,0.6018845380980828,0.6483172236385062,0.30724365086033784,0.03437770338887426,0.8252919020715631,0.4824463909258239,0.09395671669143202,0.2948105053507197,0.5380589455813541,-0.3700352638093336,0.31701582150154867,-0.5377588588565306,0.2639052772276675,0.130264695998769,0.05715556750347868,0.01612030037100013,0.16262983199726,0.8850551092881712,0.003045627956554485,0.8820981077043705,0.8909469311877676,0.6880540663160869,0.015471896356423652,0.6653519034054298,0.708737547910319,0.19700104297208434,0.013141224851786806,0.18220938327744862,0.21674620429894065,0.19700104297208434,0.013141224851786806,0.18220938327744862,0.21674620429894065
header,low_density,random,0.01,5,180000.8,1.6,180000.0,180004.0,1.0,0.0,1.0,1.0,0.08396232050892696,0.03450751686227944,0.033756111111111105,0.13372055555555556,0.02116377897034387,0.007214622688303503,0.009517777777777778,0.02867,0.03804990063924506,0.030786761927610286,0.004011666666666666,0.09201111111111111,0.051947107072781905,0.01783204170296139,0.023270850312415107,0.07073578595317724,0.0642285305967549,0.05207498530582473,0.006799435028248588,0.15568715924045873,0.0734042880837451,0.02960134967052541,0.03240900385398117,0.11844949457633261,-0.00771620285718211,0.04002858990922473,-0.08425384889447383,0.024077242875607318,0.011665027274520401,0.006336443965234517,0.003870519690974049,0.022037451799260324,0.8850551092881712,0.0030456279565544953,0.8820981077043705,0.8909469311877676,0.8808406463847689,0.0055056368576690395,0.8749679362736625,0.8903362140257938,0.00421446290340236,0.002903381983337451,0.0006107171619738283,0.007373323568362377,0.00421446290340236,0.002903381983337451,0.0006107171619738283,0.007373323568362377
