seed,test_week,feature_group,mix_k,input_dim,train_size,val_size,test_size,best_epoch,epochs_ran,best_val_auc,test_auc,test_acc,test_f1,test_positive_rate,mix_at_k,silhouette,js_divergence
77,2024-10-20_2024-10-26,strings,10,177,32000,8000,40000,14,19,0.97051896875,0.97677668,0.917525,0.9139294007148634,0.458225,0.0934525,0.058460380882024765,0.0006888481740956882
77,2024-10-27_2024-11-02,all,10,1757,32000,8000,40000,5,10,0.98628353125,0.9866829087500001,0.939825,0.9378918849180751,0.468875,0.08197,0.02472386322915554,0.07157633170628219
77,2024-10-27_2024-11-02,header,10,74,32000,8000,40000,30,35,0.9756883437500001,0.9740717200000001,0.907975,0.9039129186353076,0.457725,0.0864125,0.09071328490972519,0.07069187014213414
77,2024-10-27_2024-11-02,section,10,224,32000,8000,40000,24,29,0.9758274375,0.97315931,0.90565,0.9008407777193904,0.4515,0.08817,0.06037941202521324,0.10597084232883454
77,2024-10-27_2024-11-02,imports,10,1282,32000,8000,40000,8,13,0.9352445312500001,0.91197256625,0.825125,0.7987918883934992,0.369125,0.201005,0.023191211745142937,0.0319990193932953
77,2024-10-27_2024-11-02,strings,10,177,32000,8000,40000,14,19,0.97051896875,0.965327575,0.8992,0.8937885253674728,0.44905,0.1067775,0.03945091366767883,0.0005055328809427555
77,2024-11-03_2024-11-09,all,10,1757,32000,8000,40000,5,10,0.98628353125,0.9879477200000001,0.9457,0.9443476478425745,0.4757,0.0745175,0.03221115469932556,0.06230277955215325
77,2024-11-03_2024-11-09,header,10,74,32000,8000,40000,30,35,0.9756883437500001,0.97861297875,0.92295,0.920974358974359,0.475,0.0750225,0.08432453870773315,0.062008154472991434
77,2024-11-03_2024-11-09,section,10,224,32000,8000,40000,24,29,0.9758274375,0.97443706125,0.9075,0.9041450777202072,0.465,0.0754325,0.061658069491386414,0.08872028258662508
77,2024-11-03_2024-11-09,imports,10,1282,32000,8000,40000,8,13,0.9352445312500001,0.92868056625,0.869275,0.8570803837428594,0.414675,0.1560525,0.025958875194191933,0.03418122581789308
77,2024-11-03_2024-11-09,strings,10,177,32000,8000,40000,14,19,0.97051896875,0.96346519,0.898775,0.8949539499286548,0.463625,0.101,0.049521785229444504,0.0004621925591645235
77,2024-11-10_2024-11-16,all,10,1757,32000,8000,40000,5,10,0.98628353125,0.9854426625000001,0.9364,0.9342125678820792,0.46675,0.0788575,0.031229292973876,0.06972351995151524
77,2024-11-10_2024-11-16,header,10,74,32000,8000,40000,30,35,0.9756883437500001,0.9790353737499999,0.91435,0.9106043210520822,0.4581,0.08106,0.09446684271097183,0.06930333275007182
77,2024-11-10_2024-11-16,section,10,224,32000,8000,40000,24,29,0.9758274375,0.97352651125,0.905075,0.9008227765443385,0.457125,0.080355,0.05912623181939125,0.08273894673687174
77,2024-11-10_2024-11-16,imports,10,1282,32000,8000,40000,8,13,0.9352445312500001,0.91856371625,0.855425,0.8383598401207479,0.394425,0.18087,0.02431267686188221,0.028929011789930483
77,2024-11-10_2024-11-16,strings,10,177,32000,8000,40000,14,19,0.97051896875,0.9667330387499999,0.89685,0.8915238195393838,0.4509,0.10118,0.04734306409955025,0.0004125745616608961
77,2024-11-17_2024-11-23,all,10,1757,32000,8000,40000,5,10,0.98628353125,0.98359189625,0.92425,0.9204306722689075,0.452,0.080135,0.03083803318440914,0.07916344483905728
77,2024-11-17_2024-11-23,header,10,74,32000,8000,40000,30,35,0.9756883437500001,0.97525257375,0.90295,0.8964413380995572,0.43715,0.0832125,0.104476198554039,0.07837823127865497
77,2024-11-17_2024-11-23,section,10,224,32000,8000,40000,24,29,0.9758274375,0.96858371625,0.89495,0.8891351379874413,0.44755,0.08069,0.0668378695845604,0.13139215449889607
77,2024-11-17_2024-11-23,imports,10,1282,32000,8000,40000,8,13,0.9352445312500001,0.9138700387500001,0.848725,0.8291594906688501,0.385475,0.141695,0.02154453657567501,0.02467995709971211
77,2024-11-17_2024-11-23,strings,10,177,32000,8000,40000,14,19,0.97051896875,0.9587754775,0.87675,0.867984147386461,0.4336,0.1053025,0.0445328950881958,0.0008971268362212453
77,2024-11-24_2024-11-30,all,10,1757,32000,8000,40000,5,10,0.98628353125,0.9850598612500001,0.931025,0.9284584467781667,0.464125,0.0810325,0.024532610550522804,0.07079661979837167
77,2024-11-24_2024-11-30,header,10,74,32000,8000,40000,30,35,0.9756883437500001,0.9733431100000001,0.901725,0.8965662412840416,0.450125,0.08046,0.09070685505867004,0.07025088037092847
77,2024-11-24_2024-11-30,section,10,224,32000,8000,40000,24,29,0.9758274375,0.9682379624999999,0.8985,0.8943643648852578,0.46085,0.0834425,0.06048040837049484,0.116313069572304
77,2024-11-24_2024-11-30,imports,10,1282,32000,8000,40000,8,13,0.9352445312500001,0.9285091437499999,0.85785,0.8424756205673759,0.4024,0.1399725,0.02536633051931858,0.03429943751440798
77,2024-11-24_2024-11-30,strings,10,177,32000,8000,40000,14,19,0.97051896875,0.96003673375,0.8823,0.8751921955357617,0.44305,0.10513,0.03282766044139862,0.0002694514729529575
77,2024-12-01_2024-12-07,all,10,1757,32000,8000,40000,5,10,0.98628353125,0.9845182462500001,0.934,0.9318357862122386,0.46825,0.0785925,0.02062837779521942,0.07667549671400309
77,2024-12-01_2024-12-07,header,10,74,32000,8000,40000,30,35,0.9756883437500001,0.96642897875,0.892025,0.8874469027701769,0.459325,0.0838325,0.06994619220495224,0.07618121521080642
77,2024-12-01_2024-12-07,section,10,224,32000,8000,40000,24,29,0.9758274375,0.969204255,0.903475,0.8998105716584062,0.463425,0.0809325,0.05301980674266815,0.10251450336818027
77,2024-12-01_2024-12-07,imports,10,1282,32000,8000,40000,8,13,0.9352445312500001,0.93621106,0.86245,0.8510557661072009,0.4235,0.1443275,0.03273383900523186,0.03650305972454966
77,2024-12-01_2024-12-07,strings,10,177,32000,8000,40000,14,19,0.97051896875,0.96056873,0.88885,0.884037558685446,0.4585,0.10405,0.032280124723911285,0.0003895560505165996
77,2024-12-08_2024-12-14,all,10,1757,32000,8000,40000,5,10,0.98628353125,0.9827650075,0.92745,0.9252947536425887,0.47115,0.0814525,0.026640115305781364,0.07125383287912977
77,2024-12-08_2024-12-14,header,10,74,32000,8000,40000,30,35,0.9756883437500001,0.9703605450000001,0.899525,0.8954066363044892,0.460625,0.0849675,0.0907619372010231,0.0706438854777794
77,2024-12-08_2024-12-14,section,10,224,32000,8000,40000,24,29,0.9758274375,0.9703192225,0.897375,0.8922204426707275,0.452175,0.085625,0.06676913797855377,0.13612591448598346
77,2024-12-08_2024-12-14,imports,10,1282,32000,8000,40000,8,13,0.9352445312500001,0.93517057375,0.860475,0.8469071457961871,0.411375,0.149685,0.033851251006126404,0.036977013516311774
77,2024-12-08_2024-12-14,strings,10,177,32000,8000,40000,14,19,0.97051896875,0.9639736325000001,0.89145,0.8849252623767624,0.4433,0.100875,0.04259679093956947,0.00031951949971129246
123,2024-09-22_2024-09-28,all,10,1757,32000,8000,40000,7,12,0.9830682187500001,0.9908278724999999,0.9523,0.9512693466823313,0.47885,0.0719175,0.06117323040962219,0.09284229794394808
123,2024-09-22_2024-09-28,header,10,74,32000,8000,40000,30,35,0.9734225937500001,0.984119835,0.929325,0.9268620805629576,0.466325,0.0719375,0.17639683187007904,0.09271362629699581
123,2024-09-22_2024-09-28,section,10,224,32000,8000,40000,24,29,0.97517634375,0.98321024,0.923225,0.9195251696758471,0.454025,0.0755125,0.10081703960895538,0.06659210108272577
123,2024-09-22_2024-09-28,imports,10,1282,32000,8000,40000,4,9,0.92758090625,0.92432717125,0.88395,0.8760745368145656,0.43645,0.1678725,0.05672617629170418,0.04357480664434657
123,2024-09-22_2024-09-28,strings,10,177,32000,8000,40000,9,14,0.9670784687499999,0.9821405162500001,0.922975,0.920500580570249,0.468875,0.08882,0.06289678812026978,0.000458036212200581
123,2024-09-29_2024-10-05,all,10,1757,32000,8000,40000,7,12,0.9830682187500001,0.9914747412499998,0.954125,0.9532567440201748,0.481425,0.06764,0.08222571760416031,0.09698377699316721
123,2024-09-29_2024-10-05,header,10,74,32000,8000,40000,30,35,0.9734225937500001,0.98442472125,0.9308,0.9285419248244527,0.4684,0.0686175,0.19930824637413025,0.0968243783642192
123,2024-09-29_2024-10-05,section,10,224,32000,8000,40000,24,29,0.97517634375,0.9849023037500001,0.929325,0.9265924021708083,0.462775,0.07153,0.11673392355442047,0.10879882535360885
123,2024-09-29_2024-10-05,imports,10,1282,32000,8000,40000,4,9,0.92758090625,0.93408605625,0.88935,0.8825807820873348,0.44235,0.140555,0.0759674534201622,0.05317913641185408
123,2024-09-29_2024-10-05,strings,10,177,32000,8000,40000,9,14,0.9670784687499999,0.982835715,0.92475,0.92230252968508,0.4685,0.0865,0.08246790617704391,0.0007353746237089026
123,2024-10-06_2024-10-12,all,10,1757,32000,8000,40000,7,12,0.9830682187500001,0.9881061125,0.94765,0.9463104456181735,0.47505,0.0818,0.04815591126680374,0.09509305123735262
123,2024-10-06_2024-10-12,header,10,74,32000,8000,40000,30,35,0.9734225937500001,0.9796227000000002,0.91715,0.9130046726518611,0.45235,0.0812575,0.13934393227100372,0.09493115510974262
123,2024-10-06_2024-10-12,section,10,224,32000,8000,40000,24,29,0.97517634375,0.98034486625,0.9158,0.9116474291710388,0.453,0.082035,0.08031409233808517,0.0846517346886841
123,2024-10-06_2024-10-12,imports,10,1282,32000,8000,40000,4,9,0.92758090625,0.8993997825,0.839625,0.8186162241637684,0.384175,0.21783,0.028017990291118622,0.03261243915344633
123,2024-10-06_2024-10-12,strings,10,177,32000,8000,40000,9,14,0.9670784687499999,0.97433424375,0.9031,0.8984596038981453,0.4543,0.10246,0.06560846418142319,0.0003323247257089044
123,2024-10-13_2024-10-19,all,10,1757,32000,8000,40000,7,12,0.9830682187500001,0.9880752449999999,0.9477,0.9468630937261875,0.48425,0.075265,0.047849174588918686,0.10109806106333613
123,2024-10-13_2024-10-19,header,10,74,32000,8000,40000,30,35,0.9734225937500001,0.9803222862500001,0.925475,0.9233341048787388,0.472075,0.077085,0.14259402453899384,0.10071516214576348
123,2024-10-13_2024-10-19,section,10,224,32000,8000,40000,24,29,0.97517634375,0.9813892125,0.92435,0.9213249441006708,0.46155,0.0778325,0.08321039378643036,0.1173113557022191
123,2024-10-13_2024-10-19,imports,10,1282,32000,8000,40000,4,9,0.92758090625,0.9302143375000002,0.868775,0.8599407636683832,0.436925,0.184135,0.044974494725465775,0.049003072224625396
123,2024-10-13_2024-10-19,strings,10,177,32000,8000,40000,9,14,0.9670784687499999,0.9762199112500001,0.91765,0.9152647013427998,0.47185,0.0989925,0.05519759654998779,0.0006946713620028874
123,2024-10-20_2024-10-26,all,10,1757,32000,8000,40000,7,12,0.9830682187500001,0.9897646599999999,0.9524,0.9515841936632253,0.48315,0.06987,0.04076550155878067,0.0897603346762931
123,2024-10-20_2024-10-26,header,10,74,32000,8000,40000,30,35,0.9734225937500001,0.97997474125,0.92445,0.9218515645202999,0.46675,0.07412,0.12880457937717438,0.089288810037352
123,2024-10-20_2024-10-26,section,10,224,32000,8000,40000,24,29,0.97517634375,0.980878685,0.92205,0.9191767328529213,0.46445,0.0752625,0.07586099952459335,0.20741076535318703
123,2024-10-20_2024-10-26,imports,10,1282,32000,8000,40000,4,9,0.92758090625,0.9224597087499999,0.856975,0.8442883971584878,0.418525,0.182075,0.033601947128772736,0.04130223086855139
123,2024-10-20_2024-10-26,strings,10,177,32000,8000,40000,9,14,0.9670784687499999,0.97677931875,0.921175,0.9190022349526036,0.473175,0.0928575,0.05735178291797638,0.00031788561411760444
123,2024-10-27_2024-11-02,all,10,1757,32000,8000,40000,7,12,0.9830682187500001,0.9842736524999999,0.93455,0.9326195501106708,0.47135,0.08349,0.024679264053702354,0.07240858420069116
123,2024-10-27_2024-11-02,header,10,74,32000,8000,40000,30,35,0.9734225937500001,0.9732108125000001,0.902725,0.897033528275424,0.444725,0.08623,0.08934056013822556,0.07140506387742405
123,2024-10-27_2024-11-02,section,10,224,32000,8000,40000,24,29,0.97517634375,0.9737483525,0.907525,0.9025322125899186,0.448775,0.087955,0.06059885397553444,0.13538303639397914
123,2024-10-27_2024-11-02,imports,10,1282,32000,8000,40000,4,9,0.92758090625,0.91552763375,0.8405,0.8216083212168661,0.3941,0.19077,0.02337007224559784,0.032592279014414444
123,2024-10-27_2024-11-02,strings,10,177,32000,8000,40000,9,14,0.9670784687499999,0.96638703375,0.900875,0.8972185499131607,0.464425,0.1072275,0.038699980825185776,0.0005649337235059317
123,2024-11-03_2024-11-09,all,10,1757,32000,8000,40000,7,12,0.9830682187500001,0.9876883874999999,0.94725,0.9460661520372169,0.47805,0.0743925,0.03233844041824341,0.06064969021501569
123,2024-11-03_2024-11-09,header,10,74,32000,8000,40000,30,35,0.9734225937500001,0.9792330412500001,0.920775,0.9173943643614941,0.459075,0.075335,0.08395940065383911,0.06035469125537132
123,2024-11-03_2024-11-09,section,10,224,32000,8000,40000,24,29,0.97517634375,0.97386756875,0.909725,0.9060002603149812,0.460375,0.076575,0.06077995523810387,0.09125190367469725
123,2024-11-03_2024-11-09,imports,10,1282,32000,8000,40000,4,9,0.92758090625,0.9330906625000001,0.874975,0.8666791074618112,0.437775,0.2105025,0.025976253673434258,0.0342110675987423
123,2024-11-03_2024-11-09,strings,10,177,32000,8000,40000,9,14,0.9670784687499999,0.9664398075,0.90355,0.900761395205268,0.4719,0.10178,0.04913761094212532,0.00036717010337879223
123,2024-11-10_2024-11-16,all,10,1757,32000,8000,40000,7,12,0.9830682187500001,0.9842054375,0.9343,0.9320684485343536,0.46715,0.0783475,0.031038641929626465,0.0693030958274914
123,2024-11-10_2024-11-16,header,10,74,32000,8000,40000,30,35,0.9734225937500001,0.97775251625,0.90925,0.9038512475499285,0.44385,0.079915,0.09396334737539291,0.06883798051884883
123,2024-11-10_2024-11-16,section,10,224,32000,8000,40000,24,29,0.97517634375,0.9729416575,0.9068,0.9025359477124183,0.45625,0.0803,0.059932611882686615,0.08382114694390896
123,2024-11-10_2024-11-16,imports,10,1282,32000,8000,40000,4,9,0.92758090625,0.9211602437500002,0.864775,0.8521363549383559,0.414525,0.197675,0.023997722193598747,0.028700920638522164
123,2024-11-10_2024-11-16,strings,10,177,32000,8000,40000,9,14,0.9670784687499999,0.9688681225,0.89855,0.8941022964509394,0.458,0.1008775,0.046731773763895035,0.000416823343133966
123,2024-11-17_2024-11-23,all,10,1757,32000,8000,40000,7,12,0.9830682187500001,0.9823353025000001,0.92235,0.9184990816058777,0.45275,0.08067,0.030354507267475128,0.08111893247457494
123,2024-11-17_2024-11-23,header,10,74,32000,8000,40000,30,35,0.9734225937500001,0.9719219675000002,0.892375,0.8834880510974586,0.423725,0.0838525,0.10258588939905167,0.08035452578839404
123,2024-11-17_2024-11-23,section,10,224,32000,8000,40000,24,29,0.97517634375,0.9683395662499998,0.8972,0.891492505805362,0.4474,0.0809975,0.06789758056402206,0.13100221799652792
123,2024-11-17_2024-11-23,imports,10,1282,32000,8000,40000,4,9,0.92758090625,0.91937572875,0.867,0.8537095088819227,0.40915,0.1562775,0.021345626562833786,0.024545835501873288
123,2024-11-17_2024-11-23,strings,10,177,32000,8000,40000,9,14,0.9670784687499999,0.9590770249999999,0.884275,0.8775947325276992,0.445425,0.105355,0.04325908049941063,0.0007648140796609191
123,2024-11-24_2024-11-30,all,10,1757,32000,8000,40000,7,12,0.9830682187500001,0.9859837812499999,0.93415,0.9318781358299281,0.46665,0.079275,0.024561617523431778,0.07245898747066949
123,2024-11-24_2024-11-30,header,10,74,32000,8000,40000,30,35,0.9734225937500001,0.9713690275000001,0.901725,0.895704544851556,0.442275,0.07983,0.08983971178531647,0.07193019309238555
123,2024-11-24_2024-11-30,section,10,224,32000,8000,40000,24,29,0.97517634375,0.96916861125,0.8993,0.8946762890910993,0.4561,0.0829775,0.06100153177976608,0.10374662399665974
123,2024-11-24_2024-11-30,imports,10,1282,32000,8000,40000,4,9,0.92758090625,0.9300684587500001,0.867475,0.8566251048062099,0.424325,0.16163,0.024753699079155922,0.03361170916043046
123,2024-11-24_2024-11-30,strings,10,177,32000,8000,40000,9,14,0.9670784687499999,0.9639582924999999,0.892075,0.8869095957875985,0.454325,0.104465,0.032610826194286346,0.0002659732202910492
123,2024-12-01_2024-12-07,all,10,1757,32000,8000,40000,7,12,0.9830682187500001,0.9838046850000001,0.933975,0.932120184028581,0.472675,0.08003,0.02045084908604622,0.0769850846583942
123,2024-12-01_2024-12-07,header,10,74,32000,8000,40000,30,35,0.9734225937500001,0.96375546625,0.890525,0.8842361276337007,0.445675,0.084205,0.06916265934705734,0.07650946928809266
123,2024-12-01_2024-12-07,section,10,224,32000,8000,40000,24,29,0.97517634375,0.9709286637500001,0.906325,0.9018004560106927,0.453925,0.08172,0.05279770493507385,0.09580153422756849
123,2024-12-01_2024-12-07,imports,10,1282,32000,8000,40000,4,9,0.92758090625,0.9375946575,0.863,0.8560621979407439,0.4518,0.1472775,0.032175421714782715,0.03574664207748167
123,2024-12-01_2024-12-07,strings,10,177,32000,8000,40000,9,14,0.9670784687499999,0.96138168375,0.89045,0.8873637672218795,0.4726,0.1031325,0.031676873564720154,0.0004306056884575684
123,2024-12-08_2024-12-14,all,10,1757,32000,8000,40000,7,12,0.9830682187500001,0.9821120400000001,0.926075,0.9238377334191886,0.470625,0.082435,0.026619400829076767,0.07311654025847084
123,2024-12-08_2024-12-14,header,10,74,32000,8000,40000,30,35,0.9734225937500001,0.9666573787500001,0.89315,0.8873959321319422,0.4489,0.0853075,0.09139768034219742,0.0725452587175878
123,2024-12-08_2024-12-14,section,10,224,32000,8000,40000,24,29,0.97517634375,0.9712002075,0.897525,0.891838404095311,0.447425,0.0847475,0.06758879125118256,0.13301887702220816
123,2024-12-08_2024-12-14,imports,10,1282,32000,8000,40000,4,9,0.92758090625,0.93865982875,0.87455,0.866790549508893,0.44175,0.15924,0.03390445560216904,0.03715378418111499
123,2024-12-08_2024-12-14,strings,10,177,32000,8000,40000,9,14,0.9670784687499999,0.9650086287499999,0.892575,0.8882764358701022,0.461525,0.0987225,0.04195317625999451,0.00034912132794570166
2024,2024-09-22_2024-09-28,all,10,1757,32000,8000,40000,3,8,0.9842668749999999,0.9900339675,0.94805,0.9468868213884061,0.4781,0.070565,0.0626252144575119,0.09678959223860689
2024,2024-09-22_2024-09-28,header,10,74,32000,8000,40000,34,39,0.97561909375,0.9849402762499999,0.932125,0.9305679871109633,0.477575,0.071015,0.17816029489040375,0.09664806911101427
2024,2024-09-22_2024-09-28,section,10,224,32000,8000,40000,32,37,0.97427865625,0.9850851125000001,0.92785,0.925038961038961,0.4625,0.0736325,0.10061138868331909,0.07175112036606798
2024,2024-09-22_2024-09-28,imports,10,1282,32000,8000,40000,11,16,0.9363878125,0.9198976162499998,0.8858,0.8776712548872583,0.43355,0.16705,0.05840363726019859,0.04297790519110063
2024,2024-09-22_2024-09-28,strings,10,177,32000,8000,40000,13,18,0.969207625,0.98042095625,0.923775,0.9217864197214171,0.474575,0.088455,0.0640498623251915,0.0004965544298205142
2024,2024-09-29_2024-10-05,all,10,1757,32000,8000,40000,3,8,0.9842668749999999,0.99118094125,0.950025,0.9490090044129276,0.480075,0.0698825,0.08298742771148682,0.09640844418937694
2024,2024-09-29_2024-10-05,header,10,74,32000,8000,40000,34,39,0.97561909375,0.98487252375,0.93305,0.9316383315464338,0.47935,0.0701525,0.19977957010269165,0.09612877914319104
2024,2024-09-29_2024-10-05,section,10,224,32000,8000,40000,32,37,0.97427865625,0.9849321074999999,0.9304,0.9282769991755977,0.4704,0.0725525,0.11719819158315659,0.1359797777014286
2024,2024-09-29_2024-10-05,imports,10,1282,32000,8000,40000,11,16,0.9363878125,0.9320667175,0.889175,0.8821731387714962,0.440575,0.1796825,0.07716567069292068,0.05284324861252525
2024,2024-09-29_2024-10-05,strings,10,177,32000,8000,40000,13,18,0.969207625,0.98259389875,0.92665,0.9249961654481313,0.47795,0.0874525,0.08280092477798462,0.0007183434141153643
2024,2024-10-06_2024-10-12,all,10,1757,32000,8000,40000,3,8,0.9842668749999999,0.9880571725,0.9472,0.9458155882805686,0.47445,0.0815325,0.04696657881140709,0.0933471655849202
2024,2024-10-06_2024-10-12,header,10,74,32000,8000,40000,34,39,0.97561909375,0.9800854612500001,0.922925,0.9203750096851675,0.467975,0.081205,0.13758763670921326,0.09316406047088549
2024,2024-10-06_2024-10-12,section,10,224,32000,8000,40000,32,37,0.97427865625,0.981225765,0.920725,0.9178305822601125,0.464775,0.08087,0.07924430072307587,0.08772845360944646
2024,2024-10-06_2024-10-12,imports,10,1282,32000,8000,40000,11,16,0.9363878125,0.892984115,0.836975,0.8153580428688734,0.382925,0.2054325,0.027907822281122208,0.03233407829951868
2024,2024-10-06_2024-10-12,strings,10,177,32000,8000,40000,13,18,0.969207625,0.97477761125,0.911875,0.908851136451788,0.466825,0.10182,0.06366025656461716,0.00030387477171118637
2024,2024-10-13_2024-10-19,all,10,1757,32000,8000,40000,3,8,0.9842668749999999,0.9885821875,0.946625,0.945805305241782,0.484875,0.07672,0.04761328548192978,0.10037833203765663
2024,2024-10-13_2024-10-19,header,10,74,32000,8000,40000,34,39,0.97561909375,0.9820884875,0.9296,0.9283314669652856,0.4823,0.076785,0.14112895727157593,0.10003834776446219
2024,2024-10-13_2024-10-19,section,10,224,32000,8000,40000,32,37,0.97427865625,0.9821089599999999,0.927625,0.9255956205505153,0.472725,0.0776225,0.0838296189904213,0.13706402843566742
2024,2024-10-13_2024-10-19,imports,10,1282,32000,8000,40000,11,16,0.9363878125,0.9292785837499999,0.870825,0.861752508361204,0.434375,0.1639625,0.04470369219779968,0.049265940214868895
2024,2024-10-13_2024-10-19,strings,10,177,32000,8000,40000,13,18,0.969207625,0.9764591387499999,0.918725,0.9170811334710638,0.480175,0.0994975,0.055144038051366806,0.0006293070775455052
2024,2024-10-20_2024-10-26,all,10,1757,32000,8000,40000,3,8,0.9842668749999999,0.9897124,0.950225,0.9493680543193551,0.483075,0.069175,0.04079549387097359,0.09385765664604068
2024,2024-10-20_2024-10-26,header,10,74,32000,8000,40000,34,39,0.97561909375,0.98231236375,0.927875,0.9261525072311669,0.476675,0.0734475,0.12793248891830444,0.09332819956340466
2024,2024-10-20_2024-10-26,section,10,224,32000,8000,40000,32,37,0.97427865625,0.98258897,0.92625,0.9241995991572023,0.47295,0.07354,0.07602106779813766,0.21604159208567597
2024,2024-10-20_2024-10-26,imports,10,1282,32000,8000,40000,11,16,0.9363878125,0.9256168175,0.86405,0.851938575473753,0.4182,0.1938175,0.03335123881697655,0.04091215469114716
2024,2024-10-20_2024-10-26,strings,10,177,32000,8000,40000,13,18,0.969207625,0.9780753775000001,0.923375,0.9218092298272915,0.479975,0.0922975,0.05783935636281967,0.00045404038431098924
2024,2024-10-27_2024-11-02,all,10,1757,32000,8000,40000,3,8,0.9842668749999999,0.98448789,0.933275,0.9311527845848273,0.469175,0.08324,0.024655360728502274,0.07157604000168874
2024,2024-10-27_2024-11-02,header,10,74,32000,8000,40000,34,39,0.97561909375,0.9720948749999999,0.903225,0.8982199668708752,0.450825,0.086365,0.08873691409826279,0.07056712187533624
2024,2024-10-27_2024-11-02,section,10,224,32000,8000,40000,32,37,0.97427865625,0.97282700125,0.9067,0.9022063833132435,0.45405,0.08765,0.05964105948805809,0.11344213355796293
2024,2024-10-27_2024-11-02,imports,10,1282,32000,8000,40000,11,16,0.9363878125,0.91129189375,0.839275,0.8203637989326329,0.394725,0.1927625,0.023182842880487442,0.03272088961227801
2024,2024-10-27_2024-11-02,strings,10,177,32000,8000,40000,13,18,0.969207625,0.9645170350000001,0.89895,0.8956256778391778,0.46815,0.1078625,0.03835979104042053,0.00047117444464585506
2024,2024-11-03_2024-11-09,all,10,1757,32000,8000,40000,3,8,0.9842668749999999,0.9876258849999999,0.943925,0.9427879097053947,0.480125,0.07253,0.032287582755088806,0.06271039636066501
2024,2024-11-03_2024-11-09,header,10,74,32000,8000,40000,34,39,0.97561909375,0.9760708300000001,0.918425,0.9158695371922135,0.469625,0.0736,0.0840286910533905,0.062403186792601345
2024,2024-11-03_2024-11-09,section,10,224,32000,8000,40000,32,37,0.97427865625,0.97137553875,0.9135,0.9109349258649094,0.4712,0.075055,0.06158493831753731,0.09146882558733285
2024,2024-11-03_2024-11-09,imports,10,1282,32000,8000,40000,11,16,0.9363878125,0.92864627875,0.8818,0.8740610516221832,0.43855,0.16678,0.026160353794693947,0.034446749565643225
2024,2024-11-03_2024-11-09,strings,10,177,32000,8000,40000,13,18,0.969207625,0.9643552075,0.89995,0.898462475262597,0.48535,0.0989825,0.04856881871819496,0.00044991547471916155
2024,2024-11-10_2024-11-16,all,10,1757,32000,8000,40000,3,8,0.9842668749999999,0.9850027937500001,0.935725,0.933605350825091,0.468075,0.077385,0.031166043132543564,0.07023614991557092
2024,2024-11-10_2024-11-16,header,10,74,32000,8000,40000,34,39,0.97561909375,0.9784585075,0.9132,0.9085979044911283,0.44965,0.0802875,0.09360945969820023,0.06972149550300577
2024,2024-11-10_2024-11-16,section,10,224,32000,8000,40000,32,37,0.97427865625,0.97163178625,0.907375,0.9041471554601195,0.466325,0.0787,0.05966479331254959,0.09698321384145756
2024,2024-11-10_2024-11-16,imports,10,1282,32000,8000,40000,11,16,0.9363878125,0.91359952,0.866925,0.8543678695521326,0.413775,0.1813775,0.02420962229371071,0.028673545518561855
2024,2024-11-10_2024-11-16,strings,10,177,32000,8000,40000,13,18,0.969207625,0.9661630150000001,0.897175,0.8941394486912208,0.471325,0.1010625,0.04657074809074402,0.00042200833196576675
2024,2024-11-17_2024-11-23,all,10,1757,32000,8000,40000,3,8,0.9842668749999999,0.9813465674999999,0.922625,0.9187728000419915,0.452575,0.0797325,0.030484234914183617,0.080733959223282
2024,2024-11-17_2024-11-23,header,10,74,32000,8000,40000,34,39,0.97561909375,0.9733164562500001,0.8907,0.8817035553871962,0.42395,0.082675,0.1029549166560173,0.07992888071517422
2024,2024-11-17_2024-11-23,section,10,224,32000,8000,40000,32,37,0.97427865625,0.9674453212499999,0.8995,0.8948799748967105,0.45605,0.081735,0.06658339500427246,0.147693670574359
2024,2024-11-17_2024-11-23,imports,10,1282,32000,8000,40000,11,16,0.9363878125,0.9095962599999998,0.862875,0.8489854354230335,0.408025,0.1798725,0.021755198016762733,0.024954223674516985
2024,2024-11-17_2024-11-23,strings,10,177,32000,8000,40000,13,18,0.969207625,0.9555968612500001,0.880275,0.8752312221556419,0.459575,0.1049825,0.04343821480870247,0.0008142221788828379
2024,2024-11-24_2024-11-30,all,10,1757,32000,8000,40000,3,8,0.9842668749999999,0.9860787962499998,0.93405,0.9319612091199835,0.4693,0.0776225,0.024618908762931824,0.07267623358928739
2024,2024-11-24_2024-11-30,header,10,74,32000,8000,40000,34,39,0.97561909375,0.9714628937500001,0.896575,0.8904483224320102,0.444075,0.0790425,0.0894736796617508,0.07215541742765202
2024,2024-11-24_2024-11-30,section,10,224,32000,8000,40000,32,37,0.97427865625,0.9679201325,0.90185,0.898105372437062,0.46325,0.0830275,0.06196777522563934,0.10205548552709795
2024,2024-11-24_2024-11-30,imports,10,1282,32000,8000,40000,11,16,0.9363878125,0.9298828725,0.8732,0.8625921109666234,0.4228,0.159925,0.02540450543165207,0.03474117292938268
2024,2024-11-24_2024-11-30,strings,10,177,32000,8000,40000,13,18,0.969207625,0.9611414862500001,0.89015,0.8866064516129032,0.46875,0.1047,0.03305185213685036,0.00030175936406462737
2024,2024-12-01_2024-12-07,all,10,1757,32000,8000,40000,3,8,0.9842668749999999,0.981087005,0.92915,0.9273109674771725,0.4747,0.0784875,0.02036733366549015,0.07717539946508724
