seed,feature_group,density_bin,perturbation_type,strength,n_rows,n_samples,n_masked_features,flip_rate_mean,flip_rate_std,flip_rate_min,flip_rate_max,benign_to_malware_rate_overall_mean,benign_to_malware_rate_overall_std,benign_to_malware_rate_overall_min,benign_to_malware_rate_overall_max,malware_to_benign_rate_overall_mean,malware_to_benign_rate_overall_std,malware_to_benign_rate_overall_min,malware_to_benign_rate_overall_max,benign_to_malware_rate_cond_mean,benign_to_malware_rate_cond_std,benign_to_malware_rate_cond_min,benign_to_malware_rate_cond_max,malware_to_benign_rate_cond_mean,malware_to_benign_rate_cond_std,malware_to_benign_rate_cond_min,malware_to_benign_rate_cond_max,mean_abs_probability_shift_mean,mean_abs_probability_shift_std,mean_abs_probability_shift_min,mean_abs_probability_shift_max,mean_signed_probability_shift_mean,mean_signed_probability_shift_std,mean_signed_probability_shift_min,mean_signed_probability_shift_max,mean_margin_shift_mean,mean_margin_shift_std,mean_margin_shift_min,mean_margin_shift_max,baseline_auc_mean,baseline_auc_std,baseline_auc_min,baseline_auc_max,perturbed_auc_mean,perturbed_auc_std,perturbed_auc_min,perturbed_auc_max,delta_auc_mean,delta_auc_std,delta_auc_min,delta_auc_max,auc_drop_mean,auc_drop_std,auc_drop_min,auc_drop_max
13,header,high_density,important,0.01,1,180000,1,0.0001,0.0,0.0001,0.0001,0.0001,0.0,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0003979483551467987,0.0,0.0003979483551467987,0.0003979483551467987,0.0,0.0,0.0,0.0,0.005293436412535711,0.0,0.005293436412535711,0.005293436412535711,0.00527831414513931,0.0,0.00527831414513931,0.00527831414513931,-0.0034308810284641835,0.0,-0.0034308810284641835,-0.0034308810284641835,0.9995641883604784,0.0,0.9995641883604784,0.9995641883604784,0.9995092307566481,0.0,0.9995092307566481,0.9995092307566481,5.4957603830341206e-05,0.0,5.4957603830341206e-05,5.4957603830341206e-05,5.4957603830341206e-05,0.0,5.4957603830341206e-05,5.4957603830341206e-05
13,header,high_density,important,0.05,1,180000,4,0.023322222222222223,0.0,0.023322222222222223,0.023322222222222223,0.01852222222222222,0.0,0.01852222222222222,0.01852222222222222,0.0,0.0,0.0,0.0,0.07370887866996817,0.0,0.07370887866996817,0.07370887866996817,0.0,0.0,0.0,0.0,0.06259217449594758,0.0,0.06259217449594758,0.06259217449594758,0.04850766177790457,0.0,0.04850766177790457,0.04850766177790457,-0.048281198374663756,0.0,-0.048281198374663756,-0.048281198374663756,0.9995641883604784,0.0,0.9995641883604784,0.9995641883604784,0.9959167526629946,0.0,0.9959167526629946,0.9959167526629946,0.003647435697483825,0.0,0.003647435697483825,0.003647435697483825,0.003647435697483825,0.0,0.003647435697483825,0.003647435697483825
13,header,high_density,important,0.1,1,180000,8,0.05265555555555555,0.0,0.05265555555555555,0.05265555555555555,0.009533333333333333,0.0,0.009533333333333333,0.009533333333333333,0.03892222222222222,0.0,0.03892222222222222,0.03892222222222222,0.037937743190661476,0.0,0.037937743190661476,0.037937743190661476,0.051985634572005224,0.0,0.051985634572005224,0.051985634572005224,0.2358111756849864,0.0,0.2358111756849864,0.2358111756849864,-0.11876427320929504,0.0,-0.11876427320929504,-0.11876427320929504,-0.21360514313876153,0.0,-0.21360514313876153,-0.21360514313876153,0.9995641883604784,0.0,0.9995641883604784,0.9995641883604784,0.95651745532975,0.0,0.95651745532975,0.95651745532975,0.04304673303072848,0.0,0.04304673303072848,0.04304673303072848,0.04304673303072848,0.0,0.04304673303072848,0.04304673303072848
13,header,high_density,random,0.01,20,180000,1,0.0026605555555555558,0.007366505340113854,0.0,0.03361111111111111,8.5e-05,0.0001983037637465547,0.0,0.0008777777777777778,0.0019538888888888887,0.0068055127209536315,0.0,0.031144444444444443,0.0003382561018747789,0.0007891465660236081,0.0,0.003493102228510789,0.0026096699513237565,0.00908963767193736,0.0,0.041597411848510034,0.004846341008569467,0.00982573588751938,0.0,0.044982792377716053,-0.0013672034380579645,0.010469677999863883,-0.0442018592421083,0.00961772847154486,-0.0026647516375553912,0.0057143579623707905,-0.025850794058138345,0.0009850071250551249,0.9995641883604781,3.3306690738754696e-16,0.9995641883604784,0.9995641883604784,0.9995027000750223,0.00013876786674343994,0.9989798285219345,0.9995688079147748,6.148828545590179e-05,0.0001387678667434399,-4.619554296314554e-06,0.0005843598385439908,6.148828545590179e-05,0.0001387678667434399,-4.619554296314554e-06,0.0005843598385439908
13,header,high_density,random,0.05,20,180000,4,0.010084444444444444,0.012621061859809412,0.0002,0.04108888888888889,0.004077777777777778,0.00814976482278272,0.0,0.03233333333333333,0.003284444444444445,0.00916229417601843,0.0,0.03336666666666667,0.01622744959320835,0.03243185506059625,0.0,0.1286699681641316,0.004386798052950254,0.01223742247182801,0.0,0.04456547548379437,0.019769284701064507,0.015853676578678127,0.0010613559736619546,0.05098685869886411,0.006356352785635249,0.02108354349790779,-0.04797688273445638,0.04784030122178108,-0.0108399842938673,0.01081570463402203,-0.03275812261418747,0.0009708085998053237,0.9995641883604781,3.3306690738754696e-16,0.9995641883604784,0.9995641883604784,0.9990031617331997,0.0007862308681104003,0.9967089940853329,0.9995852375171138,0.0005610266272787878,0.0007862308681104003,-2.104915663536655e-05,0.0028551942751455783,0.0005610266272787878,0.0007862308681104003,-2.104915663536655e-05,0.0028551942751455783
13,header,high_density,random,0.1,20,180000,8,0.026458333333333327,0.03039041594274154,0.0004111111111111111,0.11066666666666666,0.006931666666666667,0.012203454416326469,0.0,0.04792222222222222,0.015170555555555553,0.030905845920101222,0.0,0.10816666666666666,0.027584453484258926,0.048563446120860554,0.0,0.19070569508312699,0.02026222842217737,0.04127873282691899,0.0,0.14447049744746526,0.045716151644872215,0.049238372804280936,0.006516793165363488,0.21950319236855761,-0.015794581406202678,0.06046365826328282,-0.21456534432955837,0.048217185005673784,-0.027514534190382266,0.0424683778928107,-0.18588232738944374,0.0001436885341155671,0.9995641883604781,3.3306690738754696e-16,0.9995641883604784,0.9995641883604784,0.9986201138685488,0.0013510169904041949,0.9948907949306985,0.9995751010732232,0.0009440744919297361,0.001351016990404195,-1.0912712744781672e-05,0.004673393429779904,0.0009440744919297361,0.001351016990404195,-1.0912712744781672e-05,0.004673393429779904
13,header,low_density,important,0.01,1,180000,1,0.06363333333333333,0.0,0.06363333333333333,0.06363333333333333,0.042166666666666665,0.0,0.042166666666666665,0.042166666666666665,3.3333333333333335e-05,0.0,3.3333333333333335e-05,3.3333333333333335e-05,0.10305219138652039,0.0,0.10305219138652039,0.10305219138652039,5.641855041937789e-05,0.0,5.641855041937789e-05,5.641855041937789e-05,0.06504705316279916,0.0,0.06504705316279916,0.06504705316279916,0.06490257362649753,0.0,0.06490257362649753,0.06490257362649753,-0.036415239464063616,0.0,-0.036415239464063616,-0.036415239464063616,0.9570703082605049,0.0,0.9570703082605049,0.9570703082605049,0.94089275798438,0.0,0.94089275798438,0.94089275798438,0.016177550276124886,0.0,0.016177550276124886,0.016177550276124886,0.016177550276124886,0.0,0.016177550276124886,0.016177550276124886
13,header,low_density,important,0.05,1,180000,4,0.3007111111111111,0.0,0.3007111111111111,0.3007111111111111,0.22713333333333333,0.0,0.22713333333333333,0.22713333333333333,0.0039,0.0,0.0039,0.0039,0.5550969423776679,0.0,0.5550969423776679,0.5550969423776679,0.006600970399067214,0.0,0.006600970399067214,0.006600970399067214,0.24312427672720968,0.0,0.24312427672720968,0.24312427672720968,0.21768485140869348,0.0,0.21768485140869348,0.21768485140869348,-0.043866534360987114,0.0,-0.043866534360987114,-0.043866534360987114,0.9570703082605049,0.0,0.9570703082605049,0.9570703082605049,0.8746471057410282,0.0,0.8746471057410282,0.8746471057410282,0.08242320251947666,0.0,0.08242320251947666,0.08242320251947666,0.08242320251947666,0.0,0.08242320251947666,0.08242320251947666
13,header,low_density,important,0.1,1,180000,8,0.3003,0.0,0.3003,0.3003,0.10394444444444445,0.0,0.10394444444444445,0.10394444444444445,0.13896666666666666,0.0,0.13896666666666666,0.13896666666666666,0.25403247705425513,0.0,0.25403247705425513,0.25403247705425513,0.23520893669838644,0.0,0.23520893669838644,0.23520893669838644,0.2733706955307186,0.0,0.2733706955307186,0.2733706955307186,-0.03446501249039873,0.0,-0.03446501249039873,-0.03446501249039873,-0.18510208000070255,0.0,-0.18510208000070255,-0.18510208000070255,0.9570703082605049,0.0,0.9570703082605049,0.9570703082605049,0.7819432946187693,0.0,0.7819432946187693,0.7819432946187693,0.17512701364173555,0.0,0.17512701364173555,0.17512701364173555,0.17512701364173555,0.0,0.17512701364173555,0.17512701364173555
13,header,low_density,random,0.01,20,180000,1,0.01635111111111111,0.0293639294137771,0.0,0.1221,0.004246666666666668,0.010018782730821515,0.0,0.042166666666666665,0.007269444444444445,0.021176508611556077,0.0,0.09628888888888888,0.010378536903274858,0.024485158468851794,0.0,0.10305219138652039,0.012303945537292662,0.03584243756422399,0.0,0.1629743859781096,0.01661318891966566,0.029636654371517617,0.0,0.12269724934494446,-0.0032488265138505847,0.032609416657387334,-0.12007259683704677,0.06490257362649753,-0.004678155865892142,0.010147560298299768,-0.036415239464063616,0.004180931727321783,0.9570703082605048,1.1102230246251565e-16,0.9570703082605049,0.9570703082605049,0.9545688679655597,0.004651518132849544,0.94089275798438,0.9571511759729283,0.0025014402949451397,0.004651518132849544,-8.086771242343804e-05,0.016177550276124886,0.0025014402949451397,0.004651518132849544,-8.086771242343804e-05,0.016177550276124886
