feature_group,operator,test_week,selection_type,selection_mode,selection_value,n_trials,n_selected_features,n_candidate_features,auc_mean,auc_std,auc_min,auc_max,delta_auc_mean,delta_auc_std,delta_auc_min,delta_auc_max,flip_rate_mean,flip_rate_std,flip_rate_min,flip_rate_max,malware_to_benign_rate_mean,malware_to_benign_rate_std,malware_to_benign_rate_min,malware_to_benign_rate_max,mean_abs_probability_shift_mean,mean_abs_probability_shift_std,mean_abs_probability_shift_min,mean_abs_probability_shift_max,mean_signed_probability_shift_mean,mean_signed_probability_shift_std,mean_signed_probability_shift_min,mean_signed_probability_shift_max,mean_margin_shift_mean,mean_margin_shift_std,mean_margin_shift_min,mean_margin_shift_max,boundary_low_10_flip_rate_mean,boundary_low_10_flip_rate_std,boundary_low_10_flip_rate_min,boundary_low_10_flip_rate_max,boundary_low_10_malware_to_benign_rate_mean,boundary_low_10_malware_to_benign_rate_std,boundary_low_10_malware_to_benign_rate_min,boundary_low_10_malware_to_benign_rate_max,boundary_low_20_flip_rate_mean,boundary_low_20_flip_rate_std,boundary_low_20_flip_rate_min,boundary_low_20_flip_rate_max,boundary_low_20_malware_to_benign_rate_mean,boundary_low_20_malware_to_benign_rate_std,boundary_low_20_malware_to_benign_rate_min,boundary_low_20_malware_to_benign_rate_max
header,header_benign_substitution,2024-09-29_2024-10-05,important,budget,3.0,5,3,7,0.984937914,0.001102516451561902,0.98353025125,0.9861995937500001,-0.004799795499999959,0.0009511066595558963,-0.006093607499999987,-0.0035525062499999205,0.07764,0.009314204206479475,0.06925,0.09505,0.06429,0.009470976718374935,0.05665,0.08235,0.16544320348606703,0.013629088730669717,0.14372353121244882,0.17871333457028762,-0.14658573903331718,0.013643562849457991,-0.1590343289525791,-0.12527930068404067,-0.1371912697268711,0.010920770835497116,-0.148846737298846,-0.12030065566246528,0.3338,0.02031403455741867,0.301,0.357,0.23420000000000002,0.009790812019439448,0.2195,0.25,0.25534999999999997,0.012600198411136236,0.24025,0.27175,0.19375,0.009182864476839456,0.1815,0.20775
header,header_benign_substitution,2024-09-29_2024-10-05,random,budget,1.0,100,1,7,0.9893138335625001,0.0008721713172558305,0.9867555962499999,0.9901305025000002,-0.0004238759374999768,0.0008051063343732798,-0.0028725475000001,2.565875000026807e-05,0.010832,0.019168164387859364,0.0,0.0548,0.008185500000000002,0.01468081791829052,0.0,0.04515,0.021916960645597148,0.03894374006009568,1.310000000000035e-05,0.11603751685767,-0.017992635963139898,0.03222427004940393,-0.09784042515620875,-1.2300000000000048e-05,-0.017293465233189677,0.03081467390810731,-0.09435409259750491,-1.050000000000001e-05,0.05822499999999998,0.10256988775951742,0.0,0.288,0.03628,0.06428018046023205,0.0,0.178,0.03841,0.06846672111325326,0.0,0.20725,0.025762500000000004,0.04659313757142783,0.0,0.14475
header,header_benign_substitution,2024-09-29_2024-10-05,random,budget,2.0,100,2,7,0.9886783102125,0.00138864382740951,0.9837812062500001,0.9901300775,-0.001059399287499988,0.0013555101286333443,-0.005674454999999745,2.2378749999996117e-05,0.022446999999999995,0.02417302093243623,0.0,0.078,0.017013999999999998,0.018913372359259467,0.0,0.0648,0.04913060730457805,0.05369791437039076,0.00022979333333333386,0.17486617543166577,-0.04103292258862699,0.045934462961615755,-0.15682696778408267,-0.0002271933333333335,-0.039241164527157146,0.04349280530963527,-0.148668037298846,-0.0002225933333333335,0.124325,0.12896552591681235,0.0,0.3565,0.080045,0.08419929022859991,0.0,0.25,0.08491499999999999,0.09027372416711299,0.0,0.2675,0.05905249999999999,0.06471358334036216,0.0,0.207
header,header_benign_substitution,2024-09-29_2024-10-05,random,budget,3.0,100,3,7,0.9885062112249998,0.0012919517135281668,0.9837590974999999,0.9901237925000002,-0.0012314982749999804,0.001235199820465041,-0.005696563749999939,1.3908749999846926e-05,0.028092499999999996,0.023142479745048933,0.0,0.0781,0.021396000000000002,0.01825762536585741,0.0,0.0649,0.058605123976129055,0.048737086415243436,0.0008502500000000005,0.17454219193997453,-0.04851280662101073,0.041316462273020466,-0.15612699170853658,-0.0006691366666666667,-0.046459152678344495,0.039088727045664726,-0.14335421393359207,-0.0006347500000000001,0.15078999999999998,0.11867841379121984,0.0,0.3475,0.09679999999999996,0.07776149432720542,0.0,0.236,0.10201499999999998,0.08371720865509075,0.0,0.27125,0.07028499999999999,0.06004304726610734,0.0,0.1995
header,header_benign_substitution,2024-10-06_2024-10-12,baseline,baseline,0.0,5,0,7,0.98619218925,0.0004473786790269705,0.98563449625,0.9869792025000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
header,header_benign_substitution,2024-10-06_2024-10-12,important,budget,1.0,5,1,7,0.9836597895000001,0.00014356634612517946,0.9834689525000001,0.9838907662499999,-0.0025323997499999916,0.00045614458626176094,-0.003242373750000138,-0.0020176924999998347,0.05175,0.002694995361777087,0.0481,0.05535,0.036250000000000004,0.0009203260291874826,0.0349,0.03775,0.1042138137884296,0.004472738942212376,0.0957719113764313,0.10894697692579997,-0.08178171440987858,0.004900044430619358,-0.0866336905307258,-0.07293718901268513,-0.0768053878793514,0.0037487124023985645,-0.08098396088708912,-0.0697645323338793,0.2822,0.019080356390801502,0.26,0.3115,0.15699999999999997,0.00793725393319378,0.1475,0.1705,0.1981,0.01033029525231491,0.186,0.21725,0.124,0.0029111853256019297,0.11925,0.1275
header,header_benign_substitution,2024-10-06_2024-10-12,important,budget,2.0,5,2,7,0.978813018,0.0013381232371231886,0.9768898125,0.9803889749999999,-0.007379171250000071,0.0012475647614872893,-0.009412493749999973,-0.005616283750000117,0.08836,0.0061857416693554225,0.0797,0.09515,0.07363,0.005560899207861981,0.0672,0.0809,0.1866449697385414,0.012724168318329692,0.16529312326342796,0.20256890071206865,-0.16658809521296097,0.012569469752882735,-0.18142854500086944,-0.14510913482899873,-0.1527235529308012,0.01008496873958656,-0.16367960533779122,-0.13532857114971095,0.3493,0.018451558199783554,0.3215,0.372,0.24080000000000004,0.012643575443678896,0.2215,0.258,0.27035,0.007897151385151496,0.25725,0.2805,0.203,0.004873397172404474,0.196,0.20925
header,header_benign_substitution,2024-10-06_2024-10-12,important,budget,3.0,5,3,7,0.97884848725,0.00136512332793422,0.9768904925,0.9804629324999999,-0.007343702000000074,0.0012736241122595616,-0.009411813749999887,-0.0055423262500000625,0.08842999999999998,0.006123773346556844,0.0799,0.09505,0.07361999999999999,0.005610490174663886,0.06715,0.08075,0.18691183040520806,0.012694038430204784,0.16561152326342796,0.20282466737873533,-0.16664831054629428,0.012667372636638457,-0.18165357833420276,-0.14503653482899873,-0.15294663226413455,0.010056734789981078,-0.1639103720044579,-0.1356157711497109,0.3497,0.018898677202386405,0.3225,0.374,0.24050000000000002,0.013307892395116516,0.221,0.2585,0.2707,0.008198170527623835,0.25825,0.28175,0.20295000000000002,0.005080354318352207,0.19575,0.209
header,header_benign_substitution,2024-10-06_2024-10-12,random,budget,1.0,100,1,7,0.9849626870875002,0.0016465782849482656,0.9818565825000001,0.9870721300000002,-0.0012295021624999824,0.0015595565758363776,-0.0044457237499998525,0.00011072750000007403,0.021651999999999994,0.028102497148830032,0.0,0.10385,0.016557499999999996,0.022884669950646,0.0,0.094,0.04072837854424553,0.04858687495714233,1.630000000000058e-05,0.10894697692579997,-0.03286216476555787,0.03926492186412441,-0.0866336905307258,-1.5099999999999708e-05,-0.03052613106044907,0.03635993157773356,-0.08098396088708912,-1.229999999999972e-05,0.10953999999999998,0.12962337134945998,0.0,0.3115,0.068245,0.0814194846151706,0.0,0.1855,0.07241749999999998,0.08673564762397293,0.0,0.21725,0.04837999999999999,0.05784978910938224,0.0,0.1275
header,header_benign_substitution,2024-10-06_2024-10-12,random,budget,2.0,100,2,7,0.9841503754375001,0.001962405414674843,0.97688981375,0.9870737537500001,-0.002041813812500013,0.0019336320883726506,-0.00941249249999998,0.00010547375000002912,0.0352255,0.03194469947816069,0.0,0.104,0.027233499999999994,0.027219250591263528,0.0,0.0943,0.0659349480074013,0.05397697063480842,0.0002146666666666673,0.20256890071206865,-0.05383474174218373,0.045217766132321834,-0.18142854500086944,-0.00021186666666666643,-0.049900442076643826,0.04163429138689476,-0.16367960533779122,-0.00019146666666666642,0.16899,0.13119837994426609,0.0,0.3635,0.10418999999999999,0.08199380403420738,0.0,0.249,0.11405500000000003,0.0909050231010366,0.0,0.2805,0.075915,0.061508619517917966,0.0,0.20925
