seed,feature_group,density_bin,perturbation_type,strength,trial_id,n_samples,n_masked_features,baseline_auc,perturbed_auc,delta_auc,auc_drop,flip_rate,benign_to_malware_rate_overall,malware_to_benign_rate_overall,benign_to_malware_rate_cond,malware_to_benign_rate_cond,mean_abs_probability_shift,mean_signed_probability_shift,mean_margin_shift
13,header,high_density,important,0.01,0,120000,1,0.9990277682390755,0.999178025561753,-0.00015025732267748282,-0.00015025732267748282,0.0008666666666666666,8.333333333333333e-05,3.3333333333333335e-05,0.0003074841645655249,4.5725782482452734e-05,0.017962329942698297,-0.006915844765884417,-0.014891704622833069
13,header,mid_density,important,0.01,0,240000,1,0.9727240079553837,0.9719023520350688,0.0008216559203149121,0.0008216559203149121,0.008520833333333333,0.0036125,0.0008208333333333334,0.005434067277137431,0.002448695479235808,0.017594943521958794,-0.003411834630952016,-0.014729610618086569
13,header,low_density,important,0.01,0,120000,1,0.9624299042725776,0.9603287739433303,0.0021011303292473027,0.0021011303292473027,0.014033333333333333,0.0043,0.003775,0.010765924596799432,0.006285468496343883,0.02521698656420659,-0.013623789046142505,-0.020407310049710994
13,header,high_density,random,0.01,1,120000,1,0.9990277682390755,0.9990642694614709,-3.650122239540199e-05,-3.650122239540199e-05,6.666666666666667e-05,0.0,5e-05,0.0,6.85886737236791e-05,0.004100942150308845,-0.002760679967769161,-0.004027005245546939
13,header,mid_density,random,0.01,1,240000,1,0.9727240079553837,0.9732400421700251,-0.0005160342146414143,-0.0005160342146414143,0.0028083333333333333,0.0001,0.0015125,0.0001504240076716244,0.004512063243464966,0.0065179249488753,-0.0019753762794894156,-0.00429012777409467
13,header,low_density,random,0.01,1,120000,1,0.9624299042725776,0.9624591484796229,-2.9244207045309167e-05,-2.9244207045309167e-05,0.0029916666666666668,0.0004166666666666667,0.00165,0.001043209747751883,0.002747290865951631,0.005913007885980548,-0.0031187658595761528,-0.0035288797655457717
13,header,high_density,random,0.01,2,120000,1,0.9990277682390755,0.9988271174049285,0.00020065083414699814,0.00020065083414699814,8.333333333333333e-05,5e-05,0.0,0.00018449049873931492,0.0,0.0716710293783113,-0.06649814233738006,-0.07164331000577207
13,header,mid_density,random,0.01,2,240000,1,0.9727240079553837,0.9726405702959656,8.343765941809522e-05,8.343765941809522e-05,0.009445833333333334,0.000675,0.0072208333333333334,0.0010153620517834646,0.02154106226150079,0.02219124649498927,-0.0034550659738589876,-0.02085466316711345
13,header,low_density,random,0.01,2,120000,1,0.9624299042725776,0.9619198412753046,0.0005100629972729642,0.0005100629972729642,0.005875,0.0011333333333333334,0.002266666666666667,0.002837530513885122,0.003774056139085069,0.024834160142612454,-0.010913370701855163,-0.023009379927028648
13,header,high_density,random,0.01,3,120000,1,0.9990277682390755,0.999111718642818,-8.39504037425387e-05,-8.39504037425387e-05,0.007416666666666667,0.001375,0.004875,0.005073488715331161,0.006687395688058712,0.01617735210219851,0.004679809608927291,-0.014835949182854158
13,header,mid_density,random,0.01,3,240000,1,0.9727240079553837,0.9717023099903985,0.001021697964985191,0.001021697964985191,0.004275,0.0011916666666666666,0.0003916666666666667,0.0017925527580868574,0.0011684130713104871,0.012975253157757343,0.005887442206281613,-0.011719224983200131
13,header,low_density,random,0.01,3,120000,1,0.9624299042725776,0.9612405085184952,0.0011893957540823896,0.0011893957540823896,0.005525,0.002608333333333333,0.0005833333333333334,0.006530493020926787,0.0009712644475586575,0.011908214481725292,0.0009134220071243377,-0.007703220119133179
13,header,high_density,random,0.01,4,120000,1,0.9990277682390755,0.999102405505021,-7.46372659455874e-05,-7.46372659455874e-05,0.0033833333333333332,0.002033333333333333,9.166666666666667e-05,0.0075026136153988066,0.000125745901826745,0.03193113109742693,0.005982106636357943,-0.030761086465172845
13,header,mid_density,random,0.01,4,240000,1,0.9727240079553837,0.9668187024302507,0.00590530552513302,0.00590530552513302,0.04123333333333333,0.024854166666666667,0.00135,0.03738663357338498,0.00402729611813402,0.08550114864069354,0.0637130609422818,-0.06724281243812566
13,header,low_density,random,0.01,4,120000,1,0.9624299042725776,0.9541887384767926,0.008241165795784933,0.008241165795784933,0.041058333333333336,0.0229,0.002458333333333333,0.05733480773644349,0.004093185886140056,0.05342246847756655,0.03229277077640484,-0.030178812146722297
13,header,high_density,random,0.01,5,120000,1,0.9990277682390755,0.999327304663129,-0.0002995364240535592,-0.0002995364240535592,0.00023333333333333333,0.0,0.000175,0.0,0.00024006035803287684,0.08884317439627461,-0.08257348845413069,-0.08878264173986006
13,header,mid_density,random,0.01,5,240000,1,0.9727240079553837,0.9724889899979632,0.00023501795742053577,0.00023501795742053577,0.017520833333333333,0.00012083333333333333,0.012175,0.0001817623426032128,0.0363202446209494,0.0479773098928826,-0.03261614161306017,-0.04371472908388458
13,header,low_density,random,0.01,5,120000,1,0.9624299042725776,0.9600582279727989,0.0023716762997786356,0.0023716762997786356,0.0254,0.0008,0.017108333333333333,0.0020029627156836153,0.02848579872625605,0.06741244375490935,-0.05498621692755993,-0.06074917402415998
13,header,high_density,random,0.01,6,120000,1,0.9990277682390755,0.9936377143863723,0.005390053852703192,0.005390053852703192,0.0,0.0,0.0,0.0,0.0,0.03781753333333333,0.03486413333333333,-0.037817533333333334
13,header,mid_density,random,0.01,6,240000,1,0.9727240079553837,0.9476724820997167,0.025051525855667056,0.025051525855667056,0.0222625,0.016854166666666667,0.000175,0.02535271295965503,0.0005220569042025581,0.09118880896774091,0.08928822285662982,-0.08841778689353882
13,header,low_density,random,0.01,6,120000,1,0.9624299042725776,0.9511681279886068,0.011261776283970737,0.011261776283970737,0.0343,0.019166666666666665,8.333333333333333e-05,0.04798764839658662,0.00013875206393695107,0.06087160260438953,0.05868824731593042,-0.05369868651723546
13,header,high_density,random,0.01,7,120000,1,0.9990277682390755,0.9990277682390755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8811546569187765e-19,5.0422629035059195e-20,-3.742376778840632e-19
13,header,mid_density,random,0.01,7,240000,1,0.9727240079553837,0.972721959361367,2.048594016756944e-06,2.048594016756944e-06,0.0,0.0,0.0,0.0,0.0,3.6416666666667142e-06,3.641666666666672e-06,-3.641666666666682e-06
13,header,low_density,random,0.01,7,120000,1,0.9624299042725776,0.9624297761710351,1.281015424847709e-07,1.281015424847709e-07,0.0,0.0,0.0,0.0,0.0,4.0000000000006245e-07,3.6666666666668377e-07,-1.6666666666665109e-07
13,header,high_density,random,0.01,8,120000,1,0.9990277682390755,0.9989674673810016,6.030085807384733e-05,6.030085807384733e-05,0.00023333333333333333,4.1666666666666665e-05,0.0,0.00015374208228276245,0.0,0.007216214587765177,0.006453334905225495,-0.007198454483147573
13,header,mid_density,random,0.01,8,240000,1,0.9727240079553837,0.9711921340823105,0.0015318738730731862,0.0015318738730731862,0.0011208333333333333,0.00015833333333333332,0.000125,0.00023817134548007195,0.0003728977887161129,0.0058278622452289,0.00481974677565218,-0.0054408724797166364
13,header,low_density,random,0.01,8,120000,1,0.9624299042725776,0.9615690271677546,0.0008608771048229658,0.0008608771048229658,0.0015416666666666667,0.0006166666666666666,0.00055,0.0015439504266727868,0.000915763621983877,0.0032941012992318145,0.00048220819677871157,-0.0015956174367054508
13,header,high_density,random,0.01,9,120000,1,0.9990277682390755,0.9989947176808966,3.3050558178815415e-05,3.3050558178815415e-05,0.0,0.0,0.0,0.0,0.0,0.0006661888888888893,-0.0005267222222222223,-0.0006661888888888891
13,header,mid_density,random,0.01,9,240000,1,0.9727240079553837,0.9726597001152738,6.430784010991175e-05,6.430784010991175e-05,0.000225,5e-05,8.333333333333334e-06,7.52120038358122e-05,2.4859852581074195e-05,0.0006504493334929756,-9.974004777868992e-05,-0.000541047270000912
13,header,low_density,random,0.01,9,120000,1,0.9624299042725776,0.9624856550770946,-5.575080451702963e-05,-5.575080451702963e-05,0.0011666666666666668,0.0003083333333333333,0.00020833333333333335,0.0007719752133363934,0.00034688015984237766,0.0022701470481687317,-0.0009710811751528591,-0.0014507262372585096
