feature_group,operator,test_week,selection_type,selection_mode,selection_value,n_trials,n_selected_features,n_candidate_features,auc_mean,auc_std,auc_min,auc_max,delta_auc_mean,delta_auc_std,delta_auc_min,delta_auc_max,flip_rate_mean,flip_rate_std,flip_rate_min,flip_rate_max,malware_to_benign_rate_mean,malware_to_benign_rate_std,malware_to_benign_rate_min,malware_to_benign_rate_max,mean_abs_probability_shift_mean,mean_abs_probability_shift_std,mean_abs_probability_shift_min,mean_abs_probability_shift_max,mean_signed_probability_shift_mean,mean_signed_probability_shift_std,mean_signed_probability_shift_min,mean_signed_probability_shift_max,mean_margin_shift_mean,mean_margin_shift_std,mean_margin_shift_min,mean_margin_shift_max,boundary_low_10_flip_rate_mean,boundary_low_10_flip_rate_std,boundary_low_10_flip_rate_min,boundary_low_10_flip_rate_max,boundary_low_10_malware_to_benign_rate_mean,boundary_low_10_malware_to_benign_rate_std,boundary_low_10_malware_to_benign_rate_min,boundary_low_10_malware_to_benign_rate_max,boundary_low_20_flip_rate_mean,boundary_low_20_flip_rate_std,boundary_low_20_flip_rate_min,boundary_low_20_flip_rate_max,boundary_low_20_malware_to_benign_rate_mean,boundary_low_20_malware_to_benign_rate_std,boundary_low_20_malware_to_benign_rate_min,boundary_low_20_malware_to_benign_rate_max
header,header_bounded_jitter,2024-12-01_2024-12-07,important,budget,2.0,5,2,7,0.96953195225,0.0012562936819684927,0.9676259337500001,0.97094389125,-0.004392318499999948,0.0006534949884397344,-0.005212817499999911,-0.003407396249999972,0.043660000000000004,0.002026178669318183,0.0414,0.047,0.03437,0.002758550343930667,0.03025,0.03835,0.047325666334816205,0.0027906333104405355,0.04305719858660277,0.05028619627319963,-0.026144399764441058,0.003069222540340535,-0.030248608446824064,-0.020912951383762233,-0.01810641834721548,0.0011245512273321734,-0.01941343899060294,-0.016671852210813822,0.213,0.027334959301231823,0.18,0.2585,0.13920000000000002,0.026381053807609734,0.1125,0.1895,0.14365,0.014432255540974876,0.127,0.1665,0.09999999999999999,0.013988388041515008,0.0865,0.124
header,header_bounded_jitter,2024-12-01_2024-12-07,important,budget,3.0,5,3,7,0.969422268,0.0010470037045267797,0.96775087,0.9707309074999999,-0.0045020027500000115,0.0004758180353272954,-0.004959442500000022,-0.0036203800000000896,0.04431,0.0015418819669481834,0.04265,0.0464,0.03475,0.0021522081683703377,0.0312,0.03765,0.0481413274845514,0.002489702534015962,0.0438453490667955,0.050635470672263476,-0.026652198261971394,0.002805888457437035,-0.029757593565897054,-0.021484548047108788,-0.01823258871102183,0.0012943227459287611,-0.01942337363150411,-0.016255311931728803,0.2137,0.023152969571957716,0.1935,0.2525,0.13690000000000002,0.02096043892670189,0.122,0.1785,0.14425,0.01216038650701531,0.12875,0.16425,0.09935000000000001,0.010740810025319318,0.09025,0.11875
header,header_bounded_jitter,2024-12-01_2024-12-07,random,budget,1.0,100,1,7,0.9733931849875,0.0014793235953408808,0.9685346975000001,0.9749601512500001,-0.0005310857624999843,0.0011121337442883462,-0.004844233749999982,0.0001399175000000863,0.006406000000000002,0.010901356062435537,0.0,0.03765,0.0046195,0.008666071471549262,0.0,0.03225,0.007291730079309106,0.01173917394242908,0.0,0.04058087828440089,-0.003326749080872473,0.006489810988837055,-0.02627502359281937,0.0003475482040014878,-0.002350097120534357,0.004403684630553889,-0.01660844258198636,0.00013856791631802344,0.04021500000000001,0.05844524167971247,0.0,0.1805,0.024780000000000007,0.03788220690508935,0.0,0.1335,0.02430499999999999,0.036751744516417176,0.0,0.118,0.015622500000000001,0.025186268456244165,0.0,0.0895
header,header_bounded_jitter,2024-12-01_2024-12-07,random,budget,2.0,100,2,7,0.9725549186375001,0.0018966056221547142,0.96806611375,0.9749601512500001,-0.0013693521124999851,0.0016998777354469434,-0.004981270000000038,0.00013531500000008023,0.015054000000000001,0.016468399557941264,0.0,0.04805,0.011399,0.013276927317719263,0.0,0.0386,0.016187250295172657,0.016927966001014958,2.310464593227898e-05,0.05000683537225084,-0.008281099342228607,0.009817197706262075,-0.029495146095859844,0.0003475482040014878,-0.005769315476015458,0.006609387592646828,-0.019577063117980343,0.00013856791631802344,0.080965,0.07997919276286802,0.0,0.278,0.051715,0.0546211614211928,0.0,0.2025,0.05247249999999999,0.05310815491758304,0.0,0.17525,0.0350225,0.037653968831319766,0.0,0.13075
header,header_bounded_jitter,2024-12-01_2024-12-07,random,budget,3.0,100,3,7,0.9717421213,0.002207858799265009,0.9676735562499998,0.97498557125,-0.0021821494499999873,0.0019168205582816198,-0.0051157375000001615,0.00013267999999999613,0.023056,0.017205441406717818,5e-05,0.04735,0.017699499999999996,0.01420585353824261,5e-05,0.03795,0.025158434631856474,0.01800967244627226,0.0004760294213335021,0.051465424253576385,-0.013098380349080601,0.010906312305475032,-0.029607329005485662,0.0003181739915505955,-0.009074929394479566,0.0072773643729901055,-0.0195854852725954,0.00011149423985487679,0.120825,0.07764178562475234,0.0,0.2735,0.07699,0.05291682057720399,0.0,0.1975,0.07916000000000001,0.0528305489276801,0.00025,0.1735,0.05364749999999999,0.03819528922197082,0.00025,0.12825
header,header_bounded_jitter,2024-12-08_2024-12-14,baseline,baseline,0.0,5,0,7,0.9763049302500001,0.0006334143556470034,0.9755523224999999,0.9771652350000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
header,header_bounded_jitter,2024-12-08_2024-12-14,important,budget,1.0,5,1,7,0.9714622437500001,0.001024979911240912,0.9698542000000001,0.9730096625,-0.004842686500000015,0.0006472436694843807,-0.0056981224999997915,-0.003885598750000163,0.0419,0.004075291400624009,0.0374,0.04765,0.035500000000000004,0.004137511329289625,0.0316,0.041,0.03962382985499899,0.004352134646037969,0.03552615049384108,0.045935160371103144,-0.02692907451322498,0.0036072536051705763,-0.03232864671896383,-0.02331387880036866,-0.01564228743373541,0.0022077307226871976,-0.018193851496910704,-0.011932742261606444,0.15139999999999998,0.0159292184365712,0.128,0.174,0.10210000000000001,0.010418253212511202,0.085,0.115,0.11515000000000002,0.013353463970071587,0.0955,0.13075,0.08575000000000002,0.012234173449808533,0.06925,0.09975
header,header_bounded_jitter,2024-12-08_2024-12-14,important,budget,2.0,5,2,7,0.9712947765,0.00058145654531279,0.9702853175,0.9720696987499999,-0.005010153750000068,0.0004266365359098077,-0.005627603750000154,-0.004356306250000053,0.051039999999999995,0.0023429468623935978,0.04675,0.0534,0.04048,0.003376773608046591,0.03515,0.0447,0.05043674395605122,0.0037471784492397802,0.04576810065534985,0.05553141593415895,-0.029706144644555232,0.0031939621397528845,-0.033531015812866286,-0.02562876271467526,-0.018471631219465965,0.0016067001192074598,-0.020631310597114257,-0.01624740066045821,0.2232,0.014375673897247396,0.208,0.2455,0.1386,0.005782732917920377,0.13,0.1475,0.157,0.00677310859207204,0.15025,0.17,0.10794999999999999,0.006510376333208393,0.10025,0.1195
header,header_bounded_jitter,2024-12-08_2024-12-14,important,budget,3.0,5,3,7,0.971470572,0.0006088333942332019,0.97069306625,0.9724193875,-0.004834358250000115,0.00028878249268980287,-0.005277348750000188,-0.004475873750000137,0.05135000000000001,0.0026404545063303028,0.04645,0.0542,0.04039,0.003097159989409653,0.0349,0.0434,0.0505222833310084,0.003620250496492225,0.04615252063456878,0.05547687362142469,-0.028909866655070598,0.00283918125482542,-0.032295724934867334,-0.025637788311003853,-0.017983152266327972,0.0019150950956245342,-0.020750637798858832,-0.015393274565149207,0.22240000000000001,0.01600749824301099,0.198,0.242,0.13610000000000003,0.004066939881532555,0.1305,0.1405,0.15930000000000002,0.007413501197140252,0.153,0.1735,0.1081,0.005853631351562888,0.1,0.1175
header,header_bounded_jitter,2024-12-08_2024-12-14,random,budget,1.0,100,1,7,0.9757163449999997,0.0015205816627091595,0.9714330275,0.9771652350000001,-0.0005885852500000421,0.0015199375222430917,-0.005239885000000055,0.00025364250000003974,0.0066365,0.01351369463729294,0.0,0.04555,0.005134,0.011353323037771805,0.0,0.03995,0.00685572307454338,0.013238554866124864,0.0,0.045382676674717085,-0.0036158972642508984,0.008536694254170436,-0.03032625024217067,0.0004529821781669862,-0.0023388922406261505,0.005060345297030867,-0.01790222518642966,5.6278502906903816e-05,0.032285,0.056341381550331186,0.0,0.1645,0.019855,0.03590691402780251,0.0,0.1095,0.0215375,0.03920322650943414,0.0,0.12375,0.014385000000000002,0.028030617635007613,0.0,0.09375
header,header_bounded_jitter,2024-12-08_2024-12-14,random,budget,2.0,100,2,7,0.9751787970374999,0.002056418583309919,0.9697650775,0.9772429375,-0.00112613321250005,0.001946764902036311,-0.005787244999999941,0.0005548637500001341,0.013939500000000002,0.017173947267591107,0.0,0.0528,0.010365500000000001,0.014410027229328888,0.0,0.044,0.014440673994587778,0.0165252563414437,2.345997762095659e-05,0.053070348170435724,-0.0070780254480442215,0.011026457599115786,-0.03309489413505778,0.0004529821781669862,-0.0047281751579469275,0.006600976436352285,-0.020767431559651776,5.6278502906903816e-05,0.07336500000000001,0.07267000258015682,0.0,0.2375,0.04318,0.044752738463696276,0.0,0.1415,0.04780500000000001,0.05046132900548696,0.0,0.16875,0.030762499999999998,0.03579330200959392,0.0,0.12025
header,header_bounded_jitter,2024-12-08_2024-12-14,random,budget,3.0,100,3,7,0.9744004375375,0.00235459669524044,0.9697383312500001,0.9770828,-0.0019044927125000388,0.002302626977268178,-0.005813991249999817,0.00039233375000014004,0.021364000000000005,0.01985197355428422,0.0,0.05455,0.016649999999999998,0.016983904144807223,0.0,0.0457,0.021833861036512147,0.01906370674377289,0.0001951000833351674,0.05518458723465817,-0.011836377210699937,0.013149590893541532,-0.03379259164288831,0.0003159008664286032,-0.007597753485037841,0.0077835176503831,-0.021164726114609365,1.4667398080677968e-05,0.10087499999999999,0.07568220976557172,0.0,0.253,0.062395000000000006,0.04952738106340774,0.0,0.1545,0.06846000000000001,0.055053981690700624,0.0,0.16325,0.0462425,0.040756325505987415,0.0,0.125
imports,imports_benign_mass_injection,2024-09-22_2024-09-28,baseline,baseline,0.0,5,0,1282,0.9271799352500001,0.001241754769230668,0.9255146775,0.929248285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,imports_benign_mass_injection,2024-09-22_2024-09-28,important,ratio,0.01,5,13,1282,0.94475763875,0.013055821418854762,0.9193493462499999,0.9535345125000001,0.01757770350000003,0.014191293587927234,-0.009898938750000141,0.02801983500000005,0.14554,0.011846746388776959,0.1247,0.1606,0.05883000000000001,0.04497124192192162,0.0187,0.14615,0.10338342577477563,0.016980130882804024,0.08374659225517148,0.12858128773918356,-0.044355112803580635,0.039283807959419444,-0.11261968704434064,0.0053767875507124245,-0.06169013947337314,0.020915335142165804,-0.08729422975328975,-0.02597514420955066,0.41129999999999994,0.10268378645141599,0.26,0.548,0.1457,0.08897505268332241,0.0665,0.3155,0.53415,0.1548200245446305,0.2305,0.6425,0.10935000000000002,0.0611728289357293,0.03725,0.22075
