feature_group,density_bin,density_definition,perturbation_type,strength,n_rows,thresholds_json,n_samples_mean,n_samples_std,n_samples_min,n_samples_max,n_masked_features_mean,n_masked_features_std,n_masked_features_min,n_masked_features_max,flip_rate_mean_mean,flip_rate_mean_std,flip_rate_mean_min,flip_rate_mean_max,benign_to_malware_rate_overall_mean_mean,benign_to_malware_rate_overall_mean_std,benign_to_malware_rate_overall_mean_min,benign_to_malware_rate_overall_mean_max,malware_to_benign_rate_overall_mean_mean,malware_to_benign_rate_overall_mean_std,malware_to_benign_rate_overall_mean_min,malware_to_benign_rate_overall_mean_max,benign_to_malware_rate_cond_mean_mean,benign_to_malware_rate_cond_mean_std,benign_to_malware_rate_cond_mean_min,benign_to_malware_rate_cond_mean_max,malware_to_benign_rate_cond_mean_mean,malware_to_benign_rate_cond_mean_std,malware_to_benign_rate_cond_mean_min,malware_to_benign_rate_cond_mean_max,mean_abs_probability_shift_mean_mean,mean_abs_probability_shift_mean_std,mean_abs_probability_shift_mean_min,mean_abs_probability_shift_mean_max,mean_signed_probability_shift_mean_mean,mean_signed_probability_shift_mean_std,mean_signed_probability_shift_mean_min,mean_signed_probability_shift_mean_max,mean_margin_shift_mean_mean,mean_margin_shift_mean_std,mean_margin_shift_mean_min,mean_margin_shift_mean_max,baseline_auc_mean_mean,baseline_auc_mean_std,baseline_auc_mean_min,baseline_auc_mean_max,perturbed_auc_mean_mean,perturbed_auc_mean_std,perturbed_auc_mean_min,perturbed_auc_mean_max,delta_auc_mean_mean,delta_auc_mean_std,delta_auc_mean_min,delta_auc_mean_max,auc_drop_mean_mean,auc_drop_mean_std,auc_drop_mean_min,auc_drop_mean_max
imports,high_density,class_conditional,important,0.1,5,"{""high_quantile"": 0.75, ""label_0_q_high"": 0.0, ""label_0_q_low"": -0.4080830510427167, ""label_1_q_high"": 0.0, ""label_1_q_low"": -0.12741874371180054, ""low_quantile"": 0.25}",178642.2,12126.82661540108,166405.0,194527.0,129.0,0.0,129.0,129.0,0.11704035216694697,0.05043856699002774,0.06786094174130886,0.20932826805533422,0.0006952235785464211,0.0010328954960567645,0.0,0.0027126657017004924,0.11101294438086198,0.05126417577053705,0.06267037891689868,0.2057400772129319,0.001346431164895898,0.0020387200326651552,0.0,0.005343918600118982,0.23930824422118993,0.09570946899552081,0.136103712493215,0.414503800981834,0.10881121443143785,0.039435056022058726,0.08092689948803487,0.1867620159659066,-0.1021591271385972,0.03962930456910489,-0.18043414316537015,-0.07574035303807113,-0.03989886157201392,0.019261280150324363,-0.07218670479197775,-0.01823585747601342,0.8624390828942442,0.0509766568634627,0.8129382232413321,0.9573197000856256,0.7395436626658245,0.060602580822547075,0.661591012513966,0.8135356248364165,0.12289542022841964,0.045119812293141645,0.055834231646603616,0.19223509397259286,0.12289542022841964,0.045119812293141645,0.055834231646603616,0.19223509397259286
imports,high_density,class_conditional,random,0.01,5,"{""high_quantile"": 0.75, ""label_0_q_high"": 0.0, ""label_0_q_low"": -0.4080830510427167, ""label_1_q_high"": 0.0, ""label_1_q_low"": -0.12741874371180054, ""low_quantile"": 0.25}",178642.2,12126.82661540108,166405.0,194527.0,13.0,0.0,13.0,13.0,0.007757566746761582,0.0017473684187139082,0.005756700359793772,0.010734756614762989,0.0026301298531333727,0.0012237891430343295,0.00123370320210645,0.004460306281390243,0.0015403630702059989,0.0005746795283711197,0.0007299726130103821,0.002379347023709189,0.004979074904030031,0.0025439473220992066,0.00210411198600175,0.008856011350065834,0.0033876294402440444,0.001196019930272342,0.001482531088740377,0.005167320970979184,0.007361888299356365,0.000775446412076586,0.006443525747615822,0.00871653252469093,0.000904724787336629,0.0018631064403515677,-0.002134571311413615,0.003679394517907786,-0.000855727308840452,0.0005953407004341044,-0.0017472387451364757,-0.00020358864952642173,0.8624390828942442,0.05097665686346272,0.8129382232413322,0.9573197000856257,0.8638352629241755,0.053829993037140554,0.8121501313890699,0.9636670916614163,-0.0013961800299311922,0.003753105551599818,-0.006347391575790551,0.0031031889007759163,-0.0013961800299311922,0.003753105551599818,-0.006347391575790551,0.0031031889007759163
imports,high_density,class_conditional,random,0.05,5,"{""high_quantile"": 0.75, ""label_0_q_high"": 0.0, ""label_0_q_low"": -0.4080830510427167, ""label_1_q_high"": 0.0, ""label_1_q_low"": -0.12741874371180054, ""low_quantile"": 0.25}",178642.2,12126.82661540108,166405.0,194527.0,65.0,0.0,65.0,65.0,0.020992083407822517,0.003587191174057708,0.015181597631025012,0.024565079660317478,0.006686917553570916,0.0014772162045512147,0.005031881564492599,0.009285600456491901,0.006163035114048079,0.003482203451352472,0.001964037247136894,0.011124064781707282,0.01246599202130333,0.003396975961303634,0.009003596772625643,0.01843671215538975,0.014129294938503737,0.009129020830344496,0.004390885887482718,0.029135122373494932,0.01956600223021922,0.0030980326934797278,0.015595720989474468,0.024672710451501163,0.0014239236673994527,0.005236953576720269,-0.005689557253225901,0.009246744197809117,-0.0012629913647375787,0.001009566058584286,-0.0025707674991719913,0.00033511524076394495,0.8624390828942442,0.05097665686346272,0.8129382232413322,0.9573197000856257,0.8577703847113443,0.05094492297518097,0.8066056068149805,0.9512849607084881,0.004668698182900045,0.0032014961657348476,-0.0017261575176658994,0.006521077432453798,0.004668698182900045,0.0032014961657348476,-0.0017261575176658994,0.006521077432453798
imports,high_density,class_conditional,random,0.1,5,"{""high_quantile"": 0.75, ""label_0_q_high"": 0.0, ""label_0_q_low"": -0.4080830510427167, ""label_1_q_high"": 0.0, ""label_1_q_low"": -0.12741874371180054, ""low_quantile"": 0.25}",178642.2,12126.82661540108,166405.0,194527.0,129.0,0.0,129.0,129.0,0.03470864093541146,0.008669388467435247,0.023443789294031164,0.04409383428267956,0.00833238968268955,0.0027766583851330695,0.003640659602541225,0.012077870687590465,0.016396320758957812,0.007781770832214341,0.007033470932055705,0.02797672674854542,0.015392612531064562,0.005399114377974339,0.006747716107903127,0.02379325907235317,0.03664135775518609,0.017816871360313808,0.014170308842720136,0.06075815145356543,0.031011396202979585,0.008017251993911264,0.020602205635773523,0.03966886575470692,-0.0056846178339160685,0.008887278423964733,-0.021580877579390884,0.003909757260834334,-0.002876625829185366,0.0011095846264359568,-0.004965119952490169,-0.0019178593362690851,0.8624390828942442,0.05097665686346272,0.8129382232413322,0.9573197000856257,0.8437278625848496,0.05533400045893428,0.7726376290184329,0.9393507367933557,0.01871122030939464,0.013595170312135462,-0.0007203330337897773,0.0403005942228992,0.01871122030939464,0.013595170312135462,-0.0007203330337897773,0.0403005942228992
imports,low_density,class_conditional,important,0.01,5,"{""high_quantile"": 0.75, ""label_0_q_high"": 0.0, ""label_0_q_low"": -0.4080830510427167, ""label_1_q_high"": 0.0, ""label_1_q_low"": -0.12741874371180054, ""low_quantile"": 0.25}",120202.0,181.66342504753123,120037.0,120555.0,13.0,0.0,13.0,13.0,0.11957218050556247,0.023974636076787657,0.0999026273958238,0.166082475085131,0.01778545459681734,0.010552142134267278,0.005794736447726648,0.0328482051367495,0.06665063618204048,0.029861987649632545,0.03250664378483301,0.117576534647695,0.03561636494947306,0.02110431607846358,0.0116,0.06571557140714321,0.13307461362056372,0.05966597688397833,0.06499433673129455,0.2349398592556855,0.10988507064345303,0.023366921135331457,0.09409779104512822,0.1564180808137699,-0.04475308194490866,0.05380214568635497,-0.1305162615086902,0.028094689876294977,-0.011997872474204668,0.007765826434385975,-0.01905729662764759,0.0021640954205444886,0.8923654253405431,0.0027063582835564026,0.8883040505122706,0.8954961056064734,0.8639324509495531,0.010391204745427079,0.8488260552942024,0.8790498369251094,0.028432974390989886,0.007921875451874793,0.016446268681364007,0.03947799521806816,0.028432974390989886,0.007921875451874793,0.016446268681364007,0.03947799521806816
imports,low_density,class_conditional,important,0.05,5,"{""high_quantile"": 0.75, ""label_0_q_high"": 0.0, ""label_0_q_low"": -0.4080830510427167, ""label_1_q_high"": 0.0, ""label_1_q_low"": -0.12741874371180054, ""low_quantile"": 0.25}",120202.0,181.66342504753123,120037.0,120555.0,65.0,0.0,65.0,65.0,0.22277181683986852,0.01693309399740156,0.20335907850056595,0.2533934768677647,0.02884645818485887,0.004367640678550071,0.024669258756629394,0.03538908836442097,0.15093673305459035,0.01837831655199013,0.1329173504836009,0.18527426616842962,0.05779292500680544,0.008768885981113363,0.049383333333333335,0.07079882001966634,0.30136842863557634,0.03670126744337477,0.2657572123392631,0.3700649965922503,0.1942079168605671,0.012279011937760851,0.17622352986292755,0.21392002039279134,-0.1049158115299272,0.021093293891291748,-0.13900805903108365,-0.07646036454770253,-0.036344525505355094,0.003619385037857768,-0.040680362313465064,-0.0316835602057098,0.8923654253405431,0.0027063582835564026,0.8883040505122706,0.8954961056064734,0.8060312217147553,0.011700106001710252,0.7898328508458423,0.8219289737910418,0.08633420362578763,0.009609247770140321,0.0733021762732664,0.09847119966642826,0.08633420362578763,0.009609247770140321,0.0733021762732664,0.09847119966642826
imports,low_density,class_conditional,important,0.1,5,"{""high_quantile"": 0.75, ""label_0_q_high"": 0.0, ""label_0_q_low"": -0.4080830510427167, ""label_1_q_high"": 0.0, ""label_1_q_low"": -0.12741874371180054, ""low_quantile"": 0.25}",120202.0,181.66342504753123,120037.0,120555.0,129.0,0.0,129.0,129.0,0.26677538311458193,0.014055349635937443,0.2474140433826884,0.2837204657240111,0.04582665324588364,0.01611596858584603,0.017643582978935892,0.06408549171050003,0.16898971745916003,0.0267927221584071,0.13573887437269297,0.21610060171275913,0.09182258651244703,0.03233035746862236,0.035333333333333335,0.128331194480092,0.33746067992130413,0.0537447188003893,0.27023367186854924,0.4316372159515933,0.2290685593554016,0.012196811556280647,0.21374898673607,0.24320060510042524,-0.09439853132904802,0.046424921005290214,-0.17880190966615392,-0.05108637581124027,-0.05363152090308439,0.010434275426087252,-0.06439080780398079,-0.03387769454580306,0.8923654253405431,0.0027063582835564026,0.8883040505122706,0.8954961056064734,0.7680695414633028,0.01920077217895865,0.7429306066132825,0.7876872553749577,0.12429588387724025,0.02036763032991464,0.10068032606346722,0.1481198829243311,0.12429588387724025,0.02036763032991464,0.10068032606346722,0.1481198829243311
imports,low_density,class_conditional,random,0.01,5,"{""high_quantile"": 0.75, ""label_0_q_high"": 0.0, ""label_0_q_low"": -0.4080830510427167, ""label_1_q_high"": 0.0, ""label_1_q_low"": -0.12741874371180054, ""low_quantile"": 0.25}",120202.0,181.66342504753123,120037.0,120555.0,13.0,0.0,13.0,13.0,0.03066623092118379,0.006114115763832732,0.022786307555170488,0.040754179947901495,0.007363821466435705,0.002297696909937087,0.00480560160617143,0.011239877826510314,0.009118468668586885,0.00178799694304911,0.006892704574675461,0.011388907383980292,0.014754417040271552,0.004606821699178595,0.009614006433226113,0.02250916666666667,0.018208983734372634,0.0035812496299419717,0.013722235983816366,0.02274941397483001,0.027466585188278457,0.005246622138631596,0.02105417378272533,0.036681104695058704,0.003298909258496443,0.004935400105726581,-0.0036784057367406356,0.010818078038545991,0.00025271116809682056,0.0006031422289540626,-0.0007146871489094719,0.0009827453677075139,0.8923654253405429,0.002706358283556306,0.8883040505122708,0.8954961056064732,0.8905922308889374,0.0026920219273797678,0.886091079508619,0.8933672951236142,0.0017731944516057216,0.0003932637381761761,0.0011912098253622715,0.0022129710036514483,0.0017731944516057216,0.0003932637381761761,0.0011912098253622715,0.0022129710036514483
imports,low_density,class_conditional,random,0.05,5,"{""high_quantile"": 0.75, ""label_0_q_high"": 0.0, ""label_0_q_low"": -0.4080830510427167, ""label_1_q_high"": 0.0, ""label_1_q_low"": -0.12741874371180054, ""low_quantile"": 0.25}",120202.0,181.66342504753123,120037.0,120555.0,65.0,0.0,65.0,65.0,0.07568192159902468,0.007087828155387425,0.06678196673717389,0.08616435163993777,0.02071997327269858,0.005049755694384871,0.015321109324624905,0.02975024343151044,0.02192949164569348,0.004950038651104074,0.01586341203591967,0.027693127952214736,0.04150642037354933,0.010102290066650765,0.03065115581406977,0.059578333333333344,0.043790022907193984,0.009909330141269124,0.0316854231427764,0.05537011126657339,0.06868741235415464,0.006318707147545305,0.06058709399861213,0.07802052589651264,0.012292770865719805,0.013796592188987572,-0.0041809384238644,0.03427599230011882,-0.0006312592325356497,0.0012762214713476396,-0.0021848650803212785,0.001453103561970414,0.8923654253405429,0.002706358283556306,0.8883040505122708,0.8954961056064732,0.8841570172730704,0.003234235952200242,0.8799226164245224,0.8887604423045167,0.008208408067472684,0.0009002581240858596,0.0067356633019568565,0.009486398154052122,0.008208408067472684,0.0009002581240858596,0.0067356633019568565,0.009486398154052122
imports,low_density,class_conditional,random,0.1,5,"{""high_quantile"": 0.75, ""label_0_q_high"": 0.0, ""label_0_q_low"": -0.4080830510427167, ""label_1_q_high"": 0.0, ""label_1_q_low"": -0.12741874371180054, ""low_quantile"": 0.25}",120202.0,181.66342504753123,120037.0,120555.0,129.0,0.0,129.0,129.0,0.1074919404737357,0.009130603389298532,0.09540165789999336,0.12275724550200236,0.024313001209398073,0.0014137866996608904,0.022407563130156776,0.02668078766895266,0.04177544896357799,0.009628081743624646,0.029008256208802187,0.05736497681272843,0.04870682299461675,0.002819704796441734,0.04485583333333333,0.05342827619539674,0.08341098887299364,0.019232152936370418,0.05794417382919652,0.11462592956129695,0.0980901715087098,0.009175584762584276,0.08585328037432964,0.11262450309244867,-0.005739605351201924,0.01617434120272205,-0.031045430719003442,0.018430540854088157,-0.002199855688349543,0.0016255418389333315,-0.004466600612052628,-0.0005136050556717577,0.8923654253405429,0.002706358283556306,0.8883040505122708,0.8954961056064732,0.8780501057995496,0.0024033852311584536,0.8744437269492051,0.8810347347315112,0.014315319540993392,0.0011340475081742685,0.012463455749832092,0.015863709000969665,0.014315319540993392,0.0011340475081742685,0.012463455749832092,0.015863709000969665
imports,mid_density,class_conditional,important,0.01,5,"{""high_quantile"": 0.75, ""label_0_q_high"": 0.0, ""label_0_q_low"": -0.4080830510427167, ""label_1_q_high"": 0.0, ""label_1_q_low"": -0.12741874371180054, ""low_quantile"": 0.25}",181155.8,12245.994617016619,165316.0,193558.0,13.0,0.0,13.0,13.0,0.12402857225290627,0.035589479402395645,0.10025877270782683,0.19449767897449002,0.020089880223608515,0.010850138173209642,0.009017929389719348,0.03821593527521466,0.07374952688922184,0.03478299519866542,0.04787800333905974,0.14253013074400578,0.04512661330497445,0.02798194681193408,0.019431953748738184,0.09590426428451036,0.13732845546371036,0.06523324276770501,0.09503055625592816,0.2659527972027972,0.10768262032253854,0.020675032122009135,0.09058789564203312,0.1481847748571286,-0.058397917284554825,0.04117681804884475,-0.12794398226076675,-0.002271927092943265,-0.011621069486589149,0.009980013148718903,-0.022554315118811848,0.003909249247447717,0.9519993486581321,0.012235137156238012,0.9281347097440041,0.961090497392076,0.9159467728600881,0.02647893651908968,0.866330888293427,0.9412000808179927,0.036052575798044106,0.01468627654205869,0.019311734407733372,0.06180382145057717,0.036052575798044106,0.01468627654205869,0.019311734407733372,0.06180382145057717
imports,mid_density,class_conditional,important,0.05,5,"{""high_quantile"": 0.75, ""label_0_q_high"": 0.0, ""label_0_q_low"": -0.4080830510427167, ""label_1_q_high"": 0.0, ""label_1_q_low"": -0.12741874371180054, ""low_quantile"": 0.25}",181155.8,12245.994617016619,165316.0,193558.0,65.0,0.0,65.0,65.0,0.21991940181123054,0.040053815815219385,0.18896661465813866,0.29776307193496093,0.029683196552352475,0.0027324231400934463,0.027124179596606738,0.033701152446783726,0.15068278511580716,0.036966289950135324,0.1258125776057264,0.22403155169493577,0.06489312462408353,0.009049475272984256,0.05468930961756495,0.08073487274565987,0.2833356435876065,0.08313584246936413,0.21437957897087495,0.44466856367587554,0.18562421146658709,0.03698375876665378,0.15791921775194367,0.25508660414697176,-0.11536025572382791,0.04007110136350646,-0.1927132101043329,-0.08114659918485821,-0.04427267932433531,0.007831498132005794,-0.05367976782825818,-0.03008424514677874,0.9519993486581321,0.012235137156238012,0.9281347097440041,0.961090497392076,0.8714394126998561,0.02399858245889802,0.8366171307115783,0.8993644026950309,0.08055993595827589,0.020351763433413984,0.06172609469704504,0.11705316903943697,0.08055993595827589,0.020351763433413984,0.06172609469704504,0.11705316903943697
imports,mid_density,class_conditional,important,0.1,5,"{""high_quantile"": 0.75, ""label_0_q_high"": 0.0, ""label_0_q_low"": -0.4080830510427167, ""label_1_q_high"": 0.0, ""label_1_q_low"": -0.12741874371180054, ""low_quantile"": 0.25}",181155.8,12245.994617016619,165316.0,193558.0,129.0,0.0,129.0,129.0,0.27552967879106893,0.0434352532782221,0.23136217567860795,0.35352899900796053,0.05459764837331933,0.021183943700359625,0.022133368820924773,0.0788491065400907,0.17455397805806877,0.052776437223826196,0.1406654200247337,0.2795313218321276,0.11892945159287853,0.044355869637029754,0.0446072634620308,0.16881296740916035,0.3280098506938871,0.11375160524465715,0.25668003676060086,0.5548271680534044,0.2345857337281967,0.03664478392960752,0.1938276870095431,0.2944812442123273,-0.11671195677131366,0.058557226594635775,-0.22883009031923568,-0.058776293307027945,-0.08434524071462779,0.021254908142931923,-0.11167421949853554,-0.050347332404761386,0.9519993486581321,0.012235137156238012,0.9281347097440041,0.961090497392076,0.814195485198377,0.02316060119291392,0.7872941949653509,0.8510974163367969,0.137803863459755,0.025409865041767073,0.10999308105527905,0.17321762026037513,0.137803863459755,0.025409865041767073,0.10999308105527905,0.17321762026037513
imports,mid_density,class_conditional,random,0.01,5,"{""high_quantile"": 0.75, ""label_0_q_high"": 0.0, ""label_0_q_low"": -0.4080830510427167, ""label_1_q_high"": 0.0, ""label_1_q_low"": -0.12741874371180054, ""low_quantile"": 0.25}",181155.8,12245.994617016619,165316.0,193558.0,13.0,0.0,13.0,13.0,0.025131602958834626,0.00747252784081186,0.01499860506928156,0.03770778388056812,0.009691691533569372,0.004503673514281559,0.005095888570867646,0.0178007573374628,0.005320856562052628,0.001326887010658618,0.002802519141549303,0.00623030322388314,0.02059254397854474,0.008466625212827341,0.01268066899146554,0.03587538249600741,0.010059180424042309,0.0028998362693845084,0.004659062604677529,0.012315551873596753,0.02271210965329607,0.006281065757073606,0.014803089697735708,0.03365424390258815,0.0038175660036664063,0.004675712963727952,-0.0024249090989159846,0.011666428896608471,-0.000317210936276518,0.0006805131599874604,-0.0014004447625292592,0.0003963425410019665,0.9519993486581318,0.012235137156237924,0.9281347097440042,0.9610904973920757,0.9500904858226745,0.012397817396269871,0.9261086491422267,0.9596177267670585,0.0019088628354574301,0.000470080115741446,0.0014696488511469151,0.0027465518308427916,0.0019088628354574301,0.000470080115741446,0.0014696488511469151,0.0027465518308427916
imports,mid_density,class_conditional,random,0.05,5,"{""high_quantile"": 0.75, ""label_0_q_high"": 0.0, ""label_0_q_low"": -0.4080830510427167, ""label_1_q_high"": 0.0, ""label_1_q_low"": -0.12741874371180054, ""low_quantile"": 0.25}",181155.8,12245.994617016619,165316.0,193558.0,65.0,0.0,65.0,65.0,0.06715449606629316,0.008140877563984253,0.05727998842724145,0.08205557840741369,0.02930500487529285,0.008330708752889996,0.020301408363384617,0.04482717946236299,0.014987406176002627,0.0033064964390305445,0.010727636768370876,0.019004993398918275,0.06297377171738164,0.014642762631627261,0.05094711457428465,0.09034403306228436,0.027699852298295073,0.005335258938584952,0.021292727731152976,0.03546219405594406,0.059309130621181615,0.007193726943510315,0.052333219699182955,0.07304165875742476,0.012815726455816589,0.012641777107809051,-0.003312499354809431,0.03316000100250318,-0.0030285187409338195,0.0013977094907044764,-0.0050443289176635405,-0.0011770852652766505,0.9519993486581318,0.012235137156237924,0.9281347097440042,0.9610904973920757,0.9418380931463174,0.014790974289372141,0.9129760292535248,0.9529691852268309,0.010161255511814512,0.0026983127289466023,0.007545211253736178,0.015158680490479286,0.010161255511814512,0.0026983127289466023,0.007545211253736178,0.015158680490479286
imports,mid_density,class_conditional,random,0.1,5,"{""high_quantile"": 0.75, ""label_0_q_high"": 0.0, ""label_0_q_low"": -0.4080830510427167, ""label_1_q_high"": 0.0, ""label_1_q_low"": -0.12741874371180054, ""low_quantile"": 0.25}",181155.8,12245.994617016619,165316.0,193558.0,129.0,0.0,129.0,129.0,0.09588567644787623,0.0099556431508626,0.08208753965219728,0.10763729185298751,0.03406857586772517,0.0028766221203929293,0.03020619142582585,0.03724631405407097,0.03175968895265556,0.00962593532841329,0.021031021421789076,0.04783921042545036,0.07400152353508598,0.00499682515782522,0.06746409562264843,0.08201300417006514,0.0594813303570743,0.019124303091619194,0.03852903225806452,0.0892651382708201,0.08615524430571017,0.008878403045299209,0.07658781720436278,0.09835032982832312,-0.004431775359693734,0.015049268208869189,-0.028945624351806132,0.016555581211885356,-0.00419938229099413,0.0033633214601333995,-0.009585094458431117,0.00016981189713786887,0.9519993486581318,0.012235137156237924,0.9281347097440042,0.9610904973920757,0.9341355100387666,0.013998419787381249,0.9069036312118085,0.9452176702027216,0.01786383861936546,0.0020108783193360275,0.015294145023004557,0.02123107853219579,0.01786383861936546,0.0020108783193360275,0.015294145023004557,0.02123107853219579
