seed,feature_group,density_bin,density_definition,perturbation_type,strength,n_rows,n_samples,n_masked_features,thresholds_json,flip_rate_mean,flip_rate_std,flip_rate_min,flip_rate_max,benign_to_malware_rate_overall_mean,benign_to_malware_rate_overall_std,benign_to_malware_rate_overall_min,benign_to_malware_rate_overall_max,malware_to_benign_rate_overall_mean,malware_to_benign_rate_overall_std,malware_to_benign_rate_overall_min,malware_to_benign_rate_overall_max,benign_to_malware_rate_cond_mean,benign_to_malware_rate_cond_std,benign_to_malware_rate_cond_min,benign_to_malware_rate_cond_max,malware_to_benign_rate_cond_mean,malware_to_benign_rate_cond_std,malware_to_benign_rate_cond_min,malware_to_benign_rate_cond_max,mean_abs_probability_shift_mean,mean_abs_probability_shift_std,mean_abs_probability_shift_min,mean_abs_probability_shift_max,mean_signed_probability_shift_mean,mean_signed_probability_shift_std,mean_signed_probability_shift_min,mean_signed_probability_shift_max,mean_margin_shift_mean,mean_margin_shift_std,mean_margin_shift_min,mean_margin_shift_max,baseline_auc_mean,baseline_auc_std,baseline_auc_min,baseline_auc_max,perturbed_auc_mean,perturbed_auc_std,perturbed_auc_min,perturbed_auc_max,delta_auc_mean,delta_auc_std,delta_auc_min,delta_auc_max,auc_drop_mean,auc_drop_std,auc_drop_min,auc_drop_max
42,header,low_density,class_conditional,random,0.1,20,120002,8,"{""high_quantile"": 0.75, ""label_0_q_high"": -8.766348336927132e-05, ""label_0_q_low"": -0.011107549951835868, ""label_1_q_high"": -3.941291737419306e-15, ""label_1_q_low"": -0.026472043548053614, ""low_quantile"": 0.25}",0.3278820352994117,0.17141239059907193,0.011749804169930501,0.4934001099981667,0.11283686938551023,0.15433134765485784,0.0,0.38657689038516024,0.13907184880251994,0.1662984151518814,0.0,0.39806003233279447,0.22567750000000003,0.30866783968797085,0.0,0.7731666666666667,0.2781390620312656,0.3325912872080276,0.0,0.7961067964401186,0.3070116180196838,0.1685401179134768,0.010422469126951084,0.48851962139287236,-0.026508214312398793,0.3476387113902211,-0.4808315478261859,0.4885196213456174,0.0782958534512248,0.06110899967229711,-0.0032738265017270844,0.1553211727495901,0.8896530842027488,0.0,0.8896530842027488,0.8896530842027488,0.8711558427913515,0.026015810815122314,0.814691850966079,0.8945623384776064,0.018497241411397396,0.026015810815122314,-0.004909254274857555,0.07496123323666981,0.018497241411397396,0.026015810815122314,-0.004909254274857555,0.07496123323666981
42,header,mid_density,class_conditional,important,0.01,1,239928,1,"{""high_quantile"": 0.75, ""label_0_q_high"": -8.766348336927132e-05, ""label_0_q_low"": -0.011107549951835868, ""label_1_q_high"": -3.941291737419306e-15, ""label_1_q_low"": -0.026472043548053614, ""low_quantile"": 0.25}",0.21721099663232302,0.0,0.21721099663232302,0.21721099663232302,0.18981944583375013,0.0,0.18981944583375013,0.18981944583375013,0.0,0.0,0.0,0.0,0.379525,0.0,0.379525,0.379525,0.0,0.0,0.0,0.0,0.17577762732387373,0.0,0.17577762732387373,0.17577762732387373,0.17577762732387373,0.0,0.17577762732387373,0.17577762732387373,-0.08506401424947112,0.0,-0.08506401424947112,-0.08506401424947112,0.9416920577346408,0.0,0.9416920577346408,0.9416920577346408,0.8236276447813132,0.0,0.8236276447813132,0.8236276447813132,0.11806441295332759,0.0,0.11806441295332759,0.11806441295332759,0.11806441295332759,0.0,0.11806441295332759,0.11806441295332759
42,header,mid_density,class_conditional,important,0.05,1,239928,4,"{""high_quantile"": 0.75, ""label_0_q_high"": -8.766348336927132e-05, ""label_0_q_low"": -0.011107549951835868, ""label_1_q_high"": -3.941291737419306e-15, ""label_1_q_low"": -0.026472043548053614, ""low_quantile"": 0.25}",0.27151478776966426,0.0,0.27151478776966426,0.27151478776966426,0.20837084458670935,0.0,0.20837084458670935,0.20837084458670935,0.026603814477676638,0.0,0.026603814477676638,0.026603814477676638,0.4166166666666667,0.0,0.4166166666666667,0.4166166666666667,0.053223600827162966,0.0,0.053223600827162966,0.053223600827162966,0.22816969237449147,0.0,0.22816969237449147,0.22816969237449147,0.17025046877693592,0.0,0.17025046877693592,0.17025046877693592,-0.1062170539790805,0.0,-0.1062170539790805,-0.1062170539790805,0.9416920577346408,0.0,0.9416920577346408,0.9416920577346408,0.7714978660807595,0.0,0.7714978660807595,0.7714978660807595,0.17019419165388128,0.0,0.17019419165388128,0.17019419165388128,0.17019419165388128,0.0,0.17019419165388128,0.17019419165388128
42,header,mid_density,class_conditional,important,0.1,1,239928,8,"{""high_quantile"": 0.75, ""label_0_q_high"": -8.766348336927132e-05, ""label_0_q_low"": -0.011107549951835868, ""label_1_q_high"": -3.941291737419306e-15, ""label_1_q_low"": -0.026472043548053614, ""low_quantile"": 0.25}",0.420888766629989,0.0,0.420888766629989,0.420888766629989,0.0,0.0,0.0,0.0,0.3768463872495082,0.0,0.3768463872495082,0.3768463872495082,0.0,0.0,0.0,0.0,0.7539190180775132,0.0,0.7539190180775132,0.7539190180775132,0.42126473924143376,0.0,0.42126473924143376,0.42126473924143376,-0.4212105507336691,0.0,-0.4212105507336691,-0.4212105507336691,0.13844472937714528,0.0,0.13844472937714528,0.13844472937714528,0.9416920577346408,0.0,0.9416920577346408,0.9416920577346408,0.7409512114907835,0.0,0.7409512114907835,0.7409512114907835,0.20074084624385735,0.0,0.20074084624385735,0.20074084624385735,0.20074084624385735,0.0,0.20074084624385735,0.20074084624385735
42,header,mid_density,class_conditional,random,0.01,20,239928,1,"{""high_quantile"": 0.75, ""label_0_q_high"": -8.766348336927132e-05, ""label_0_q_low"": -0.011107549951835868, ""label_1_q_high"": -3.941291737419306e-15, ""label_1_q_low"": -0.026472043548053614, ""low_quantile"": 0.25}",0.10724467340202062,0.134126455367266,0.0,0.4205428295155213,0.009352805841752526,0.02880336126975099,0.0,0.1318979027041446,0.07610116368243806,0.11979073812554894,0.0,0.3765004501350405,0.0187,0.05758944052274012,0.0,0.26371666666666665,0.15224801547595224,0.2396533938445293,0.0,0.753226936161697,0.10264751474297658,0.132221741655626,3.161927392727157e-07,0.42406130186894814,-0.06937411676189999,0.15233625035710627,-0.42406130186894814,0.21854152498553714,0.018430141186914165,0.04100722178246423,-0.010090569060184238,0.14127476388440421,0.941692057734641,2.220446049250313e-16,0.9416920577346408,0.9416920577346408,0.9389040407160965,0.008056773446526097,0.9046138096399507,0.9422680485374559,0.0027880170185444753,0.008056773446526097,-0.0005759908028151184,0.03707824809469007,0.0027880170185444753,0.008056773446526097,-0.0005759908028151184,0.03707824809469007
42,header,mid_density,class_conditional,random,0.05,20,239928,4,"{""high_quantile"": 0.75, ""label_0_q_high"": -8.766348336927132e-05, ""label_0_q_low"": -0.011107549951835868, ""label_1_q_high"": -3.941291737419306e-15, ""label_1_q_low"": -0.026472043548053614, ""low_quantile"": 0.25}",0.21075801907238834,0.1577872068686986,0.008890167050115035,0.42278516888399853,0.05278687772998565,0.10447508727327957,0.0,0.3179912307025441,0.11388729118735622,0.14281333995758724,0.0,0.37618368843986527,0.10554208333333334,0.20888748949419517,0.0,0.6357916666666666,0.22784295577346403,0.28571241936281766,0.0,0.7525932226002268,0.19308825509835809,0.14979415984098124,0.006896978574758356,0.4215043874242311,-0.05938327584113021,0.23646675171833179,-0.4215043874242311,0.3702236528921225,0.029002854648976267,0.05115612922365807,-0.019287163531245897,0.13961268029088814,0.941692057734641,2.220446049250313e-16,0.9416920577346408,0.9416920577346408,0.9353778528471249,0.011969578108331063,0.8975685583224935,0.9442497258077068,0.006314204887515895,0.011969578108331061,-0.0025576680730660106,0.04412349941214733,0.006314204887515895,0.011969578108331061,-0.0025576680730660106,0.04412349941214733
42,header,mid_density,class_conditional,random,0.1,20,239928,8,"{""high_quantile"": 0.75, ""label_0_q_high"": -8.766348336927132e-05, ""label_0_q_low"": -0.011107549951835868, ""label_1_q_high"": -3.941291737419306e-15, ""label_1_q_low"": -0.026472043548053614, ""low_quantile"": 0.25}",0.3193245473642093,0.17583911106844816,0.010128038411523457,0.5346687339535194,0.12148019405821746,0.17197394997120494,0.0,0.4290495481977927,0.13915382948217797,0.16576299481226964,0.0,0.37669217431896235,0.24288749999999998,0.34384471557242713,0.0,0.8578416666666666,0.2783912013874991,0.331625507131931,0.0,0.7536104996331132,0.2995688329802863,0.16972652221235732,0.007652047104349402,0.5299513521349576,-0.0034976681968756198,0.34313367202182543,-0.42417620967145214,0.5299513521349576,0.062286224969968496,0.05810131020029186,-0.01273526565728663,0.14138822940870788,0.941692057734641,2.220446049250313e-16,0.9416920577346408,0.9416920577346408,0.9266096108359461,0.023130267886310146,0.8444258783742467,0.9414221787933872,0.015082446898694802,0.023130267886310146,0.00026987894125363177,0.09726617936039417,0.015082446898694802,0.023130267886310146,0.00026987894125363177,0.09726617936039417
42,imports,high_density,class_conditional,important,0.01,1,194527,13,"{""high_quantile"": 0.75, ""label_0_q_high"": 0.0, ""label_0_q_low"": -0.40949738534105273, ""label_1_q_high"": 0.0, ""label_1_q_low"": -0.12018155274216, ""low_quantile"": 0.25}",0.046641340276671106,0.0,0.046641340276671106,0.046641340276671106,0.0,0.0,0.0,0.0,0.043289620463997286,0.0,0.043289620463997286,0.043289620463997286,0.0,0.0,0.0,0.0,0.08721544420738654,0.0,0.08721544420738654,0.08721544420738654,0.03044404591150076,0.0,0.03044404591150076,0.03044404591150076,-0.0270345688052113,0.0,-0.0270345688052113,-0.0270345688052113,-0.003800404756894115,0.0,-0.003800404756894115,-0.003800404756894115,0.8538261064865589,0.0,0.8538261064865589,0.8538261064865589,0.8296320881885021,0.0,0.8296320881885021,0.8296320881885021,0.024194018298056785,0.0,0.024194018298056785,0.024194018298056785,0.024194018298056785,0.0,0.024194018298056785,0.024194018298056785
42,imports,high_density,class_conditional,important,0.05,1,194527,65,"{""high_quantile"": 0.75, ""label_0_q_high"": 0.0, ""label_0_q_low"": -0.40949738534105273, ""label_1_q_high"": 0.0, ""label_1_q_low"": -0.12018155274216, ""low_quantile"": 0.25}",0.17371881538295456,0.0,0.17371881538295456,0.17371881538295456,0.0,0.0,0.0,0.0,0.17024371938085717,0.0,0.17024371938085717,0.17024371938085717,0.0,0.0,0.0,0.0,0.34298941524949766,0.0,0.34298941524949766,0.34298941524949766,0.15093187940575678,0.0,0.15093187940575678,0.15093187940575678,-0.1493495136087978,0.0,-0.1493495136087978,-0.1493495136087978,-0.06666295738591235,0.0,-0.06666295738591235,-0.06666295738591235,0.8538261064865589,0.0,0.8538261064865589,0.8538261064865589,0.7109538234243467,0.0,0.7109538234243467,0.7109538234243467,0.14287228306221222,0.0,0.14287228306221222,0.14287228306221222,0.14287228306221222,0.0,0.14287228306221222,0.14287228306221222
42,imports,high_density,class_conditional,important,0.1,1,194527,129,"{""high_quantile"": 0.75, ""label_0_q_high"": 0.0, ""label_0_q_low"": -0.40949738534105273, ""label_1_q_high"": 0.0, ""label_1_q_low"": -0.12018155274216, ""low_quantile"": 0.25}",0.20932826805533422,0.0,0.20932826805533422,0.20932826805533422,0.0,0.0,0.0,0.0,0.2057400772129319,0.0,0.2057400772129319,0.2057400772129319,0.0,0.0,0.0,0.0,0.414503800981834,0.0,0.414503800981834,0.414503800981834,0.1867620159659066,0.0,0.1867620159659066,0.1867620159659066,-0.18043414316537015,0.0,-0.18043414316537015,-0.18043414316537015,-0.07218670479197775,0.0,-0.07218670479197775,-0.07218670479197775,0.8538261064865589,0.0,0.8538261064865589,0.8538261064865589,0.661591012513966,0.0,0.661591012513966,0.661591012513966,0.19223509397259286,0.0,0.19223509397259286,0.19223509397259286,0.19223509397259286,0.0,0.19223509397259286,0.19223509397259286
42,imports,high_density,class_conditional,random,0.01,20,194527,13,"{""high_quantile"": 0.75, ""label_0_q_high"": 0.0, ""label_0_q_low"": -0.40949738534105273, ""label_1_q_high"": 0.0, ""label_1_q_low"": -0.12018155274216, ""low_quantile"": 0.25}",0.010734756614762989,0.017626361810680082,0.0,0.06198111316166907,0.004460306281390243,0.010827865837819847,0.0,0.03712081099281848,0.0019246685550077882,0.004028064899155727,0.0,0.01537575760691318,0.008856011350065834,0.021498905390603347,0.0,0.07370397966786768,0.003877622884603435,0.008115328009591173,0.0,0.03097748410216045,0.00871653252469093,0.010665484394681787,0.0006878653130594296,0.03996746842037436,0.003679394517907786,0.013000789456132276,-0.017518264182124224,0.03996746842037436,-0.0007039792968910776,0.0018155447385227743,-0.0057434873700888105,0.002421373442150433,0.8538261064865587,2.220446049250313e-16,0.8538261064865589,0.8538261064865589,0.8592028622901798,0.008394283658849205,0.8449935134743147,0.8695747365242988,-0.005376755803620997,0.008394283658849205,-0.015748630037739964,0.00883259301224415,-0.005376755803620997,0.008394283658849205,-0.015748630037739964,0.00883259301224415
