seed,k,test_week,n_train_samples,n_test_samples,n_train_families,n_test_families,header_same_family_rate_at_k,header_family_silhouette,header_family_macro_f1,header_same_family_rate_at_k_rank,header_family_silhouette_rank,header_family_macro_f1_rank,section_same_family_rate_at_k,section_family_silhouette,section_family_macro_f1,section_same_family_rate_at_k_rank,section_family_silhouette_rank,section_family_macro_f1_rank,imports_same_family_rate_at_k,imports_family_silhouette,imports_family_macro_f1,imports_same_family_rate_at_k_rank,imports_family_silhouette_rank,imports_family_macro_f1_rank,strings_same_family_rate_at_k,strings_family_silhouette,strings_family_macro_f1,strings_same_family_rate_at_k_rank,strings_family_silhouette_rank,strings_family_macro_f1_rank,all_same_family_rate_at_k,all_family_silhouette,all_family_macro_f1,all_same_family_rate_at_k_rank,all_family_silhouette_rank,all_family_macro_f1_rank
123,5,2024-11-10_2024-11-16,10000,3092,20,19,0.8355756791720569,-0.12446808214741946,0.799944650212814,1,3,2,0.834346701164295,-0.061663313873673464,0.7971673862762264,2,1,3,0.7728978007761966,-0.12012781586363923,0.7365049195308534,4,2,4,0.7291073738680466,-0.21027400312539088,0.7287452496691197,5,5,5,0.8082794307891332,-0.17134366851661245,0.8432807175990998,3,4,1
123,10,2024-11-10_2024-11-16,10000,3092,20,19,0.782503234152652,-0.12446808214741946,0.799944650212814,1,3,2,0.7807567917205692,-0.061663313873673464,0.7971673862762264,2,1,3,0.7116106080206985,-0.12012781586363923,0.7365049195308534,4,2,4,0.6667852522639068,-0.21027400312539088,0.7287452496691197,5,5,5,0.7508732212160414,-0.17134366851661245,0.8432807175990998,3,4,1
123,15,2024-11-10_2024-11-16,10000,3092,20,19,0.7432514014661492,-0.12446808214741946,0.799944650212814,2,3,2,0.7478223372143166,-0.061663313873673464,0.7971673862762264,1,1,3,0.6705476498490729,-0.12012781586363923,0.7365049195308534,4,2,4,0.6351228978007762,-0.21027400312539088,0.7287452496691197,5,5,5,0.7130875377317809,-0.17134366851661245,0.8432807175990998,3,4,1
123,20,2024-11-10_2024-11-16,10000,3092,20,19,0.7164618369987064,-0.12446808214741946,0.799944650212814,2,3,2,0.720650064683053,-0.061663313873673464,0.7971673862762264,1,1,3,0.6403783958602846,-0.12012781586363923,0.7365049195308534,4,2,4,0.6063874514877102,-0.21027400312539088,0.7287452496691197,5,5,5,0.6794469598965072,-0.17134366851661245,0.8432807175990998,3,4,1
123,5,2024-11-17_2024-11-23,10000,3200,20,19,0.815125,-0.1009137063190985,0.8508268514421836,1,2,2,0.803625,-0.16718633807010733,0.8004103557737514,2,4,3,0.76075,-0.06379064815021365,0.740903242605809,4,1,5,0.7248125,-0.21127364818299305,0.7476399060554226,5,5,4,0.799,-0.12870857678597825,0.8575689226260602,3,3,1
123,10,2024-11-17_2024-11-23,10000,3200,20,19,0.75840625,-0.1009137063190985,0.8508268514421836,1,2,2,0.7489375,-0.16718633807010733,0.8004103557737514,2,4,3,0.7104375,-0.06379064815021365,0.740903242605809,4,1,5,0.6574375,-0.21127364818299305,0.7476399060554226,5,5,4,0.740875,-0.12870857678597825,0.8575689226260602,3,3,1
123,15,2024-11-17_2024-11-23,10000,3200,20,19,0.7216666666666667,-0.1009137063190985,0.8508268514421836,1,2,2,0.7137083333333333,-0.16718633807010733,0.8004103557737514,2,4,3,0.6798125,-0.06379064815021365,0.740903242605809,4,1,5,0.6141458333333333,-0.21127364818299305,0.7476399060554226,5,5,4,0.7016666666666667,-0.12870857678597825,0.8575689226260602,3,3,1
123,20,2024-11-17_2024-11-23,10000,3200,20,19,0.6951875,-0.1009137063190985,0.8508268514421836,1,2,2,0.6865,-0.16718633807010733,0.8004103557737514,2,4,3,0.653375,-0.06379064815021365,0.740903242605809,4,1,5,0.58525,-0.21127364818299305,0.7476399060554226,5,5,4,0.676734375,-0.12870857678597825,0.8575689226260602,3,3,1
123,5,2024-11-24_2024-11-30,10000,2972,20,20,0.8263122476446837,-0.14807883871465216,0.8171063461815429,1,2,2,0.8080753701211305,-0.19424268733430355,0.8045838258822566,2,4,3,0.7527590847913863,-0.13098837213656317,0.7402351783842461,4,1,5,0.7216016150740242,-0.1994224746595589,0.7540700853192481,5,5,4,0.7983176312247645,-0.1704924143898577,0.8398801964546985,3,3,1
123,10,2024-11-24_2024-11-30,10000,2972,20,20,0.7660161507402422,-0.14807883871465216,0.8171063461815429,1,2,2,0.753835800807537,-0.19424268733430355,0.8045838258822566,2,4,3,0.6961305518169583,-0.13098837213656317,0.7402351783842461,4,1,5,0.6522880215343203,-0.1994224746595589,0.7540700853192481,5,5,4,0.7434387617765814,-0.1704924143898577,0.8398801964546985,3,3,1
