feature_group,feature_index,feature_name,importance,importance_abs,is_candidate
imports,0,import_count,0.028068938651682918,0.028068938651682918,True
imports,1,library_count,0.012014780820309942,0.012014780820309942,True
imports,32,library_hash_bin_030,0.011675341340116469,0.011675341340116469,True
imports,1218,import_hash_bin_0960,0.010515282007094975,0.010515282007094975,True
imports,575,import_hash_bin_0317,0.010374750816283208,0.010374750816283208,True
imports,1000,import_hash_bin_0742,0.010289010924647941,0.010289010924647941,True
imports,10,library_hash_bin_008,0.00924433226256214,0.00924433226256214,True
imports,119,library_hash_bin_117,0.008239905354280644,0.008239905354280644,True
imports,1247,import_hash_bin_0989,0.007113471995909177,0.007113471995909177,True
imports,908,import_hash_bin_0650,0.007030405509361256,0.007030405509361256,True
imports,1028,import_hash_bin_0770,0.006607373363305309,0.006607373363305309,True
imports,291,import_hash_bin_0033,0.006482599887206961,0.006482599887206961,True
imports,446,import_hash_bin_0188,0.006398047611495942,0.006398047611495942,True
imports,779,import_hash_bin_0521,0.006109377668268495,0.006109377668268495,True
imports,54,library_hash_bin_052,0.005441819895783753,0.005441819895783753,True
imports,356,import_hash_bin_0098,0.005280879857948497,0.005280879857948497,True
imports,233,library_hash_bin_231,0.005198480779796878,0.005198480779796878,True
imports,822,import_hash_bin_0564,0.005156062380847036,0.005156062380847036,True
imports,102,library_hash_bin_100,0.004999465179062711,0.004999465179062711,True
imports,897,import_hash_bin_0639,0.004969001743510789,0.004969001743510789,True
imports,667,import_hash_bin_0409,0.004838461611689677,0.004838461611689677,True
imports,540,import_hash_bin_0282,0.004815723579420905,0.004815723579420905,True
imports,538,import_hash_bin_0280,0.004662694707789764,0.004662694707789764,True
imports,1007,import_hash_bin_0749,0.004563507366213095,0.004563507366213095,True
imports,976,import_hash_bin_0718,0.004461753582880758,0.004461753582880758,True
imports,956,import_hash_bin_0698,0.004412141781531955,0.004412141781531955,True
imports,995,import_hash_bin_0737,0.004251248318642762,0.004251248318642762,True
imports,791,import_hash_bin_0533,0.004233455914922259,0.004233455914922259,True
imports,1178,import_hash_bin_0920,0.004080515350105409,0.004080515350105409,True
imports,1161,import_hash_bin_0903,0.003911152234459847,0.003911152234459847,True
imports,349,import_hash_bin_0091,0.003856436374781801,0.003856436374781801,True
imports,916,import_hash_bin_0658,0.003803425721998968,0.003803425721998968,True
imports,1013,import_hash_bin_0755,0.0037505208768079095,0.0037505208768079095,True
imports,242,library_hash_bin_240,0.003747054525540189,0.003747054525540189,True
imports,1184,import_hash_bin_0926,0.0036335502111056145,0.0036335502111056145,True
imports,1248,import_hash_bin_0990,0.0036199447779499258,0.0036199447779499258,True
imports,735,import_hash_bin_0477,0.003539389658891264,0.003539389658891264,True
imports,534,import_hash_bin_0276,0.0035107049148015244,0.0035107049148015244,True
