feature_group,feature_index,feature_name,importance,importance_abs,is_candidate
header,43,coff_characteristic::DLL,0.10391690123914861,0.10391690123914861,False
header,26,image_base,0.09149424313315409,0.09149424313315409,False
header,28,checksum,0.08597438470528843,0.08597438470528843,True
header,0,timestamp,0.06405011729175558,0.06405011729175558,True
header,17,sizeof_image,0.05514564906760484,0.05514564906760484,False
header,24,address_of_entrypoint,0.05413608874651675,0.05413608874651675,False
header,18,sizeof_initialized_data,0.051781666106509305,0.051781666106509305,False
header,15,sizeof_code,0.05007264169571049,0.05007264169571049,False
header,49,dll_characteristic::NX_COMPAT,0.040187013893370274,0.040187013893370274,False
header,47,dll_characteristic::DYNAMIC_BASE,0.040176907086496065,0.040176907086496065,False
header,30,coff_characteristic::RELOCS_STRIPPED,0.03360217115045444,0.03360217115045444,False
header,73,dos::e_lfanew,0.032071234830180935,0.032071234830180935,False
header,19,sizeof_uninitialized_data,0.024917029810543157,0.024917029810543157,False
header,13,major_subsystem_version,0.02478226382231807,0.02478226382231807,False
header,11,major_operating_system_version,0.024642037070931253,0.024642037070931253,False
header,10,minor_linker_version,0.024570233064654667,0.024570233064654667,False
header,1,number_of_sections,0.02438647152752911,0.02438647152752911,False
header,9,major_linker_version,0.023917050195542022,0.023917050195542022,False
header,56,dll_characteristic::TERMINAL_SERVER_AWARE,0.016379453513412138,0.016379453513412138,False
header,33,coff_characteristic::LOCAL_SYMS_STRIPPED,0.013767935521608042,0.013767935521608042,False
header,7,major_image_version,0.013326045900409748,0.013326045900409748,False
header,6,subsystem,0.010694299927311315,0.010694299927311315,False
header,20,sizeof_stack_reserve,0.010072727990860116,0.010072727990860116,False
header,32,coff_characteristic::LINE_NUMS_STRIPPED,0.010050803170142284,0.010050803170142284,False
header,25,base_of_code,0.007506569810784483,0.007506569810784483,False
header,16,sizeof_headers,0.006945801910993898,0.006945801910993898,False
header,51,dll_characteristic::NO_SEH,0.006158429790703264,0.006158429790703264,False
header,21,sizeof_stack_commit,0.005227410138849501,0.005227410138849501,False
