feature_group,feature_index,feature_name,importance,importance_abs,is_candidate
header,43,coff_characteristic::DLL,0.10227292235854128,0.10227292235854128,False
header,26,image_base,0.09205227584633698,0.09205227584633698,False
header,28,checksum,0.08375960871973986,0.08375960871973986,True
header,0,timestamp,0.06609195827748182,0.06609195827748182,True
header,24,address_of_entrypoint,0.05623611862198372,0.05623611862198372,False
header,17,sizeof_image,0.053704631968874816,0.053704631968874816,False
header,18,sizeof_initialized_data,0.053121594281016975,0.053121594281016975,False
header,15,sizeof_code,0.051316441979305814,0.051316441979305814,False
header,49,dll_characteristic::NX_COMPAT,0.041105014517549686,0.041105014517549686,False
header,47,dll_characteristic::DYNAMIC_BASE,0.03838395066778964,0.03838395066778964,False
header,30,coff_characteristic::RELOCS_STRIPPED,0.03505784974137563,0.03505784974137563,False
header,73,dos::e_lfanew,0.032005576251012025,0.032005576251012025,False
header,11,major_operating_system_version,0.029413942950966835,0.029413942950966835,False
header,10,minor_linker_version,0.02720493126629884,0.02720493126629884,False
header,1,number_of_sections,0.024731945329546107,0.024731945329546107,False
header,9,major_linker_version,0.022291374009255224,0.022291374009255224,False
header,19,sizeof_uninitialized_data,0.02118829077571966,0.02118829077571966,False
header,13,major_subsystem_version,0.020837445837763664,0.020837445837763664,False
header,56,dll_characteristic::TERMINAL_SERVER_AWARE,0.015395137883073383,0.015395137883073383,False
header,7,major_image_version,0.012855713471925944,0.012855713471925944,False
header,6,subsystem,0.011613657600655703,0.011613657600655703,False
header,33,coff_characteristic::LOCAL_SYMS_STRIPPED,0.011382716655936698,0.011382716655936698,False
header,20,sizeof_stack_reserve,0.01039583462726379,0.01039583462726379,False
header,32,coff_characteristic::LINE_NUMS_STRIPPED,0.010223367559577206,0.010223367559577206,False
header,25,base_of_code,0.007375468916839054,0.007375468916839054,False
header,16,sizeof_headers,0.00683678567869423,0.00683678567869423,False
header,51,dll_characteristic::NO_SEH,0.005626783712677516,0.005626783712677516,False
header,21,sizeof_stack_commit,0.0053874600508692335,0.0053874600508692335,False
header,12,minor_operating_system_version,0.0038289511895601555,0.0038289511895601555,False
header,14,minor_subsystem_version,0.0037230449469744945,0.0037230449469744945,False
header,35,coff_characteristic::LARGE_ADDRESS_AWARE,0.0036532900928195663,0.0036532900928195663,False
header,22,sizeof_heap_reserve,0.0033292743503916564,0.0033292743503916564,False
header,55,dll_characteristic::GUARD_CF,0.0029951224976513904,0.0029951224976513904,False
header,58,dos::e_cblp,0.002629956768224123,0.002629956768224123,False
header,8,minor_image_version,0.0025579868339799593,0.0025579868339799593,False
header,59,dos::e_cp,0.0023514978221153737,0.0023514978221153737,False
header,39,coff_characteristic::DEBUG_STRIPPED,0.0022507326917423553,0.0022507326917423553,False
header,4,pointer_to_symbol_table,0.002072095272517782,0.002072095272517782,True
header,2,number_of_symbols,0.0017324833717732861,0.0017324833717732861,True
header,40,coff_characteristic::REMOVABLE_RUN_FROM_SWAP,0.001679573060097858,0.001679573060097858,False
header,62,dos::e_minalloc,0.0016766110092299774,0.0016766110092299774,False
header,27,section_alignment,0.0015046651813530759,0.0015046651813530759,False
header,37,coff_characteristic::BYTES_REVERSED_LO,0.0014403064263601903,0.0014403064263601903,False
header,5,machine,0.001423651614832242,0.001423651614832242,False
header,70,dos::e_ovno,0.0013336074970307515,0.0013336074970307515,False
header,45,coff_characteristic::BYTES_REVERSED_HI,0.0013147192090413658,0.0013147192090413658,False
header,65,dos::e_sp,0.001243886262670472,0.001243886262670472,False
header,71,dos::e_oemid,0.0010482664323486382,0.0010482664323486382,True
header,41,coff_characteristic::NET_RUN_FROM_SWAP,0.0009302138661921234,0.0009302138661921234,False
header,63,dos::e_maxalloc,0.0009249004643887693,0.0009249004643887693,False
header,72,dos::e_oeminfo,0.0007918015624758981,0.0007918015624758981,True
header,69,dos::e_lfarlc,0.0007130009020080098,0.0007130009020080098,False
header,67,dos::e_ip,0.0006821001702193917,0.0006821001702193917,False
header,38,coff_characteristic::32BIT_MACHINE,0.0005759659531751469,0.0005759659531751469,False
header,23,sizeof_heap_commit,0.0004561830454397781,0.0004561830454397781,False
header,46,dll_characteristic::HIGH_ENTROPY_VA,0.00044429660138485506,0.00044429660138485506,False
header,3,sizeof_optional_header,0.00043128857203854256,0.00043128857203854256,False
header,61,dos::e_cparhdr,0.00042773124984368734,0.00042773124984368734,False
header,50,dll_characteristic::NO_ISOLATION,0.00040074399369348444,0.00040074399369348444,False
header,68,dos::e_cs,0.00039512173642749766,0.00039512173642749766,False
header,64,dos::e_ss,0.00029202469476246684,0.00029202469476246684,False
header,66,dos::e_csum,0.00021438800420671504,0.00021438800420671504,True
header,60,dos::e_crlc,0.00020875243837682517,0.00020875243837682517,False
