feature_group,feature_index,feature_name,importance,importance_abs,is_candidate
imports,0,import_count,0.029828552549771323,0.029828552549771323,True
imports,1,library_count,0.012484060750205642,0.012484060750205642,True
imports,32,library_hash_bin_030,0.01198835873966605,0.01198835873966605,True
imports,575,import_hash_bin_0317,0.00963375700176925,0.00963375700176925,True
imports,119,library_hash_bin_117,0.009394444744323245,0.009394444744323245,True
imports,1218,import_hash_bin_0960,0.009365119500852231,0.009365119500852231,True
imports,1000,import_hash_bin_0742,0.008886088880588222,0.008886088880588222,True
imports,10,library_hash_bin_008,0.007772599806495926,0.007772599806495926,True
imports,1247,import_hash_bin_0989,0.007484055671323044,0.007484055671323044,True
imports,291,import_hash_bin_0033,0.007399080925593325,0.007399080925593325,True
imports,908,import_hash_bin_0650,0.006261215012006069,0.006261215012006069,True
imports,446,import_hash_bin_0188,0.00599959980910386,0.00599959980910386,True
imports,356,import_hash_bin_0098,0.005891391167771521,0.005891391167771521,True
imports,822,import_hash_bin_0564,0.00576572298851005,0.00576572298851005,True
imports,779,import_hash_bin_0521,0.005712423912200771,0.005712423912200771,True
imports,54,library_hash_bin_052,0.005589468537442894,0.005589468537442894,True
imports,897,import_hash_bin_0639,0.0052737063909803405,0.0052737063909803405,True
imports,916,import_hash_bin_0658,0.005238888497116569,0.005238888497116569,True
imports,1028,import_hash_bin_0770,0.005120310413303851,0.005120310413303851,True
imports,791,import_hash_bin_0533,0.005100351588606008,0.005100351588606008,True
imports,956,import_hash_bin_0698,0.00495274752085221,0.00495274752085221,True
imports,976,import_hash_bin_0718,0.0048386430796166216,0.0048386430796166216,True
imports,538,import_hash_bin_0280,0.004687964264555747,0.004687964264555747,True
imports,102,library_hash_bin_100,0.004546320398030222,0.004546320398030222,True
imports,995,import_hash_bin_0737,0.004454574439877883,0.004454574439877883,True
imports,540,import_hash_bin_0282,0.004417595570947025,0.004417595570947025,True
imports,1184,import_hash_bin_0926,0.004341631936980137,0.004341631936980137,True
imports,667,import_hash_bin_0409,0.004339092057963576,0.004339092057963576,True
imports,349,import_hash_bin_0091,0.0041950380204204265,0.0041950380204204265,True
imports,233,library_hash_bin_231,0.003883872850337065,0.003883872850337065,True
imports,1161,import_hash_bin_0903,0.0038524611777434204,0.0038524611777434204,True
imports,1007,import_hash_bin_0749,0.0038421440545373478,0.0038421440545373478,True
imports,661,import_hash_bin_0403,0.003790254683676318,0.003790254683676318,True
imports,534,import_hash_bin_0276,0.003687126690906337,0.003687126690906337,True
imports,854,import_hash_bin_0596,0.003654538598470923,0.003654538598470923,True
imports,480,import_hash_bin_0222,0.003651976068535169,0.003651976068535169,True
imports,1013,import_hash_bin_0755,0.0033678623315089376,0.0033678623315089376,True
imports,646,import_hash_bin_0388,0.003270640313052783,0.003270640313052783,True
imports,1178,import_hash_bin_0920,0.003184614802788318,0.003184614802788318,True
imports,904,import_hash_bin_0646,0.00314446602444609,0.00314446602444609,True
imports,1280,import_hash_bin_1022,0.0030641547793016895,0.0030641547793016895,True
imports,839,import_hash_bin_0581,0.0030531484275428825,0.0030531484275428825,True
imports,300,import_hash_bin_0042,0.00301403428465402,0.00301403428465402,True
imports,357,import_hash_bin_0099,0.0029591403899880955,0.0029591403899880955,True
imports,1221,import_hash_bin_0963,0.002933242391167665,0.002933242391167665,True
imports,510,import_hash_bin_0252,0.0029326374824928843,0.0029326374824928843,True
imports,242,library_hash_bin_240,0.0029314701428035006,0.0029314701428035006,True
imports,1113,import_hash_bin_0855,0.0029243311942745228,0.0029243311942745228,True
imports,1225,import_hash_bin_0967,0.0028697694567903736,0.0028697694567903736,True
