seed,feature_group,density_bin,perturbation_type,strength,n_rows,n_samples,n_masked_features,flip_rate_mean,flip_rate_std,flip_rate_min,flip_rate_max,benign_to_malware_rate_overall_mean,benign_to_malware_rate_overall_std,benign_to_malware_rate_overall_min,benign_to_malware_rate_overall_max,malware_to_benign_rate_overall_mean,malware_to_benign_rate_overall_std,malware_to_benign_rate_overall_min,malware_to_benign_rate_overall_max,benign_to_malware_rate_cond_mean,benign_to_malware_rate_cond_std,benign_to_malware_rate_cond_min,benign_to_malware_rate_cond_max,malware_to_benign_rate_cond_mean,malware_to_benign_rate_cond_std,malware_to_benign_rate_cond_min,malware_to_benign_rate_cond_max,mean_abs_probability_shift_mean,mean_abs_probability_shift_std,mean_abs_probability_shift_min,mean_abs_probability_shift_max,mean_signed_probability_shift_mean,mean_signed_probability_shift_std,mean_signed_probability_shift_min,mean_signed_probability_shift_max,mean_margin_shift_mean,mean_margin_shift_std,mean_margin_shift_min,mean_margin_shift_max,baseline_auc_mean,baseline_auc_std,baseline_auc_min,baseline_auc_max,perturbed_auc_mean,perturbed_auc_std,perturbed_auc_min,perturbed_auc_max,delta_auc_mean,delta_auc_std,delta_auc_min,delta_auc_max,auc_drop_mean,auc_drop_std,auc_drop_min,auc_drop_max
13,header,high_density,important,0.01,1,120000,1,8.333333333333333e-05,0.0,8.333333333333333e-05,8.333333333333333e-05,8.333333333333333e-05,0.0,8.333333333333333e-05,8.333333333333333e-05,0.0,0.0,0.0,0.0,0.00033178500331785003,0.0,0.00033178500331785003,0.00033178500331785003,0.0,0.0,0.0,0.0,0.005255588120062479,0.0,0.005255588120062479,0.005255588120062479,0.0052404853213918546,0.0,0.0052404853213918546,0.0052404853213918546,-0.003392440428046474,0.0,-0.003392440428046474,-0.003392440428046474,0.9995546958617778,0.0,0.9995546958617778,0.9995546958617778,0.9995052858896779,0.0,0.9995052858896779,0.9995052858896779,4.9409972099900834e-05,0.0,4.9409972099900834e-05,4.9409972099900834e-05,4.9409972099900834e-05,0.0,4.9409972099900834e-05,4.9409972099900834e-05
13,header,high_density,important,0.05,1,120000,4,0.022866666666666667,0.0,0.022866666666666667,0.022866666666666667,0.018033333333333332,0.0,0.018033333333333332,0.018033333333333332,0.0,0.0,0.0,0.0,0.07179827471798275,0.0,0.07179827471798275,0.07179827471798275,0.0,0.0,0.0,0.0,0.062413179192638266,0.0,0.062413179192638266,0.062413179192638266,0.048335457570538164,0.0,0.048335457570538164,0.048335457570538164,-0.04832239567550471,0.0,-0.04832239567550471,-0.04832239567550471,0.9995546958617778,0.0,0.9995546958617778,0.9995546958617778,0.9959788449584113,0.0,0.9959788449584113,0.9959788449584113,0.0035758509033665398,0.0,0.0035758509033665398,0.0035758509033665398,0.0035758509033665398,0.0,0.0035758509033665398,0.0035758509033665398
13,header,high_density,important,0.1,1,120000,8,0.051783333333333334,0.0,0.051783333333333334,0.051783333333333334,0.009325,0.0,0.009325,0.009325,0.038125,0.0,0.038125,0.038125,0.03712674187126742,0.0,0.03712674187126742,0.03712674187126742,0.05091253060316047,0.0,0.05091253060316047,0.05091253060316047,0.23543559652097637,0.0,0.23543559652097637,0.23543559652097637,-0.11857210299121261,0.0,-0.11857210299121261,-0.11857210299121261,-0.21357866779157955,0.0,-0.21357866779157955,-0.21357866779157955,0.9995546958617778,0.0,0.9995546958617778,0.9995546958617778,0.9570975807165051,0.0,0.9570975807165051,0.9570975807165051,0.04245711514527273,0.0,0.04245711514527273,0.04245711514527273,0.04245711514527273,0.0,0.04245711514527273,0.04245711514527273
13,header,high_density,random,0.01,20,120000,1,0.0026587499999999997,0.007299274352727735,0.0,0.033291666666666664,7.916666666666668e-05,0.00018809165909795743,0.0,0.0008333333333333334,0.0019358333333333332,0.006713424620779538,0.0,0.030716666666666666,0.00031519575315195757,0.0007488719008545087,0.0,0.0033178500331785005,0.002585132428221678,0.008965178661178996,0.0,0.04101936345426219,0.004862304223245779,0.0098253449208247,0.0,0.04495341811785699,-0.0013506225147539145,0.010478537654438068,-0.04417277279749161,0.009699173182732024,-0.0026781068641843213,0.005708929722820923,-0.025822189722150602,0.0008777935024954862,0.999554695861778,2.220446049250313e-16,0.9995546958617778,0.9995546958617778,0.9994933616230572,0.00013942173304858993,0.9989653597035335,0.9995589535724008,6.13342387207394e-05,0.0001394217330485899,-4.257710622956878e-06,0.0005893361582443024,6.13342387207394e-05,0.0001394217330485899,-4.257710622956878e-06,0.0005893361582443024
13,header,high_density,random,0.05,20,120000,4,0.010109583333333333,0.012686568322387704,0.00019166666666666667,0.0417,0.00409625,0.008278286304057407,0.0,0.032825,0.00324,0.009048249754019343,0.0,0.03294166666666667,0.016308891838088917,0.032959334986293595,0.0,0.13069011280690113,0.0043267304696194085,0.012083128983778337,0.0,0.0439906521255286,0.019830918765098002,0.015864480083272316,0.00106859856004093,0.05093948202124988,0.006434723246817706,0.02111199182156297,-0.04792162535260977,0.04819596151418877,-0.010882147372092902,0.010776491893454662,-0.032771028482431935,0.0008636165110344944,0.999554695861778,2.220446049250313e-16,0.9995546958617778,0.9995546958617778,0.9989903156606067,0.000787944638171133,0.9967172628335369,0.9995799343770174,0.0005643802011711885,0.0007879446381711331,-2.5238515239611736e-05,0.00283743302824091,0.0005643802011711885,0.0007879446381711331,-2.5238515239611736e-05,0.00283743302824091
13,header,high_density,random,0.1,20,120000,8,0.0265075,0.030336702983624748,0.0004166666666666667,0.11024166666666667,0.006986250000000001,0.01236412183918319,0.0,0.048358333333333337,0.015068333333333333,0.030767740659297327,0.0,0.107625,0.027815195753151962,0.04922676246522835,0.0,0.19253483742534838,0.02012241264188738,0.04108756820738569,0.0,0.1437235699977743,0.04583238689620865,0.049189801867712706,0.006544371558263097,0.21936066560631304,-0.01564543334283473,0.06050171386250577,-0.21441124650338464,0.04852892890667069,-0.027624590493721568,0.042444527985490164,-0.18583534428595813,3.669299906750394e-05,0.999554695861778,2.220446049250313e-16,0.9995546958617778,0.9995546958617778,0.9986005357666894,0.0013556571856414258,0.9948749629114136,0.9995697319697042,0.0009541600950885798,0.0013556571856414258,-1.5036107926413855e-05,0.004679732950364168,0.0009541600950885798,0.0013556571856414258,-1.5036107926413855e-05,0.004679732950364168
13,header,low_density,important,0.01,1,120001,1,0.0635828034766377,0.0,0.0635828034766377,0.0635828034766377,0.042141315489037594,0.0,0.042141315489037594,0.042141315489037594,8.333263889467588e-06,0.0,8.333263889467588e-06,8.333263889467588e-06,0.10293728499603069,0.0,0.10293728499603069,0.10293728499603069,1.4109546519174874e-05,0.0,1.4109546519174874e-05,1.4109546519174874e-05,0.0651886568006484,0.0,0.0651886568006484,0.0651886568006484,0.06504789214409018,0.0,0.06504789214409018,0.06504789214409018,-0.036609251979013054,0.0,-0.036609251979013054,-0.036609251979013054,0.9567428487726374,0.0,0.9567428487726374,0.9567428487726374,0.9405139993690175,0.0,0.9405139993690175,0.9405139993690175,0.016228849403619905,0.0,0.016228849403619905,0.016228849403619905,0.016228849403619905,0.0,0.016228849403619905,0.016228849403619905
13,header,low_density,important,0.05,1,120001,4,0.3011141573820218,0.0,0.3011141573820218,0.3011141573820218,0.22748977091857567,0.0,0.22748977091857567,0.22748977091857567,0.003758302014149882,0.0,0.003758302014149882,0.003758302014149882,0.5556822114112403,0.0,0.5556822114112403,0.5556822114112403,0.0063634054801478684,0.0,0.0063634054801478684,0.0063634054801478684,0.24361629800384638,0.0,0.24361629800384638,0.24361629800384638,0.21823773186986592,0.0,0.21823773186986592,0.21823773186986592,-0.04403951054023114,0.0,-0.04403951054023114,-0.04403951054023114,0.9567428487726374,0.0,0.9567428487726374,0.9567428487726374,0.8746670816066779,0.0,0.8746670816066779,0.8746670816066779,0.08207576716595943,0.0,0.08207576716595943,0.08207576716595943,0.08207576716595943,0.0,0.08207576716595943,0.08207576716595943
13,header,low_density,important,0.1,1,120001,8,0.30079749335422207,0.0,0.30079749335422207,0.30079749335422207,0.10441579653502887,0.0,0.10441579653502887,0.10441579653502887,0.13883217639853002,0.0,0.13883217639853002,0.13883217639853002,0.2550532293850632,0.0,0.2550532293850632,0.2550532293850632,0.23506504500945338,0.0,0.23506504500945338,0.23506504500945338,0.27384580124076413,0.0,0.27384580124076413,0.27384580124076413,-0.03384989535528263,0.0,-0.03384989535528263,-0.03384989535528263,-0.185439096281865,0.0,-0.185439096281865,-0.185439096281865,0.9567428487726374,0.0,0.9567428487726374,0.9567428487726374,0.7814852976793422,0.0,0.7814852976793422,0.7814852976793422,0.17525755109329522,0.0,0.17525755109329522,0.17525755109329522,0.17525755109329522,0.0,0.17525755109329522,0.17525755109329522
13,header,low_density,random,0.01,20,120001,1,0.016394030049749587,0.02929482231028682,0.0,0.12174898542512146,0.0042370480245997955,0.00999305828753694,0.0,0.042141315489037594,0.007330772243564637,0.021204001036282446,0.0,0.09633253056224532,0.01034970586439229,0.024409733701685834,0.0,0.10293728499603069,0.012412168072918138,0.035901759860526135,0.0,0.16310635776166155,0.01662158385772227,0.02960664679600546,0.0,0.12248020538880727,-0.003238878506834244,0.032588156014816655,-0.11984362139651394,0.06504789214409018,-0.004687625162703841,0.01020145395340465,-0.036609251979013054,0.00429260617088679,0.9567428487726375,1.1102230246251565e-16,0.9567428487726374,0.9567428487726374,0.9542599153931312,0.004622157822688757,0.9405139993690175,0.95681491711496,0.0024829333795061805,0.004622157822688757,-7.206834232265091e-05,0.016228849403619905,0.0024829333795061805,0.004622157822688757,-7.206834232265091e-05,0.016228849403619905
