feature_group,test_week,perturbation_type,strength,n_trials,n_masked_features,flip_rate_mean,flip_rate_std,flip_rate_min,flip_rate_max,benign_to_malware_rate_mean,benign_to_malware_rate_std,benign_to_malware_rate_min,benign_to_malware_rate_max,malware_to_benign_rate_mean,malware_to_benign_rate_std,malware_to_benign_rate_min,malware_to_benign_rate_max,mean_abs_probability_shift_mean,mean_abs_probability_shift_std,mean_abs_probability_shift_min,mean_abs_probability_shift_max,mean_signed_probability_shift_mean,mean_signed_probability_shift_std,mean_signed_probability_shift_min,mean_signed_probability_shift_max,mean_margin_shift_mean,mean_margin_shift_std,mean_margin_shift_min,mean_margin_shift_max
header,2024-11-10_2024-11-16,random,0.05,100,4,0.029571250000000007,0.026086197350083436,0.000125,0.13,0.012563999999999999,0.017451839201069897,0.0,0.092075,0.00596225,0.006819969295202142,5e-05,0.033475,0.07904150663448652,0.04709855706938827,0.0009613624043838015,0.24150564970791757,0.010063852206713653,0.04016107247226147,-0.05693020944294862,0.13067529925478702,-0.06901746927686617,0.04115516837042197,-0.20733361919201035,-0.0008833568601541975
header,2024-11-10_2024-11-16,random,0.1,100,8,0.04906575,0.03262734563502676,0.000725,0.14355,0.02154575,0.023509750119631214,7.5e-05,0.1025,0.010587250000000001,0.011463482506965324,0.000125,0.05875,0.12750481317612272,0.049792191333292726,0.0028785435420721787,0.21518773699175353,0.008399566175944069,0.04277349618028435,-0.08802067608275052,0.11188834939776614,-0.11415785389012627,0.04501975157849921,-0.20510633083556054,-0.0023920728875986815
header,2024-11-17_2024-11-23,baseline,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
header,2024-11-17_2024-11-23,important,0.01,5,1,0.027979999999999998,0.017310859308538092,0.009,0.054925,0.015015,0.010845593575272863,0.0026,0.0304,0.001575,0.0011123174007449492,0.0001,0.002925,0.054460630614428816,0.02881770542004703,0.018900262323748803,0.08020695748956173,0.03881754657383696,0.03823758922196728,-0.007927018044735364,0.07780494796575221,-0.0440760073875265,0.0249588514888863,-0.07373090974000995,-0.015298626037104723
header,2024-11-17_2024-11-23,important,0.05,5,4,0.142595,0.009944513562764143,0.12825,0.153375,0.08868000000000001,0.006471309759237309,0.078525,0.0971,0.005814999999999999,0.0024196900627973,0.003575,0.00995,0.210912593310073,0.006203407963105084,0.20322071773839262,0.22133943336415304,0.13968328587477852,0.008260922421661668,0.12750172212696154,0.15319815491901564,-0.16507315650085613,0.004068252432003522,-0.1729743922604097,-0.16168711690646456
header,2024-11-17_2024-11-23,important,0.1,5,8,0.220865,0.020986118030736415,0.1994,0.252925,0.130015,0.026914849990293466,0.095175,0.174925,0.03745,0.03211159837192786,0.008675,0.0985,0.3345941071525596,0.015307381578011113,0.30924408283405036,0.34821772289438446,0.0965103926593193,0.025352062069591407,0.05858317858912626,0.1318865171664939,-0.3023680629811466,0.021747234010200792,-0.3211970739841686,-0.2737573343493848
header,2024-11-17_2024-11-23,random,0.01,100,1,0.008751,0.014501288701353407,0.0,0.067375,0.0028499999999999997,0.007021547194173091,0.0,0.0364,0.0020649999999999996,0.003767766248057329,0.0,0.023975,0.021107351553446188,0.027322758346632715,1.6688039838896883e-19,0.08767227445523683,0.003736110312805231,0.02030619341531342,-0.05662988465399278,0.07463994696085609,-0.017548647707532304,0.02261020257206711,-0.08400570611458423,8.326672684688674e-20
header,2024-11-17_2024-11-23,random,0.05,100,4,0.028986000000000005,0.021187667202880074,0.001475,0.095375,0.010249250000000001,0.012177907483944029,0.000125,0.0549,0.006628,0.007081164522873339,0.0,0.03435,0.07578881163550737,0.04014720202845404,0.0063600573442302005,0.19382307166341442,0.01318229910762795,0.03622655222845779,-0.059583282896063426,0.11616904089362645,-0.06598576809994089,0.0362765557094977,-0.1822878457493302,-0.005248672766407399
header,2024-11-17_2024-11-23,random,0.1,100,8,0.05118575,0.03565634713045491,0.006425,0.2156,0.02210175,0.02520968099138702,0.000125,0.154975,0.00895375,0.008772791299666259,0.0005,0.049325,0.12838930169999702,0.050886151248202,0.022446031689464973,0.2558831512128492,0.020237692029890085,0.04540833831512208,-0.07068727703992495,0.18234028829845647,-0.11459510946306674,0.04588613534845419,-0.22341735507032945,-0.017288419113297815
header,2024-11-24_2024-11-30,baseline,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
header,2024-11-24_2024-11-30,important,0.01,5,1,0.026805000000000002,0.018857872361430383,0.008675,0.060175,0.01779,0.013049603442250651,0.003,0.0366,0.0013,0.0008581957818586619,0.0002,0.002225,0.053803157987648134,0.027092901937824525,0.02056977271586494,0.08117386524688958,0.036624044311752944,0.03590598549034475,-0.008495136295931724,0.06955812898132253,-0.04364228414261044,0.02275145783194492,-0.0701967164002385,-0.017079997574832723
header,2024-11-24_2024-11-30,important,0.05,5,4,0.144005,0.012571151498570052,0.123725,0.1579,0.09852,0.007789919768521367,0.085425,0.1066,0.0076749999999999995,0.0022732685719025814,0.003475,0.0102,0.20840900881948912,0.005428906800901495,0.20196616385617422,0.21710531811671893,0.1332937612107501,0.008893617254408187,0.11978914638865831,0.14698208094200357,-0.16235115997078509,0.003965944235693913,-0.1695173880614459,-0.15736949130677566
header,2024-11-24_2024-11-30,important,0.1,5,8,0.21444999999999997,0.023828895274435193,0.185275,0.25105,0.13348,0.03149596958342448,0.098025,0.187725,0.036809999999999996,0.032381266188955614,0.007625,0.097825,0.33208322405278656,0.01357420672867624,0.31010607289564535,0.34639285344136445,0.08148718472197355,0.02713302005134483,0.04173155115716404,0.11848881177625858,-0.2988654271424435,0.021560017675718638,-0.32033474709917253,-0.271622430184526
header,2024-11-24_2024-11-30,random,0.01,100,1,0.009606000000000002,0.014276361196047123,0.0,0.071625,0.0032807499999999994,0.007112937908311867,0.0,0.038425,0.0025977499999999994,0.005084105249451471,0.0,0.024675,0.023505502670580464,0.027848628042605534,2.5014712523585557e-19,0.08619739393094666,0.0015825891142906715,0.022546892093424625,-0.055126084017464924,0.061447654101372505,-0.01963847692174052,0.022966626379640462,-0.07535795011583037,1.5999999999999935e-05
header,2024-11-24_2024-11-30,random,0.05,100,4,0.03497000000000001,0.029263256611320617,0.002675,0.12165,0.01666625,0.020241656730304956,0.000175,0.08415,0.005568,0.007329708452592096,2.5e-05,0.05005,0.08464363364056122,0.04155409293537467,0.003577881893219041,0.18206448464916797,0.016605938520406163,0.044554043867747195,-0.07380579318728564,0.13483903227667468,-0.07213012834770613,0.03598949283278734,-0.17755616336453328,-0.0018127040834032976
header,2024-11-24_2024-11-30,random,0.1,100,8,0.05862875,0.04036325144469286,0.004475,0.2034,0.029776750000000005,0.03198628832308463,0.0007,0.158,0.009717749999999999,0.011316838833680542,0.000425,0.08435,0.13518933286329113,0.04722918539692254,0.023109910456288726,0.2597341898411789,0.024303757732710814,0.05108710950389947,-0.08778263583813666,0.18026038237756767,-0.1184414867893907,0.04121983075219786,-0.25094572381283736,-0.018304162814321717
header,2024-12-01_2024-12-07,baseline,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
header,2024-12-01_2024-12-07,important,0.01,5,1,0.029115000000000002,0.02046626859004836,0.009225,0.065,0.019985,0.015687595418036507,0.003125,0.044975,0.00108,0.0007487322618933954,0.000125,0.002125,0.05588245519520842,0.02757816705363449,0.022732260370935956,0.08970799497443639,0.03676237274397816,0.036974466440652505,-0.009071258753895197,0.06970420203777762,-0.04517898667543972,0.021704853985799223,-0.06729058278653866,-0.01875778082161823
header,2024-12-01_2024-12-07,important,0.05,5,4,0.16338,0.01304205121903759,0.140575,0.1772,0.11949499999999999,0.010092006738008055,0.1039,0.134525,0.009705000000000002,0.003918526508778523,0.002325,0.012975,0.21023144167980337,0.005476943470865312,0.20351600288314242,0.21981022621143548,0.13678755464844333,0.009040603753255261,0.12209731466190232,0.1505379763170448,-0.1609105946006913,0.0037562216855868296,-0.16828321042607566,-0.15849772149793223
header,2024-12-01_2024-12-07,important,0.1,5,8,0.2244,0.027986170691968553,0.1947,0.2597,0.14269500000000002,0.0332847465064705,0.104625,0.201,0.03890999999999999,0.04067733582721463,0.006525,0.11825,0.322987365269085,0.01362845696042262,0.30319814062038547,0.3376752777566922,0.06836142949181363,0.029477272870918517,0.02747223922832496,0.10763366628443741,-0.2901083464766629,0.021892499905944527,-0.3113843428774866,-0.26158656655291795
header,2024-12-01_2024-12-07,random,0.01,100,1,0.0093375,0.012897072584505368,0.0,0.06935,0.00354725,0.0076394108861547695,0.0,0.04645,0.0028179999999999993,0.005329834753535986,0.0,0.020825,0.02644133291418997,0.030929088592720925,1.5577816814271729e-19,0.09231491865594435,-0.00038732315928950657,0.026056234403281017,-0.05666111163653664,0.06970420203777762,-0.023293008966889663,0.027517619147099614,-0.0833596496617864,4.20714285714273e-06
header,2024-12-01_2024-12-07,random,0.05,100,4,0.030944499999999996,0.02597926350476472,0.0,0.13155,0.014323250000000001,0.01812331069886239,0.0,0.09545,0.00684525,0.007171042196745184,0.0,0.030525,0.07700499574752467,0.04622850182367588,0.0005279851923076919,0.1785541109522458,0.00581955830445088,0.03934668810105943,-0.06305814507294054,0.12123065856191666,-0.06649284052864804,0.04065018553478111,-0.16251232513033437,-0.0005015851923076918
header,2024-12-01_2024-12-07,random,0.1,100,8,0.06056350000000001,0.03602905848409031,0.006875,0.1918,0.031383999999999995,0.029441815399190316,0.000175,0.14915,0.012002500000000003,0.011789983831625894,0.00015,0.06785,0.14134098123349198,0.047838086404228736,0.02486028898471208,0.2673267716599153,0.01804136209958484,0.05155539131060289,-0.09183944312437943,0.15207837361239063,-0.1261534182497217,0.042343700089487846,-0.24756557361978607,-0.022856385338818234
header,2024-12-08_2024-12-14,baseline,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
header,2024-12-08_2024-12-14,important,0.01,5,1,0.029199999999999997,0.022331804674051756,0.008125,0.069225,0.01972,0.015586872681843526,0.002825,0.04455,0.001135,0.0007957072325924906,0.00015,0.001875,0.05284532763805057,0.02636569889271202,0.02121191675964519,0.08376498156429274,0.037139843994626,0.03573478300298821,-0.007359980557361385,0.06811533334788213,-0.04138959301267706,0.02069680171996865,-0.06493869220570332,-0.0169289048804618
header,2024-12-08_2024-12-14,important,0.05,5,4,0.15659,0.009904652946973963,0.14395,0.169425,0.111425,0.008130882485929802,0.099975,0.1225,0.00732,0.003679585574490693,0.003725,0.01405,0.20668123702525848,0.0055749297546368055,0.19873354897485548,0.2157053704880052,0.13782827794432517,0.0092378927476714,0.12296349677635779,0.15182040442787448,-0.1560178781111518,0.0034985384531339508,-0.16291566744755884,-0.15327975227373458
header,2024-12-08_2024-12-14,important,0.1,5,8,0.221385,0.024253904840252014,0.20265,0.26765,0.142345,0.03326451337386435,0.105775,0.203025,0.03375,0.024296872226687943,0.008025,0.0773,0.324883661087895,0.014000685561592298,0.301295613258222,0.33876476996018257,0.08167054294503437,0.027681494743639568,0.04388137679783046,0.12155849573669646,-0.29048801670333846,0.022266172486811765,-0.3103837435351476,-0.2626770146727195
header,2024-12-08_2024-12-14,random,0.01,100,1,0.011883999999999999,0.016247945454733653,0.0,0.069225,0.00471025,0.008720350548429805,0.0,0.04455,0.00286125,0.005683442371265852,0.0,0.025,0.027928898029596538,0.03259853267121855,1.7078352620991665e-19,0.10174775094751187,0.0062232652178578615,0.025264987404139738,-0.05475995128020714,0.08120200175033362,-0.023325430214609887,0.026989842377661673,-0.08255688705435194,0.00025465654761904773
header,2024-12-08_2024-12-14,random,0.05,100,4,0.034185499999999994,0.027591107077281258,0.0001,0.13795,0.01497825,0.018630652046761544,0.0,0.0921,0.007602749999999999,0.007257926610782173,5e-05,0.02835,0.07801267206131914,0.04277045614640497,0.0014144729738297616,0.19715117686226366,0.007995913104143262,0.03717294709122594,-0.05759944433955141,0.13659356178509538,-0.06692526275856898,0.03736774266971803,-0.1721319824081186,-0.0010373023541514813
header,2024-12-08_2024-12-14,random,0.1,100,8,0.05443049999999999,0.03232969408686077,0.008775,0.179525,0.027093499999999996,0.02561347121633458,0.00065,0.12605,0.00939125,0.0084531764554811,0.00075,0.042625,0.13008082181476546,0.04519699289151201,0.03226317081461485,0.29317711671245145,0.01701600825217662,0.04536944966301731,-0.08014805860704903,0.1357387987153044,-0.11396201849407957,0.04091192452054359,-0.24460213774316372,-0.02438261836364748
imports,2024-09-22_2024-09-28,baseline,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,2024-09-22_2024-09-28,important,0.01,5,13,0.03633499999999999,0.01682138965721917,0.0197,0.063475,0.00618,0.0020110569360413445,0.004325,0.008725,0.02274,0.013678099283160654,0.00935,0.04585,0.10384343409713312,0.014274682294499854,0.08489168258243619,0.12056791774541918,-0.0612710432278535,0.015096034561135811,-0.0843558743653997,-0.03870899053605798,-0.09694485943752072,0.01220544118050219,-0.11143515228222352,-0.0794732849713865
imports,2024-09-22_2024-09-28,important,0.05,5,65,0.08219999999999998,0.05323516225203037,0.036825,0.180525,0.00591,0.0021711517680714997,0.002075,0.008775,0.06606000000000001,0.05130966429436076,0.02175,0.1588,0.18757421830719312,0.020927179530182694,0.16778224431280675,0.22041239435659246,-0.10088325583355691,0.021623328554135738,-0.12800347120851555,-0.06544683107546216,-0.17771547187694323,0.015791642643462212,-0.20318085812865105,-0.162744840877274
imports,2024-09-22_2024-09-28,important,0.1,5,129,0.10974500000000002,0.04526605074445969,0.06,0.179175,0.007569999999999999,0.0021922248972219976,0.004475,0.0113,0.091245,0.04558533042547789,0.038425,0.15815,0.20855211962094558,0.019405882494218058,0.18453278795952394,0.23327864026163456,-0.10219836242981797,0.020230921809767856,-0.12327751358191513,-0.06719859331331306,-0.19661252129675283,0.015288702636307,-0.21497808935927396,-0.17666109753564543
imports,2024-09-22_2024-09-28,random,0.01,100,13,0.0018315,0.0014489376280571917,0.0002,0.0087,0.00028375,0.0004712798399040638,0.0,0.003275,0.0007740000000000001,0.0006244289391115693,5e-05,0.00365,0.008203194663503013,0.006837418427022887,0.0007748463839213916,0.04295898098556411,-0.0034900834180916756,0.003373953789078369,-0.01585342712516979,0.0019650820858273443,-0.007219645591998541,0.0066225172159413755,-0.04130227731042669,-0.0005818110349106766
imports,2024-09-22_2024-09-28,random,0.05,100,65,0.007087000000000001,0.003273859496068822,0.003125,0.02445,0.0012135,0.0014391769349180108,0.0001,0.0074,0.0034792500000000006,0.0021198822343469928,0.001275,0.018175,0.03770792131099278,0.013692833242712346,0.013734638124888949,0.08369180773114973,-0.018943428712674956,0.010285899485463455,-0.05963306506071435,-0.0016939363452955739,-0.03492082388010886,0.013410227092715719,-0.07573970984637733,-0.012038779632294364
imports,2024-09-22_2024-09-28,random,0.1,100,129,0.014121000000000002,0.004437614392891749,0.0057,0.029675,0.00223675,0.0017845568602597118,0.00045,0.00955,0.007540999999999999,0.0029491831920041857,0.002875,0.01595,0.0723494308176418,0.015187715880088392,0.04700315418353424,0.11868013090153545,-0.038213315842515076,0.013083630438278895,-0.07331236565041002,-0.008658577159431318,-0.0681405611132927,0.015018842883893787,-0.11564755012078222,-0.04329309443467389
imports,2024-09-29_2024-10-05,baseline,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,2024-09-29_2024-10-05,important,0.01,5,13,0.028635,0.010182430947470256,0.01655,0.0436,0.007145,0.0018385728160722925,0.005,0.009525,0.014025,0.006964086444035571,0.004925,0.0246,0.10081875578302642,0.01244864702918264,0.08373722405193719,0.11751099466867508,-0.05298518304237241,0.01547273041267295,-0.07678067035329743,-0.029571554248331744,-0.09528633412903836,0.01139386328384432,-0.11024113559507046,-0.07843492087590427
imports,2024-09-29_2024-10-05,important,0.05,5,65,0.06782000000000002,0.04760172633424129,0.03105,0.15865,0.006055,0.002537291863385054,0.00155,0.009425,0.05112500000000001,0.04493403220277477,0.015775,0.1353,0.19781588275749173,0.021399943338946698,0.17181375422509737,0.23310388911386382,-0.10265560237285214,0.024442717856901237,-0.1322294326620122,-0.06123653744061156,-0.19031813481676185,0.017780895034662157,-0.22000191226407015,-0.16847100744266394
imports,2024-09-29_2024-10-05,important,0.1,5,129,0.09577,0.04129475269329023,0.0494,0.156975,0.007925,0.0022172618248641725,0.004125,0.011025,0.07612000000000001,0.0413490429151631,0.026625,0.1344,0.2204039058377698,0.019250530270907194,0.19055504251298772,0.24427022402094722,-0.10408277678987524,0.022663798389705243,-0.12496844292057731,-0.06324426684696546,-0.21086402388779102,0.016662813719700215,-0.23033202809931708,-0.18428476657183487
imports,2024-09-29_2024-10-05,random,0.01,100,13,0.0018105000000000005,0.0015864747870672259,0.000125,0.01205,0.00034500000000000004,0.000750474849678522,0.0,0.004275,0.0006742500000000002,0.0005907458738747144,2.5e-05,0.003125,0.009931067392610122,0.00797114763156858,0.0009114166176342411,0.03655481071488938,-0.004913526372196017,0.005499903356050298,-0.025272960836699367,0.006245671044678146,-0.008982682849619828,0.007683630680231912,-0.03482523652570656,-0.0006452499888914698
imports,2024-09-29_2024-10-05,random,0.05,100,65,0.00710225,0.00280337540966243,0.002625,0.02005,0.00144125,0.0015808635891499303,0.000175,0.00955,0.0028764999999999997,0.001314647386183839,0.001025,0.009075,0.0406361107616424,0.014022336328224517,0.018756638853599867,0.0878011466276032,-0.018604023281121325,0.010895318859069114,-0.049987253944515614,-0.000651364860745347,-0.03804471314410078,0.01397502601833686,-0.08609276583162255,-0.017113663837966163
imports,2024-09-29_2024-10-05,random,0.1,100,129,0.01362725,0.004836693207915921,0.0062,0.030175,0.00273325,0.002739689888929037,0.000475,0.01405,0.006168,0.0025184570673330926,0.002675,0.013675,0.07738021784575155,0.01709737189432547,0.04159054442151167,0.12057584036630599,-0.03854984838487339,0.014612129276190615,-0.08079849283429906,0.001657481795519348,-0.07339989844508865,0.016976376410893158,-0.11669934759024181,-0.039334042443878066
imports,2024-10-06_2024-10-12,baseline,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,2024-10-06_2024-10-12,important,0.01,5,13,0.041260000000000005,0.0168419535683958,0.026175,0.065625,0.00779,0.002815075487442566,0.00505,0.011225,0.025845,0.013327616065898657,0.0133,0.046,0.09499065571492118,0.013533998904815651,0.07561629603542237,0.11089688714809458,-0.04312675087428727,0.014427229232286029,-0.0658499375450105,-0.0213939562458618,-0.08730439441536073,0.011860800316955068,-0.10106935345750441,-0.0693827167478778
imports,2024-10-06_2024-10-12,important,0.05,5,65,0.082285,0.050378017527489105,0.043275,0.17575,0.006515,0.0032311220961145993,0.0014,0.0115,0.06387999999999999,0.0484561487326428,0.02585,0.151,0.17202139689807078,0.018723913621318387,0.1520520551137422,0.20111242516163957,-0.06614150823230273,0.019527854785544894,-0.08831643763203961,-0.032865117229724974,-0.16180477618603564,0.013832029255972387,-0.18336911436394113,-0.14587868397663395
imports,2024-10-06_2024-10-12,important,0.1,5,129,0.10552999999999998,0.04099262250698289,0.058575,0.173175,0.008494999999999999,0.0025444744054519395,0.004875,0.0118,0.08262,0.042030733993115084,0.036925,0.148475,0.19275701505280624,0.01666978236043587,0.17588645632792543,0.21402503059041686,-0.06270183051140807,0.018145890291891738,-0.08030826800191175,-0.03125329566815046,-0.18082126309027055,0.013031302177022518,-0.19619608845486528,-0.16628456558151886
imports,2024-10-06_2024-10-12,random,0.01,100,13,0.00235525,0.0015540241914140203,0.00045,0.00855,0.00022174999999999997,0.00037250260066206244,0.0,0.002875,0.0011655,0.0011279338411449495,7.5e-05,0.006075,0.007541670018597798,0.005252848589482993,0.001307936374473804,0.03252701024852331,-0.002386987571096625,0.0033745509653317417,-0.014045644501163298,0.0035263170202966343,-0.00632302049273348,0.004844458784388687,-0.030495775129633286,-0.0007477345592694494
imports,2024-10-06_2024-10-12,random,0.05,100,65,0.008319,0.0031474635025683776,0.00295,0.0214,0.0010119999999999999,0.0014109725369403896,0.00015,0.0121,0.00401075,0.002141192001549604,0.0009,0.0135,0.03392980191458202,0.010436048305698633,0.01638106094628774,0.07188528816637951,-0.011651343003138321,0.007437647638984378,-0.03567201234062042,0.007959132758041072,-0.03054561367526488,0.010232660169091108,-0.06782067529499947,-0.013849729353409904
imports,2024-10-06_2024-10-12,random,0.1,100,129,0.0156585,0.004799928671345023,0.00735,0.029975,0.0021095,0.002038843973922477,0.0003,0.0126,0.008213500000000002,0.003778059058564331,0.002525,0.021875,0.06242850195289159,0.014940721363000401,0.030902435834287246,0.11808464618999731,-0.0210964993498941,0.010851085292242466,-0.04888525804125041,0.0004878424966143881,-0.05749347071431234,0.01488694220954487,-0.11501354359441247,-0.027385407652339648
imports,2024-10-13_2024-10-19,baseline,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,2024-10-13_2024-10-19,important,0.01,5,13,0.038485000000000005,0.01598215098164199,0.0247,0.063725,0.008034999999999999,0.0022411827234743715,0.005875,0.01135,0.021020000000000004,0.011139629706592586,0.01205,0.038975,0.10598577559381131,0.01422696499699576,0.08520079446931847,0.12208703462663477,-0.052628567594609474,0.015680515462754036,-0.07718225217796289,-0.029583054895985617,-0.0982862238695923,0.012450340304935975,-0.11186013880659222,-0.07897029814298934
imports,2024-10-13_2024-10-19,important,0.05,5,65,0.08415500000000001,0.05939408935239263,0.036375,0.196275,0.007264999999999999,0.0031643166718898414,0.00175,0.0114,0.06429,0.05527197888623131,0.0192,0.1669,0.19987618837625445,0.021969971525720687,0.18004341430301785,0.2368192743805407,-0.09124531885916029,0.02294081769089715,-0.11725982171254641,-0.05290720769559018,-0.1892483615347081,0.016430356147860918,-0.21791350441777,-0.17416179782844424
imports,2024-10-13_2024-10-19,important,0.1,5,129,0.11195,0.0414321946075754,0.063975,0.17495,0.009655,0.003182899621414411,0.005025,0.014925,0.088795,0.04045263712046472,0.042325,0.146825,0.2238119744108281,0.019232954922923845,0.20010504777324264,0.24945037213168958,-0.09001423150466728,0.02055556029264019,-0.10784677054639258,-0.05396426829761503,-0.2108998297010837,0.015343437004967642,-0.23006297428377506,-0.18984060810015757
imports,2024-10-13_2024-10-19,random,0.01,100,13,0.00224325,0.0019465413397870591,0.0003,0.01345,0.0004154999999999999,0.0010126868963307464,0.0,0.00975,0.00096125,0.0008858073647808535,5e-05,0.0054,0.008674629048163789,0.006149883086786188,0.001119941202440944,0.03950657623452338,-0.00363648994724993,0.0047127681871434995,-0.0198871146494617,0.007730001007760236,-0.007397281622513004,0.005789738776245305,-0.038391884019856375,-0.0005496813352861887
imports,2024-10-13_2024-10-19,random,0.05,100,65,0.00832275,0.003865287982479443,0.003175,0.022,0.0017757500000000002,0.0024440219286045698,0.000225,0.0113,0.003486000000000001,0.0014666642424222389,0.00105,0.0081,0.038283500816408994,0.013589356968302787,0.01833340522850806,0.08483561120020186,-0.017054734385459076,0.010750945307793495,-0.05045636503035814,0.007035991961192059,-0.035004839491396066,0.013534076017245775,-0.08087695718314201,-0.014526668199803541
imports,2024-10-13_2024-10-19,random,0.1,100,129,0.014727250000000002,0.005069246856042818,0.00725,0.037375,0.0026359999999999995,0.0025312949255272485,0.000225,0.01125,0.00693775,0.0025465748933616696,0.0032,0.017825,0.0745736206669796,0.01753461187808522,0.04021095891251061,0.13915934191304877,-0.03276939634191556,0.012710357647247046,-0.07527396532281606,-0.0018031238644688034,-0.0697779457816413,0.01779567739001178,-0.13591496585167676,-0.03667515417713534
imports,2024-10-20_2024-10-26,baseline,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,2024-10-20_2024-10-26,important,0.01,5,13,0.043340000000000004,0.016908744778959792,0.02945,0.070025,0.00806,0.0018841841735881338,0.006,0.010875,0.026369999999999994,0.013013362363355598,0.014925,0.047025,0.10589207471979026,0.01466206886663665,0.0846823995567888,0.1236293309237748,-0.052061565222369245,0.015035027238780701,-0.07560904587825354,-0.030424213892218433,-0.0975738209467188,0.012534165192617002,-0.11206781319033916,-0.07865093361752686
imports,2024-10-20_2024-10-26,important,0.05,5,65,0.088675,0.0509266531395889,0.044875,0.181975,0.00753,0.0030926283320179293,0.00175,0.010925,0.06923000000000001,0.04785046864974261,0.027225,0.154125,0.19252947464058773,0.020291737530930123,0.17171648601063774,0.2250937898296558,-0.08429904353830298,0.02093750925848126,-0.10856661241702541,-0.04952026649952004,-0.18066041162918275,0.014449953699312745,-0.204997574715381,-0.1650144320140332
imports,2024-10-20_2024-10-26,important,0.1,5,129,0.11506000000000001,0.036721188025443836,0.0758,0.17395,0.010305,0.0035210580796118662,0.00455,0.015625,0.092195,0.036629262209332034,0.049575,0.14725,0.2150594666568752,0.017925145747500027,0.1959457153371127,0.23819536113366288,-0.08207608615374493,0.018969194708835273,-0.10010225404157316,-0.049524397568586,-0.20105345593146015,0.013366061964868784,-0.2174708591806281,-0.1851697115382613
imports,2024-10-20_2024-10-26,random,0.01,100,13,0.0018659999999999994,0.0015227750982991547,7.5e-05,0.009125,0.00031500000000000007,0.0006430590952626361,0.0,0.00625,0.0008627499999999998,0.0008870068700410386,5e-05,0.0047,0.007866223304802546,0.005719023505977743,0.0007451110648502288,0.03568390864790475,-0.0027895079938523603,0.004077062954155528,-0.019265034702816236,0.009581651110824584,-0.006697085375197138,0.005269874346337944,-0.034194384761191375,-0.00045350940310106614
imports,2024-10-20_2024-10-26,random,0.05,100,65,0.008442249999999998,0.0037259372897970253,0.003425,0.021775,0.00198,0.0022672918868112237,0.000325,0.011475,0.0036135,0.0016986223094025343,0.0008,0.01125,0.03904955886148307,0.013698908716599201,0.016886865168617263,0.08177531953442659,-0.01480676174902355,0.009146871979872804,-0.039717712684476374,0.005385830758342074,-0.03573444859423648,0.013502155346998675,-0.07757477885918067,-0.014374826668789479
imports,2024-10-20_2024-10-26,random,0.1,100,129,0.015629,0.005480801401255112,0.00765,0.034075,0.0031575,0.003025703430609153,0.000525,0.01695,0.00793325,0.0033648515104681815,0.003025,0.02185,0.07202209380369995,0.016873605949236484,0.036307854854337865,0.12082934547973291,-0.028726636343325347,0.013047335480946165,-0.0618161661716813,0.009542857983306343,-0.06705971589876421,0.016796527936485853,-0.11640115043054457,-0.03358340154267806
imports,2024-10-27_2024-11-02,baseline,0.0,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
