density_bin,feature_group,n_rows,auc_mean,auc_std,auc_min,auc_max,mix_at_10_mean,mix_at_10_std,mix_at_10_min,mix_at_10_max,js_divergence_mean,js_divergence_std,js_divergence_min,js_divergence_max
high_density,all,5,0.9968942089595464,0.00030740872963725,0.996485092916236,0.9972802463132545,0.0099557826601445,0.0004546513486239546,0.009185833333333332,0.010565745285455955,0.07263558774369708,0.001108746818135603,0.0713230075339601,0.07404521350493423
high_density,header,5,0.9814740946919869,0.0009525256461849276,0.9802053489071818,0.9828942137694751,0.015169756572861893,0.0005028641595479654,0.014538333333333334,0.016056532862226146,0.07235835845673085,0.0011131879584872668,0.07103919774099256,0.07375916984477479
high_density,imports,5,0.930744032668153,0.013849904004802106,0.9137845053083655,0.9504153894426112,0.12509793535053876,0.02308036472379106,0.09463004474962709,0.14499879167673602,0.06189988831354506,0.0018257968741470527,0.058862803907690005,0.0638325323636424
high_density,section,5,0.9801484682822119,0.0009588482655541896,0.9791160303830846,0.9817549065535852,0.014964590082582645,0.0007511143987670741,0.013713333333333333,0.01606653277889351,0.049574425809214485,0.0017383639889290783,0.046196920454547895,0.050860939711727206
high_density,strings,5,0.9856278751006519,0.0012615326089199924,0.9836723767087117,0.9872221489812686,0.011794773676886026,0.0004979905115617223,0.011056666666666666,0.012522395646702943,0.000541301063331856,3.324154942136325e-05,0.0004961515730181154,0.0005959257782171601
low_density,all,5,0.9448929641677253,0.0022460512321698413,0.9420437731837423,0.9475715712849226,0.0864498788746205,0.0010871426386105105,0.08501750000000001,0.08788250000000002,0.07984698299901812,0.0015204129129561142,0.07805644173429654,0.0821382467795839
low_density,header,5,0.8985832828970421,0.0016054382693636547,0.8966429906338016,0.9007981260382049,0.0874825430774188,0.000688510830099306,0.08695594203381639,0.08884416666666665,0.07856467434690033,0.0015186709513437494,0.07663848861085963,0.08084023256500775
low_density,imports,5,0.8728223851908112,0.0014757472118481565,0.8712190630872556,0.8751433164807598,0.1410520270553301,0.00193716639693169,0.1379175,0.1432321397321689,0.018218683550633948,0.00023098242010151487,0.01795766769554583,0.018625080134619137
low_density,section,5,0.8906071760442265,0.004407986692703989,0.8824812688012968,0.8952961758043639,0.07697591097157523,0.0008488199764515476,0.07584583333333335,0.07836083333333334,0.20880932084734924,0.014591653343126674,0.1839902818620696,0.22769203387981968
low_density,strings,5,0.8534006614149325,0.0030886775872146837,0.8494577111593457,0.8583124635310083,0.11313679185312345,0.0010275285007048786,0.11206083333333335,0.11453333333333332,0.0005339848623941859,6.50111665844067e-05,0.0004697667464816991,0.0006122884699725573
mid_density,all,5,0.981320299363644,0.0003930089278407829,0.9807222120171198,0.9817617936239168,0.043689432211785006,0.00023978045897244134,0.043225180104917105,0.04391369928082734,0.07852980847174432,0.0011775830885362745,0.07717866345646306,0.08041985065179398
mid_density,header,5,0.9432522803165686,0.0013602650727922816,0.9418146080708281,0.9454279994184402,0.05059046094151366,0.0001877440313977312,0.05032479301997091,0.05088209068408903,0.0783374095732062,0.001179174918918054,0.07696238055737561,0.08020499092884734
mid_density,imports,5,0.9184314416800048,0.0012330685007472977,0.9170595895255419,0.9207468361413395,0.14031332807134142,0.0019171302435345412,0.13729156076300636,0.14268041666666664,0.03919285073461654,0.00028984476636464344,0.0388062517838684,0.039638679133196277
mid_density,section,5,0.9359558776238026,0.0012940040568686958,0.9337426744281994,0.9375446395604926,0.04646477646985205,0.00046280376259348887,0.04600580004833373,0.047203749999999996,0.08886725729126714,0.0035578423267818337,0.0848640137296407,0.09395691632658013
mid_density,strings,5,0.9060595987189508,0.000823478851944624,0.9048738577705472,0.9070863601380786,0.06248159386514838,0.000493961393662513,0.06191843265360544,0.06312719272660607,0.00017936978231644277,2.391622622264008e-05,0.00015431040766320826,0.0002102653432060416
