model,view,seed,family,dimension,subset_repeat,sampling_mode,subset_indices_hash,auc,mix_at_10,js_divergence,same_family_rate_at_10
lightgbm,wild_b,13,strings,32,5,family_random,f228874e97bfd4d4,0.9572672127777779,0.11722222222222223,0.007736992695408253,0.6251745098185605
lightgbm,wild_b,13,strings,32,6,family_random,3a2b48d2beef493f,0.9603063929629628,0.1020213888888889,0.0002832798900446257,0.6281566210800323
lightgbm,wild_b,13,strings,32,7,family_random,3b790af60bbd2810,0.9630133292592594,0.10164166666666667,0.0008401454121081509,0.6380264944142231
lightgbm,wild_b,13,strings,32,8,family_random,cce97de09c9c7ca0,0.9595096644444445,0.11381416666666667,0.013473416221713533,0.6287646012551622
lightgbm,wild_b,13,strings,32,9,family_random,5accb2e2a98210a9,0.9664894775925926,0.10664611111111111,0.0007636665008387778,0.6257722523307031
lightgbm,wild_b,13,strings,64,0,family_random,586b7e50d6be16c6,0.9734516694444443,0.0919625,0.000305098985564102,0.6461601710310879
lightgbm,wild_b,13,strings,64,1,family_random,120c0bd3078a7e10,0.9709730533333333,0.09659694444444443,0.0018789739984702916,0.642197843890779
lightgbm,wild_b,13,strings,64,2,family_random,0b2c7e1ee8dc1ea0,0.9710384412962964,0.09458000000000001,0.0002831548658695012,0.6436476470602949
lightgbm,wild_b,13,strings,64,3,family_random,24386a5ed4efa185,0.969934751111111,0.10242416666666669,0.0001367859215269186,0.635303002858573
lightgbm,wild_b,13,strings,64,4,family_random,e7f0096f19a0c1ba,0.9706353818518519,0.09350194444444443,0.00028774651436076564,0.6450388611631771
lightgbm,wild_b,13,strings,64,5,family_random,7d1231bcf6dfa283,0.9697333518518518,0.09867305555555556,9.727042361847977e-05,0.6390746113515274
lightgbm,wild_b,13,strings,64,6,family_random,0bde871584e28882,0.969131705925926,0.09912888888888888,0.001101056179647625,0.638852408723498
lightgbm,wild_b,13,strings,64,7,family_random,a0c15241fc4f611c,0.9690124516666668,0.09983750000000001,0.018744752621454232,0.630934639779341
lightgbm,wild_b,13,strings,64,8,family_random,f0be8a000b22f697,0.9717628190740742,0.09728388888888888,0.0020140814521805617,0.6372263689222489
lightgbm,wild_b,13,strings,64,9,family_random,a02ab5db075c9edd,0.9710871005555557,0.09811500000000001,0.015496675725552383,0.6433061787110402
lightgbm,wild_b,17,header,16,0,family_random,d0e643904b728f35,0.9416733090740742,0.11324222222222223,0.0013873904596663697,0.6636598995639157
lightgbm,wild_b,17,header,16,1,family_random,9535382ccd769677,0.9228950644444445,0.14756055555555556,0.35431788915937706,0.6237870541414343
lightgbm,wild_b,17,header,16,2,family_random,45b46f533d3f7f4d,0.9580015612962963,0.10606944444444444,0.07713340352587074,0.6658366876427811
lightgbm,wild_b,17,header,16,3,family_random,127ad26a3e04e7ac,0.9336761348148147,0.17773222222222226,0.2598205788350522,0.4442598598596212
lightgbm,wild_b,17,header,16,4,family_random,221d53cdb50d6f70,0.9319202222222223,0.1273411111111111,0.025061270496234533,0.6492743213125377
lightgbm,wild_b,17,header,16,5,family_random,55a5d1037fcd0164,0.8990583746296297,0.23478277777777776,0.0009248560176319427,0.40504271707013634
lightgbm,wild_b,17,header,16,6,family_random,941a90b9cbb8688c,0.9530901759259259,0.11239027777777778,0.1341208868383038,0.6473787777590326
