seed,feature_group,perturbation_type,strength,high_flip_rate,mid_flip_rate,low_flip_rate,high_delta_auc,mid_delta_auc,low_delta_auc,high_auc_drop,mid_auc_drop,low_auc_drop,delta_flip_density,flip_density_ratio,delta_auc_density,auc_drop_density
13,header,important,0.01,0.022766666666666668,0.25826357609823375,0.18567345272122732,0.0013475143195004202,0.13458347428619166,0.10441640977187416,0.0013475143195004202,0.13458347428619166,0.10441640977187416,0.16290678605456066,8.155495727140291,0.10306889545237374,0.10306889545237374
13,header,important,0.05,0.12960833333333333,0.23353013970891545,0.3610053249556254,0.0010745089941545105,0.18012191220489304,0.16447988015502202,0.0010745089941545105,0.18012191220489304,0.16447988015502202,0.23139699162229205,2.7853558152559024,0.1634053711608675,0.1634053711608675
13,header,important,0.1,0.073525,0.41993091637881824,0.3522887309272423,0.0038168065166227505,0.20000483328013385,0.19245341190660215,0.0038168065166227505,0.20000483328013385,0.19245341190660215,0.27876373092724227,4.791414225464023,0.1886366053899794,0.1886366053899794
13,header,random,0.01,0.030384166666666667,0.06673111137963075,0.05833743052141231,0.0006263563601359879,0.007527900974867341,0.007118971762200077,0.0006263563601359879,0.007527900974867341,0.007118971762200077,0.027953263854745645,1.919994422141323,0.00649261540206409,0.00649261540206409
13,header,random,0.05,0.16189125,0.2567394030808462,0.2160869492754227,0.0022884890005592127,0.026270780713280217,0.02050541558550246,0.0022884890005592127,0.026270780713280217,0.02050541558550246,0.054195699275422726,1.3347660807821469,0.018216926584943248,0.018216926584943248
13,header,random,0.1,0.36534333333333335,0.2963974849895208,0.3911317405688286,0.005690226190178805,0.021366343604173398,0.022865455084489856,0.005690226190178805,0.021366343604173398,0.022865455084489856,0.025788407235495248,1.0705867738168533,0.01717522889431105,0.01717522889431105
13,imports,important,0.01,0.05185873303019932,0.11844954895039307,0.09104166666666667,0.03771010935100816,0.026265180788750953,0.02258719934078668,0.03771010935100816,0.026265180788750953,0.02258719934078668,0.039182933636467354,1.7555705923947205,-0.01512291001022148,-0.01512291001022148
13,imports,important,0.05,0.07546841810763974,0.24324846665870864,0.18193333333333334,0.06380036527322797,0.08617038484589645,0.10671673062883869,0.06380036527322797,0.08617038484589645,0.10671673062883869,0.1064649152256936,2.4107214367981573,0.04291636535561072,0.04291636535561072
13,imports,important,0.1,0.10927492299418179,0.28860353677461165,0.21575,0.05013302531232566,0.13653603211958554,0.13677122100930794,0.05013302531232566,0.13653603211958554,0.13677122100930794,0.10647507700581821,1.9743779642058163,0.08663819569698228,0.08663819569698228
13,imports,random,0.01,0.007933636467347903,0.027284095882857844,0.02672541666666666,0.0003133755590041587,0.001790158445421769,0.00191146765431352,0.0003133755590041587,0.001790158445421769,0.00191146765431352,0.018791780199318757,3.368621284408381,0.0015980920953093613,0.0015980920953093613
13,imports,random,0.05,0.022797253323337516,0.06897932618247757,0.06261625000000001,0.005100844388428488,0.008859520579914876,0.007794762576131792,0.005100844388428488,0.008859520579914876,0.007794762576131792,0.0398189966766625,2.746657639492905,0.0026939181877033034,0.0026939181877033034
13,imports,random,0.1,0.041771378281914635,0.11203168431643389,0.1003625,0.022847107543557767,0.02048260302486935,0.01511578613251791,0.022847107543557767,0.02048260302486935,0.01511578613251791,0.05859112171808536,2.4026619213437113,-0.007731321411039856,-0.007731321411039856
42,header,important,0.01,0.017275,0.23603333333333334,0.18231666666666665,0.0013502221001714387,0.1263326026316982,0.10811839075058172,0.0013502221001714387,0.1263326026316982,0.10811839075058172,0.16504166666666664,10.553786782440907,0.10676816865041028,0.10676816865041028
42,header,important,0.05,0.028433333333333335,0.29165416666666666,0.2618916666666667,0.006595866883895463,0.18150843797918847,0.18430320339642203,0.006595866883895463,0.18150843797918847,0.18430320339642203,0.23345833333333335,9.210726846424384,0.17770733651252657,0.17770733651252657
42,header,important,0.1,0.664625,0.3015125,0.5507,0.006836356463816418,0.19768994795238937,0.2033292831283442,0.006836356463816418,0.19768994795238937,0.2033292831283442,-0.11392500000000005,0.8285875493699454,0.19649292666452778,0.19649292666452778
42,header,random,0.01,0.09848458333333335,0.09206166666666667,0.13569125,0.0006877313627095428,0.0032289161781928364,0.00487863337762332,0.0006877313627095428,0.0032289161781928364,0.00487863337762332,0.037206666666666666,1.3777917863625018,0.0041909020149137775,0.0041909020149137775
42,header,random,0.05,0.18093750000000003,0.18811854166666667,0.23759375,0.001853257375502898,0.007247237448582711,0.00672615723507719,0.001853257375502898,0.007247237448582711,0.00672615723507719,0.056656249999999964,1.3131260794473227,0.004872899859574292,0.004872899859574292
42,header,random,0.1,0.29408375,0.30321020833333334,0.3326358333333333,0.0032564935125765416,0.01702993394488166,0.018171592399369958,0.0032564935125765416,0.01702993394488166,0.018171592399369958,0.03855208333333332,1.1310921917084278,0.014915098886793416,0.014915098886793416
42,imports,important,0.01,0.047514992725105634,0.10148956498716488,0.09623253139557171,0.022893252919105822,0.03216236842363629,0.044777404626936024,0.022893252919105822,0.03216236842363629,0.044777404626936024,0.048717538670466076,2.025308768377966,0.0218841517078302,0.0218841517078302
42,imports,important,0.05,0.16647964908701418,0.3424675668519989,0.19129840584661795,0.13793935042493022,0.10596464234566727,0.12519864633073308,0.13793935042493022,0.10596464234566727,0.12519864633073308,0.024818756759603766,1.1490798238446052,-0.012740704094197142,-0.012740704094197142
42,imports,important,0.1,0.20099110369006265,0.4065280703571963,0.2098982508479096,0.1828864479360538,0.16237782165427028,0.1325514794320911,0.1828864479360538,0.16237782165427028,0.1325514794320911,0.008907147157846962,1.0443161264071776,-0.050334968503962685,-0.050334968503962685
42,imports,random,0.01,0.010457861986395142,0.03849817545556054,0.03818468179431838,-0.00619288130560604,0.0031037790917219366,0.0020262960639928886,-0.00619288130560604,0.0031037790917219366,0.0020262960639928886,0.02772681980792324,3.651289512521169,0.008219177369598929,0.008219177369598929
42,imports,random,0.05,0.01768577825262943,0.08089983999263275,0.08486720943992132,-0.0026635584643731336,0.011091042553298031,0.006298689540523672,-0.0026635584643731336,0.011091042553298031,0.006298689540523672,0.06718143118729189,4.79861322626861,0.008962248004896806,0.008962248004896806
42,imports,random,0.1,0.02227271995146491,0.09763586237064154,0.09356297030858075,-0.0023900091549976577,0.019608360656661862,0.013657981664422031,-0.0023900091549976577,0.019608360656661862,0.013657981664422031,0.07129025035711584,4.200787802857772,0.01604799081941969,0.01604799081941969
77,header,important,0.01,0.021716485695952532,0.2697344572269051,0.19553333333333334,0.0034353867776484304,0.15552373985309542,0.11088594943559549,0.0034353867776484304,0.15552373985309542,0.11088594943559549,0.1738168476373808,9.003912330519315,0.10745056265794706,0.10745056265794706
77,header,important,0.05,0.046482945975450204,0.3890349543123096,0.2909,-0.0009087434911799752,0.1530138672434218,0.12962444366314452,-0.0009087434911799752,0.1530138672434218,0.12962444366314452,0.24441705402454977,6.258209196844747,0.1305331871543245,0.1305331871543245
77,header,important,0.1,0.6732693894217548,0.31220546752278133,0.578525,0.005427979091325419,0.1773275310408149,0.17646675003690182,0.005427979091325419,0.1773275310408149,0.17646675003690182,-0.0947443894217549,0.8592771468444047,0.1710387709455764,0.1710387709455764
77,header,random,0.01,0.014869042757977019,0.034437018487577034,0.03363791666666666,3.184320634767035e-05,0.00037758907177518064,0.0005453734680849254,3.184320634767035e-05,0.00037758907177518064,0.0005453734680849254,0.018768873908689643,2.2622785618543215,0.000513530261737255,0.000513530261737255
77,header,random,0.05,0.20369496920858993,0.22847136863070264,0.2633483333333333,0.0016846768965565195,0.006955274955560903,0.009130722615874009,0.0016846768965565195,0.006955274955560903,0.009130722615874009,0.05965336412474337,1.292856344741909,0.007446045719317489,0.007446045719317489
77,header,random,0.1,0.2557007858267848,0.22736948903953763,0.30972583333333337,0.007006739720688349,0.02107240975930269,0.021668010192969343,0.007006739720688349,0.02107240975930269,0.021668010192969343,0.054025047506548574,1.211282289695996,0.014661270472280994,0.014661270472280994
77,imports,important,0.01,0.052882483370288245,0.11564973581391583,0.09325125778829174,0.0423711804727005,0.02285816590332479,0.0297348982718727,0.0423711804727005,0.02285816590332479,0.0297348982718727,0.040368774418003496,1.7633676001056426,-0.012636282200827798,-0.012636282200827798
77,imports,important,0.05,0.0792559743779256,0.22124825394254713,0.15840635724519375,0.017003283238217426,0.0697366123355232,0.08623618135562616,0.017003283238217426,0.0697366123355232,0.08623618135562616,0.07915038286726815,1.9986677154437098,0.06923289811740874,0.06923289811740874
77,imports,important,0.1,0.11068612958856862,0.31539364738749315,0.22946723086662446,0.11544815127738228,0.17552438912611867,0.16158213920261144,0.11544815127738228,0.17552438912611867,0.16158213920261144,0.11878110127805584,2.0731344724002643,0.04613398792522916,0.04613398792522916
77,imports,random,0.01,0.006791081547179109,0.026661791201894852,0.0303052010795322,0.003439027490723362,0.001669958554513673,0.0019526246658242209,0.003439027490723362,0.001669958554513673,0.0019526246658242209,0.023514119532353092,4.462499952179256,-0.0014864028248991411,-0.0014864028248991411
77,imports,random,0.05,0.014054570091155457,0.06550954511407577,0.06853030353513476,0.007229493717355312,0.010207019546427925,0.00818057978325017,0.007229493717355312,0.010207019546427925,0.00818057978325017,0.054475733443979296,4.876015636953626,0.0009510860658948576,0.0009510860658948576
77,imports,random,0.1,0.02308635131805864,0.09321466890701866,0.08786692433278914,0.011939653877028722,0.01719365518959501,0.014001551852992334,0.011939653877028722,0.01719365518959501,0.014001551852992334,0.0647805730147305,3.8060117479048214,0.002061897975963612,0.002061897975963612
123,header,important,0.01,0.092,0.47219363414014226,0.34248047932933895,-0.0002140235382731559,0.0030746292512515705,0.009139627839065634,-0.0002140235382731559,0.0030746292512515705,0.009139627839065634,0.2504804793293389,3.7226139057536844,0.00935365137733879,0.00935365137733879
123,header,important,0.05,0.6538083333333333,0.28768869870291125,0.5207456604528296,0.06724761321620165,0.27865068260315307,0.2196872762816393,0.06724761321620165,0.27865068260315307,0.2196872762816393,-0.13306267288050377,0.7964806104533636,0.15243966306543766,0.15243966306543766
123,header,important,0.1,0.6602333333333333,0.30081375339063915,0.5660536162198648,0.00546640753023675,0.15808111263701974,0.17599210200235738,0.00546640753023675,0.15808111263701974,0.17599210200235738,-0.09417971711346851,0.857353889362142,0.17052569447212063,0.17052569447212063
123,header,random,0.01,0.03267083333333333,0.0886105775440731,0.0874267714435713,0.00021006183762181107,0.0016587828219724542,0.0010209965791583343,0.00021006183762181107,0.0016587828219724542,0.0010209965791583343,0.054755938110237976,2.675988413015829,0.0008109347415365232,0.0008109347415365232
123,header,random,0.05,0.21047666666666665,0.30705794607477527,0.2944437963016975,0.0022831524455143915,0.0142318819118742,0.011841328096864329,0.0022831524455143915,0.0142318819118742,0.011841328096864329,0.08396712963503083,1.3989379486326157,0.009558175651349938,0.009558175651349938
123,header,random,0.1,0.26913624999999997,0.2557287738698911,0.29748168765260286,0.006019410494454797,0.02395664566617144,0.019964804626079535,0.006019410494454797,0.02395664566617144,0.019964804626079535,0.02834543765260289,1.1053200289912746,0.013945394131624739,0.013945394131624739
123,imports,important,0.01,0.06786553629215833,0.21181213220026537,0.13534166666666667,0.11956172699732481,0.030351044038487096,0.04793267162917825,0.11956172699732481,0.030351044038487096,0.04793267162917825,0.06747613037450834,1.994262096213701,-0.07162905536814657,-0.07162905536814657
