seed,feature_group,density_bin,perturbation_type,strength,trial_id,n_samples,n_masked_features,baseline_auc,perturbed_auc,delta_auc,auc_drop,flip_rate,benign_to_malware_rate_overall,malware_to_benign_rate_overall,benign_to_malware_rate_cond,malware_to_benign_rate_cond,mean_abs_probability_shift,mean_signed_probability_shift,mean_margin_shift
13,header,high_density,important,0.01,0,120000,1,0.9941286491267235,0.9927811348072231,0.0013475143195004202,0.0013475143195004202,0.022766666666666668,0.011225,0.0,0.038761474489942736,0.0,0.05708630700397343,0.05708630700397343,-0.04461065948714706
13,header,mid_density,important,0.01,0,239999,1,0.9359613566176546,0.8013778823314629,0.13458347428619166,0.13458347428619166,0.25826357609823375,0.23555098146242276,0.0,0.3622476114802735,0.0,0.22057415069881287,0.22057415069881287,-0.11196037696273003
13,header,low_density,important,0.01,0,120001,1,0.8888486278261423,0.7844322180542681,0.10441640977187416,0.10441640977187416,0.18567345272122732,0.15147373771885234,0.0,0.3695263264891238,0.0,0.13887578018305824,0.13887578018305824,-0.038442156120294904
13,header,high_density,random,0.01,1,120000,1,0.9941286491267235,0.994148366337399,-1.9717210675507246e-05,-1.9717210675507246e-05,0.0,0.0,0.0,0.0,0.0,0.0039515137798235515,0.0039515137798235515,0.0030970672589463455
13,header,mid_density,random,0.01,1,239999,1,0.9359613566176546,0.9359305815381069,3.077507954762915e-05,3.077507954762915e-05,0.00860420251751049,0.004987520781336589,0.0,0.007670176023170724,0.0,0.00799367240844181,0.00799367240844181,0.0009759981424721776
13,header,low_density,random,0.01,1,120001,1,0.8888486278261423,0.8869939594706765,0.0018546683554657717,0.0018546683554657717,0.008808259931167241,0.0037749685419288174,0.0,0.009209188859524294,0.0,0.008998074238884768,0.008998074238884768,0.0015009085648293762
13,header,high_density,random,0.01,2,120000,1,0.9941286491267235,0.994023020681948,0.00010562844477546296,0.00010562844477546296,0.004075,0.0,0.0029,0.0,0.004082159321516968,0.02018962258498268,-0.02018962258498268,-0.007696362517183604
13,header,mid_density,random,0.01,2,239999,1,0.9359613566176546,0.9360501951829424,-8.883856528785206e-05,-8.883856528785206e-05,0.03435430980962421,0.0,0.02217509239621832,0.0,0.0634024303073624,0.03229862528808527,-0.03229862528808527,0.00449046278224638
13,header,low_density,random,0.01,2,120001,1,0.8888486278261423,0.888954635443423,-0.00010600761728074559,-0.00010600761728074559,0.04492462562811977,0.0,0.02788310097415855,0.0,0.0472525455084662,0.03655186320503913,-0.03655186320503913,-0.0044156786094259205
13,header,high_density,random,0.01,3,120000,1,0.9941286491267235,0.9926653034519178,0.0014633456748056606,0.0014633456748056606,0.022658333333333332,0.013941666666666666,0.0,0.04814249949641737,0.0,0.014031318507077508,0.014031318507077508,-0.005294193906719379
13,header,mid_density,random,0.01,3,239999,1,0.9359613566176546,0.937371478196353,-0.0014101215786984644,-0.0014101215786984644,0.01543339763915683,0.00395418314242976,0.0,0.006081033455295754,0.0,0.013400611224198796,0.013400611224198796,-0.005978336303201082
13,header,low_density,random,0.01,3,120001,1,0.8888486278261423,0.8852914451837064,0.0035571826424358743,0.0035571826424358743,0.02276647694602545,0.009449921250656244,0.0,0.02305346615165684,0.0,0.015486388449945385,0.015486388449945385,-0.00017766679769100945
13,header,high_density,random,0.01,4,120000,1,0.9941286491267235,0.9941693807685194,-4.0731641795854756e-05,-4.0731641795854756e-05,0.3129416666666667,0.274525,0.0,0.9479727202094904,0.0,0.3295204589012126,0.3295204589012126,0.07467440772247565
13,header,mid_density,random,0.01,4,239999,1,0.9359613566176546,0.9326511640194949,0.003310192598159678,0.003310192598159678,0.6617277571989884,0.5794690811211713,0.0,0.8911501419334995,0.0,0.6458800668114492,0.6458800668114492,0.1298510836553568
13,header,low_density,random,0.01,4,120001,1,0.8888486278261423,0.8798058469104277,0.009042780915714532,0.009042780915714532,0.4196631694735877,0.3102140815493204,0.0,0.7567798332994511,0.0,0.44106896769406295,0.44106896769406295,0.15101332131157882
13,header,high_density,random,0.01,5,120000,1,0.9941286491267235,0.9940412077598428,8.74413668806584e-05,8.74413668806584e-05,0.030883333333333332,0.013941666666666666,0.0,0.04814249949641737,0.0,0.027038544322631294,0.027038544322631294,0.010614004230406227
13,header,mid_density,random,0.01,5,239999,1,0.9359613566176546,0.9358209416386684,0.00014041497898620303,0.00014041497898620303,0.04815020062583594,0.024958437326822194,0.0,0.03838291928052852,0.0,0.05091835780573965,0.05091835780573965,-0.0055067889599317525
13,header,low_density,random,0.01,5,120001,1,0.8888486278261423,0.8890978979577614,-0.00024927013161912814,-0.00024927013161912814,0.05559953667052774,0.02462479479337672,0.0,0.060073185606830656,0.0,0.05406868125709063,0.05406868125709063,0.00982896015697439
13,header,high_density,random,0.01,6,120000,1,0.9941286491267235,0.9927811348072231,0.0013475143195004202,0.0013475143195004202,0.022766666666666668,0.011225,0.0,0.038761474489942736,0.0,0.05708630700397343,0.05708630700397343,-0.04461065948714706
13,header,mid_density,random,0.01,6,239999,1,0.9359613566176546,0.8013778823314629,0.13458347428619166,0.13458347428619166,0.25826357609823375,0.23555098146242276,0.0,0.3622476114802735,0.0,0.22057415069881287,0.22057415069881287,-0.11196037696273003
13,header,low_density,random,0.01,6,120001,1,0.8888486278261423,0.7844322180542681,0.10441640977187416,0.10441640977187416,0.18567345272122732,0.15147373771885234,0.0,0.3695263264891238,0.0,0.13887578018305824,0.13887578018305824,-0.038442156120294904
13,header,high_density,random,0.01,7,120000,1,0.9941286491267235,0.9941286491267235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,header,mid_density,random,0.01,7,239999,1,0.9359613566176546,0.9359613566176546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,header,low_density,random,0.01,7,120001,1,0.8888486278261423,0.8888293469541765,1.928087196578776e-05,1.928087196578776e-05,4.999958333680553e-05,2.4999791668402765e-05,0.0,6.0988005692213864e-05,0.0,7.138804927159489e-05,7.138804927159489e-05,-4.609110116517446e-05
13,header,high_density,random,0.01,8,120000,1,0.9941286491267235,0.9873915521303012,0.0067370969964223315,0.0067370969964223315,0.028283333333333334,0.020308333333333334,0.0,0.07012747834594688,0.0,0.021095723907810705,0.021095723907810705,-0.006825704884047376
13,header,mid_density,random,0.01,8,239999,1,0.9359613566176546,0.9326710605163362,0.0032902961013183685,0.0032902961013183685,0.016762569844041016,0.008450035208480035,0.0,0.01299508519213887,0.0,0.022622994908540545,0.022622994908540545,-0.015446041645384793
13,header,low_density,random,0.01,8,120001,1,0.8888486278261423,0.8883450553985797,0.0005035724275626041,0.0005035724275626041,0.014116549028758094,0.006433279722668978,0.0,0.0156942467981297,0.0,0.01722097401894997,0.01722097401894997,-0.0037907525172802535
13,header,high_density,random,0.01,9,120000,1,0.9941286491267235,0.9939814951128854,0.00014715401383813553,0.00014715401383813553,0.0,0.0,0.0,0.0,0.0,0.0012662664984437707,-0.0012662664984437707,-0.0011252144237284924
