feature_group,test_week,perturbation_type,strength,n_trials,n_masked_features,auc_original,mix_at_k_original,silhouette_original,js_divergence_original,auc_mean,auc_std,auc_min,auc_max,mix_at_k_mean,mix_at_k_std,mix_at_k_min,mix_at_k_max,silhouette_mean,silhouette_std,silhouette_min,silhouette_max,js_divergence_mean,js_divergence_std,js_divergence_min,js_divergence_max,delta_auc_mean,delta_auc_std,delta_auc_min,delta_auc_max,delta_mix_at_k_mean,delta_mix_at_k_std,delta_mix_at_k_min,delta_mix_at_k_max,delta_silhouette_mean,delta_silhouette_std,delta_silhouette_min,delta_silhouette_max,delta_js_divergence_mean,delta_js_divergence_std,delta_js_divergence_min,delta_js_divergence_max
header,2024-09-22_2024-09-28,baseline,0.0,5,0,0.9872673911111112,0.06217333333333333,0.18387801451783595,0.09497381391460943,0.987421492,0.00024946558678070013,0.9870152333333333,0.9876773733333333,0.062222,4.6408811423887066e-05,0.062163333333333334,0.062283333333333336,0.18369017839069732,0.00034299160308242033,0.18313365820090688,0.184158403300349,0.09497381391460943,0.0,0.09497381391460943,0.09497381391460943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
header,2024-09-22_2024-09-28,important,0.01,5,1,0.9872673911111112,0.06217333333333333,0.18387801451783595,0.09497381391460943,0.9845372013333333,0.0033004304258952323,0.9804607599999999,0.9875174400000001,0.06245266666666667,2.9918407563088588e-05,0.06241,0.06249,0.18067455549435876,0.004410167362435558,0.17510431459663078,0.18474946070012715,0.09497381386256694,4.207344083319527e-11,0.0949738138110377,0.09497381389691975,-0.0028842906666666224,0.0033316826440548224,-0.007116399999999801,-4.7022222222192767e-05,0.00023066666666666513,2.0591260281975453e-05,0.00020666666666666056,0.00026666666666666505,-0.0030156228963385988,0.004413031909667381,-0.008438547713325084,0.000591057399778161,-5.2042503639881944e-11,4.2073440833194447e-11,-1.0357173452213431e-10,-1.76896830517137e-11
header,2024-09-22_2024-09-28,important,0.05,5,4,0.9872673911111112,0.06217333333333333,0.18387801451783595,0.09497381391460943,0.9598856208888888,0.0033804118561080146,0.9567956333333333,0.9657204688888888,0.07020733333333333,0.00028326195179256575,0.06988333333333334,0.07065666666666667,0.1771197970142997,0.0027624494851854063,0.1752088615731748,0.18260109095321303,0.09209339240063863,0.00324172239993048,0.08560994760077767,0.09371425360060387,-0.027535871111111155,0.0033621459703509528,-0.030836542222222096,-0.02178065555555564,0.007985333333333334,0.00028341253794895397,0.007600000000000003,0.008420000000000004,-0.006570381376397644,0.002716871951080698,-0.007963574867342976,-0.0011368626712260077,-0.0028804215139708045,0.00324172239993048,-0.009363866313831765,-0.0012595603140055645
header,2024-09-22_2024-09-28,important,0.1,5,8,0.9872673911111112,0.06217333333333333,0.18387801451783595,0.09497381391460943,0.9312702639999999,0.017019709899551337,0.90620704,0.9514593088888889,0.084968,0.0002583589234637194,0.08460333333333334,0.08524,0.186831721967436,0.00038366180018082393,0.1862055635779066,0.18726720245786463,0.13474505728895497,0.0,0.13474505728895497,0.13474505728895497,-0.05615122799999996,0.017195518442801365,-0.08129408444444453,-0.035808082222222315,0.022745999999999995,0.00029536719143766953,0.022350000000000002,0.023066666666666666,0.00314154357673867,8.61814492746004e-05,0.0030468632545717633,0.0032777132616165217,0.03977124337434554,0.0,0.03977124337434554,0.03977124337434554
header,2024-09-22_2024-09-28,random,0.01,100,1,0.9872673911111112,0.06217333333333333,0.18387801451783595,0.09497381391460943,0.9868948953333334,0.0014924162304496937,0.9785665044444445,0.9877683844444445,0.0624144,0.0007944438837604855,0.06191666666666667,0.06775333333333333,0.18397549392791582,0.001592871657135568,0.1771869067085827,0.18722183221231742,0.0940152523396627,0.007995271514738545,0.01488443620826347,0.09506219777483545,-0.0005265966666666399,0.0015164003970736353,-0.008934620000000004,9.101111111120552e-05,0.00019239999999999945,0.0007901303802397283,-0.0002966666666666673,0.005499999999999998,0.0002853155372184649,0.0015743081977642156,-0.00635595560137317,0.0036789699023615507,-0.0009585615749467261,0.007995271514738547,-0.08008937770634597,8.838386022601286e-05
header,2024-09-22_2024-09-28,random,0.05,100,4,0.9872673911111112,0.06217333333333333,0.18387801451783595,0.09497381391460943,0.9846315722888889,0.0037310656434498754,0.9680092422222222,0.9877730688888888,0.06277363333333334,0.0009446810272961633,0.06186,0.06858666666666667,0.18411587479953043,0.0035123578060341433,0.1750157600010482,0.19189569237375625,0.09378733300853734,0.0286576987986626,0.01451442600492538,0.3324334201279815,-0.0027899197111110885,0.003663820061531236,-0.01900599111111112,9.569555555555276e-05,0.0005516333333333324,0.0009455039214913691,-0.00037000000000000227,0.0064233333333333364,0.00042569640883304645,0.003496383899146666,-0.008527102308907658,0.008352830063800387,-0.0011864809060720843,0.028657698798662604,-0.08045938790968406,0.23745960621337206
header,2024-09-22_2024-09-28,random,0.1,100,8,0.9872673911111112,0.06217333333333333,0.18387801451783595,0.09497381391460943,0.9805373168222223,0.005337247707604119,0.9597316977777779,0.9874454444444444,0.06399063333333334,0.0019463412795978686,0.06208333333333333,0.07015333333333333,0.1845315011045878,0.005734125804546353,0.16972434456585272,0.19766025050691288,0.09305036057232163,0.05769784172583388,0.004247995253100053,0.32596798386409687,-0.006884175177777738,0.005386156196785863,-0.02791463999999977,-7.182222222068546e-06,0.001768633333333332,0.0019428655294578565,-0.00017000000000000348,0.007899999999999997,0.0008413227138904178,0.005750836585980425,-0.014153669951983222,0.014117388196957015,-0.0019234533422877811,0.05769784172583388,-0.09072581866150937,0.23099416994948743
header,2024-09-29_2024-10-05,baseline,0.0,5,0,0.9878680888888889,0.06098666666666667,0.2037133463958913,0.09696048693613618,0.9881658817777778,0.00021676947851941494,0.9878680888888889,0.9885444644444444,0.06104933333333333,3.9066894197289776e-05,0.06098666666666667,0.061103333333333336,0.20342781445070482,0.0004003147047301097,0.2030408482379743,0.2040756710766452,0.09696048693613618,0.0,0.09696048693613618,0.09696048693613618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
header,2024-09-29_2024-10-05,important,0.01,5,1,0.9878680888888889,0.06098666666666667,0.2037133463958913,0.09696048693613618,0.9846298271111111,0.004365470154232349,0.9788704133333332,0.9884930488888889,0.061414,5.6031737038535766e-05,0.061356666666666664,0.061496666666666665,0.2010904261242513,0.0045239138353650775,0.19526619263232337,0.2054109445234918,0.09696048688810885,5.141493591194934e-11,0.09696048682513866,0.09696048693008896,-0.0035360546666666883,0.004219647482259186,-0.00899767555555564,-5.141555555554511e-05,0.0003646666666666645,2.848781415896289e-05,0.00032999999999999696,0.00039666666666667016,-0.0023373883264534933,0.00450194466017268,-0.007866262637623772,0.0013471289309658352,-4.802733766240408e-11,5.1414935911949034e-11,-1.109975167334909e-10,-6.047218281679534e-12
header,2024-09-29_2024-10-05,important,0.05,5,4,0.9878680888888889,0.06098666666666667,0.2037133463958913,0.09696048693613618,0.9591603084444446,0.006055283027775681,0.9527654488888889,0.9706717933333334,0.06855533333333333,0.00015007553653632966,0.06845666666666667,0.06885333333333334,0.1974440225550627,0.002375325157340857,0.19583515451331426,0.2021315006201772,0.09656310060812205,0.00019630691403795805,0.09617048678004614,0.09666125406514103,-0.029005573333333312,0.00587840752964581,-0.03536601111111093,-0.017872671111111016,0.007505999999999997,0.00014598934512110776,0.007363333333333326,0.007786666666666671,-0.005983791895642116,0.0024693711482554927,-0.007254949374387476,-0.001045250652888824,-0.00039738632801412656,0.0001963069140379581,-0.0007900001560900427,-0.0002992328709951475
