seed,mix_k,test_week,n_test_samples,n_benign,n_malware,header_acc,header_f1,header_auc,header_positive_rate,header_mix_at_k,header_silhouette,header_js_divergence,header_auc_rank,header_acc_rank,header_mix_at_k_rank,header_silhouette_rank,header_js_divergence_rank,section_acc,section_f1,section_auc,section_positive_rate,section_mix_at_k,section_silhouette,section_js_divergence,section_auc_rank,section_acc_rank,section_mix_at_k_rank,section_silhouette_rank,section_js_divergence_rank,imports_acc,imports_f1,imports_auc,imports_positive_rate,imports_mix_at_k,imports_silhouette,imports_js_divergence,imports_auc_rank,imports_acc_rank,imports_mix_at_k_rank,imports_silhouette_rank,imports_js_divergence_rank,strings_acc,strings_f1,strings_auc,strings_positive_rate,strings_mix_at_k,strings_silhouette,strings_js_divergence,strings_auc_rank,strings_acc_rank,strings_mix_at_k_rank,strings_silhouette_rank,strings_js_divergence_rank,all_acc,all_f1,all_auc,all_positive_rate,all_mix_at_k,all_silhouette,all_js_divergence,all_auc_rank,all_acc_rank,all_mix_at_k_rank,all_silhouette_rank,all_js_divergence_rank
42,20,2024-10-13_2024-10-19,58042,30000,28042,0.9425932945108715,0.9395017793594306,0.9862864393885361,0.46576616932566073,0.08454395093208367,0.14810684626547696,0.1007729307809958,3,3,2,1,3,0.9539643706281659,0.9515836776110749,0.9915066352851674,0.4676958064849592,0.08522276971847972,0.09041633360348734,0.1088978397483904,2,1,3,2,1,0.8825333379277075,0.8676989948383591,0.9397461735967476,0.4047413941628476,0.17053599117880155,0.044145925080479376,0.05025910395772937,5,5,5,5,4,0.9204024671789394,0.915223135642983,0.9793776145305851,0.4557734054650081,0.1085369215395748,0.05761470549076727,0.0004895868876952098,4,4,4,3,5,0.9538609972089177,0.9513037785940285,0.9930654280484035,0.46435339926260294,0.08431308362909617,0.048327030166882314,0.10107829624622962,1,2,1,4,2
42,5,2024-10-20_2024-10-26,58004,30000,28004,0.9446589890352389,0.9414340448823207,0.9870761296005333,0.46214054203158406,0.050920626163712845,0.1322709524822533,0.09078800455200697,3,3,3,1,3,0.9518309082132267,0.9492608869356772,0.9914630743227157,0.46655403075649954,0.047534652782566716,0.08287052605046857,0.20103319123678642,2,2,2,2,1,0.8658023584580373,0.8457269700332963,0.9274055777746036,0.38707675332735675,0.15204813461140612,0.030928455032062107,0.04182168233872703,5,5,5,5,4,0.9240052410178609,0.9191548675812486,0.9800140027615103,0.45720984759671746,0.06365078270464106,0.05950318834079276,0.0002520098782431169,4,4,4,3,5,0.9556927108475277,0.95321658717734,0.9932386992334428,0.464278325632715,0.04548651817116061,0.04094583684286789,0.09119548776543096,1,1,1,4,2
42,10,2024-10-20_2024-10-26,58004,30000,28004,0.9446589890352389,0.9414340448823207,0.9870761296005333,0.46214054203158406,0.06574718984897593,0.1322709524822533,0.09078800455200697,3,3,3,1,3,0.9518309082132267,0.9492608869356772,0.9914630743227157,0.46655403075649954,0.06435073443210813,0.08287052605046857,0.20103319123678642,2,2,2,2,1,0.8658023584580373,0.8457269700332963,0.9274055777746036,0.38707675332735675,0.16764016274739674,0.030928455032062107,0.04182168233872703,5,5,5,5,4,0.9240052410178609,0.9191548675812486,0.9800140027615103,0.45720984759671746,0.08368388387007793,0.05950318834079276,0.0002520098782431169,4,4,4,3,5,0.9556927108475277,0.95321658717734,0.9932386992334428,0.464278325632715,0.061164747258809736,0.04094583684286789,0.09119548776543096,1,1,1,4,2
42,15,2024-10-20_2024-10-26,58004,30000,28004,0.9446589890352389,0.9414340448823207,0.9870761296005333,0.46214054203158406,0.07362940486862975,0.1322709524822533,0.09078800455200697,3,3,2,1,3,0.9518309082132267,0.9492608869356772,0.9914630743227157,0.46655403075649954,0.07459255683516079,0.08287052605046857,0.20103319123678642,2,2,3,2,1,0.8658023584580373,0.8457269700332963,0.9274055777746036,0.38707675332735675,0.17781072569707837,0.030928455032062107,0.04182168233872703,5,5,5,5,4,0.9240052410178609,0.9191548675812486,0.9800140027615103,0.45720984759671746,0.09475668344711859,0.05950318834079276,0.0002520098782431169,4,4,4,3,5,0.9556927108475277,0.95321658717734,0.9932386992334428,0.464278325632715,0.07101579201434384,0.04094583684286789,0.09119548776543096,1,1,1,4,2
42,20,2024-10-20_2024-10-26,58004,30000,28004,0.9446589890352389,0.9414340448823207,0.9870761296005333,0.46214054203158406,0.08075822357078823,0.1322709524822533,0.09078800455200697,3,3,2,1,3,0.9518309082132267,0.9492608869356772,0.9914630743227157,0.46655403075649954,0.0824563823184608,0.08287052605046857,0.20103319123678642,2,2,3,2,1,0.8658023584580373,0.8457269700332963,0.9274055777746036,0.38707675332735675,0.1856242672919109,0.030928455032062107,0.04182168233872703,5,5,5,5,4,0.9240052410178609,0.9191548675812486,0.9800140027615103,0.45720984759671746,0.10277222260533757,0.05950318834079276,0.0002520098782431169,4,4,4,3,5,0.9556927108475277,0.95321658717734,0.9932386992334428,0.464278325632715,0.07866354044548651,0.04094583684286789,0.09119548776543096,1,1,1,4,2
42,5,2024-10-27_2024-11-02,57158,30000,27158,0.921690751950733,0.9139296977155603,0.9788306870903601,0.43468980720109174,0.060296021554288114,0.09408276194301214,0.06929193165295451,3,3,3,1,3,0.9400608838657756,0.9349534839567116,0.9869470923239315,0.44634171944434725,0.05935827005843451,0.06639491247686728,0.11471563774755836,2,2,2,2,1,0.8427516708072361,0.8093015361113468,0.9178308908363405,0.34945239511529447,0.16547814829070295,0.013260632766912191,0.032531632870261354,5,5,5,5,4,0.9060149060498968,0.8971275373420146,0.9724263004148561,0.4384688057664719,0.07174498757829176,0.03662122573135474,0.0004105192629676592,4,4,4,3,5,0.9427551698799818,0.9377283800243605,0.9901004197658148,0.4441373036145421,0.05478148290702964,0.02111505061695777,0.07032556126651925,1,1,1,4,2
42,10,2024-10-27_2024-11-02,57158,30000,27158,0.921690751950733,0.9139296977155603,0.9788306870903601,0.43468980720109174,0.07867315161482208,0.09408276194301214,0.06929193165295451,3,3,3,1,3,0.9400608838657756,0.9349534839567116,0.9869470923239315,0.44634171944434725,0.07865215717834774,0.06639491247686728,0.11471563774755836,2,2,2,2,1,0.8427516708072361,0.8093015361113468,0.9178308908363405,0.34945239511529447,0.18310822632002519,0.013260632766912191,0.032531632870261354,5,5,5,5,4,0.9060149060498968,0.8971275373420146,0.9724263004148561,0.4384688057664719,0.09629098288953428,0.03662122573135474,0.0004105192629676592,4,4,4,3,5,0.9427551698799818,0.9377283800243605,0.9901004197658148,0.4441373036145421,0.07338605269603556,0.02111505061695777,0.07032556126651925,1,1,1,4,2
42,15,2024-10-27_2024-11-02,57158,30000,27158,0.921690751950733,0.9139296977155603,0.9788306870903601,0.43468980720109174,0.08943629938066412,0.09408276194301214,0.06929193165295451,3,3,2,1,3,0.9400608838657756,0.9349534839567116,0.9869470923239315,0.44634171944434725,0.09029473856094801,0.06639491247686728,0.11471563774755836,2,2,3,2,1,0.8427516708072361,0.8093015361113468,0.9178308908363405,0.34945239511529447,0.1949823296826341,0.013260632766912191,0.032531632870261354,5,5,5,5,4,0.9060149060498968,0.8971275373420146,0.9724263004148561,0.4384688057664719,0.10950231521980008,0.03662122573135474,0.0004105192629676592,4,4,4,3,5,0.9427551698799818,0.9377283800243605,0.9901004197658148,0.4441373036145421,0.08531672440136698,0.02111505061695777,0.07032556126651925,1,1,1,4,2
42,20,2024-10-27_2024-11-02,57158,30000,27158,0.921690751950733,0.9139296977155603,0.9788306870903601,0.43468980720109174,0.09629098288953428,0.09408276194301214,0.06929193165295451,3,3,2,1,3,0.9400608838657756,0.9349534839567116,0.9869470923239315,0.44634171944434725,0.0979985303894468,0.06639491247686728,0.11471563774755836,2,2,3,2,1,0.8427516708072361,0.8093015361113468,0.9178308908363405,0.34945239511529447,0.20357430280975541,0.013260632766912191,0.032531632870261354,5,5,5,5,4,0.9060149060498968,0.8971275373420146,0.9724263004148561,0.4384688057664719,0.11891073865425662,0.03662122573135474,0.0004105192629676592,4,4,4,3,5,0.9427551698799818,0.9377283800243605,0.9901004197658148,0.4441373036145421,0.0941075614962035,0.02111505061695777,0.07032556126651925,1,1,1,4,2
42,5,2024-11-03_2024-11-09,56996,30000,26996,0.9336795564601025,0.9280657684402832,0.9845280164962711,0.4483121622570005,0.050235104217839846,0.08747384065972846,0.06039933059953649,3,3,2,1,3,0.946206751350972,0.9419603982887215,0.9892334716254259,0.45318969752263316,0.05057196996280441,0.06756221295845681,0.06288634951486942,2,2,3,2,1,0.8828338830795144,0.8651072597260938,0.9402150219785648,0.3949399957891782,0.12305424942101201,0.020452828456966103,0.03437238188142728,5,5,5,5,4,0.9100989543125834,0.9035173608495896,0.9739127376895342,0.4581374131518001,0.06815916906449575,0.04436861679229911,0.0003924826368719251,4,4,4,3,5,0.9515404589795775,0.9479516074322542,0.9916351261915346,0.45740051933469017,0.048087585093690786,0.029370904002113663,0.06066059735500155,1,1,1,4,2
