seed,scope,feature_group,metric,mean,std,min,max
77,metric,all,auc,0.9910421929112486,0.0024302449485258436,0.986751599419734,0.994789786560529
77,metric,all,positive_rate,0.45658628067972423,0.009599787604755812,0.4359745436743828,0.4709593806486818
77,metric,all,mix_at_k,0.07111155706059569,0.014163173866112648,0.043845707854438795,0.0941215577871864
77,metric,all,silhouette,0.038059041310281594,0.019666304574956137,0.01693706582145977,0.08551533058673862
77,metric,all,js_divergence,0.08161310109536664,0.012899350029196226,0.06066059735500155,0.10107829624622962
77,rank,all,auc_rank,1.0,0.0,1.0,1.0
77,rank,all,acc_rank,1.0,0.0,1.0,1.0
77,rank,all,mix_at_k_rank,1.2291666666666667,0.5098849271050173,1.0,3.0
77,rank,all,silhouette_rank,4.083333333333333,0.4930066485916347,3.0,5.0
77,rank,all,js_divergence_rank,1.8333333333333333,0.372677996249965,1.0,2.0
123,metric,header,acc,0.9321790126228923,0.012045094267600852,0.9144883980989656,0.9487739163057195
123,metric,header,f1,0.9266571137231024,0.014405156992203317,0.904622357675927,0.9465252064938764
123,metric,header,auc,0.9829352364670556,0.005078290612710272,0.9751100759755108,0.989935467728045
123,metric,header,positive_rate,0.4488447533828233,0.014928037091008511,0.4194349255192671,0.46952696019917467
123,metric,header,mix_at_k,0.0733734058139788,0.013786176894660385,0.04714027488830531,0.09628748381678855
123,metric,header,silhouette,0.12136347924274997,0.03917775112189012,0.07243662770153136,0.2049162239259164
123,metric,header,js_divergence,0.08118852304310302,0.013029238071534438,0.06039933059953649,0.1007729307809958
123,rank,header,auc_rank,3.0,0.0,3.0,3.0
123,rank,header,acc_rank,3.0,0.0,3.0,3.0
123,rank,header,mix_at_k_rank,2.3541666666666665,0.6288078446994404,1.0,3.0
123,rank,header,silhouette_rank,1.0,0.0,1.0,1.0
123,rank,header,js_divergence_rank,2.8333333333333335,0.3726779962499649,2.0,3.0
123,metric,section,acc,0.9442583665017082,0.007614782352045775,0.9334637964774951,0.9544012823573548
