seed,feature_group,mask_type,strength,repeat,n_masked_features,baseline_auc,masked_auc,delta_auc,flip_rate,malware_to_benign_flip_rate,benign_to_malware_flip_rate,mean_probability_shift,mean_signed_probability_shift,threshold
77,imports,important,0.1,0,129,0.9244942937499998,0.8758329475,0.04866134624999985,0.1373,0.13395,0.00335,0.11306795120367703,-0.08378707440028078,0.5
77,imports,random,0.1,1,129,0.9244942937499998,0.918706415,0.005787878749999753,0.0203,0.010625,0.009675,0.022383510676874347,-0.0030936749040288486,0.5
77,imports,random,0.1,2,129,0.9244942937499998,0.91810819,0.006386103749999816,0.018875,0.01435,0.004525,0.0212271792720447,-0.009713903416239143,0.5
77,imports,random,0.1,3,129,0.9244942937499998,0.92371675,0.0007775437499998317,0.02885,0.003875,0.024975,0.02818369220137478,0.018461719755579652,0.5
77,strings,important,0.01,0,2,0.97119903875,0.96644734125,0.0047516975000000405,0.035125,0.00225,0.032875,0.03508877016769037,0.03148328359172246,0.5
77,strings,random,0.01,1,2,0.97119903875,0.9706186674999999,0.0005803712500001001,0.014725,0.00615,0.008575,0.013956373567239399,0.0007884392097090538,0.5
77,strings,random,0.01,2,2,0.97119903875,0.97001653375,0.0011825050000000559,0.01195,0.003775,0.008175,0.012297067796520487,0.003945361951400616,0.5
77,strings,random,0.01,3,2,0.97119903875,0.9712296687499999,-3.062999999992044e-05,0.000425,0.0,0.000425,0.0002023366135589967,0.00016524817746244621,0.5
77,strings,important,0.05,0,9,0.97119903875,0.8716496662500001,0.09954937249999996,0.53305,0.0,0.53305,0.5224666289889845,0.5224666288995776,0.5
77,strings,random,0.05,1,9,0.97119903875,0.9650897862499999,0.006109252500000162,0.032475,0.01545,0.017025,0.03703787353287819,0.0005165904829531962,0.5
77,strings,random,0.05,2,9,0.97119903875,0.89919302,0.07200601875000001,0.394375,5e-05,0.394325,0.3800198300261533,0.3799127313078361,0.5
77,strings,random,0.05,3,9,0.97119903875,0.92922428375,0.04197475500000003,0.142925,0.00875,0.134175,0.1373017726698897,0.11339902747165384,0.5
77,strings,important,0.1,0,18,0.97119903875,0.87613096125,0.09506807750000001,0.546225,0.0,0.546225,0.5225389603012881,0.5221469752961477,0.5
77,strings,random,0.1,1,18,0.97119903875,0.9523911725,0.01880786624999997,0.05345,0.01965,0.0338,0.05697851112781768,0.010841780856554453,0.5
77,strings,random,0.1,2,18,0.97119903875,0.9022630374999999,0.0689360012500001,0.282625,0.00245,0.280175,0.27749416042530145,0.26977217845379464,0.5
77,strings,random,0.1,3,18,0.97119903875,0.9201662712500001,0.051032767499999965,0.216875,0.005025,0.21185,0.21874571409600607,0.20716711934930096,0.5
123,all,important,0.01,0,18,0.9864266462500001,0.71621334375,0.2702133025000001,0.454875,0.0,0.454875,0.44806443347338754,0.44805421964325176,0.5
123,all,random,0.01,1,18,0.9864266462500001,0.98612198,0.0003046662500001407,0.00565,0.00075,0.0049,0.005227514663071995,0.003572291356144747,0.5
123,all,random,0.01,2,18,0.9864266462500001,0.9864926799999999,-6.603374999980538e-05,0.00575,0.004625,0.001125,0.006302479991320983,-0.004086516254517079,0.5
123,all,random,0.01,3,18,0.9864266462500001,0.98624661125,0.00018003500000007833,0.0055,0.004975,0.000525,0.005385082792409676,-0.004270952387784385,0.5
123,all,important,0.05,0,88,0.9864266462500001,0.8157471000000001,0.17067954625000004,0.39785,0.000875,0.396975,0.38548261628898456,0.3836090025000011,0.5
123,all,random,0.05,1,88,0.9864266462500001,0.98515829125,0.0012683550000001098,0.0279,0.003575,0.024325,0.025688172942885307,0.019908509886365708,0.5
123,all,random,0.05,2,88,0.9864266462500001,0.98290208625,0.003524560000000121,0.03505,0.005425,0.029625,0.032644525876663076,0.023987098564803744,0.5
123,all,random,0.05,3,88,0.9864266462500001,0.98442394875,0.002002697500000039,0.0223,0.001075,0.021225,0.021866981324689443,0.019247819277904442,0.5
123,all,important,0.1,0,176,0.9864266462500001,0.79124354875,0.19518309750000007,0.40745,0.000775,0.406675,0.3944746043877069,0.39211081220378446,0.5
123,all,random,0.1,1,176,0.9864266462500001,0.981522365,0.0049042812500000865,0.065925,0.065375,0.00055,0.06814874672392258,-0.06672528455083677,0.5
123,all,random,0.1,2,176,0.9864266462500001,0.9778157125,0.008610933750000105,0.078425,0.0745,0.003925,0.07884395922856847,-0.06943545272074376,0.5
123,all,random,0.1,3,176,0.9864266462500001,0.97445960625,0.01196704000000004,0.153025,0.000375,0.15265,0.15491019992097557,0.15315490146945446,0.5
123,header,important,0.01,0,1,0.9771091662500001,0.9347389325,0.04237023375000015,0.233175,0.001425,0.23175,0.22797962724161736,0.2242839639915283,0.5
123,header,random,0.01,1,1,0.9771091662500001,0.9553339787499999,0.02177518750000018,0.1263,0.120175,0.006125,0.13369591477575965,-0.12170574843291906,0.5
123,header,random,0.01,2,1,0.9771091662500001,0.97526481375,0.001844352500000146,0.0108,0.00145,0.00935,0.007851233637841062,0.006442189528491042,0.5
123,header,random,0.01,3,1,0.9771091662500001,0.838467175,0.1386419912500001,0.4146,0.00035,0.41425,0.4199148348890809,0.4191243017505627,0.5
123,header,important,0.05,0,4,0.9771091662500001,0.9267590425,0.05035012375000014,0.143225,0.091525,0.0517,0.13940643832959546,-0.04067716570659431,0.5
123,header,random,0.05,1,4,0.9771091662500001,0.8770798862500001,0.10002928,0.5076,0.0,0.5076,0.5000544234873131,0.5000538386083078,0.5
123,header,random,0.05,2,4,0.9771091662500001,0.8829258187500001,0.09418334750000001,0.204275,0.03755,0.166725,0.19699383556151387,0.11797652824331083,0.5
123,header,random,0.05,3,4,0.9771091662500001,0.90772576625,0.0693834000000001,0.145575,0.118475,0.0271,0.20335266047243558,-0.05194511777025261,0.5
123,header,important,0.1,0,8,0.9771091662500001,0.85236180125,0.12474736500000005,0.237975,0.183025,0.05495,0.24092297110527966,-0.12787381507032888,0.5
123,header,random,0.1,1,8,0.9771091662500001,0.865271065,0.11183810125000015,0.352075,0.00045,0.351625,0.354169406378646,0.3526708908870015,0.5
123,header,random,0.1,2,8,0.9771091662500001,0.90533427125,0.07177489500000012,0.222575,0.004275,0.2183,0.2211886242906425,0.1957804554807444,0.5
123,header,random,0.1,3,8,0.9771091662500001,0.8979714400000001,0.07913772625000004,0.43255,0.43255,0.0,0.4293173435894564,-0.4292877207201316,0.5
123,section,important,0.01,0,3,0.97591596875,0.764365875,0.21155009375,0.254625,0.2459,0.008725,0.2825185358538083,-0.11476705188094972,0.5
123,section,random,0.01,1,3,0.97591596875,0.9753301750000001,0.0005857937499998966,0.003775,0.003125,0.00065,0.004502059356464547,-0.0025387291312832724,0.5
123,section,random,0.01,2,3,0.97591596875,0.95763326875,0.018282699999999985,0.137775,0.137775,0.0,0.1341654752122264,-0.13415250898495698,0.5
123,section,random,0.01,3,3,0.97591596875,0.9758633512500001,5.261749999985188e-05,0.0009,0.0003,0.0006,0.00170684628577641,0.000961441145755802,0.5
123,section,important,0.05,0,12,0.97591596875,0.71489907875,0.26101688999999995,0.404825,0.12745,0.277375,0.350546582097735,0.13013751451431135,0.5
123,section,random,0.05,1,12,0.97591596875,0.951259785,0.024656183750000005,0.116675,0.0168,0.099875,0.10810085654997051,0.07420428980304582,0.5
123,section,random,0.05,2,12,0.97591596875,0.95055198875,0.025363979999999953,0.193625,0.00095,0.192675,0.1682753765371246,0.16564666701961606,0.5
123,section,random,0.05,3,12,0.97591596875,0.9608785512499999,0.015037417500000094,0.05705,0.05515,0.0019,0.05935180662828881,-0.04408831950400443,0.5
123,section,important,0.1,0,23,0.97591596875,0.7084806887499999,0.26743528000000005,0.2643,0.18175,0.08255,0.32908742018381565,0.0331382399693481,0.5
123,section,random,0.1,1,23,0.97591596875,0.8886299712499999,0.0872859975000001,0.284125,0.0022,0.281925,0.2581997612235588,0.246910156511285,0.5
123,section,random,0.1,2,23,0.97591596875,0.9565581062500003,0.019357862499999712,0.14935,0.00115,0.1482,0.13574866762980742,0.13053755215939916,0.5
123,section,random,0.1,3,23,0.97591596875,0.9610961462500001,0.014819822499999913,0.095775,0.087475,0.0083,0.09874398998571056,-0.0846196387013922,0.5
123,imports,important,0.01,0,13,0.9247621375000001,0.89189434625,0.03286779125000017,0.091825,0.090775,0.00105,0.07484804437894205,-0.07063111497143652,0.5
123,imports,random,0.01,1,13,0.9247621375000001,0.9242613399999999,0.0005007975000002052,0.003725,0.001675,0.00205,0.003776199848935255,0.0017810657402663984,0.5
123,imports,random,0.01,2,13,0.9247621375000001,0.9264084450000001,-0.0016463074999999439,0.006525,0.0005,0.006025,0.0065806457733423,0.00554720206804603,0.5
123,imports,random,0.01,3,13,0.9247621375000001,0.9248123349999999,-5.0197499999793393e-05,0.0061,0.0025,0.0036,0.006453778657103038,0.001781656075842843,0.5
123,imports,important,0.05,0,65,0.9247621375000001,0.87644627875,0.04831585875000011,0.135575,0.1337,0.001875,0.1027512939154401,-0.0905750103310588,0.5
123,imports,random,0.05,1,65,0.9247621375000001,0.9238083587499999,0.0009537787500002448,0.0322,0.0095,0.0227,0.029965348766135595,0.014932778895858345,0.5
123,imports,random,0.05,2,65,0.9247621375000001,0.9111044225,0.013657715000000126,0.0485,0.04625,0.00225,0.04130096093797192,-0.03462457047271769,0.5
123,imports,random,0.05,3,65,0.9247621375000001,0.9209761712500001,0.00378596625000005,0.025075,0.0074,0.017675,0.022762743596060495,0.012548005722435873,0.5
123,imports,important,0.1,0,129,0.9247621375000001,0.87294599375,0.0518161437500001,0.146325,0.1429,0.003425,0.11680559830839084,-0.09308920874956378,0.5
123,imports,random,0.1,1,129,0.9247621375000001,0.9234492037500001,0.0013129337500000782,0.020625,0.00155,0.019075,0.023633516400499856,0.019376108553160236,0.5
123,imports,random,0.1,2,129,0.9247621375000001,0.9234934800000001,0.0012686575000000477,0.025425,0.0195,0.005925,0.02426769552082917,-0.009760964319317215,0.5
123,imports,random,0.1,3,129,0.9247621375000001,0.9221325225000001,0.0026296150000000296,0.03055,0.022525,0.008025,0.03625025591786461,-0.014236934052093236,0.5
123,strings,important,0.01,0,2,0.9702837150000001,0.8393546850000001,0.13092903,0.517875,0.0,0.517875,0.5000807886050518,0.5000807886050518,0.5
123,strings,random,0.01,1,2,0.9702837150000001,0.9699051874999999,0.0003785275000002253,0.01775,0.0044,0.01335,0.01770172149607732,0.008973348864766544,0.5
123,strings,random,0.01,2,2,0.9702837150000001,0.9700844112500001,0.00019930374999999056,0.0245,0.023575,0.000925,0.024511876270576532,-0.02255718207971263,0.5
123,strings,random,0.01,3,2,0.9702837150000001,0.9701408862499998,0.00014282875000026785,0.00305,0.00055,0.0025,0.0034262702341419093,0.0024865828573436624,0.5
123,strings,important,0.05,0,9,0.9702837150000001,0.7348775587499999,0.23540615625000016,0.509125,5e-05,0.509075,0.4810742442763719,0.48095597854771943,0.5
123,strings,random,0.05,1,9,0.9702837150000001,0.9192820525,0.051001662500000156,0.3563,0.00125,0.35505,0.2958244147925346,0.2731017703472345,0.5
123,strings,random,0.05,2,9,0.9702837150000001,0.96485107875,0.005432636250000122,0.03415,0.02065,0.0135,0.03157817672743688,-0.004402715436880646,0.5
123,strings,random,0.05,3,9,0.9702837150000001,0.88659263,0.08369108500000011,0.501725,0.0,0.501725,0.4575586162716958,0.4575340842605445,0.5
123,strings,important,0.1,0,18,0.9702837150000001,0.81145926,0.1588244550000001,0.53545,0.0,0.53545,0.5253840684429858,0.5253796684161876,0.5
123,strings,random,0.1,1,18,0.9702837150000001,0.89144727,0.07883644500000009,0.51965,0.0,0.51965,0.40595540491665716,0.40462247492994186,0.5
123,strings,random,0.1,2,18,0.9702837150000001,0.871323685,0.09896003000000009,0.483175,0.00245,0.480725,0.4237377644959203,0.41818836017598576,0.5
123,strings,random,0.1,3,18,0.9702837150000001,0.8640750975,0.1062086175000001,0.51575,2.5e-05,0.515725,0.4791682794503592,0.47914527038258536,0.5
2024,all,important,0.01,0,18,0.9866294475,0.92353786875,0.06309157875000004,0.362975,0.000175,0.3628,0.33858719686743133,0.3383231151484506,0.5
2024,all,random,0.01,1,18,0.9866294475,0.9867726762499999,-0.00014322874999983526,0.026075,0.026075,0.0,0.026353531473916406,-0.02620801916034709,0.5
2024,all,random,0.01,2,18,0.9866294475,0.9860974025,0.0005320450000000365,0.0112,0.006775,0.004425,0.011187555436531669,-0.0013729234143293606,0.5
2024,all,random,0.01,3,18,0.9866294475,0.98650203375,0.0001274137500000272,0.0108,0.002175,0.008625,0.01224760282974741,0.007225176449266757,0.5
2024,all,important,0.05,0,88,0.9866294475,0.8377931525,0.14883629500000006,0.4144,0.000225,0.414175,0.40499743322481263,0.40468153909787397,0.5
2024,all,random,0.05,1,88,0.9866294475,0.98642424125,0.00020520625000008952,0.0108,0.0049,0.0059,0.011538100807892323,0.0008208283932656055,0.5
2024,all,random,0.05,2,88,0.9866294475,0.983742235,0.0028872125000000137,0.04495,0.0001,0.04485,0.043492392315505335,0.043105943329990834,0.5
2024,all,random,0.05,3,88,0.9866294475,0.9851866262500001,0.0014428212499999482,0.0663,0.06615,0.00015,0.0686403554864268,-0.06843391255672093,0.5
2024,all,important,0.1,0,176,0.9866294475,0.8571504025,0.12947904500000007,0.33935,0.00645,0.3329,0.3217648823485193,0.3062286076238787,0.5
2024,all,random,0.1,1,176,0.9866294475,0.9797347612500001,0.006894686249999893,0.0296,0.0172,0.0124,0.036641064193146236,0.0007435906582611024,0.5
2024,all,random,0.1,2,176,0.9866294475,0.984374355,0.0022550925,0.04695,0.046075,0.000875,0.04911055428472359,-0.04554330516968299,0.5
2024,all,random,0.1,3,176,0.9866294475,0.9835682825,0.003061165000000088,0.03165,0.007125,0.024525,0.03217944232605458,0.016930764915727686,0.5
2024,header,important,0.01,0,1,0.97704594875,0.9346753537500001,0.042370594999999844,0.207325,0.0023,0.205025,0.19970666069834928,0.19441382229416876,0.5
2024,header,random,0.01,1,1,0.97704594875,0.97702835125,1.7597499999966182e-05,0.0,0.0,0.0,5.793893253917304e-05,-1.3258997439197628e-05,0.5
2024,header,random,0.01,2,1,0.97704594875,0.9769908962499999,5.505250000004125e-05,0.00335,0.002775,0.000575,0.003269170208475473,-0.0022782889840036328,0.5
2024,header,random,0.01,3,1,0.97704594875,0.9759930775000001,0.001052871249999865,0.01165,0.002175,0.009475,0.01491981530256289,0.007986557659004318,0.5
2024,header,important,0.05,0,4,0.97704594875,0.86253720625,0.11450874249999998,0.420175,0.420175,0.0,0.42758791194117857,-0.4275501465016326,0.5
2024,header,random,0.05,1,4,0.97704594875,0.8035628699999999,0.17348307875000002,0.445325,0.445325,0.0,0.4440986865109024,-0.44328858203618227,0.5
2024,header,random,0.05,2,4,0.97704594875,0.89861532625,0.07843062249999999,0.371775,0.36915,0.002625,0.3569117720744559,-0.35099663193147623,0.5
2024,header,random,0.05,3,4,0.97704594875,0.93084133625,0.046204612499999964,0.25985,0.0014,0.25845,0.24466172773427833,0.24044272745301642,0.5
2024,header,important,0.1,0,8,0.97704594875,0.507236295,0.46980965374999994,0.534975,0.0,0.534975,0.5274976409445705,0.5268127922070401,0.5
2024,header,random,0.1,1,8,0.97704594875,0.865736445,0.11130950374999993,0.169975,0.04085,0.129125,0.1838206180402859,0.08130270831097412,0.5
2024,header,random,0.1,2,8,0.97704594875,0.87628665,0.10075929875,0.2166,0.011525,0.205075,0.35685742639703927,0.15180945324930611,0.5
2024,header,random,0.1,3,8,0.97704594875,0.9094238374999999,0.06762211125000006,0.14685,0.101225,0.045625,0.21273211779980952,-0.10077327639744646,0.5
2024,section,important,0.01,0,3,0.9764930112500001,0.87653652375,0.09995648750000008,0.21,0.05285,0.15715,0.24788615563591548,0.12570981673866166,0.5
2024,section,random,0.01,1,3,0.9764930112500001,0.9229290149999999,0.05356399625000019,0.231,0.002275,0.228725,0.20371040463549717,0.19582739147995623,0.5
2024,section,random,0.01,2,3,0.9764930112500001,0.9753238200000001,0.0011691912500000345,0.00585,0.001175,0.004675,0.006736817072217619,0.0035727692841115953,0.5
2024,section,random,0.01,3,3,0.9764930112500001,0.976100075,0.0003929362500001421,0.00075,0.000225,0.000525,0.0009560234125171295,0.0005226812154548854,0.5
2024,section,important,0.05,0,12,0.9764930112500001,0.799514965,0.17697804625000013,0.27095,0.0741,0.19685,0.3100544165323168,0.12944639760613094,0.5
2024,section,random,0.05,1,12,0.9764930112500001,0.9730738950000001,0.0034191162500000205,0.0423,0.000975,0.041325,0.04602016200724016,0.04403104516680878,0.5
2024,section,random,0.05,2,12,0.9764930112500001,0.96905732,0.007435691250000098,0.067975,0.061475,0.0065,0.06284123201659259,-0.0526998647440417,0.5
2024,section,random,0.05,3,12,0.9764930112500001,0.97401219625,0.0024808150000000806,0.015225,0.01,0.005225,0.0164583673824311,-0.004335818992825278,0.5
2024,section,important,0.1,0,23,0.9764930112500001,0.8016152699999999,0.17487774125000022,0.319625,0.05675,0.262875,0.33580481581272004,0.16376535281580537,0.5
2024,section,random,0.1,1,23,0.9764930112500001,0.96446102125,0.012031990000000103,0.059325,0.0444,0.014925,0.0608279054238726,-0.030941178851323737,0.5
2024,section,random,0.1,2,23,0.9764930112500001,0.9682237999999999,0.008269211250000241,0.029,0.023325,0.005675,0.04188157258679206,-0.012438862750670103,0.5
2024,section,random,0.1,3,23,0.9764930112500001,0.9429834662500001,0.03350954500000003,0.181075,0.0065,0.174575,0.16986266380862408,0.15234124753797657,0.5
2024,imports,important,0.01,0,13,0.9229801437499998,0.9107356325,0.012244511249999812,0.0523,0.045675,0.006625,0.05081422323585295,-0.02870210484951204,0.5
2024,imports,random,0.01,1,13,0.9229801437499998,0.9241647474999999,-0.0011846037500000683,0.0041,0.001425,0.002675,0.0044555977073300074,0.0008908479021114164,0.5
2024,imports,random,0.01,2,13,0.9229801437499998,0.9237775500000001,-0.0007974062500002432,0.00465,0.003025,0.001625,0.004846939052092327,-0.000935068021624485,0.5
2024,imports,random,0.01,3,13,0.9229801437499998,0.92457122,-0.0015910762500002118,0.004525,0.00115,0.003375,0.004541414568834191,0.0033852323481039447,0.5
2024,imports,important,0.05,0,65,0.9229801437499998,0.8930774787500001,0.029902664999999717,0.099825,0.0917,0.008125,0.08117898031702114,-0.05209386165415097,0.5
2024,imports,random,0.05,1,65,0.9229801437499998,0.9217472375,0.0012329062499998322,0.019225,0.007875,0.01135,0.018486129400946374,0.005270519831014721,0.5
2024,imports,random,0.05,2,65,0.9229801437499998,0.9168532962499998,0.006126847500000032,0.01535,0.0111,0.00425,0.014973091520590946,-0.005454170481112447,0.5
2024,imports,random,0.05,3,65,0.9229801437499998,0.9165525187500001,0.006427624999999715,0.01835,0.01365,0.0047,0.0188941354730584,-0.00780197751909535,0.5
2024,imports,important,0.1,0,129,0.9229801437499998,0.8546349762500001,0.06834516749999975,0.162775,0.15375,0.009025,0.12546603848995747,-0.08785933704568606,0.5
2024,imports,random,0.1,1,129,0.9229801437499998,0.9159522975,0.007027846249999858,0.03825,0.007275,0.030975,0.043261243445268056,0.02148137222037174,0.5
2024,imports,random,0.1,2,129,0.9229801437499998,0.92300277625,-2.2632500000230316e-05,0.02275,0.0077,0.01505,0.023436921646314734,0.011624371387594042,0.5
2024,imports,random,0.1,3,129,0.9229801437499998,0.9073937537499999,0.01558638999999995,0.039225,0.037025,0.0022,0.036652123620981567,-0.03185692990201312,0.5
2024,strings,important,0.01,0,2,0.9699942925,0.96403541375,0.005958878750000007,0.0529,0.001525,0.051375,0.048629136958571524,0.04562011341396303,0.5
2024,strings,random,0.01,1,2,0.9699942925,0.96831781875,0.0016764737500000182,0.013375,0.0049,0.008475,0.013458511763487536,0.004775133946193229,0.5
2024,strings,random,0.01,2,2,0.9699942925,0.9683943375000001,0.0015999549999998752,0.012825,0.010025,0.0028,0.013174003246126538,-0.006143457711712159,0.5
2024,strings,random,0.01,3,2,0.9699942925,0.9697725849999999,0.0002217075000001678,0.003225,0.002075,0.00115,0.0033222644406527466,-0.001042044078914672,0.5
2024,strings,important,0.05,0,9,0.9699942925,0.8507964800000001,0.11919781249999994,0.503425,0.0,0.503425,0.49578026848302553,0.4957552566082902,0.5
2024,strings,random,0.05,1,9,0.9699942925,0.9624220112499999,0.00757228125000009,0.034225,0.02075,0.013475,0.03649312302542971,-0.00997001521749368,0.5
2024,strings,random,0.05,2,9,0.9699942925,0.9647386225,0.005255670000000046,0.059925,0.057175,0.00275,0.06116476762138734,-0.04794906927950709,0.5
2024,strings,random,0.05,3,9,0.9699942925,0.9661273675000001,0.0038669249999999655,0.03715,0.0065,0.03065,0.03968043342876924,0.02698423740398116,0.5
2024,strings,important,0.1,0,18,0.9699942925,0.8525792525,0.11741504000000003,0.52,0.0,0.52,0.39828387594359654,0.3513602738185479,0.5
2024,strings,random,0.1,1,18,0.9699942925,0.9448520650000001,0.025142227499999947,0.0799,0.05575,0.02415,0.08050687245160724,-0.03479631409714146,0.5
2024,strings,random,0.1,2,18,0.9699942925,0.9655452462499999,0.004449046250000088,0.04305,0.0359,0.00715,0.046357469051477286,-0.025814641474405785,0.5
2024,strings,random,0.1,3,18,0.9699942925,0.9622853962500001,0.00770889624999993,0.057575,0.035525,0.02205,0.05692338139990582,-0.01324331769277934,0.5
