feature_group,operator,selection_type,selection_mode,selection_value,density_scope,density_bin,n_selected_features,n_rows,n_seeds,trial_ids_json,n_samples_mean,n_malware_mean,n_benign_mean,auc_mean,auc_std,auc_min,auc_max,flip_rate_mean,flip_rate_std,flip_rate_min,flip_rate_max,malware_to_benign_rate_mean,malware_to_benign_rate_std,malware_to_benign_rate_min,malware_to_benign_rate_max,mean_abs_probability_shift_mean,mean_abs_probability_shift_std,mean_abs_probability_shift_min,mean_abs_probability_shift_max,mean_signed_probability_shift_mean,mean_signed_probability_shift_std,mean_signed_probability_shift_min,mean_signed_probability_shift_max,mean_margin_shift_mean,mean_margin_shift_std,mean_margin_shift_min,mean_margin_shift_max,baseline_auc_mean,baseline_auc_std,baseline_auc_min,baseline_auc_max,delta_auc_mean,delta_auc_std,delta_auc_min,delta_auc_max,boundary_low_10_flip_rate_mean,boundary_low_10_flip_rate_std,boundary_low_10_flip_rate_min,boundary_low_10_flip_rate_max,boundary_low_10_malware_to_benign_rate_mean,boundary_low_10_malware_to_benign_rate_std,boundary_low_10_malware_to_benign_rate_min,boundary_low_10_malware_to_benign_rate_max,boundary_low_20_flip_rate_mean,boundary_low_20_flip_rate_std,boundary_low_20_flip_rate_min,boundary_low_20_flip_rate_max,boundary_low_20_malware_to_benign_rate_mean,boundary_low_20_malware_to_benign_rate_std,boundary_low_20_malware_to_benign_rate_min,boundary_low_20_malware_to_benign_rate_max
imports,imports_benign_mass_injection,important,ratio,0.1,density_restricted,high_density,129,5,5,[0],184254.4,88372.0,95882.4,0.8145949680198881,0.18924417425232154,0.5546106186742432,0.9862747391722221,0.16734126841452143,0.03819586705455317,0.10543432090899438,0.2093141659179395,0.1653224585169933,0.03922394102849158,0.10543432090899438,0.2093141659179395,0.15452066498232953,0.04806469714217567,0.09869678612945443,0.2233322753076615,-0.1419872486682074,0.053799838195958925,-0.21831655571679803,-0.08361147470411906,-0.08018432501925629,0.015459209345065497,-0.10577035295092846,-0.05940453330271932,0.8501446278526916,0.025556301942324836,0.824588932635828,0.8892922368343109,-0.03554965983280363,0.18761988582951372,-0.2724993282122118,0.14225164666336243,0.07702907009596607,0.07929909437369755,0.0,0.22125813449023862,0.056842774319521006,0.04577544549580736,0.0,0.12032665560801327,0.03851622807768007,0.039651986824219006,0.0,0.11063612582147643,0.02842243620630892,0.02288868981085135,0.0,0.06016716646462068
imports,imports_benign_mass_injection,important,ratio,0.1,density_restricted,low_density,129,5,5,[0],120001.4,32414.0,87587.4,0.8608235043956233,0.016376686767848547,0.8368672168718676,0.88151795786723,0.41630820953739356,0.05044801633561344,0.35328232971372164,0.47385272145144075,0.40956150535662433,0.05458397570970278,0.34180651530108586,0.4704985516084769,0.24262975992922456,0.026159936738214373,0.2125875666306633,0.27820230198987994,-0.22784285343052962,0.03202418902831078,-0.27131231191609523,-0.19208395725670357,-0.07336355166527023,0.019074412474404574,-0.09429581393387011,-0.04721942303782128,0.9157494237486095,0.0016323351087069518,0.9135571677096066,0.9182755697990681,-0.054925919352986054,0.016354450864106206,-0.0789431732672572,-0.03675761193183813,0.48448909668784995,0.03334615652903605,0.4402439024390244,0.5414110429447853,0.44419664364437866,0.044639831978680704,0.4146189735614308,0.5328220858895706,0.4511367907011402,0.028429815016337557,0.41455891425046265,0.5015337423312883,0.4242205948516646,0.042416874189444315,0.36798272671190624,0.49555214723926383
imports,imports_benign_mass_injection,important,ratio,0.1,density_restricted,mid_density,129,5,5,[0],175744.2,119214.0,56530.2,0.8817781775015583,0.02096188239451808,0.8491973143254787,0.904132172648997,0.3882141690804824,0.037150421937244264,0.32771409814293584,0.4417994114074835,0.3861070702708035,0.03812609788478393,0.3254427600153938,0.4410800205540244,0.27272918031062426,0.028788524768737844,0.24293283388572107,0.32199506294078883,-0.2661024620373902,0.03345287487944358,-0.3201667312716829,-0.22739555679003848,-0.13581116042753172,0.019984043740552317,-0.15551908697347935,-0.10171963401477473,0.9628260886497332,0.005486327144992807,0.9526006024192463,0.9680348883794532,-0.08104791114817493,0.02295153775187588,-0.1127811136141843,-0.054026390240167976,0.48365900581411275,0.07747813588965768,0.34015372956587636,0.5581965386615168,0.46669194773982936,0.0976962190858823,0.28504925841723505,0.5572309292133997,0.48556834808164046,0.10419978829392341,0.3382591750568366,0.6134219713288271,0.4751089491966131,0.11599304469118825,0.3024791599004006,0.6129391666047687
imports,imports_benign_mass_injection,important,ratio,0.1,pooled,all,129,5,5,[0],480000.0,240000.0,240000.0,0.8440636297309027,0.06520583315691343,0.765457377439236,0.9124926327256943,0.31059166666666665,0.03748713733106034,0.263075,0.35330833333333334,0.3081183333333334,0.03879068693714455,0.2602583333333333,0.3530916666666667,0.22565348577869027,0.0337289074795101,0.18618562741235872,0.27329344419775364,-0.21575205753265037,0.03940330210283214,-0.2689527336887658,-0.16667117369379744,-0.10736928456643091,0.015151499900463808,-0.12336694736211178,-0.08148569227699222,0.9294461485451387,0.0008459419782214084,0.9285730160677084,0.9310476277864583,-0.08538251881423606,0.06570487581658492,-0.16472348118055546,-0.016080383342014115,0.4135583333333333,0.06357999445143453,0.2914583333333333,0.4663333333333333,0.39179166666666665,0.07037752857111264,0.255875,0.45891666666666664,0.2177,0.03307892392949524,0.15235416666666668,0.23947916666666666,0.20665416666666667,0.03655213789537108,0.13439583333333333,0.23483333333333334
