seed,feature_group,perturbation_type,strength,high_flip_rate,mid_flip_rate,low_flip_rate,high_delta_auc,mid_delta_auc,low_delta_auc,high_auc_drop,mid_auc_drop,low_auc_drop,delta_flip_density,flip_density_ratio,delta_auc_density,auc_drop_density,density_definition
77,header,random,0.05,0.011430213957208557,0.06414350433655501,0.07498604620165114,0.00012061093541085866,0.004950397293374287,0.007625504883001272,0.00012061093541085866,0.004950397293374287,0.007625504883001272,0.06355583224444258,6.560336182890136,0.007504893947590414,0.007504893947590414,class_conditional
77,header,random,0.1,0.021742734786376054,0.10588300262152148,0.11606394588425428,0.0005600521838817207,0.013505867714389237,0.020494930703707216,0.0005600521838817207,0.013505867714389237,0.020494930703707216,0.09432121109787822,5.338056459989554,0.019934878519825495,0.019934878519825495,class_conditional
77,imports,important,0.01,0.006623674973470316,0.06944591812915137,0.14838919351344143,0.01897941332221298,0.010199732818523821,0.026333771783625504,0.01897941332221298,0.010199732818523821,0.026333771783625504,0.1417655185399711,22.402849491827716,0.007354358461412525,0.007354358461412525,class_conditional
77,imports,important,0.05,0.05549660070201626,0.2223807906966874,0.2423792936784387,-0.003944838854626487,0.07783454286683056,0.08233280527250952,-0.003944838854626487,0.07783454286683056,0.08233280527250952,0.18688269297642243,4.367461981678326,0.08627764412713601,0.08627764412713601,class_conditional
77,imports,important,0.1,0.06329807703520576,0.26136387751204293,0.27238712688121863,0.0003536521984092156,0.1188762636169235,0.10469210301192955,0.0003536521984092156,0.1188762636169235,0.10469210301192955,0.20908904984601287,4.303244895255185,0.10433845081352033,0.10433845081352033,class_conditional
77,imports,random,0.01,0.0037573029515002394,0.007102688708274092,0.011641472642122631,-0.0007406996269204158,0.0006185396662121978,0.0012528160446726943,-0.0007406996269204158,0.0006185396662121978,0.0012528160446726943,0.007884169690622393,3.0983587941649344,0.00199351567159311,0.00199351567159311,class_conditional
77,imports,random,0.05,0.004552318869310694,0.01650547503342317,0.02854910751487475,-0.004812161529518633,0.0025243685362592084,0.00346334456810789,-0.004812161529518633,0.0025243685362592084,0.00346334456810789,0.02399678864556406,6.271332991925853,0.008275506097626523,0.008275506097626523,class_conditional
77,imports,random,0.1,0.005992501720056441,0.026288648855123824,0.0463867268878852,-0.0037511366188067276,0.0047991848242516285,0.007641364098240805,-0.0037511366188067276,0.0047991848242516285,0.007641364098240805,0.04039422516782876,7.74079492253334,0.011392500717047532,0.011392500717047532,class_conditional
123,header,important,0.01,0.0,0.047851615403527926,0.07341605486620945,7.901867956627839e-07,0.01745084854240153,0.016736630361716243,7.901867956627839e-07,0.01745084854240153,0.016736630361716243,0.07341605486620945,nan,0.01673584017492058,0.01673584017492058,class_conditional
123,header,important,0.05,0.03126770420235279,0.14617182909601578,0.19026508112432397,0.0011925232024504462,0.06719149755438536,0.06784104001044433,0.0011925232024504462,0.06719149755438536,0.06784104001044433,0.1589973769219712,6.085035213746431,0.06664851680799389,0.06664851680799389,class_conditional
123,header,important,0.1,0.087737861165728,0.37001137637464526,0.34748043766301945,0.009887721905619484,0.0954898957069864,0.15358963795047853,0.009887721905619484,0.0954898957069864,0.15358963795047853,0.25974257649729143,3.960438892015658,0.14370191604485905,0.14370191604485905,class_conditional
123,header,random,0.01,0.0017158496350851468,0.015449575156998139,0.02001024991458404,1.283552388144371e-05,0.0011829209011012143,0.001628061539252107,1.283552388144371e-05,0.0011829209011012143,0.001628061539252107,0.018294400279498895,11.66200668486377,0.0016152260153706633,0.0016152260153706633,class_conditional
123,header,random,0.05,0.008512180491218716,0.05699938742598064,0.06659611169906918,5.9907112342660884e-05,0.0055486011324524746,0.008446025857902334,5.9907112342660884e-05,0.0055486011324524746,0.008446025857902334,0.058083931207850464,7.823625423329622,0.008386118745559673,0.008386118745559673,class_conditional
123,header,random,0.1,0.019402972639717398,0.08578765767530244,0.09985375121873984,0.00038129040189713304,0.009420990771816056,0.01557535784820252,0.00038129040189713304,0.009420990771816056,0.01557535784820252,0.08045077857902244,5.1463120148065205,0.015194067446305387,0.015194067446305387,class_conditional
123,imports,important,0.01,0.015273528018538197,0.08905148173774788,0.14029049757918685,-0.000152026793917015,0.01776154708079336,0.0230844515091414,-0.000152026793917015,0.01776154708079336,0.0230844515091414,0.12501696956064864,9.18520576312884,0.023236478303058417,0.023236478303058417,class_conditional
123,imports,important,0.05,0.08367153593055858,0.1926921548132554,0.19667336105532454,0.034969263257042194,0.10610644974858763,0.06848163752826342,0.034969263257042194,0.10610644974858763,0.06848163752826342,0.11300182512476596,2.3505408245230424,0.033512374271221224,0.033512374271221224,class_conditional
