feature_group,density_bin,density_definition,perturbation_type,strength,n_rows,thresholds_json,n_samples_mean,n_samples_std,n_samples_min,n_samples_max,n_masked_features_mean,n_masked_features_std,n_masked_features_min,n_masked_features_max,flip_rate_mean_mean,flip_rate_mean_std,flip_rate_mean_min,flip_rate_mean_max,benign_to_malware_rate_overall_mean_mean,benign_to_malware_rate_overall_mean_std,benign_to_malware_rate_overall_mean_min,benign_to_malware_rate_overall_mean_max,malware_to_benign_rate_overall_mean_mean,malware_to_benign_rate_overall_mean_std,malware_to_benign_rate_overall_mean_min,malware_to_benign_rate_overall_mean_max,benign_to_malware_rate_cond_mean_mean,benign_to_malware_rate_cond_mean_std,benign_to_malware_rate_cond_mean_min,benign_to_malware_rate_cond_mean_max,malware_to_benign_rate_cond_mean_mean,malware_to_benign_rate_cond_mean_std,malware_to_benign_rate_cond_mean_min,malware_to_benign_rate_cond_mean_max,mean_abs_probability_shift_mean_mean,mean_abs_probability_shift_mean_std,mean_abs_probability_shift_mean_min,mean_abs_probability_shift_mean_max,mean_signed_probability_shift_mean_mean,mean_signed_probability_shift_mean_std,mean_signed_probability_shift_mean_min,mean_signed_probability_shift_mean_max,mean_margin_shift_mean_mean,mean_margin_shift_mean_std,mean_margin_shift_mean_min,mean_margin_shift_mean_max,baseline_auc_mean_mean,baseline_auc_mean_std,baseline_auc_mean_min,baseline_auc_mean_max,perturbed_auc_mean_mean,perturbed_auc_mean_std,perturbed_auc_mean_min,perturbed_auc_mean_max,delta_auc_mean_mean,delta_auc_mean_std,delta_auc_mean_min,delta_auc_mean_max,auc_drop_mean_mean,auc_drop_mean_std,auc_drop_mean_min,auc_drop_mean_max
header,low_density,class_conditional,random,0.05,5,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.00011104222140461694, ""label_0_q_low"": -0.013254009560933167, ""label_1_q_high"": -1.751931932858497e-14, ""label_1_q_low"": -0.029621760227046278, ""low_quantile"": 0.25}",120009.2,14.99866660740214,120000.0,120039.0,4.0,0.0,4.0,4.0,0.06884977032226164,0.005925749494630856,0.06282697644186298,0.07678555060205824,0.03506263121128977,0.0071703004808253736,0.02257125,0.04324361484938128,0.01348854296169579,0.004305464292123379,0.006707027441437986,0.019432916666666668,0.07013014830586158,0.014343012515373042,0.0451425,0.0864893918434693,0.026974993203815766,0.008609510218392555,0.013414166666666666,0.038865833333333336,0.06628668924068912,0.005684713276483339,0.05946920549687131,0.07453241209978786,0.027820673264079294,0.013262238611125247,0.00679387675834046,0.044984707365133256,-0.009946625983007888,0.0015901880173963612,-0.013082246176001552,-0.00877352054479578,0.9592367319416487,0.001839105278137421,0.9559326955661845,0.961160155336785,0.9512411658331505,0.0020729769834965787,0.9487430427895646,0.9535346504537838,0.00799556610849828,0.0015715693723303164,0.006002839486111189,0.01071380753885634,0.00799556610849828,0.0015715693723303164,0.006002839486111189,0.01071380753885634
header,low_density,class_conditional,random,0.1,5,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.00011104222140461694, ""label_0_q_low"": -0.013254009560933167, ""label_1_q_high"": -1.751931932858497e-14, ""label_1_q_low"": -0.029621760227046278, ""low_quantile"": 0.25}",120009.2,14.99866660740214,120000.0,120039.0,8.0,0.0,8.0,8.0,0.11304749431773972,0.008870336008973497,0.09985375121873984,0.12279106007449936,0.06248768917377442,0.009179485236008502,0.05133291666666667,0.07515349178183757,0.020814586165195992,0.008756243653216202,0.012501770257999483,0.03590933711095372,0.12498475914012544,0.018371143746541932,0.10266583333333335,0.15035332744454258,0.04162737630239206,0.017513276467926754,0.024995835970551987,0.0718168788747417,0.10877474026114312,0.008388938750276085,0.09700803276707551,0.11791552814172117,0.051481715138770735,0.01797148215942181,0.026640326136631927,0.07196221294840105,-0.014418896873220417,0.003253282761652929,-0.01836366253851831,-0.00961463058199182,0.9592367319416487,0.001839105278137421,0.9559326955661845,0.961160155336785,0.9412562676837049,0.0026991061733781137,0.936945731390588,0.9451235661975076,0.017980464257944008,0.0018446105741135688,0.01557535784820252,0.020494930703707216,0.017980464257944008,0.0018446105741135688,0.01557535784820252,0.020494930703707216
header,mid_density,class_conditional,important,0.01,5,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.00011104222140461694, ""label_0_q_low"": -0.013254009560933167, ""label_1_q_high"": -1.751931932858497e-14, ""label_1_q_low"": -0.029621760227046278, ""low_quantile"": 0.25}",239926.0,43.41428336388843,239843.0,239971.0,1.0,0.0,1.0,1.0,0.02202365497229748,0.022901470256629922,0.0029174446519071753,0.05218322684971014,0.016103996305720104,0.018436603424927245,9.169111763136836e-05,0.040913883714048756,0.0005701739294322129,0.0007696240414485594,8.335312970163747e-06,0.0020755534809282477,0.032202059560905404,0.036867020224009006,0.0001833348611238427,0.08180901507512563,0.0011406848948335778,0.0015396314730111696,1.667444807576869e-05,0.004152179894444583,0.024517296765835035,0.0265509043558895,0.0026253640403160355,0.05785843567500098,0.02293062493172625,0.027852647172764,-0.0018901909909650235,0.05783571512445919,-0.01477466571117578,0.018224682571045463,-0.037293021570330494,0.0009346867178958145,0.9751553549134128,0.00034409430880802194,0.9747428055095497,0.9756113545854951,0.967832918113181,0.008391533717498022,0.9574834753022217,0.9749385016166703,0.007322436800231679,0.008549682821832353,0.0002123359532461011,0.018127879283273418,0.007322436800231679,0.008549682821832353,0.0002123359532461011,0.018127879283273418
header,mid_density,class_conditional,important,0.05,5,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.00011104222140461694, ""label_0_q_low"": -0.013254009560933167, ""label_1_q_high"": -1.751931932858497e-14, ""label_1_q_low"": -0.029621760227046278, ""low_quantile"": 0.25}",239926.0,43.41428336388843,239843.0,239971.0,4.0,0.0,4.0,4.0,0.16564855475487145,0.02406114404756191,0.14617182909601578,0.20991847826086957,0.05565318029067927,0.030310150660949844,0.0021213990397439316,0.09567688992802457,0.08262193574338755,0.05304646315069565,0.045410785061452096,0.1876958855694852,0.11127468203215156,0.060607907486922075,0.004241702014183451,0.19130992758272986,0.16529268784913057,0.10611938497922221,0.09084239311678784,0.3754887982857667,0.17751857620946038,0.013844811056047582,0.1618670963648812,0.19816662122827414,0.020471570516200126,0.10465735275324017,-0.18541332723716755,0.10397284519916496,-0.08956788925063267,0.03579971813441482,-0.11418338695222552,-0.01907158935664147,0.9751553549134128,0.00034409430880802194,0.9747428055095497,0.9756113545854951,0.9093216706644156,0.014865960904301501,0.8988557153650817,0.9384031572311206,0.06583368424899716,0.015096807328043029,0.03633964827842917,0.0767556392204134,0.06583368424899716,0.015096807328043029,0.03633964827842917,0.0767556392204134
header,mid_density,class_conditional,important,0.1,5,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.00011104222140461694, ""label_0_q_low"": -0.013254009560933167, ""label_1_q_high"": -1.751931932858497e-14, ""label_1_q_low"": -0.029621760227046278, ""low_quantile"": 0.25}",239926.0,43.41428336388843,239843.0,239971.0,8.0,0.0,8.0,8.0,0.30551958002231067,0.0745440201453451,0.21392163972276748,0.41182060290826344,0.22190736996353705,0.08139564688764117,0.11671938752120295,0.3361132297228022,0.023947010614273234,0.017045438368206482,0.005959897806507542,0.0525374776509421,0.44368912195809207,0.1627713247844065,0.23338527821065175,0.672061201020017,0.047909279473884736,0.03409947648679599,0.01192272738642143,0.10509904622157007,0.27940947970896357,0.045433007126995266,0.2244361833532118,0.354164266496515,0.1950672305913334,0.07968171627317598,0.09507346345309343,0.3065303836383272,-0.11582893292438405,0.0277958477994388,-0.14887532781271032,-0.08013892210085978,0.9751553549134128,0.00034409430880802194,0.9747428055095497,0.9756113545854951,0.866534731205515,0.017006189013438793,0.8369359610596822,0.8839927464848863,0.10862062370789767,0.016757661422524432,0.09161860810060873,0.1379121823453643,0.10862062370789767,0.016757661422524432,0.09161860810060873,0.1379121823453643
header,mid_density,class_conditional,random,0.01,5,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.00011104222140461694, ""label_0_q_low"": -0.013254009560933167, ""label_1_q_high"": -1.751931932858497e-14, ""label_1_q_low"": -0.029621760227046278, ""low_quantile"": 0.25}",239926.0,43.41428336388843,239843.0,239971.0,1.0,0.0,1.0,1.0,0.014950031288445423,0.004958347765440148,0.008427212143187587,0.023669650563076676,0.004686811475429037,0.0019645675295135072,0.0021276418393161535,0.006992719953661068,0.004407813843359742,0.002610234532463644,0.0016922878181113554,0.00860979891012037,0.009370691819466223,0.003927681353485329,0.0042542375706261775,0.01398398306638444,0.00881908893772371,0.005224105135804916,0.00338492827552866,0.01723073328660592,0.016182113822406485,0.005670712011439985,0.008378634501695438,0.02588388908484998,0.004251143402536305,0.004113791862005373,-0.0019621731528862664,0.010377901036001743,-0.00383421375814933,0.001377295862988163,-0.005948335449773535,-0.0016616458869041458,0.9751553549134128,0.00034409430880794154,0.9747428055095497,0.9756113545854952,0.9738370366800522,0.0005022965730550211,0.9731068029542334,0.9746169039038367,0.0013183182333605715,0.000613672486349481,0.0002312395012095625,0.0020645249434027733,0.0013183182333605715,0.000613672486349481,0.0002312395012095625,0.0020645249434027733
header,mid_density,class_conditional,random,0.05,5,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.00011104222140461694, ""label_0_q_low"": -0.013254009560933167, ""label_1_q_high"": -1.751931932858497e-14, ""label_1_q_low"": -0.029621760227046278, ""low_quantile"": 0.25}",239926.0,43.41428336388843,239843.0,239971.0,4.0,0.0,4.0,4.0,0.058889717154223586,0.006135174632375978,0.05263005382687842,0.0678760169378501,0.025649935001304504,0.005790260133566766,0.015034835288084289,0.032055631501733794,0.01217585775738647,0.004632912797520815,0.004872255397527201,0.0192930375287167,0.05128644873048403,0.011582547716710048,0.030050250418753494,0.06409470078917326,0.02436050826466587,0.009273309163614761,0.009745526076700591,0.03861102766930344,0.05881738432130908,0.0060298630540786295,0.051461677755757315,0.06798994325563965,0.02739909667536481,0.011699629391088005,0.007573581844757706,0.041013609658691205,-0.014117873592870023,0.002195970052746021,-0.018329121234912805,-0.0122150247668272,0.9751553549134128,0.00034409430880794154,0.9747428055095497,0.9756113545854952,0.9696146542970887,0.0016811074185306954,0.9664949372763264,0.9712358617098487,0.005540700616324045,0.00141650264778209,0.00425717451414766,0.00824786823322327,0.005540700616324045,0.00141650264778209,0.00425717451414766,0.00824786823322327
header,mid_density,class_conditional,random,0.1,5,"{""high_quantile"": 0.75, ""label_0_q_high"": -0.00011104222140461694, ""label_0_q_low"": -0.013254009560933167, ""label_1_q_high"": -1.751931932858497e-14, ""label_1_q_low"": -0.029621760227046278, ""low_quantile"": 0.25}",239926.0,43.41428336388843,239843.0,239971.0,8.0,0.0,8.0,8.0,0.10069978784577349,0.010446120280880555,0.08578765767530244,0.11460242640960563,0.05016019112092105,0.009592826898346488,0.03970433782341957,0.0641146022180268,0.017987554146316215,0.007992226008139426,0.009023798709010671,0.03196352360629501,0.10029185236987981,0.019186438821056286,0.07938816156801307,0.12819981833181943,0.03598677322010853,0.015990270259404984,0.01804947779917148,0.06394357037444658,0.10033825687280448,0.009161370472407785,0.0890075695802021,0.1119706511545708,0.054366780254084104,0.016509681356645906,0.03152643558385644,0.07261917261586917,-0.01925741162109684,0.002561662745692653,-0.022769841578829966,-0.014914950552206577,0.9751553549134128,0.00034409430880794154,0.9747428055095497,0.9756113545854952,0.9641454559935949,0.0014959501237226014,0.9613422756906573,0.9656604440711598,0.011009898919817896,0.0013566421491381904,0.009420990771816056,0.013505867714389237,0.011009898919817896,0.0013566421491381904,0.009420990771816056,0.013505867714389237
imports,high_density,class_conditional,important,0.01,5,"{""high_quantile"": 0.75, ""label_0_q_high"": -4.440892098500626e-16, ""label_0_q_low"": -0.421526563690926, ""label_1_q_high"": -4.440892098500626e-16, ""label_1_q_low"": -0.14120163563155902, ""low_quantile"": 0.25}",166872.2,5756.221274412582,156218.0,172296.0,13.0,0.0,13.0,13.0,0.04379667608875034,0.03282346890436768,0.006623674973470316,0.09575962297441612,0.011048580154053446,0.011552930395966587,0.0,0.03197404466731671,0.02009673502871772,0.012536198191132681,0.006623674973470316,0.04181176579839346,0.01966726058429185,0.021185909875927268,0.0,0.05864818540874879,0.046872034530004617,0.027605953626966575,0.015079112243814379,0.09193114097214246,0.04694717282837195,0.010044997001324526,0.03421229821899633,0.06138247072614274,-0.011754916186178814,0.0144372021396988,-0.032455690480098685,0.010584204581944123,-0.037489315710263,0.011050244697179648,-0.057613797748513905,-0.02520522238826083,0.8866301763562955,0.06969109858940595,0.824588932635828,0.9835916814291505,0.8821489096097638,0.07699569466580583,0.805609519313615,0.9837437082230676,0.004481266746531554,0.010687784521420924,-0.008851446668650453,0.01897941332221298,0.004481266746531554,0.010687784521420924,-0.008851446668650453,0.01897941332221298
imports,high_density,class_conditional,important,0.05,5,"{""high_quantile"": 0.75, ""label_0_q_high"": -4.440892098500626e-16, ""label_0_q_low"": -0.421526563690926, ""label_1_q_high"": -4.440892098500626e-16, ""label_1_q_low"": -0.14120163563155902, ""low_quantile"": 0.25}",166872.2,5756.221274412582,156218.0,172296.0,65.0,0.0,65.0,65.0,0.10258031553684992,0.03188933028345309,0.05549660070201626,0.15074236640084807,0.021308021524816083,0.012645013240197572,0.008990939092509883,0.04352393555276965,0.06204160653590095,0.029592577076500044,0.021725187456998588,0.10371093866320448,0.0376781337478258,0.023696194948301788,0.016034106270146616,0.07983349834456474,0.1481849649766741,0.07197231867898493,0.049458426250398216,0.23928875697364443,0.09107756466728925,0.02266937271032177,0.06488993192651718,0.12287213230610323,-0.03968180733716767,0.031821767474402386,-0.07541148652839727,0.014060230449498664,-0.06914078846183717,0.021550583455653256,-0.09831024050269228,-0.0358163395447111,0.8866301763562955,0.06969109858940595,0.824588932635828,0.9835916814291505,0.8597810144201237,0.06945282772701894,0.7688956072795283,0.9486224181721084,0.026849161936171685,0.02028101175485124,-0.003944838854626487,0.05821433960692668,0.026849161936171685,0.02028101175485124,-0.003944838854626487,0.05821433960692668
imports,high_density,class_conditional,important,0.1,5,"{""high_quantile"": 0.75, ""label_0_q_high"": -4.440892098500626e-16, ""label_0_q_low"": -0.421526563690926, ""label_1_q_high"": -4.440892098500626e-16, ""label_1_q_low"": -0.14120163563155902, ""low_quantile"": 0.25}",166872.2,5756.221274412582,156218.0,172296.0,129.0,0.0,129.0,129.0,0.1376661967859067,0.059657729579919015,0.06329807703520576,0.23803965243078096,0.023619205692979768,0.016918934437683286,0.001488901726530442,0.04721525746389934,0.0931056753455918,0.07343626992406117,0.029310927897566265,0.23284040760173666,0.04113030052080515,0.030281461333028878,0.0026278446418247755,0.08660428177530793,0.22036682934758622,0.1695314691482947,0.06672772645216099,0.5372248330447688,0.11911071523715917,0.02898119356591415,0.07489012106804163,0.15521541187427135,-0.057157654933623056,0.045444512036370295,-0.1244978294585233,0.017305350084683955,-0.08566407287462127,0.0276962542655642,-0.11189890181746055,-0.032076331949444675,0.8866301763562955,0.06969109858940595,0.824588932635828,0.9835916814291505,0.8309360054935917,0.10177473825641774,0.6537050221156595,0.9401862809713242,0.055694170862703785,0.060697808401647096,0.0003536521984092156,0.1734049247707955,0.055694170862703785,0.060697808401647096,0.0003536521984092156,0.1734049247707955
imports,high_density,class_conditional,random,0.01,5,"{""high_quantile"": 0.75, ""label_0_q_high"": -4.440892098500626e-16, ""label_0_q_low"": -0.421526563690926, ""label_1_q_high"": -4.440892098500626e-16, ""label_1_q_low"": -0.14120163563155902, ""low_quantile"": 0.25}",166872.2,5756.221274412582,156218.0,172296.0,13.0,0.0,13.0,13.0,0.0036085015936118945,0.0030633469840859024,0.0009585963205264439,0.009368691117092867,0.0017255818166833515,0.0018198255738179298,0.0003221200724334865,0.005195214862526437,0.00025298042044901456,0.00015123970519556048,0.0,0.0004713636800615267,0.002946509145685654,0.003022417980166188,0.0005908466673054198,0.008660703553828279,0.0006081673490591617,0.0003813141804436541,0.0,0.0011779986785993154,0.0026269880243673825,0.0012636965807446448,0.0014075007100971643,0.00501266278180128,0.0010710929566310604,0.0013503496360567553,-0.0008553086061193219,0.0033452859910427955,-0.0011212464998283443,0.00044294557464701767,-0.0019713293249301192,-0.0007694025776115597,0.8866301763562955,0.06969109858940585,0.8245889326358281,0.9835916814291504,0.8875077604194994,0.06961448438195816,0.8253296322627485,0.9822165853294532,-0.0008775840632040809,0.0015257816740920258,-0.0033491119313684313,0.0013750960996973816,-0.0008775840632040809,0.0015257816740920258,-0.0033491119313684313,0.0013750960996973816
imports,high_density,class_conditional,random,0.05,5,"{""high_quantile"": 0.75, ""label_0_q_high"": -4.440892098500626e-16, ""label_0_q_low"": -0.421526563690926, ""label_1_q_high"": -4.440892098500626e-16, ""label_1_q_low"": -0.14120163563155902, ""low_quantile"": 0.25}",166872.2,5756.221274412582,156218.0,172296.0,65.0,0.0,65.0,65.0,0.009062822089994765,0.0060506997168935225,0.004552318869310694,0.020934075177850415,0.004088842360737376,0.0034928551051511807,0.0014335794214607417,0.010900247548548356,0.0012701739654999735,0.001604397986103582,6.65736342803006e-05,0.0044159469749733005,0.006952258128979556,0.005742412885729398,0.002629533816656553,0.018171300933530993,0.002874734981443175,0.00350919315144382,0.0001680672268907563,0.00970930158365555,0.00785914479644614,0.003068640553569033,0.004865839285719314,0.013759475848463616,0.0018145802618682778,0.0024241481665226265,-0.0006814693174391196,0.006161046753680379,-0.004422512341446373,0.001211847354999112,-0.006332501887030893,-0.00310433918608452,0.8866301763562955,0.06969109858940585,0.8245889326358281,0.9835916814291504,0.8890332365662011,0.07123281844329765,0.8291038934798209,0.9853405974594398,-0.002403060209905797,0.003933177373418971,-0.00764810795350353,0.004187831057148322,-0.002403060209905797,0.003933177373418971,-0.00764810795350353,0.004187831057148322
imports,high_density,class_conditional,random,0.1,5,"{""high_quantile"": 0.75, ""label_0_q_high"": -4.440892098500626e-16, ""label_0_q_low"": -0.421526563690926, ""label_1_q_high"": -4.440892098500626e-16, ""label_1_q_low"": -0.14120163563155902, ""low_quantile"": 0.25}",166872.2,5756.221274412582,156218.0,172296.0,129.0,0.0,129.0,129.0,0.011805859471263006,0.005121429064973137,0.00585335876787566,0.017942159145727745,0.005171327491075259,0.0013852426926913113,0.003262276538430143,0.0068765380507963035,0.0018305472135092802,0.0017872982741844773,0.00023620837547529732,0.005312369410781446,0.009043568672438006,0.0026284696188718206,0.005817822605802225,0.01261324561123354,0.004168710355421645,0.0038840491804964187,0.0005963154492566256,0.011680257264270128,0.01393859862710923,0.0019202484540891533,0.010225245014310743,0.015736950669832567,0.0010524312007234432,0.0035545280209610163,-0.005997717060709066,0.003161788515503074,-0.008994261129334534,0.0017872579568094888,-0.01130497627857412,-0.006887431596495815,0.8866301763562955,0.06969109858940585,0.8245889326358281,0.9835916814291504,0.8874570684417961,0.07293853085827559,0.827994361644407,0.9865299712129676,-0.0008268920855006957,0.006273674838904271,-0.007480169860094943,0.01098431925266009,-0.0008268920855006957,0.006273674838904271,-0.007480169860094943,0.01098431925266009
imports,low_density,class_conditional,important,0.01,5,"{""high_quantile"": 0.75, ""label_0_q_high"": -4.440892098500626e-16, ""label_0_q_low"": -0.421526563690926, ""label_1_q_high"": -4.440892098500626e-16, ""label_1_q_low"": -0.14120163563155902, ""low_quantile"": 0.25}",120010.4,18.30409790183608,120001.0,120047.0,13.0,0.0,13.0,13.0,0.15199745465151557,0.013537922067200343,0.1358238681344322,0.16985691785901785,0.01916855919080483,0.0141139802527909,0.005616573057115715,0.038326655393304286,0.09390216157393405,0.0181306434784743,0.06770681483085791,0.11903134947750871,0.038342811675360966,0.02823560014476437,0.01123314611423143,0.07668205529907834,0.18779376617062934,0.03627546659386019,0.13536288845218666,0.23806269895501742,0.12845655579179288,0.012248673509512562,0.11524952859328048,0.14451488835804108,-0.0381016929305358,0.040009464116298916,-0.08252283192016624,0.01222608999591818,-0.057563385813418064,0.008868938923637036,-0.07030868958202913,-0.043319347338433935,0.9386829038993298,0.0017560895143815664,0.9361672491569585,0.9409736968653896,0.9046534331944835,0.008599048461177034,0.8936775898179474,0.9146399250817641,0.03402947070484643,0.009137008963883681,0.0230844515091414,0.04652412612567569,0.03402947070484643,0.009137008963883681,0.0230844515091414,0.04652412612567569
imports,low_density,class_conditional,important,0.05,5,"{""high_quantile"": 0.75, ""label_0_q_high"": -4.440892098500626e-16, ""label_0_q_low"": -0.421526563690926, ""label_1_q_high"": -4.440892098500626e-16, ""label_1_q_low"": -0.14120163563155902, ""low_quantile"": 0.25}",120010.4,18.30409790183608,120001.0,120047.0,65.0,0.0,65.0,65.0,0.24168289487395947,0.03506965400087118,0.19667336105532454,0.30444746293780883,0.036670756417141806,0.03191879408487937,0.0007666602778310181,0.09408814880838338,0.1542793518495879,0.07604051480788405,0.05340408340066807,0.2785893450887909,0.0733558024588479,0.06386295715578458,0.0015333077782036966,0.18824686255229078,0.30855069954445535,0.15209322819021168,0.10676814442260933,0.5571833333333334,0.18804037353748138,0.012515295254882947,0.1742241007634278,0.20649677416239468,-0.034935156804321556,0.0774001745114341,-0.15186783310083024,0.08544075957195789,-0.10550284988000055,0.02169646742377863,-0.12225786940675007,-0.06268467606319639,0.9386829038993298,0.0017560895143815664,0.9361672491569585,0.9409736968653896,0.8704406885479801,0.015473402949490952,0.8500837006556392,0.8915352548290862,0.06824221535134989,0.015624463504343118,0.048666461114536874,0.08854343748147331,0.06824221535134989,0.015624463504343118,0.048666461114536874,0.08854343748147331
imports,low_density,class_conditional,important,0.1,5,"{""high_quantile"": 0.75, ""label_0_q_high"": -4.440892098500626e-16, ""label_0_q_low"": -0.421526563690926, ""label_1_q_high"": -4.440892098500626e-16, ""label_1_q_low"": -0.14120163563155902, ""low_quantile"": 0.25}",120010.4,18.30409790183608,120001.0,120047.0,129.0,0.0,129.0,129.0,0.2952932103734711,0.03222184423646956,0.25488954258714513,0.3477054357880351,0.06258489670914219,0.05096916931790275,0.00039999666669444424,0.14565128657942306,0.17024644932802346,0.0856041620377944,0.067598523911468,0.32157232023066473,0.12519203202168852,0.10197405190076246,0.0007999866668888852,0.29141180980316994,0.3404828638274375,0.17122256276703063,0.13514638776937682,0.64315,0.2247566164963478,0.019026509065363635,0.20626849539628098,0.2586804401528348,-0.014930947001520738,0.09977018191658339,-0.1796031866867538,0.12225712671932945,-0.12678422412722948,0.03754995522920739,-0.15312492553858428,-0.05275608182427359,0.9386829038993298,0.0017560895143815664,0.9361672491569585,0.9409736968653896,0.8342888770764911,0.02711100907655793,0.793500625759536,0.8697481612806454,0.1043940268228388,0.026579289373012766,0.07045355466297776,0.14512651237757657,0.1043940268228388,0.026579289373012766,0.07045355466297776,0.14512651237757657
imports,low_density,class_conditional,random,0.01,5,"{""high_quantile"": 0.75, ""label_0_q_high"": -4.440892098500626e-16, ""label_0_q_low"": -0.421526563690926, ""label_1_q_high"": -4.440892098500626e-16, ""label_1_q_low"": -0.14120163563155902, ""low_quantile"": 0.25}",120010.4,18.30409790183608,120001.0,120047.0,13.0,0.0,13.0,13.0,0.010832668353220611,0.002204465687226022,0.008330070722300431,0.014675711035741371,0.0020409961552751133,0.0010058109246406253,0.0008663273551192451,0.0036924692294230885,0.003971397710495316,0.0008905332452601402,0.0027174773543553804,0.00519912334063883,0.004082130703377166,0.002011485106638248,0.0017333044449259177,0.007385,0.007942167181447395,0.0017809758420015774,0.005435000000000001,0.010398160030666157,0.009993192789428014,0.0018385199222238748,0.007620292687726649,0.013109057440702695,0.0007982812171836837,0.003015652729398437,-0.002971669878708023,0.005344150197100087,-0.0015442093218731498,0.0005183731381831018,-0.002455267457795035,-0.0009270402839016932,0.9386829038993298,0.0017560895143814738,0.9361672491569586,0.9409736968653893,0.9374934435870207,0.0019116879245976957,0.935080134046377,0.9397208808207168,0.0011894603123091185,0.0006416249133751386,0.000496511698380897,0.00236458534718878,0.0011894603123091185,0.0006416249133751386,0.000496511698380897,0.00236458534718878
imports,low_density,class_conditional,random,0.05,5,"{""high_quantile"": 0.75, ""label_0_q_high"": -4.440892098500626e-16, ""label_0_q_low"": -0.421526563690926, ""label_1_q_high"": -4.440892098500626e-16, ""label_1_q_low"": -0.14120163563155902, ""low_quantile"": 0.25}",120010.4,18.30409790183608,120001.0,120047.0,65.0,0.0,65.0,65.0,0.03024617897920607,0.003639077577696447,0.02636592334668921,0.03564386963441972,0.006054386765975007,0.001808480377593337,0.003964697160278891,0.009131590570078582,0.01069413874491243,0.0004987154181987422,0.009838251347905433,0.01127397876702055,0.012109405182135853,0.0036163465228353383,0.007932367793870103,0.018263333333333333,0.021386607298979704,0.0009967376536996453,0.019676338727687873,0.0225479575340411,0.027796265737051427,0.0032742429194981466,0.024625198404848562,0.03184765364860348,0.0034461949727390014,0.0036082874006353825,-0.001577609172746684,0.009554945674408769,-0.0072752908560834925,0.0011149828366537324,-0.009229528839698055,-0.005959738045933906,0.9386829038993298,0.0017560895143814738,0.9361672491569586,0.9409736968653893,0.9349381335316593,0.0024924741307666863,0.9318760486005789,0.9375103522972816,0.0037447703676705053,0.0010242111809980314,0.002722332009744227,0.005568670792986896,0.0037447703676705053,0.0010242111809980314,0.002722332009744227,0.005568670792986896
imports,low_density,class_conditional,random,0.1,5,"{""high_quantile"": 0.75, ""label_0_q_high"": -4.440892098500626e-16, ""label_0_q_low"": -0.421526563690926, ""label_1_q_high"": -4.440892098500626e-16, ""label_1_q_low"": -0.14120163563155902, ""low_quantile"": 0.25}",120010.4,18.30409790183608,120001.0,120047.0,129.0,0.0,129.0,129.0,0.049520967900689314,0.003594808884287121,0.04432046399613337,0.05381017434838022,0.0084064899735872,0.0014376497974273497,0.0066216114865709445,0.010089499254172882,0.02239479034771472,0.0014561305798572082,0.02039774668544429,0.024216679722004635,0.01681448648911407,0.00287681733720996,0.013243333333333333,0.020178830352827457,0.044785957666112264,0.002909141829183823,0.04079515341410977,0.04843335944400927,0.04480004843750378,0.00464908780342464,0.037813819064981276,0.050675139341343975,-0.0018368508309207616,0.0024288060092239033,-0.004474084276628322,0.002535180859180203,-0.013289652403948322,0.002054732615564479,-0.015969318990243297,-0.010089548710572188,0.9386829038993298,0.0017560895143814738,0.9361672491569586,0.9409736968653893,0.9314647742534528,0.0015423568428424954,0.9291349337213053,0.9333323327671488,0.007218129645877233,0.0013983945370499252,0.0056578544315929406,0.009492204415807231,0.007218129645877233,0.0013983945370499252,0.0056578544315929406,0.009492204415807231
imports,mid_density,class_conditional,important,0.01,5,"{""high_quantile"": 0.75, ""label_0_q_high"": -4.440892098500626e-16, ""label_0_q_low"": -0.421526563690926, ""label_1_q_high"": -4.440892098500626e-16, ""label_1_q_low"": -0.14120163563155902, ""low_quantile"": 0.25}",193117.4,5765.073272734701,187657.0,203781.0,13.0,0.0,13.0,13.0,0.11269053194698872,0.03799884303556653,0.06944591812915137,0.16931126034671248,0.029238503938587658,0.02454429685551471,0.008064002716295652,0.060029153001197356,0.05713588142041946,0.012979606952235488,0.03729070729792246,0.07796866052371285,0.06570445195978838,0.05402824135886646,0.018132149971966743,0.13587622549019607,0.10133620635071287,0.023289380410244854,0.06715840363834402,0.1396769440247701,0.11019063146318682,0.021855006449683412,0.08250341297035112,0.13693862906388293,-0.02987950937278038,0.027924884173935186,-0.07108193559601104,0.0030289655253472377,-0.06954950232171139,0.013581424825347828,-0.0862979376276296,-0.0494502653726677,0.9653215383472078,0.014729659303842119,0.9439188966388651,0.9783858468271431,0.9408024717101732,0.01340881776017256,0.9261573495580717,0.9651776979643678,0.024519066637034757,0.014859305778673606,0.010199732818523821,0.04708317226299963,0.024519066637034757,0.014859305778673606,0.010199732818523821,0.04708317226299963
