seed,feature_group,test_week,perturbation_type,strength,trial_id,n_masked_features,auc,mix_at_k,silhouette,js_divergence,delta_auc,delta_mix_at_k,delta_silhouette,delta_js_divergence
77,header,2024-10-27_2024-11-02,random,0.1,10,8,0.97792909125,0.0878725,0.0849755079686656,0.0033706196614541723,-0.0012976487499999356,0.0015075000000000088,-0.007803938569764385,-0.06732125048067997
77,header,2024-10-27_2024-11-02,random,0.1,11,8,0.9703773174999999,0.08924,0.09806262000930388,0.07042124850018654,-0.008849422500000093,0.0028750000000000026,0.0052831734708738975,-0.00027062164194760485
77,header,2024-10-27_2024-11-02,random,0.1,12,8,0.9390787012499999,0.093135,0.08688949888951336,0.07041573173867573,-0.04014803875000006,0.006769999999999998,-0.005889947648916621,-0.00027613840345841467
77,header,2024-10-27_2024-11-02,random,0.1,13,8,0.957542765,0.0923025,0.10144575927325383,0.13152253267885364,-0.021683974999999966,0.005937499999999998,0.00866631273482385,0.060830662536719496
77,header,2024-10-27_2024-11-02,random,0.1,14,8,0.9689599637499999,0.08586,0.10511060054220547,0.1626496504917633,-0.010266776250000054,-0.0005049999999999916,0.01233115400377549,0.09195778034962916
77,header,2024-10-27_2024-11-02,random,0.1,15,8,0.96734613625,0.0865325,0.0958474613884773,0.07061426240921273,-0.011880603749999996,0.00016750000000000098,0.003068014850047318,-7.760773292141143e-05
77,header,2024-10-27_2024-11-02,random,0.1,16,8,0.9105359525000001,0.0941775,0.0799591946331928,0.15304696755241248,-0.0686907874999999,0.0078125,-0.012820251905237182,0.08235509741027834
77,header,2024-10-27_2024-11-02,random,0.1,17,8,0.9766249825,0.08694,0.09684373422524516,0.07071516537581908,-0.0026017575000000237,0.0005750000000000061,0.004064287686815174,2.329523368493902e-05
77,header,2024-10-27_2024-11-02,random,0.1,18,8,0.9733433125,0.0860925,0.09756469715373389,0.07059525927603227,-0.005883427500000038,-0.00027249999999999497,0.00478525061530391,-9.661086610186775e-05
77,header,2024-10-27_2024-11-02,random,0.1,19,8,0.96098623,0.09252,0.09191277371320188,0.0705751397494013,-0.018240509999999932,0.006155000000000008,-0.000866672825228107,-0.00011673039273284169
77,header,2024-10-27_2024-11-02,random,0.1,20,8,0.9468906075000001,0.08574,0.09905094717160484,0.07053883197351392,-0.03233613249999989,-0.0006250000000000006,0.006271500633174859,-0.00015303816862022313
77,header,2024-11-03_2024-11-09,baseline,0.0,0,0,0.9821773037499999,0.0749875,0.0837543352822864,0.062008154472991434,0.0,0.0,0.0,0.0
77,header,2024-11-03_2024-11-09,important,0.01,0,1,0.9820279875,0.07575,0.08266364302064491,0.06200815444112141,-0.0001493162499999201,0.0007624999999999993,-0.0010906922616414905,-3.187002051152632e-11
77,header,2024-11-03_2024-11-09,important,0.05,0,4,0.9168546874999999,0.0828125,0.07354137162409503,0.06098888016480792,-0.06532261625000002,0.007824999999999999,-0.010212963658191368,-0.001019274308183514
77,header,2024-11-03_2024-11-09,important,0.1,0,8,0.8669338824999999,0.094955,0.08246225567703752,0.04733827665780095,-0.11524342124999998,0.0199675,-0.0012920796052488803,-0.014669877815190482
77,header,2024-11-03_2024-11-09,random,0.01,1,1,0.98210805625,0.0751825,0.08409503424000743,0.061742284481269755,-6.924749999992486e-05,0.00019500000000000073,0.0003406989577210279,-0.0002658699917216789
77,header,2024-11-03_2024-11-09,random,0.01,2,1,0.98217473625,0.07495,0.08410384580979567,0.062007892751179364,-2.5674999999392156e-06,-3.749999999999587e-05,0.0003495105275092697,-2.6172181206984835e-07
77,header,2024-11-03_2024-11-09,random,0.01,3,1,0.9821773037499999,0.0750175,0.0837543352822864,0.062008154472958876,0.0,3.0000000000002247e-05,0.0,-3.2557290197132716e-14
77,header,2024-11-03_2024-11-09,random,0.01,4,1,0.9821383887499999,0.0748025,0.08285351595248007,0.062008154445821806,-3.891499999997272e-05,-0.0001850000000000046,-0.0009008193298063322,-2.716962765880737e-11
77,header,2024-11-03_2024-11-09,random,0.01,5,1,0.98000987625,0.075005,0.08404223053508501,0.062024114252620194,-0.0021674274999998744,1.7500000000003624e-05,0.0002878952527986117,1.5959779628760273e-05
77,header,2024-11-03_2024-11-09,random,0.01,6,1,0.98218508375,0.0750275,0.08401132311142913,0.06200802178109634,7.780000000123799e-06,3.999999999999837e-05,0.0002569878291427269,-1.3269189509668156e-07
77,header,2024-11-03_2024-11-09,random,0.01,7,1,0.9817850112500001,0.0749525,0.0841840068354442,0.062008154501553704,-0.0003922924999998356,-3.499999999999337e-05,0.0004296715531578038,2.8562270604215456e-11
77,header,2024-11-03_2024-11-09,random,0.01,8,1,0.98233432625,0.07499,0.0840999322214643,0.06200798138687054,0.00015702250000004803,2.5000000000025002e-06,0.0003455969391778918,-1.7308612089428355e-07
77,header,2024-11-03_2024-11-09,random,0.01,9,1,0.9821762912499999,0.0750825,0.08450678203382084,0.06200815447224903,-1.0124999999527873e-06,9.499999999999786e-05,0.0007524467515344357,-7.424061365668422e-13
77,header,2024-11-03_2024-11-09,random,0.01,10,1,0.98206843625,0.0751825,0.08334386999225488,0.06200815446422577,-0.00010886749999994283,0.00019500000000000073,-0.0004104652900315253,-8.765661807519365e-12
77,header,2024-11-03_2024-11-09,random,0.01,11,1,0.9821773037499999,0.0749625,0.08379936541720669,0.06200815447286154,0.0,-2.4999999999997247e-05,4.503013492028474e-05,-1.2989609388114332e-13
77,header,2024-11-03_2024-11-09,random,0.01,12,1,0.98203544875,0.075,0.08409269593753783,0.062007993750168966,-0.0001418549999998575,1.2499999999998623e-05,0.00033836065525143233,-1.6072282246759606e-07
77,header,2024-11-03_2024-11-09,random,0.01,13,1,0.9817850112500001,0.0749525,0.0841840068354442,0.062008154501553704,-0.0003922924999998356,-3.499999999999337e-05,0.0004296715531578038,2.8562270604215456e-11
77,header,2024-11-03_2024-11-09,random,0.01,14,1,0.9821761637499999,0.0749725,0.08394447660495413,0.0620014767653211,-1.1399999999550658e-06,-1.5000000000001124e-05,0.00019014132266773065,-6.6777076703355975e-06
77,header,2024-11-03_2024-11-09,random,0.01,15,1,0.9723984575,0.07488,0.08425206111753229,0.06202253666528844,-0.009778846249999917,-0.00010749999999999649,0.0004977258352458908,1.4382192297004992e-05
77,header,2024-11-03_2024-11-09,random,0.01,16,1,0.98187107875,0.07502,0.08531239891953966,0.06200815447730736,-0.0003062249999998823,3.250000000000475e-05,0.0015580636372532625,4.315929558185161e-12
77,header,2024-11-03_2024-11-09,random,0.01,17,1,0.9821773037499999,0.07491,0.08405111055013494,0.06200815447214733,0.0,-7.749999999999424e-05,0.00029677526784853414,-8.441025656225065e-13
77,header,2024-11-03_2024-11-09,random,0.01,18,1,0.9821773037499999,0.0750175,0.08412579294339197,0.06200796260349208,0.0,3.0000000000002247e-05,0.0003714576611055648,-1.9186949935107167e-07
77,header,2024-11-03_2024-11-09,random,0.01,19,1,0.9753854612500001,0.0752725,0.07580018263314606,0.06200815441520148,-0.006791842499999756,0.00028500000000000747,-0.007954152649140345,-5.778995337824e-11
77,header,2024-11-03_2024-11-09,random,0.01,20,1,0.9799045212499999,0.0746075,0.08444734659439972,0.06200815454184452,-0.002272782499999959,-0.00038000000000000533,0.0006930113121133147,6.885308989623695e-11
77,header,2024-11-03_2024-11-09,random,0.05,1,4,0.97502260625,0.07603,0.07571943543185897,0.061742010060671,-0.0071546974999998625,0.0010425000000000018,-0.008034899850427435,-0.0002661444123204307
77,header,2024-11-03_2024-11-09,random,0.05,2,4,0.9813484537500001,0.0753,0.08731385915819742,0.06197933584473942,-0.00082884999999977,0.0003125000000000072,0.0035595238759110193,-2.8818628252012812e-05
77,header,2024-11-03_2024-11-09,random,0.05,3,4,0.97824585125,0.075555,0.08142872088348489,0.062010090673478444,-0.003931452499999932,0.0005674999999999986,-0.0023256143988015093,1.9362004870099314e-06
77,header,2024-11-03_2024-11-09,random,0.05,4,4,0.9607036625,0.0750225,0.09245512077606086,0.13761165377343826,-0.021473641249999842,3.500000000000725e-05,0.008700785493774454,0.07560349930044682
77,header,2024-11-03_2024-11-09,random,0.05,5,4,0.97863816875,0.0750975,0.08611466216034558,0.06200895326316137,-0.0035391349999999155,0.00010999999999999899,0.002360326878059177,7.987901699396671e-07
77,header,2024-11-03_2024-11-09,random,0.05,6,4,0.96557192625,0.0756075,0.08260450144282114,0.06073725090994217,-0.016605377499999907,0.0006199999999999956,-0.001149833839465264,-0.0012709035630492638
77,header,2024-11-03_2024-11-09,random,0.05,7,4,0.9796170637499999,0.0747625,0.08543204907878851,0.062023953394667555,-0.0025602399999999914,-0.00022500000000000298,0.0016777137965021116,1.5798921676121735e-05
77,header,2024-11-03_2024-11-09,random,0.05,8,4,0.9615224224999999,0.08195,0.08391149897200018,0.061201894314399756,-0.020654881250000034,0.0069624999999999965,0.00015716368971377404,-0.0008062601585916776
77,header,2024-11-03_2024-11-09,random,0.05,9,4,0.9761811225,0.0754475,0.0867824058319717,0.06191917335230865,-0.005996181249999899,0.0004600000000000021,0.003028070549685305,-8.898112068278508e-05
77,header,2024-11-03_2024-11-09,random,0.05,10,4,0.9806989262500001,0.0749075,0.08325733529765716,0.06201133306920368,-0.0014783774999997945,-7.999999999999674e-05,-0.0004969999846292372,3.1785962122457545e-06
77,header,2024-11-03_2024-11-09,random,0.05,11,4,0.96145120875,0.076385,0.0801983901974586,0.06072312145089217,-0.02072609499999989,0.001397499999999996,-0.0035559450848278024,-0.0012850330220992648
77,header,2024-11-03_2024-11-09,random,0.05,12,4,0.97146238875,0.0755075,0.08486411277546566,0.061799288081351274,-0.01071491499999988,0.0005200000000000066,0.0011097774931792537,-0.0002088663916401598
77,header,2024-11-03_2024-11-09,random,0.05,13,4,0.9803175337499999,0.07515,0.08591476419623194,0.06200835918289786,-0.0018597700000000383,0.00016249999999999598,0.0021604289139455363,2.0470990642895703e-07
77,header,2024-11-03_2024-11-09,random,0.05,14,4,0.98151895375,0.0754775,0.08350801578422519,0.061765588080521225,-0.0006583499999999187,0.0004900000000000043,-0.0002463194980612121,-0.00024256639247020872
77,header,2024-11-03_2024-11-09,random,0.05,15,4,0.9721935925,0.0746275,0.08448643462230544,0.06202238656220463,-0.00998371124999986,-0.0003599999999999992,0.0007320993400190406,1.4232089213195298e-05
77,header,2024-11-03_2024-11-09,random,0.05,16,4,0.98205720625,0.0751225,0.08623109957840716,0.061742093149272245,-0.00012009749999986052,0.00013499999999999623,0.002476764296120759,-0.00026606132371918834
77,header,2024-11-03_2024-11-09,random,0.05,17,4,0.98133470875,0.07461,0.08614858469856539,0.061991023144472704,-0.000842594999999946,-0.00037750000000000283,0.0023942494162789846,-1.713132851872967e-05
77,header,2024-11-03_2024-11-09,random,0.05,18,4,0.9803838275000001,0.0751125,0.08161876872514193,0.062007861064351646,-0.0017934762499998147,0.0001250000000000001,-0.002135566557144475,-2.934086397871072e-07
77,header,2024-11-03_2024-11-09,random,0.05,19,4,0.9791926287500001,0.0759775,0.08491267765664397,0.06200940235881343,-0.00298467499999977,0.0009900000000000048,0.0011583423743575655,1.2478858219949762e-06
77,header,2024-11-03_2024-11-09,random,0.05,20,4,0.98117745875,0.0753075,0.08551669205937765,0.06174401755655988,-0.0009998449999999437,0.00032000000000000084,0.0017623567770912452,-0.0002641369164315538
77,header,2024-11-03_2024-11-09,random,0.1,1,8,0.9809073262500001,0.07536,0.08612570336544335,0.061768101277400594,-0.001269977499999797,0.00037249999999999783,0.0023713680831569522,-0.00024005319559083915
77,header,2024-11-03_2024-11-09,random,0.1,2,8,0.96420113375,0.076115,0.0851598795770233,0.0607373188326855,-0.017976169999999847,0.0011275000000000035,0.0014055442947368962,-0.0012708356403059312
77,header,2024-11-03_2024-11-09,random,0.1,3,8,0.9797664287500001,0.074485,0.08546981060793474,0.06202392288048101,-0.0024108749999998125,-0.0005025000000000029,0.0017154753256483357,1.576840748957614e-05
77,header,2024-11-03_2024-11-09,random,0.1,4,8,0.9455579125,0.076965,0.09061451502789074,0.1278924877055766,-0.03661939124999991,0.001977500000000007,0.006860179745604336,0.06588433323258516
77,header,2024-11-03_2024-11-09,random,0.1,5,8,0.9489852787499999,0.077185,0.0880479457118841,0.06067663271198305,-0.03319202499999996,0.002197500000000005,0.004293610429597694,-0.0013315217610083835
77,header,2024-11-03_2024-11-09,random,0.1,6,8,0.960528905,0.0751175,0.09494458910906903,0.13894868045961645,-0.02164839874999991,0.0001300000000000051,0.011190253826782626,0.07694052598662501
77,header,2024-11-03_2024-11-09,random,0.1,7,8,0.9802956462500001,0.0748875,0.08438386410095133,0.06199032974951464,-0.0018816574999998004,-0.00010000000000000286,0.0006295288186649317,-1.782472347679198e-05
77,header,2024-11-03_2024-11-09,random,0.1,8,8,0.9668357137499999,0.0763725,0.06918590221028446,0.003281949894682148,-0.015341590000000016,0.0013849999999999973,-0.014568433072001938,-0.058726204578309286
77,header,2024-11-03_2024-11-09,random,0.1,9,8,0.9633890799999999,0.07771,0.08984235128843168,0.06152612843207514,-0.01878822375,0.0027225000000000027,0.00608801600614528,-0.00048202604091629464
77,header,2024-11-03_2024-11-09,random,0.1,10,8,0.97401763125,0.0767725,0.07782244305963684,0.062006883428352214,-0.008159672499999937,0.001784999999999995,-0.00593189222264956,-1.2710446392200092e-06
77,header,2024-11-03_2024-11-09,random,0.1,11,8,0.97836641875,0.07494,0.08371348352813596,0.0620030789049559,-0.0038108849999999306,-4.749999999999199e-05,-4.085175415044495e-05,-5.075568035535494e-06
77,header,2024-11-03_2024-11-09,random,0.1,12,8,0.97629112,0.0752425,0.08828886416756998,0.061932848585440896,-0.00588618374999994,0.0002550000000000052,0.0045345288852835786,-7.530588755053774e-05
77,header,2024-11-03_2024-11-09,random,0.1,13,8,0.9738611749999999,0.075625,0.08785726552028182,0.06197740789579077,-0.008316128749999985,0.0006374999999999992,0.00410293023799542,-3.074657720066043e-05
77,header,2024-11-03_2024-11-09,random,0.1,14,8,0.97539221125,0.0757625,0.08700954989482247,0.061686080074021044,-0.006785092499999923,0.0007749999999999979,0.00325521461253607,-0.00032207439897039003
