seed,feature_group,perturbation_type,strength,high_flip_rate,mid_flip_rate,low_flip_rate,high_delta_auc,mid_delta_auc,low_delta_auc,high_auc_drop,mid_auc_drop,low_auc_drop,delta_flip_density,flip_density_ratio,delta_auc_density,auc_drop_density
13,header,important,0.01,0.0001554829968237045,0.0019560119583458364,0.006244444444444445,3.5437093205414882e-06,0.0001313353567807818,0.0001746098861392653,3.5437093205414882e-06,0.0001313353567807818,0.0001746098861392653,0.00608896144762074,40.161590476190476,0.00017106617681872383,0.00017106617681872383
13,header,important,0.05,0.08399413606983408,0.16864490603363008,0.2914777777777778,0.006410635530293307,0.03847986015436122,0.054791048859859415,0.006410635530293307,0.03847986015436122,0.054791048859859415,0.2074836417079437,3.4702157962008022,0.04838041332956611,0.04838041332956611
13,header,important,0.1,0.045312187645765306,0.2575823247646673,0.24653333333333333,0.026099314367249216,0.08698289565924477,0.10900688332896946,0.026099314367249216,0.08698289565924477,0.10900688332896946,0.20122114568756802,5.440773137254903,0.08290756896172025,0.08290756896172025
13,header,random,0.01,0.0021812043268696828,0.012478745040509453,0.01678277777777778,9.397854563682473e-05,0.0019060972915037832,0.002407686636769213,9.397854563682473e-05,0.0019060972915037832,0.002407686636769213,0.014601573450908095,7.694271266123558,0.0023137080911323884,0.0023137080911323884
13,header,random,0.05,0.009947024721796496,0.06884439702597274,0.07419333333333333,0.0005815606544139152,0.008922884718757573,0.011314532530939248,0.0005815606544139152,0.008922884718757573,0.011314532530939248,0.06424630861153684,7.458846781666945,0.010732971876525332,0.010732971876525332
13,header,random,0.1,0.0301703649408054,0.10155202880672157,0.12448222222222223,0.001009510392512719,0.011782902155204144,0.018425021625856502,0.001009510392512719,0.011782902155204144,0.018425021625856502,0.09431185728141683,4.1259766816363594,0.017415511233343783,0.017415511233343783
13,imports,important,0.01,0.036513994910941476,0.18640977287223717,0.14174925558864052,-0.0033355325434043515,0.0603273834045831,0.05239508455730868,-0.0033355325434043515,0.0603273834045831,0.05239508455730868,0.10523526067769903,3.882052783716775,0.05573061710071303,0.05573061710071303
13,imports,important,0.05,0.15017493638676846,0.31362489253723064,0.18686947246789032,0.05739968827016462,0.047555793727069195,0.07478104564738808,0.05739968827016462,0.047555793727069195,0.07478104564738808,0.03669453608112186,1.2443452746776387,0.01738135737722346,0.01738135737722346
13,imports,important,0.1,0.23736482188295166,0.5668695748634183,0.20379094262477224,0.17230894466854962,0.09498797239473089,0.09900041037131946,0.17230894466854962,0.09498797239473089,0.09900041037131946,-0.03357387925817942,0.8585557919162291,-0.07330853429723017,-0.07330853429723017
13,imports,random,0.01,0.0028244274809160305,0.007115421947364043,0.008845717968090305,-0.0013808813190418657,0.0007870554114792095,0.001287214221466576,-0.0013808813190418657,0.0007870554114792095,0.001287214221466576,0.006021290487174275,3.1318623076211622,0.0026680955405084415,0.0026680955405084415
