seed,feature_group,density_bin,perturbation_type,strength,n_rows,n_samples,n_masked_features,flip_rate_mean,flip_rate_std,flip_rate_min,flip_rate_max,benign_to_malware_rate_overall_mean,benign_to_malware_rate_overall_std,benign_to_malware_rate_overall_min,benign_to_malware_rate_overall_max,malware_to_benign_rate_overall_mean,malware_to_benign_rate_overall_std,malware_to_benign_rate_overall_min,malware_to_benign_rate_overall_max,benign_to_malware_rate_cond_mean,benign_to_malware_rate_cond_std,benign_to_malware_rate_cond_min,benign_to_malware_rate_cond_max,malware_to_benign_rate_cond_mean,malware_to_benign_rate_cond_std,malware_to_benign_rate_cond_min,malware_to_benign_rate_cond_max,mean_abs_probability_shift_mean,mean_abs_probability_shift_std,mean_abs_probability_shift_min,mean_abs_probability_shift_max,mean_signed_probability_shift_mean,mean_signed_probability_shift_std,mean_signed_probability_shift_min,mean_signed_probability_shift_max,mean_margin_shift_mean,mean_margin_shift_std,mean_margin_shift_min,mean_margin_shift_max,baseline_auc_mean,baseline_auc_std,baseline_auc_min,baseline_auc_max,perturbed_auc_mean,perturbed_auc_std,perturbed_auc_min,perturbed_auc_max,delta_auc_mean,delta_auc_std,delta_auc_min,delta_auc_max,auc_drop_mean,auc_drop_std,auc_drop_min,auc_drop_max
13,header,high_density,important,0.01,1,180084,1,0.0001554829968237045,0.0,0.0001554829968237045,0.0001554829968237045,0.0,0.0,0.0,0.0,6.663557006730193e-05,0.0,6.663557006730193e-05,6.663557006730193e-05,0.0,0.0,0.0,0.0,9.130196603566864e-05,0.0,9.130196603566864e-05,9.130196603566864e-05,0.001024882915381755,0.0,0.001024882915381755,0.001024882915381755,-0.000633824517961583,0.0,-0.000633824517961583,-0.000633824517961583,-0.00019710475149740486,0.0,-0.00019710475149740486,-0.00019710475149740486,0.9996278363943233,0.0,0.9996278363943233,0.9996278363943233,0.9996242926850027,0.0,0.9996242926850027,0.9996242926850027,3.5437093205414882e-06,0.0,3.5437093205414882e-06,3.5437093205414882e-06,3.5437093205414882e-06,0.0,3.5437093205414882e-06,3.5437093205414882e-06
13,header,high_density,important,0.05,1,180084,4,0.08399413606983408,0.0,0.08399413606983408,0.08399413606983408,0.004420159481131028,0.0,0.004420159481131028,0.004420159481131028,0.077797028053575,0.0,0.077797028053575,0.077797028053575,0.016361095124558085,0.0,0.016361095124558085,0.016361095124558085,0.10659504534664313,0.0,0.10659504534664313,0.10659504534664313,0.16968216266144207,0.0,0.16968216266144207,0.16968216266144207,-0.16132070760845052,0.0,-0.16132070760845052,-0.16132070760845052,-0.1084577981379876,0.0,-0.1084577981379876,-0.1084577981379876,0.9996278363943233,0.0,0.9996278363943233,0.9996278363943233,0.99321720086403,0.0,0.99321720086403,0.99321720086403,0.006410635530293307,0.0,0.006410635530293307,0.006410635530293307,0.006410635530293307,0.0,0.006410635530293307,0.006410635530293307
13,header,high_density,important,0.1,1,180084,8,0.045312187645765306,0.0,0.045312187645765306,0.045312187645765306,0.014826414339974678,0.0,0.014826414339974678,0.014826414339974678,0.024466360143044357,0.0,0.024466360143044357,0.024466360143044357,0.05487955274192222,0.0,0.05487955274192222,0.05487955274192222,0.033523038529429665,0.0,0.033523038529429665,0.033523038529429665,0.21074197489657268,0.0,0.21074197489657268,0.21074197489657268,-0.1381000132747541,0.0,-0.1381000132747541,-0.1381000132747541,-0.200318905423782,0.0,-0.200318905423782,-0.200318905423782,0.9996278363943233,0.0,0.9996278363943233,0.9996278363943233,0.9735285220270741,0.0,0.9735285220270741,0.9735285220270741,0.026099314367249216,0.0,0.026099314367249216,0.026099314367249216,0.026099314367249216,0.0,0.026099314367249216,0.026099314367249216
13,header,high_density,random,0.01,20,180084,1,0.0021812043268696828,0.007092975184215711,0.0,0.032762488616423446,0.000156038293240932,0.0003634112785551254,0.0,0.0012993936163123877,0.001619244352635437,0.006663722297913677,0.0,0.030641256302614335,0.0005775713228644249,0.0013451565544545178,0.0,0.004809668667269588,0.0022186377746667473,0.009130423080357037,0.0,0.04198368738206829,0.005208344861478071,0.011763345740128101,0.0,0.05460077088935371,-0.0017763318883964104,0.011891530386422941,-0.0516871811489577,0.008020198766927809,-0.0029751820064073814,0.006669182168411688,-0.030685182891421046,1.3515049194586732e-05,0.9996278363943235,2.220446049250313e-16,0.9996278363943233,0.9996278363943233,0.9995338578486865,0.00024560490424514584,0.9985520450632013,0.9996420084166555,9.397854563682473e-05,0.00024560490424514584,-1.4172022332226142e-05,0.0010757913311220113,9.397854563682473e-05,0.00024560490424514584,-1.4172022332226142e-05,0.0010757913311220113
13,header,high_density,random,0.05,20,180084,4,0.009947024721796496,0.01246315932106835,0.0,0.041269629728348994,0.00363941271850914,0.007686310307629914,0.0,0.032818018258146196,0.0039914706470313855,0.009835500308215131,0.0,0.0328846538282135,0.013471183096275591,0.028450659899679875,0.0,0.12147496505796268,0.005468987765536551,0.013476293729872586,0.0,0.04505752023860247,0.022626611374031783,0.021312274496081328,0.0004147431807112088,0.08215182894939631,0.0044801275696754895,0.027827889469600214,-0.07770040500262627,0.04899360217870828,-0.013325111227300204,0.015900936149257396,-0.0585973943415735,-0.00015486469426101445,0.9996278363943235,2.220446049250313e-16,0.9996278363943233,0.9996278363943233,0.9990462757399093,0.000667823996366126,0.9977038637108387,0.9996467553607296,0.0005815606544139152,0.000667823996366126,-1.8918966406267224e-05,0.0019239726834845428,0.0005815606544139152,0.000667823996366126,-1.8918966406267224e-05,0.0019239726834845428
13,header,high_density,random,0.1,20,180084,8,0.0301703649408054,0.029635030435041003,0.000588614202261167,0.09980897803247374,0.011215321738744143,0.01612918576089444,0.0,0.05277537149330312,0.014574309766553387,0.029947937382379698,0.0,0.09767663979032007,0.041513195757625576,0.0597017242572744,0.0,0.19534654279371866,0.01996926167143466,0.0410337235647975,0.0,0.13383346521395095,0.049043136050683396,0.056413631054022514,0.006638350733662901,0.22675766251259463,-0.014587734066800199,0.06897032593766585,-0.22102826191476913,0.05717260462376361,-0.028849467712833938,0.048790863500256375,-0.19665424738866102,0.00308092626113867,0.9996278363943235,2.220446049250313e-16,0.9996278363943233,0.9996278363943233,0.9986183260018106,0.0013808325462828551,0.9943734118771285,0.9996490260870902,0.001009510392512719,0.001380832546282855,-2.1189692766876433e-05,0.005254424517194822,0.001009510392512719,0.001380832546282855,-2.1189692766876433e-05,0.005254424517194822
13,header,low_density,important,0.01,1,180000,1,0.006244444444444445,0.0,0.006244444444444445,0.006244444444444445,0.0002666666666666667,0.0,0.0002666666666666667,0.0002666666666666667,0.004011111111111111,0.0,0.004011111111111111,0.004011111111111111,0.0006688403979600368,0.0,0.0006688403979600368,0.0006688403979600368,0.006670731932664412,0.0,0.006670731932664412,0.006670731932664412,0.004458408264293861,0.0,0.004458408264293861,0.004458408264293861,-0.003258204719911969,0.0,-0.003258204719911969,-0.003258204719911969,-0.0008168974704512814,0.0,-0.0008168974704512814,-0.0008168974704512814,0.9565202726338369,0.0,0.9565202726338369,0.9565202726338369,0.9563456627476976,0.0,0.9563456627476976,0.9563456627476976,0.0001746098861392653,0.0,0.0001746098861392653,0.0001746098861392653,0.0001746098861392653,0.0,0.0001746098861392653,0.0001746098861392653
13,header,low_density,important,0.05,1,180000,4,0.2914777777777778,0.0,0.2914777777777778,0.2914777777777778,0.003822222222222222,0.0,0.003822222222222222,0.003822222222222222,0.25412222222222225,0.0,0.25412222222222225,0.25412222222222225,0.009586712370760527,0.0,0.009586712370760527,0.009586712370760527,0.4226213574292736,0.0,0.4226213574292736,0.4226213574292736,0.24791535740478407,0.0,0.24791535740478407,0.24791535740478407,-0.23297974047002895,0.0,-0.23297974047002895,-0.23297974047002895,-0.03926705929419121,0.0,-0.03926705929419121,-0.03926705929419121,0.9565202726338369,0.0,0.9565202726338369,0.9565202726338369,0.9017292237739775,0.0,0.9017292237739775,0.9017292237739775,0.054791048859859415,0.0,0.054791048859859415,0.054791048859859415,0.054791048859859415,0.0,0.054791048859859415,0.054791048859859415
13,header,low_density,important,0.1,1,180000,8,0.24653333333333333,0.0,0.24653333333333333,0.24653333333333333,0.15234444444444445,0.0,0.15234444444444445,0.15234444444444445,0.03326666666666667,0.0,0.03326666666666667,0.03326666666666667,0.382102945684586,0.0,0.382102945684586,0.382102945684586,0.055324574532956375,0.0,0.055324574532956375,0.055324574532956375,0.2308533954389393,0.0,0.2308533954389393,0.2308533954389393,0.09899915820318668,0.0,0.09899915820318668,0.09899915820318668,-0.10990010516000119,0.0,-0.10990010516000119,-0.10990010516000119,0.9565202726338369,0.0,0.9565202726338369,0.9565202726338369,0.8475133893048674,0.0,0.8475133893048674,0.8475133893048674,0.10900688332896946,0.0,0.10900688332896946,0.10900688332896946,0.10900688332896946,0.0,0.10900688332896946,0.10900688332896946
13,header,low_density,random,0.01,20,180000,1,0.01678277777777778,0.030703375870005153,0.0,0.1338111111111111,0.0038699999999999997,0.008147927177138407,0.0,0.032211111111111114,0.00785888888888889,0.022675664635610285,0.0,0.1034,0.009706546275395033,0.020436235708899936,0.0,0.08079034640358944,0.013069830182752184,0.03771106708067567,0.0,0.17196075170463995,0.016845765633945266,0.030697594322766062,0.0,0.13307274764082386,-0.004272566763583797,0.03192804870289311,-0.12310056167156193,0.05529258129796345,-0.004838105224153649,0.010677982827338011,-0.037796950361336346,0.006332917032117629,0.9565202726338372,3.3306690738754696e-16,0.9565202726338369,0.9565202726338369,0.9541125859970678,0.004678867891535439,0.9384806963522481,0.9565346455588013,0.002407686636769213,0.004678867891535439,-1.4372924964423106e-05,0.01803957628158881,0.002407686636769213,0.004678867891535439,-1.4372924964423106e-05,0.01803957628158881
