seed,density_bin,feature_group,n_samples,auc,mix_at_10,js_divergence
77,high_density,strings,120001,0.9982514178072486,0.01169573586886776,0.0004961515730181154
77,mid_density,strings,239998,0.9719042425451442,0.06312719272660607,0.00020428824321572822
77,low_density,strings,120001,0.9500817451626655,0.11224739793835051,0.0005056122638198382
77,high_density,all,120001,0.9991098301643861,0.009994916709027427,0.0713230075339601
77,mid_density,all,239998,0.9926963843373608,0.04391369928082734,0.077624277245921
77,low_density,all,120001,0.9858659003891651,0.08726760610328248,0.08024467800016674
123,high_density,header,120000,0.9979356272295986,0.015254166666666664,0.07277559676239787
123,mid_density,header,240000,0.9806172858497286,0.05052666666666666,0.07911366821349446
123,low_density,header,120000,0.9500650759931808,0.08715083333333336,0.07663848861085963
123,high_density,section,120000,0.9982711953455444,0.015159166666666666,0.050324929845477755
123,mid_density,section,240000,0.9835515575669145,0.04617124999999998,0.08529416105191351
123,low_density,section,120000,0.9673814366780393,0.07725583333333333,0.1839902818620696
123,high_density,imports,120000,0.9606599183092118,0.1430575,0.0638325323636424
123,mid_density,imports,240000,0.9362757872764909,0.14268041666666664,0.03912102489309989
123,low_density,imports,120000,0.922363778703798,0.14059750000000001,0.0180729586262166
123,high_density,strings,120000,0.9983488527664669,0.012123333333333331,0.0005401925190589054
123,mid_density,strings,240000,0.9712607218651832,0.06192250000000001,0.00015441207281797765
123,low_density,strings,120000,0.9459832485983315,0.11453333333333332,0.0006117321426283201
123,high_density,all,120000,0.999049835900902,0.01018916666666667,0.07301204249151086
123,mid_density,all,240000,0.9929343388629773,0.043775833333333326,0.07928253760657014
123,low_density,all,120000,0.9853401932032356,0.08667416666666668,0.07805644173429654
2024,high_density,header,120000,0.9978033098914401,0.014538333333333334,0.07375916984477479
2024,mid_density,header,240000,0.980088317544332,0.05069833333333334,0.07696238055737561
2024,low_density,header,120000,0.9511510421651534,0.08726416666666667,0.08084023256500775
2024,high_density,section,120000,0.9983013389193485,0.013713333333333333,0.050860939711727206
2024,mid_density,section,240000,0.9842527051194484,0.047203749999999996,0.09395691632658013
2024,low_density,section,120000,0.9688424098626536,0.07584583333333335,0.20681815036878365
2024,high_density,imports,120000,0.9508849707875192,0.1436425,0.06321659324059896
2024,mid_density,imports,240000,0.9356321380131707,0.14152125,0.03901667982836401
2024,low_density,imports,120000,0.9227493396019563,0.1379175,0.018140621643428764
2024,high_density,strings,120000,0.9985666363541491,0.011056666666666666,0.0005523892252003388
2024,mid_density,strings,240000,0.9708442407756991,0.06289291666666667,0.000173572844679258
2024,low_density,strings,120000,0.9508500704038507,0.11206083333333335,0.0004705246890685154
2024,high_density,all,120000,0.9992424650499083,0.009185833333333332,0.07404521350493423
2024,mid_density,all,240000,0.9927888655410781,0.04373166666666666,0.07717866345646306
2024,low_density,all,120000,0.9858795215466484,0.08501750000000001,0.0821382467795839
