model,view,seed,family,dimension,subset_repeat,sampling_mode,subset_indices_hash,auc,mix_at_10,js_divergence,same_family_rate_at_10
logistic_regression,wild_b,13,header,64,3,family_random,e7263bbfb3e9e5c4,0.9469121377777777,0.07000166666666667,0.07879750677251501,0.706257476343107
logistic_regression,wild_b,13,header,64,4,family_random,364d8c42c2afbf91,0.9437406899999999,0.07013861111111111,0.08133868447624616,0.7058308028277559
logistic_regression,wild_b,13,header,64,5,family_random,0c0df928d5ae291e,0.9446066614814815,0.06984916666666666,0.08104801112349101,0.7071247772826963
logistic_regression,wild_b,13,header,64,6,family_random,b24d61d630a6059d,0.9436318174074074,0.07677361111111111,0.08111920570138627,0.7038036545935604
logistic_regression,wild_b,13,header,64,7,family_random,ec19f76f61fd78d7,0.9456628127777779,0.07067916666666667,0.006144395617947759,0.7065904493300895
logistic_regression,wild_b,13,header,64,8,family_random,335ba6cbf4c45bf5,0.9491700581481481,0.0696913888888889,0.08156823527843525,0.7070159233395094
logistic_regression,wild_b,13,header,64,9,family_random,115ac0dad192d809,0.9439554922222223,0.07048444444444445,0.08153403850129962,0.707244133715261
logistic_regression,wild_b,13,section,16,0,family_random,f4aa23632e74c96f,0.6607308208333332,0.26409750000000004,0.1926552773358946,0.412901137119494
logistic_regression,wild_b,13,section,16,1,family_random,12481625e243cc18,0.6183680894444444,0.1274261111111111,0.009415931863180222,0.5694052987244972
logistic_regression,wild_b,13,section,16,2,family_random,3b0f0b60f6719825,0.8057329712037037,0.12788083333333333,0.2592657513598226,0.62040278028572
logistic_regression,wild_b,13,section,16,3,family_random,4a2133ac4fbb889f,0.7329406990740742,0.2558486111111111,0.32725700575129746,0.41339368601508236
logistic_regression,wild_b,13,section,16,4,family_random,b58db94cdb2fbcf1,0.8520771775925926,0.16734138888888891,0.06830210860175058,0.565772015246692
logistic_regression,wild_b,13,section,16,5,family_random,b99a13173155f889,0.7627470552777776,0.14895166666666668,0.005005556847000275,0.5710082497688947
logistic_regression,wild_b,13,section,16,6,family_random,06d8f2ed6392cf5b,0.8236716465740743,0.160705,0.3783881019636608,0.6036783327927929
logistic_regression,wild_b,13,section,16,7,family_random,4483c503c9cd1fd2,0.8330119164814814,0.12978611111111107,0.3037605632155118,0.6203788140269656
logistic_regression,wild_b,13,section,16,8,family_random,d2585d4b98d57786,0.742064865925926,0.19291499999999998,0.43645300108619783,0.5608171734513462
logistic_regression,wild_b,13,section,16,9,family_random,f7f5e0473836ec9c,0.6822550183333335,0.3546125,0.2805804266322311,0.3182612151961495
logistic_regression,wild_b,13,section,32,0,family_random,8b587fd28e568297,0.861865512962963,0.09552833333333334,0.1503051655189832,0.6576106413746096
logistic_regression,wild_b,13,section,32,1,family_random,179bdb1679d42bfe,0.7997111894444444,0.08951388888888888,0.051320763990987166,0.6525551125877467
logistic_regression,wild_b,13,section,32,2,family_random,0d4fdf440aa6f679,0.7712586772222223,0.1669375,0.30649503117767035,0.5999061299997115
logistic_regression,wild_b,13,section,32,3,family_random,3cd596a55c11dedf,0.7541923157407407,0.09593305555555554,0.030730486944856736,0.6499173387981425
logistic_regression,wild_b,13,section,32,4,family_random,73e76a065dc7cdb3,0.7508007016666668,0.18574333333333334,0.22013575149483292,0.49429386624225335
logistic_regression,wild_b,13,section,32,5,family_random,7ccd3d5d7e11b717,0.9058798509259258,0.07881194444444446,0.21319223641612486,0.6806039039137222
logistic_regression,wild_b,13,section,32,6,family_random,125283647cad9ee8,0.8430935235185185,0.09284166666666666,0.10391510936726432,0.6740794072402606
logistic_regression,wild_b,13,section,32,7,family_random,c0493d15d3a1ee88,0.8137637133333334,0.1036325,0.07768628189187736,0.6662615857413798
logistic_regression,wild_b,13,section,32,8,family_random,5189cd97cb715aae,0.868870052222222,0.11731222222222222,0.026550494149238362,0.5981998399143065
logistic_regression,wild_b,13,section,32,9,family_random,f411b3839cbda04b,0.8084241892592593,0.0846761111111111,0.009364588452867957,0.6630137935468394
logistic_regression,wild_b,13,section,64,0,family_random,70199719d845384f,0.8485959755555555,0.08564083333333333,0.03521260119760597,0.6695605175424042
logistic_regression,wild_b,13,section,64,1,family_random,58cc885cb5860ede,0.8860192574074074,0.08284583333333335,0.10649197977379198,0.6839376622555787
logistic_regression,wild_b,13,section,64,2,family_random,94a4208b2255065f,0.8909239907407408,0.07918944444444444,0.11401013827897444,0.6771541663235844
logistic_regression,wild_b,13,section,64,3,family_random,24cf9c6d5e2b7fe0,0.9140894096296296,0.07458194444444445,0.06682450702173369,0.6815461454182999
logistic_regression,wild_b,13,section,64,4,family_random,7eac4003bb1bd0ac,0.8999965970370369,0.08162888888888889,0.05412554270788714,0.6741007169839474
logistic_regression,wild_b,13,section,64,5,family_random,7a9be6c450cd6445,0.8363534346296296,0.07917166666666667,0.07145257977778031,0.6828054568998357
logistic_regression,wild_b,13,section,64,6,family_random,44480ae6af934948,0.8960595890740741,0.08372000000000002,0.23261418040120188,0.6712974189318043
logistic_regression,wild_b,13,section,64,7,family_random,c907fbcb63e71263,0.8184681694444443,0.10647694444444444,0.3283517330901709,0.6591559679465258
logistic_regression,wild_b,13,section,64,8,family_random,f1bcdeb168281d6d,0.8912453674074073,0.08455583333333333,0.3675711369247963,0.6782148523465678
logistic_regression,wild_b,13,section,64,9,family_random,5f5a059ea3df9fe0,0.8897505442592591,0.08933,0.21334709719594913,0.6761867456222065
logistic_regression,wild_b,13,imports,16,0,family_random,8d89a4f6303dca30,0.6343515535185185,0.40212916666666665,0.049289352430499124,0.24793878056422225
logistic_regression,wild_b,13,imports,16,1,family_random,b810e90c81357384,0.6739125663888889,0.3902463888888889,0.09830200495184428,0.3321017485203894
logistic_regression,wild_b,13,imports,16,2,family_random,7303235fd1f584e9,0.7314367587037037,0.3384891666666667,0.05630381499246551,0.35951407550568915
logistic_regression,wild_b,13,imports,16,3,family_random,e8a0c8ce076f40df,0.6665448006481481,0.37876416666666674,0.07145625621028205,0.34789923595281835
logistic_regression,wild_b,13,imports,16,4,family_random,e81ba84085447c1e,0.6910134824074076,0.36869888888888885,0.09537552147352933,0.3623667432183386
logistic_regression,wild_b,13,imports,16,5,family_random,b3f81a40d80d8004,0.6543285073148147,0.39376361111111113,0.05684121539923847,0.22939029566318234
logistic_regression,wild_b,13,imports,16,6,family_random,f5e7818213d1a8e9,0.7881162325925924,0.31385083333333336,0.06470075117231745,0.23687266683914865
logistic_regression,wild_b,13,imports,16,7,family_random,72c6000e471d196b,0.5978930660185184,0.3814691666666667,0.04042947801932425,0.357931777361155
logistic_regression,wild_b,13,imports,16,8,family_random,ffcc560e9ef1ca05,0.7143057298148148,0.36642444444444444,0.11664314145611937,0.35698816351285984
logistic_regression,wild_b,13,imports,16,9,family_random,65b83f398d8aaad1,0.6694531694444444,0.37943694444444453,0.0850711041421894,0.2584692268439169
logistic_regression,wild_b,13,imports,32,0,family_random,f2f78394d7b169f2,0.7238515994444444,0.31701277777777775,0.08145268942636427,0.42866563190717827
logistic_regression,wild_b,13,imports,32,1,family_random,1d9186b654194c52,0.7282806018518521,0.29037083333333336,0.06881299938619008,0.4950065350970574
logistic_regression,wild_b,13,imports,32,2,family_random,bf6199b17d9d5305,0.7433214024074074,0.21416138888888892,0.0017977270467841838,0.5611567232371537
logistic_regression,wild_b,13,imports,32,3,family_random,107dc2404e674f13,0.7645099777777777,0.20916583333333336,0.0017384913173432066,0.5687112682721763
logistic_regression,wild_b,13,imports,32,4,family_random,89847282ea708ce0,0.6949677842592593,0.29592916666666663,0.030425120174483997,0.4592482227686712
logistic_regression,wild_b,13,imports,32,5,family_random,c9bb88f778225536,0.7283776279629629,0.3176475,0.0934346211094159,0.4376285341373285
logistic_regression,wild_b,13,imports,32,6,family_random,449c65f532698e91,0.7580475107407406,0.2781208333333333,0.06578438564958664,0.4583017323831611
logistic_regression,wild_b,13,imports,32,7,family_random,95634c18d12433c7,0.7407116037037037,0.27683555555555556,0.07118387082314155,0.4877023131339586
logistic_regression,wild_b,13,imports,32,8,family_random,9a4e400176c9c5b4,0.7339314537037037,0.3162175,0.08952156028267176,0.43664068401700135
logistic_regression,wild_b,13,imports,32,9,family_random,cc8933dbe1547fd9,0.7374093470370369,0.2904805555555556,0.06838643721596628,0.4668465114247215
logistic_regression,wild_b,13,imports,64,0,family_random,63f388616ecc8be5,0.78811017,0.23881333333333332,0.06431387458229862,0.5304801187964298
logistic_regression,wild_b,13,imports,64,1,family_random,4f4ee04608d4085d,0.7843027733333333,0.2547322222222223,0.07298625897987446,0.524868801847686
logistic_regression,wild_b,13,imports,64,2,family_random,a6569e02c8fb0c16,0.7845514514814814,0.22349611111111112,0.042737192587955934,0.5348104288952676
logistic_regression,wild_b,13,imports,64,3,family_random,3af41bd4701aaa65,0.7819265342592593,0.24970888888888887,0.08889410193265986,0.5296091183989379
logistic_regression,wild_b,13,imports,64,4,family_random,4f1e13c79845301b,0.770291227962963,0.2627022222222222,0.08733299208482097,0.4925079069800035
logistic_regression,wild_b,13,imports,64,5,family_random,7472ba5f2ef68777,0.7701761055555556,0.2535716666666667,0.09541846558132928,0.5148644438677187
logistic_regression,wild_b,13,imports,64,6,family_random,e56f4133f0642964,0.7593817622222224,0.25092861111111114,0.07428997590043553,0.5252427561850371
logistic_regression,wild_b,13,imports,64,7,family_random,21271bc9f047b685,0.7905490466666668,0.2313875,0.07223825151977238,0.5396478316722721
logistic_regression,wild_b,13,imports,64,8,family_random,51c9ea30d055763e,0.7708277235185186,0.2559966666666666,0.059702614307823476,0.5093389948628761
logistic_regression,wild_b,13,imports,64,9,family_random,18180a4b687c7a5a,0.7990107190740741,0.22666944444444445,0.07379800577093452,0.5471060340984835
logistic_regression,wild_b,13,strings,16,0,family_random,e9b91cdf1cb34a01,0.7852779309259259,0.13218222222222223,0.02106116643187529,0.6071927246200047
logistic_regression,wild_b,13,strings,16,1,family_random,abe4f0070df7bb97,0.8100258753703704,0.138315,0.0026651443451812247,0.5876084345976951
logistic_regression,wild_b,13,strings,16,2,family_random,d3c5c34565d2e994,0.7940080861111111,0.14313194444444444,0.020860646678476855,0.5804265222842128
logistic_regression,wild_b,13,strings,16,3,family_random,20ab5afeead4b301,0.8310806609259259,0.13010249999999998,0.012823451249372161,0.6171790218076497
logistic_regression,wild_b,13,strings,16,4,family_random,1a890b5783c46e27,0.7680122605555556,0.13140305555555556,1.9630711783271226e-05,0.5965851651132743
logistic_regression,wild_b,13,strings,16,5,family_random,d9300a4754e57801,0.8250017831481481,0.13606916666666666,0.03800684906933167,0.6086901393852352
logistic_regression,wild_b,13,strings,16,6,family_random,02ab40fc1d513432,0.7373632049999999,0.14069055555555554,0.00021660805213000924,0.5940863185401989
logistic_regression,wild_b,13,strings,16,7,family_random,1718c9aa79adc450,0.8087738350000001,0.13390555555555556,1.9175905381332963e-05,0.5838675545828346
logistic_regression,wild_b,13,strings,16,8,family_random,ca31bc316e9cd0c1,0.8078205962962963,0.12526277777777778,0.033725018753151086,0.6092127838983656
logistic_regression,wild_b,13,strings,16,9,family_random,585c20c3b5a58999,0.7735435016666669,0.14133305555555556,0.06145157895801434,0.5804713154601042
logistic_regression,wild_b,13,strings,32,0,family_random,d26b0445f59c7ffa,0.8466139570370371,0.10885249999999998,0.00579266726363471,0.635187255295849
logistic_regression,wild_b,13,strings,32,1,family_random,08910cae67d955fe,0.8643819562962965,0.10775388888888889,0.013084222004551482,0.6243678500634449
logistic_regression,wild_b,13,strings,32,2,family_random,dc6b6890280c52a3,0.7843190701851852,0.12119944444444446,0.00928939801804855,0.613807944935228
logistic_regression,wild_b,13,strings,32,3,family_random,973e96bf0ab1799f,0.8515581177777779,0.11594805555555555,0.01609520938740405,0.6244292890512292
logistic_regression,wild_b,13,strings,32,4,family_random,85e1f34971536469,0.8131030875925925,0.11433527777777779,0.03172899340631446,0.6248635633670481
logistic_regression,wild_b,13,strings,32,5,family_random,f228874e97bfd4d4,0.8472340549999999,0.11722222222222223,0.007736992695408253,0.6251745098185605
logistic_regression,wild_b,13,strings,32,6,family_random,3a2b48d2beef493f,0.8512843401851854,0.1020213888888889,0.0002832798900446257,0.6281566210800323
logistic_regression,wild_b,13,strings,32,7,family_random,3b790af60bbd2810,0.8617717377777779,0.10164166666666667,0.0008401454121081509,0.6380264944142231
logistic_regression,wild_b,13,strings,32,8,family_random,cce97de09c9c7ca0,0.8285031498148148,0.11381416666666667,0.013473416221713533,0.6287646012551622
logistic_regression,wild_b,13,strings,32,9,family_random,5accb2e2a98210a9,0.8582046144444444,0.10664611111111111,0.0007636665008387778,0.6257722523307031
logistic_regression,wild_b,13,strings,64,0,family_random,586b7e50d6be16c6,0.885748133888889,0.0919625,0.000305098985564102,0.6461601710310879
logistic_regression,wild_b,13,strings,64,1,family_random,120c0bd3078a7e10,0.8794708424074075,0.09659694444444443,0.0018789739984702916,0.642197843890779
logistic_regression,wild_b,13,strings,64,2,family_random,0b2c7e1ee8dc1ea0,0.8964515572222224,0.09458000000000001,0.0002831548658695012,0.6436476470602949
logistic_regression,wild_b,13,strings,64,3,family_random,24386a5ed4efa185,0.8616548314814815,0.10242416666666669,0.0001367859215269186,0.635303002858573
logistic_regression,wild_b,13,strings,64,4,family_random,e7f0096f19a0c1ba,0.8747763496296295,0.09350194444444443,0.00028774651436076564,0.6450388611631771
logistic_regression,wild_b,13,strings,64,5,family_random,7d1231bcf6dfa283,0.8725967696296295,0.09867305555555556,9.727042361847977e-05,0.6390746113515274
logistic_regression,wild_b,13,strings,64,6,family_random,0bde871584e28882,0.8747437198148148,0.09912888888888888,0.001101056179647625,0.638852408723498
logistic_regression,wild_b,13,strings,64,7,family_random,a0c15241fc4f611c,0.8774453559259259,0.09983750000000001,0.018744752621454232,0.630934639779341
logistic_regression,wild_b,13,strings,64,8,family_random,f0be8a000b22f697,0.868934808888889,0.09728388888888888,0.0020140814521805617,0.6372263689222489
logistic_regression,wild_b,13,strings,64,9,family_random,a02ab5db075c9edd,0.8745355579629629,0.09811500000000001,0.015496675725552383,0.6433061787110402
logistic_regression,wild_b,17,header,16,0,family_random,d0e643904b728f35,0.8339931548148147,0.11327333333333334,0.0013873904596663697,0.6636268183349645
logistic_regression,wild_b,17,header,16,1,family_random,9535382ccd769677,0.8436309651851852,0.14756055555555556,0.35431788915937706,0.6237870541414343
logistic_regression,wild_b,17,header,16,2,family_random,45b46f533d3f7f4d,0.8894060203703703,0.10606944444444444,0.07713340352587074,0.6658348329367957
logistic_regression,wild_b,17,header,16,3,family_random,127ad26a3e04e7ac,0.8991038949537037,0.17771722222222222,0.2598205788350522,0.4442577117949748
logistic_regression,wild_b,17,header,16,4,family_random,221d53cdb50d6f70,0.8377619649074074,0.12734166666666666,0.025061270496234533,0.6492743213125377
logistic_regression,wild_b,17,header,16,5,family_random,55a5d1037fcd0164,0.8551112478703704,0.23473472222222222,0.0009248560176319427,0.40504128468568085
logistic_regression,wild_b,17,header,16,6,family_random,941a90b9cbb8688c,0.9075894668518517,0.11239027777777778,0.1341208868383038,0.6473800260114791
logistic_regression,wild_b,17,header,16,7,family_random,9884297ae507178d,0.8398192627777777,0.1108963888888889,0.23867241822378749,0.6712899601945373
logistic_regression,wild_b,17,header,16,8,family_random,89513dbdfa1a89e5,0.9161679327777779,0.09471916666666667,0.07676691642663179,0.6818006718699524
logistic_regression,wild_b,17,header,16,9,family_random,c86924e0dd3afe8e,0.8663426157407409,0.1101138888888889,0.16969742686058117,0.6852487761212821
logistic_regression,wild_b,17,header,32,0,family_random,99a91dd17e4a7fa8,0.9300943240740741,0.08987638888888888,0.0002602064388885635,0.6835215211064884
logistic_regression,wild_b,17,header,32,1,family_random,6ab5febb6e1042ee,0.9192120835185186,0.08331583333333333,0.0011256066553773044,0.6988827841220848
logistic_regression,wild_b,17,header,32,2,family_random,a26f8b73d214efcc,0.9358140218518519,0.07961722222222223,0.1535853055897848,0.695067732874373
logistic_regression,wild_b,17,header,32,3,family_random,607e0edbfe816685,0.9305382742592593,0.08358222222222222,0.16746532088003385,0.6958448293773126
logistic_regression,wild_b,17,header,32,4,family_random,f462e33138ab805d,0.9249457327777778,0.0947236111111111,0.07672062853386154,0.6848723148155287
logistic_regression,wild_b,17,header,32,5,family_random,37b300075242c92f,0.923306671851852,0.09153499999999999,0.0778643724647119,0.6743142430357411
logistic_regression,wild_b,17,header,32,6,family_random,346aa2b94e34ed9f,0.8841148833333333,0.09484583333333334,0.0037767453427865424,0.6987678961641309
logistic_regression,wild_b,17,header,32,7,family_random,57f3b1c336b5d494,0.9005172955555557,0.08097666666666667,0.16256634403457804,0.7012608584367523
logistic_regression,wild_b,17,header,32,8,family_random,855ada07b23b025f,0.8897298220370371,0.0906763888888889,0.1518760136175227,0.6909184138750182
logistic_regression,wild_b,17,header,32,9,family_random,d4f86b35fb7c85ea,0.915736729074074,0.08826666666666666,0.05439556512245156,0.6801753462599801
logistic_regression,wild_b,17,header,64,0,family_random,3a136e300e2867da,0.9479777625925926,0.07172666666666667,0.08072479834060108,0.7063201320650939
logistic_regression,wild_b,17,header,64,1,family_random,5faf00d63e90b3a6,0.949362359074074,0.07163638888888889,0.0030448365709121483,0.7037817137956209
logistic_regression,wild_b,17,header,64,2,family_random,9d08c8b5dec56b47,0.9487261931481482,0.069535,0.0815502925315542,0.7078081935507603
logistic_regression,wild_b,17,header,64,3,family_random,48b4e7cfe5ce4f2c,0.9388667605555555,0.07671916666666667,0.08097957290913203,0.705242288046385
logistic_regression,wild_b,17,header,64,4,family_random,98973f95cb5d5691,0.949165572962963,0.06981083333333332,0.08148996743821457,0.7064406207079044
logistic_regression,wild_b,17,header,64,5,family_random,f3cbbfec54c84579,0.9482085940740741,0.06961833333333334,0.006177839838185123,0.7067869258607131
logistic_regression,wild_b,17,header,64,6,family_random,6c4e4bc3dae781a2,0.9442873398148149,0.07061083333333333,0.21952062066820346,0.7064864214677331
logistic_regression,wild_b,17,header,64,7,family_random,d6a31869fc9fa0e9,0.9469304955555554,0.06980472222222221,0.08092704105640587,0.7076591374923947
logistic_regression,wild_b,17,header,64,8,family_random,283133f3dd4cfeed,0.9449083961111112,0.06995527777777778,0.21538048164134152,0.7041241207762207
logistic_regression,wild_b,17,header,64,9,family_random,43b5c8b3213204bb,0.943200529074074,0.07181388888888889,0.08151529053012262,0.7055893167352725
logistic_regression,wild_b,17,section,16,0,family_random,8114c1d290fb7d6b,0.7041348169444445,0.22870555555555558,0.18456829012702378,0.4607318962277161
logistic_regression,wild_b,17,section,16,1,family_random,7e7ce0ab71c5317a,0.7959929614814815,0.13445888888888888,0.02615106870519975,0.5932241266458319
logistic_regression,wild_b,17,section,16,2,family_random,38e697a636f8a478,0.7202281616666667,0.14600055555555558,0.1728513311653286,0.6203818308072062
logistic_regression,wild_b,17,section,16,3,family_random,b43b14d893823215,0.6955724550000001,0.11006305555555557,0.10234328142790182,0.6552997933874736
logistic_regression,wild_b,17,section,16,4,family_random,06010882e49a3e01,0.6055332201851852,0.17314166666666667,0.05007533712186225,0.6278017860677385
logistic_regression,wild_b,17,section,16,5,family_random,1692ae93d1fccf4c,0.6196943667592593,0.2231997222222222,0.38856967886373434,0.5459907824870626
logistic_regression,wild_b,17,section,16,6,family_random,013384c9ec465acc,0.7573208916666666,0.08767166666666666,0.025140645595905897,0.6511234052125351
logistic_regression,wild_b,17,section,16,7,family_random,3d42f71ad011f738,0.7518750841666667,0.25677249999999996,0.330248491035734,0.4502766142559856
logistic_regression,wild_b,17,section,16,8,family_random,60861fd9e3568ab8,0.7379609468518519,0.2597755555555556,0.2840914263346363,0.46475702180495854
logistic_regression,wild_b,17,section,16,9,family_random,7a449d9021d708dd,0.8676040296296295,0.11273333333333331,0.02003031563220415,0.6202611034250546
logistic_regression,wild_b,17,section,32,0,family_random,7b4b2c449ce37ed2,0.8331569435185185,0.10946499999999999,0.10776141337276914,0.6543374612098849
logistic_regression,wild_b,17,section,32,1,family_random,4886c7acb9caab98,0.8313956646296297,0.09022388888888888,0.041506878900888756,0.6520937699657271
logistic_regression,wild_b,17,section,32,2,family_random,965d0bf561210606,0.8837233414814816,0.09598000000000001,0.26557299777282023,0.6560933785876161
logistic_regression,wild_b,17,section,32,3,family_random,b60228e1057f0174,0.7965882594444443,0.10405305555555554,0.12030880098517142,0.6627813092782392
logistic_regression,wild_b,17,section,32,4,family_random,93406edf1de1848e,0.7882584540740742,0.08460388888888888,0.010258992544381835,0.6605232699726435
logistic_regression,wild_b,17,section,32,5,family_random,4779909a561f56b0,0.751904955,0.14874305555555553,0.3330169918154975,0.6128185508972444
logistic_regression,wild_b,17,section,32,6,family_random,739e15c531af493a,0.8073957496296297,0.12995861111111112,0.13434881562683645,0.6145629549854323
logistic_regression,wild_b,17,section,32,7,family_random,5a366a91d1a53f22,0.6906188848148149,0.24852944444444444,0.13963603722462328,0.47984562679570414
logistic_regression,wild_b,17,section,32,8,family_random,ef984d0231284b49,0.7508100361111113,0.15121555555555558,0.43724819013440347,0.609868649627418
logistic_regression,wild_b,17,section,32,9,family_random,9f4104e0793102fb,0.8040880844444445,0.1267386111111111,0.2684404351563563,0.6348899674405404
logistic_regression,wild_b,17,section,64,0,family_random,0068d95d024e694e,0.8463854927777779,0.07813166666666665,0.054238523623777464,0.6816599202471197
logistic_regression,wild_b,17,section,64,1,family_random,6b8c89235e8a39ab,0.8807115757407408,0.09239833333333335,0.28729422220156725,0.6754601594271475
logistic_regression,wild_b,17,section,64,2,family_random,58a2458a45eef765,0.836704437037037,0.07670555555555555,0.061320268240855645,0.6813440981090909
logistic_regression,wild_b,17,section,64,3,family_random,70560953605ddd3f,0.9010393805555554,0.07622333333333332,0.13328073635359047,0.6853725711137759
logistic_regression,wild_b,17,section,64,4,family_random,8e81df038e1666c8,0.8763368074074073,0.08641833333333333,0.11516061781396826,0.6794851069052549
logistic_regression,wild_b,17,section,64,5,family_random,c2508164b5491ee3,0.8951357479629629,0.08624249999999999,0.1538353249270755,0.6747248303069563
logistic_regression,wild_b,17,section,64,6,family_random,85505c2284fe5664,0.9165989896296295,0.07292972222222223,0.06994729720416433,0.6822501934875578
logistic_regression,wild_b,17,section,64,7,family_random,12b0471579e9f31f,0.8936558548148148,0.08391111111111112,0.09043953861818572,0.6828441461684204
logistic_regression,wild_b,17,section,64,8,family_random,0399c84e4e567e0b,0.8492837918518519,0.07985444444444444,0.0517891065773298,0.6765358555826008
logistic_regression,wild_b,17,section,64,9,family_random,09abb10cccaee2bc,0.8408321335185186,0.08147472222222223,0.25824118894790193,0.6671474716782954
logistic_regression,wild_b,17,imports,16,0,family_random,52bca8134ed9c1ac,0.675068155,0.34415944444444446,0.045813840491984566,0.3953541928464462
logistic_regression,wild_b,17,imports,16,1,family_random,4f390346ccc46e9d,0.7243424176851851,0.32936,0.07952107245264577,0.42505694496851865
logistic_regression,wild_b,17,imports,16,2,family_random,7b5967f83445f155,0.6936375887037037,0.3663652777777778,0.0727289328055376,0.306102024721254
logistic_regression,wild_b,17,imports,16,3,family_random,0a027199a560f197,0.680971895,0.3869502777777778,0.06994033370906844,0.26877236517343217
logistic_regression,wild_b,17,imports,16,4,family_random,e3d1b299acb2e507,0.7331866420370371,0.339265,0.0671587422420681,0.383035503443278
logistic_regression,wild_b,17,imports,16,5,family_random,2bc050a1801d2b0e,0.6582704680555556,0.39388833333333334,0.05643945115366331,0.24225180515264869
logistic_regression,wild_b,17,imports,16,6,family_random,eea92440f0826fcd,0.7489247062962963,0.3552622222222222,0.07366600247669164,0.20085196239188174
logistic_regression,wild_b,17,imports,16,7,family_random,8a7af34a9fd4589a,0.6414250993518518,0.4094572222222222,0.04657935409826707,0.25722733967260863
logistic_regression,wild_b,17,imports,16,8,family_random,bfcdf25a8b8c8690,0.5999725910185185,0.4172666666666667,0.04238228155891007,0.20948959667695433
logistic_regression,wild_b,17,imports,16,9,family_random,af890ff531853d1e,0.6633523414814814,0.3460286111111111,0.045036668660148216,0.4087292846031734
logistic_regression,wild_b,17,imports,32,0,family_random,aabf5bb780d9ac63,0.7545977112962962,0.2865405555555555,0.08615233351268087,0.4781178155176063
logistic_regression,wild_b,17,imports,32,1,family_random,8a35be463c84f29d,0.6874417381481481,0.34724222222222223,0.07026453707085872,0.355035865438021
logistic_regression,wild_b,17,imports,32,2,family_random,4712bdf1b3374dbc,0.724127371111111,0.2987705555555556,0.0629079185494574,0.46185986221018277
logistic_regression,wild_b,17,imports,32,3,family_random,003c326087fb5d59,0.7840477322222222,0.2017119444444444,0.0015809253671094706,0.5761507616525996
logistic_regression,wild_b,17,imports,32,4,family_random,40d46b9b966e0ada,0.7385212872222221,0.2859975,0.05516485484123309,0.48003520301161645
logistic_regression,wild_b,17,imports,32,5,family_random,9c471931a9690ff9,0.7421528318518519,0.28021361111111115,0.0747865093511281,0.4652643191375563
