seed,feature_group,density_bin,perturbation_type,strength,trial_id,n_samples,n_masked_features,baseline_auc,perturbed_auc,delta_auc,auc_drop,flip_rate,benign_to_malware_rate_overall,malware_to_benign_rate_overall,benign_to_malware_rate_cond,malware_to_benign_rate_cond,mean_abs_probability_shift,mean_signed_probability_shift,mean_margin_shift
13,header,high_density,important,0.01,0,120045,1,0.9995883024408476,0.9995720464088528,1.625603199484349e-05,1.625603199484349e-05,0.0020325711191636468,0.0007997001124578283,0.0006747469698862926,0.0032763386915122352,0.0008926209997355197,0.0011701644453617588,-0.0006174711390128634,-0.000584504246418991
13,header,mid_density,important,0.01,0,239827,1,0.9709191775087597,0.9708132656908444,0.00010591181791530513,0.00010591181791530513,0.0031355935737010427,0.0005295483827925964,0.0010882844717233673,0.0007940974176202088,0.003266705883825425,0.0024995791984457863,-0.0013121431376312987,-0.0009901115209401212
13,header,low_density,important,0.01,0,120128,1,0.9513178079368242,0.9510816513885981,0.00023615654822606302,0.00023615654822606302,0.004744938732019179,0.0005660628662759723,0.0022809003729355355,0.001339400027575883,0.0039504606467797975,0.0052181367841315895,-0.0031741734563289522,-0.002171241222303843
13,header,high_density,random,0.01,1,120045,1,0.9995883024408476,0.9995862472598828,2.055180964855019e-06,2.055180964855019e-06,0.0,0.0,0.0,0.0,0.0,0.0004713634161493423,-0.00047122507190365537,-0.00044185016276657033
13,header,mid_density,random,0.01,1,239827,1,0.9709191775087597,0.9705536988263999,0.00036547868235980996,0.00036547868235980996,0.0017220746621523014,0.00010841147994179138,0.0010841147994179138,0.00016257112486712936,0.00325418976932801,0.0024980017289260217,-0.001957093313528601,-0.0010759829561128214
13,header,low_density,random,0.01,1,120128,1,0.9513178079368242,0.9506744017179279,0.0006434062188962475,0.0006434062188962475,0.004603423015450187,0.0010405567394778902,0.0020644645711241343,0.002462132403632138,0.0035755994175233207,0.005170763991233427,-0.003367789667671471,-0.0020223824138209815
13,header,high_density,random,0.01,2,120045,1,0.9995883024408476,0.9995919757782948,-3.6733374472186497e-06,-3.6733374472186497e-06,0.000183264609104919,0.0,0.0,0.0,0.0,0.0009441515857677081,-0.00033319504466123445,-0.0003075235504566103
13,header,mid_density,random,0.01,2,239827,1,0.9709191775087597,0.9706954086647986,0.00022376884396102525,0.00022376884396102525,0.003890304260988129,0.0009715336471706688,0.001013230370225204,0.0014568873882323517,0.0030414158228719477,0.00409445850243371,-0.002185078170893818,0.0001692061835346063
13,header,low_density,random,0.01,2,120128,1,0.9513178079368242,0.9504173525249058,0.0009004554119184105,0.0009004554119184105,0.0056523042088439,0.0005827117741076186,0.003204914757591902,0.0013787941460339972,0.00555082974091322,0.006430181383135857,-0.00446881617736873,-0.0011476171873814798
13,header,high_density,random,0.01,3,120045,1,0.9995883024408476,0.9995950016651008,-6.699224253225999e-06,-6.699224253225999e-06,0.005023116331375734,0.0018243158815444208,0.0,0.007474147640012287,0.0,0.007387573955623064,0.006369843115333183,-0.004428045716657983
13,header,mid_density,random,0.01,3,239827,1,0.9709191775087597,0.9703332927344169,0.0005858847743427376,0.0005858847743427376,0.012379757074891484,0.0046742026544133895,0.00013759918607996597,0.007009316576002001,0.00041303177841470895,0.007786882235413059,0.006008100874294693,-0.0014833921585866196
