feature_group,operator,selection_type,selection_mode,selection_value,selection_label,n_weeks,n_selected_features_mean,n_candidate_features,auc_across_weeks_mean,auc_across_weeks_std,auc_across_weeks_min,auc_across_weeks_max,delta_auc_across_weeks_mean,delta_auc_across_weeks_std,delta_auc_across_weeks_min,delta_auc_across_weeks_max,flip_rate_across_weeks_mean,flip_rate_across_weeks_std,flip_rate_across_weeks_min,flip_rate_across_weeks_max,malware_to_benign_rate_across_weeks_mean,malware_to_benign_rate_across_weeks_std,malware_to_benign_rate_across_weeks_min,malware_to_benign_rate_across_weeks_max,mean_abs_probability_shift_across_weeks_mean,mean_abs_probability_shift_across_weeks_std,mean_abs_probability_shift_across_weeks_min,mean_abs_probability_shift_across_weeks_max,mean_signed_probability_shift_across_weeks_mean,mean_signed_probability_shift_across_weeks_std,mean_signed_probability_shift_across_weeks_min,mean_signed_probability_shift_across_weeks_max,mean_margin_shift_across_weeks_mean,mean_margin_shift_across_weeks_std,mean_margin_shift_across_weeks_min,mean_margin_shift_across_weeks_max,boundary_low_10_flip_rate_across_weeks_mean,boundary_low_10_flip_rate_across_weeks_std,boundary_low_10_flip_rate_across_weeks_min,boundary_low_10_flip_rate_across_weeks_max,boundary_low_10_malware_to_benign_rate_across_weeks_mean,boundary_low_10_malware_to_benign_rate_across_weeks_std,boundary_low_10_malware_to_benign_rate_across_weeks_min,boundary_low_10_malware_to_benign_rate_across_weeks_max
header,header_benign_substitution,random,budget,3.0,Top-3,12,3.0,7,0.975935009490625,0.005949802324770222,0.9658304343875002,0.9856436767250001,-0.005433074592708326,0.0016101753860563394,-0.008447880612500012,-0.0025706357750000107,0.04959416666666668,0.009234809335997265,0.030634,0.064475,0.03983595833333333,0.008047385932862333,0.023259500000000002,0.05188350000000001,0.05254413785607157,0.00906659791218335,0.03285224924013998,0.06382822147978169,-0.03587401805701119,0.007380468842752103,-0.04810314711506703,-0.020954458221225804,-0.02125384520557067,0.005079592665026601,-0.03089132753454897,-0.013530927405347065,0.22082291666666665,0.02205310517235737,0.17895500000000003,0.24819999999999998,0.1404625,0.017153448450676054,0.11235999999999997,0.17397000000000007
header,header_bounded_jitter,random,budget,3.0,Top-3,12,3.0,7,0.97956799061875,0.0047177882339662835,0.9716024912375001,0.9868138425250002,-0.0018000934645833286,0.0004372158803702711,-0.0026758237624999928,-0.001187827674999965,0.02075625,0.004001774364266431,0.016333,0.029380000000000003,0.015052208333333332,0.00310359585439705,0.0115025,0.021658499999999997,0.021708018972030046,0.003326667846378125,0.017320700310674963,0.02754291328333247,-0.011980443323636665,0.0022291126568037127,-0.015649296139737864,-0.00912995103713523,-0.006966435892136795,0.0014964453108792975,-0.00943096528679908,-0.005055388071496205,0.11162583333333333,0.01720040041119844,0.09654499999999999,0.15444,0.06474541666666665,0.010818421877044827,0.053680000000000005,0.09191499999999998
header,header_benign_substitution,baseline,baseline,0.0,Baseline,12,0.0,7,0.9813680840833333,0.004406871007451292,0.9742783150000001,0.9882143125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
header,header_bounded_jitter,baseline,baseline,0.0,Baseline,12,0.0,7,0.9813680840833333,0.004406871007451292,0.9742783150000001,0.9882143125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
imports,imports_benign_mass_injection,important,ratio,0.01,1%,12,13.0,1282,0.9468757223333334,0.006013415808037936,0.93739315175,0.959338464,0.018193640583333334,0.008653642891938373,0.004059053499999954,0.033418786500000006,0.1541816666666667,0.024592764462111383,0.11545000000000001,0.20404,0.051734999999999996,0.011612739053872403,0.027690000000000003,0.07281,0.10166269214105933,0.01162548344119089,0.07382871469567456,0.11707663207590598,-0.03237187294322759,0.01290571623056217,-0.04987288101018893,-0.01209815866356456,-0.05419811375809288,0.007782826640809247,-0.06603452586932682,-0.03734657415910621,0.3325916666666666,0.05655185611945514,0.25129999999999997,0.43200000000000005,0.13813333333333333,0.016253734613586156,0.0992,0.1593
imports,imports_benign_mass_injection,random,ratio,0.01,1%,12,13.0,1282,0.9294435519333333,0.009163884872918691,0.914870091575,0.9444584800874999,0.0007614701833333432,0.0019952350200309697,-0.0025863823500000415,0.0053259353250000386,0.009506125,0.004477524846967165,0.0019194999999999998,0.01774,0.002530708333333333,0.0008511556472020198,0.001328,0.004397000000000001,0.00730131704887552,0.0016684636592019255,0.0036249451232925447,0.00949505838273634,-0.0005400940542035028,0.0017992600071946932,-0.004747539804833327,0.002434872508522857,-0.0018123926387879458,0.000666817379178223,-0.0031269996052129307,-0.0008733574074475634,0.034246250000000006,0.00794555880272118,0.015224999999999999,0.04498000000000001,0.017548333333333332,0.004763002087852669,0.009399999999999999,0.025794999999999995
imports,imports_benign_mass_injection,important,ratio,0.05,5%,12,65.0,1282,0.8713331467916666,0.014434525951394389,0.8539010865,0.8964387890000001,-0.05734893495833334,0.009252047681249133,-0.07372005650000002,-0.03977027999999998,0.2227325,0.0349047671350204,0.14367999999999997,0.26917,0.19553583333333333,0.034636477750663724,0.12038,0.24291000000000001,0.1764493874994483,0.02302783302657302,0.12684140259234505,0.20995570928193513,-0.14838028829804042,0.022564073624571385,-0.18642604019058412,-0.10402538373545374,-0.08255165168553354,0.01200268106317702,-0.10825742758448036,-0.06382346598180658,0.3817999999999999,0.02014472635703944,0.3426,0.4062,0.31753333333333333,0.0376937071081574,0.242,0.3621
imports,imports_benign_mass_injection,random,ratio,0.05,5%,12,65.0,1282,0.9300944535229166,0.009140825411987708,0.9114631435249998,0.9423884366624999,0.0014123717729166774,0.0022228164512059713,-0.0015566481749999773,0.004780885749999988,0.035099083333333336,0.00670766877608922,0.0258215,0.04886900000000002,0.011761291666666666,0.002090382585181611,0.0080515,0.014882499999999998,0.026943991824504843,0.0033285813720988306,0.02047095231998859,0.0327279097039644,-0.006327074070767411,0.0034713250769884472,-0.011831072732806418,-0.0014838221248213344,-0.009608533240368158,0.0018011841542764937,-0.01225020692455201,-0.006527187668214121,0.12940583333333333,0.008870020629751788,0.11588500000000002,0.14545,0.07217208333333335,0.011695862063555735,0.053275,0.09117499999999999
imports,imports_benign_mass_injection,important,ratio,0.1,10%,12,129.0,1282,0.8798215086458333,0.013193375568141688,0.8636979085000001,0.902201206,-0.04886057310416666,0.007754824966182609,-0.06054129975000004,-0.03400786300000005,0.21965833333333332,0.034436971613207926,0.14284000000000002,0.26559,0.19393166666666664,0.03431315098552675,0.12047000000000001,0.24108999999999997,0.1841775105676363,0.020196013961769513,0.14228012008152652,0.21733616554931254,-0.1519555115260004,0.02064058097122365,-0.1908146017809941,-0.11572239360043798,-0.10437410741809261,0.012006493470301041,-0.13309453434754254,-0.08844073282398926,0.385325,0.02150825907258263,0.34950000000000003,0.41339999999999993,0.33464999999999995,0.04089907293162848,0.25810000000000005,0.37909999999999994
imports,imports_benign_mass_injection,random,ratio,0.1,10%,12,129.0,1282,0.9297879386729165,0.008873328529999466,0.9162363368875001,0.94532675935,0.0011058569229166766,0.002898884254701114,-0.003001409149999941,0.00669218063750005,0.05953633333333333,0.011009981996150378,0.042507,0.08542399999999999,0.023680166666666665,0.004903683799507831,0.012199499999999997,0.0305405,0.045779717126798465,0.006797433351268815,0.031270143438276936,0.05622274854030694,-0.015425977931592089,0.0056190868129068665,-0.024066970450147142,-0.005026384908305012,-0.018552107382797344,0.004167266987111238,-0.024411185278761113,-0.009530901078587135,0.19837458333333333,0.013460837712034207,0.170165,0.21852500000000002,0.11628791666666666,0.0195695998786312,0.077065,0.137745
imports,imports_benign_mass_injection,baseline,baseline,0.0,Baseline,12,0.0,1282,0.9286820817499999,0.01002284300703463,0.90954415625,0.9424165345000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
