feature_group,operator,test_week,selection_type,selection_mode,selection_value,n_trials,n_selected_features,n_candidate_features,auc_mean,auc_std,auc_min,auc_max,delta_auc_mean,delta_auc_std,delta_auc_min,delta_auc_max,flip_rate_mean,flip_rate_std,flip_rate_min,flip_rate_max,malware_to_benign_rate_mean,malware_to_benign_rate_std,malware_to_benign_rate_min,malware_to_benign_rate_max,mean_abs_probability_shift_mean,mean_abs_probability_shift_std,mean_abs_probability_shift_min,mean_abs_probability_shift_max,mean_signed_probability_shift_mean,mean_signed_probability_shift_std,mean_signed_probability_shift_min,mean_signed_probability_shift_max,mean_margin_shift_mean,mean_margin_shift_std,mean_margin_shift_min,mean_margin_shift_max,boundary_low_10_flip_rate_mean,boundary_low_10_flip_rate_std,boundary_low_10_flip_rate_min,boundary_low_10_flip_rate_max,boundary_low_10_malware_to_benign_rate_mean,boundary_low_10_malware_to_benign_rate_std,boundary_low_10_malware_to_benign_rate_min,boundary_low_10_malware_to_benign_rate_max,boundary_low_20_flip_rate_mean,boundary_low_20_flip_rate_std,boundary_low_20_flip_rate_min,boundary_low_20_flip_rate_max,boundary_low_20_malware_to_benign_rate_mean,boundary_low_20_malware_to_benign_rate_std,boundary_low_20_malware_to_benign_rate_min,boundary_low_20_malware_to_benign_rate_max
header,header_benign_substitution,2024-09-22_2024-09-28,baseline,baseline,0.0,5,0,7,0.9873346,0.0002818196856446749,0.9868613337500001,0.98768099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
header,header_benign_substitution,2024-09-22_2024-09-28,important,budget,1.0,5,1,7,0.97963995925,0.0012765710364168778,0.97794744625,0.9813440087499999,-0.00769464074999997,0.0010090250110002714,-0.008913887500000106,-0.00633698125000004,0.07378,0.0034075797862999475,0.07005,0.07975,0.06113,0.005208320266650274,0.05455,0.06985,0.07384563447198558,0.0027712669600058596,0.06992167866183194,0.07756618676904833,-0.052049320384267884,0.005342777922961738,-0.06083149723258777,-0.045809550379897666,-0.024331464263425744,0.004121083688687437,-0.030349079578061548,-0.020729222305247284,0.3025,0.013217412757419654,0.2805,0.314,0.1868,0.019205728312146876,0.17,0.22,0.22315000000000002,0.004328972164382676,0.219,0.23025,0.16019999999999998,0.013357956430532333,0.142,0.18075
header,header_benign_substitution,2024-09-22_2024-09-28,important,budget,2.0,5,2,7,0.9761201847500001,0.0022146104897009227,0.97263981125,0.9786717812500001,-0.011214415249999953,0.0020651595767045565,-0.01455902624999994,-0.009009208749999886,0.10258,0.014435116902886517,0.08905,0.1288,0.08999000000000001,0.016752026743054108,0.072,0.1198,0.11766368701561877,0.01296140124856157,0.10611784979722827,0.14270391615952085,-0.096309190214061,0.016623245367330397,-0.1272116707405135,-0.0773345696603892,-0.06161134214792143,0.012195160888599822,-0.08152523065051034,-0.05020706830458767,0.3639,0.022891919971902753,0.332,0.39,0.2609,0.040811027921384184,0.1925,0.316,0.32165,0.037324455789736574,0.27475,0.3825,0.25989999999999996,0.049829860525592476,0.192,0.33825
header,header_benign_substitution,2024-09-22_2024-09-28,important,budget,3.0,5,3,7,0.97605125775,0.0022385783618428324,0.97253731125,0.97862452625,-0.011283342249999962,0.002086137214493773,-0.014661526249999945,-0.009056463750000021,0.10268999999999999,0.014555390753944051,0.08905,0.1293,0.09007000000000001,0.016885129552360562,0.072,0.1203,0.11810628566421202,0.01335182631704736,0.10681524689359002,0.14411337952725659,-0.09679627029735194,0.01695584050693728,-0.12867281483521784,-0.07818220672809761,-0.062022838133641865,0.012428494240040297,-0.08281444233069542,-0.05103521781073624,0.3638,0.022927276331915228,0.332,0.3905,0.2606,0.040866122889258776,0.1925,0.3165,0.32235,0.03767645153142743,0.27475,0.3845,0.26044999999999996,0.05025221388157938,0.192,0.34025
header,header_benign_substitution,2024-09-22_2024-09-28,random,budget,1.0,100,1,7,0.9853686681375001,0.003088729189460083,0.97794744625,0.987704535,-0.001965931862499978,0.0030942534563065884,-0.008913887500000106,6.207749999975753e-05,0.020660999999999995,0.03035414187553323,0.0,0.07975,0.0167605,0.025100599888249683,0.0,0.06985,0.022051722562985557,0.03103493713113255,0.0,0.07756618676904833,-0.01506648392977266,0.02178689878073247,-0.06083149723258777,0.000358158100384594,-0.00841914806411788,0.011554804347082523,-0.030349079578061548,0.00016996109259156475,0.09665000000000003,0.13188509203090396,0.0,0.314,0.06116999999999999,0.08396103917889534,0.0,0.22,0.0702375,0.09701270132693966,0.0,0.23025,0.050815,0.07084218040828501,0.0,0.18375
header,header_benign_substitution,2024-09-22_2024-09-28,random,budget,2.0,100,2,7,0.9843172906625,0.003763841144789442,0.97263981125,0.9877048975,-0.003017309337499988,0.0037435515909205485,-0.01455902624999994,6.172750000010829e-05,0.031455000000000004,0.034923074392155105,0.0,0.1288,0.025720500000000004,0.02992844557857959,0.0,0.1198,0.03455816976685077,0.036820872087690505,3.613526281417262e-05,0.14270391615952085,-0.024209304384502764,0.02820753094113145,-0.1272116707405135,0.000358158100384594,-0.014335248940316464,0.016769467893520816,-0.08152523065051034,0.00022391705620613403,0.14427,0.14077424160690763,0.0,0.39,0.092725,0.09334956815647301,0.0,0.316,0.10783250000000001,0.1092824096950191,0.0,0.3825,0.07929999999999998,0.08404384272509201,0.0,0.33825
header,header_benign_substitution,2024-09-22_2024-09-28,random,budget,3.0,100,3,7,0.9833391933375001,0.004040207334585142,0.97263209125,0.98766508,-0.003995406662499963,0.004026502560355457,-0.014566746249999873,6.116499999986313e-05,0.04227300000000001,0.035706241345176616,0.0001,0.1289,0.0348595,0.03126201904468104,0.0,0.1198,0.047212459496819514,0.038106515593021105,0.00027132486815445667,0.14287608863890158,-0.03388657379208703,0.030772083826894836,-0.12729483245059858,0.0003068102642589141,-0.021518594944966968,0.018762834258496643,-0.08158888924514157,0.00013829798202209633,0.194565,0.1338743563009735,0.001,0.391,0.12942499999999998,0.09306404716645414,0.0,0.316,0.15150750000000002,0.11119891779486883,0.0005,0.38325,0.1146975,0.089061118726131,0.0,0.3385
header,header_benign_substitution,2024-09-29_2024-10-05,baseline,baseline,0.0,5,0,7,0.9882143125,0.00037926613627752454,0.9877120325,0.98868466625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
header,header_benign_substitution,2024-09-29_2024-10-05,important,budget,1.0,5,1,7,0.9818718132500001,0.0013825738553153914,0.9802237737499999,0.9843555075,-0.006342499250000011,0.0011217273580405747,-0.007488258750000032,-0.004329158749999951,0.05976,0.004205163492659947,0.0546,0.067,0.046450000000000005,0.006629253351622641,0.0373,0.05675,0.061061519381110485,0.0035053181952577808,0.056777056943310256,0.06534754937724757,-0.04082665719010263,0.005835760733961799,-0.04868941900243492,-0.03178318136576393,-0.020092922171772408,0.003083172397398902,-0.024632398884184926,-0.01680202607248273,0.3141,0.016716458955173506,0.2955,0.3415,0.1913,0.03741737564287479,0.139,0.241,0.2367,0.010021726398181092,0.226,0.25525,0.1705,0.021427202337216122,0.14,0.2015
header,header_benign_substitution,2024-09-29_2024-10-05,important,budget,2.0,5,2,7,0.98051747625,0.0016943366247985253,0.9783984212500001,0.98340178,-0.007696836250000017,0.0016592513365157751,-0.010217371249999996,-0.005282886249999952,0.08314,0.009757632909676404,0.07055,0.1002,0.06829,0.013490715325734214,0.0531,0.09005,0.09110563147837457,0.009336399134633435,0.08064019329205449,0.1079364770337996,-0.06999006036703556,0.012648407454623948,-0.09207902202205837,-0.053153003799604075,-0.04881397618565596,0.009017805771118647,-0.06189534952776212,-0.04055276597329773,0.3967,0.02835242494038209,0.3545,0.441,0.27090000000000003,0.03556177723342859,0.2175,0.314,0.3358,0.02430092590828589,0.302,0.36875,0.26215,0.04403935739767328,0.20225,0.318
