seed,feature_group,density_bin,perturbation_type,strength,trial_id,n_samples,n_masked_features,baseline_auc,perturbed_auc,delta_auc,auc_drop,flip_rate,benign_to_malware_rate_overall,malware_to_benign_rate_overall,benign_to_malware_rate_cond,malware_to_benign_rate_cond,mean_abs_probability_shift,mean_signed_probability_shift,mean_margin_shift
13,header,high_density,important,0.01,0,120000,1,0.9940540296975989,0.9934228802960516,0.0006311494015472929,0.0006311494015472929,0.016625,0.006783333333333333,0.0,0.030444702098215957,0.0,0.038316564073119466,0.038316564073119466,-0.02596800130398125
13,header,mid_density,important,0.01,0,239999,1,0.9368716233151704,0.821754983487852,0.11511663982731835,0.11511663982731835,0.23464264434435145,0.21223005095854566,0.0,0.3146952519230175,0.0,0.20679865337132375,0.20679865337132375,-0.11013583707572233
13,header,low_density,important,0.01,0,120001,1,0.8745118175741456,0.7651804425776388,0.1093313749965068,0.1093313749965068,0.1942650477912684,0.15538203848301263,0.0,0.36270619358854655,0.0,0.14628277260778744,0.14628277260778744,-0.0427389991502538
13,header,high_density,random,0.01,1,120000,1,0.9940540296975989,0.9947661608926152,-0.0007121311950162301,-0.0007121311950162301,0.0,0.0,0.0,0.0,0.0,0.004761710091588995,0.004761710091588995,0.003955662814870451
13,header,mid_density,random,0.01,1,239999,1,0.9368716233151704,0.9367891108833523,8.251243181811585e-05,8.251243181811585e-05,0.00968337368072367,0.005479189496622902,0.0,0.008124555929690155,0.0,0.009894981148965983,0.009894981148965983,0.001387085628595599
13,header,low_density,random,0.01,1,120001,1,0.8745118175741456,0.8718892646580239,0.0026225529161217898,0.0026225529161217898,0.0129582253481221,0.006024949792085066,0.0,0.014063958916900094,0.0,0.011800820097479028,0.011800820097479028,0.0021867059118609914
13,header,high_density,random,0.01,2,120000,1,0.9940540296975989,0.9940289159334363,2.5113764162587593e-05,2.5113764162587593e-05,0.0036333333333333335,0.0,0.002825,0.0,0.0036348820003645602,0.011279637366322873,-0.011279637366322873,-0.005435104304717224
13,header,mid_density,random,0.01,2,239999,1,0.9368716233151704,0.9369496121058573,-7.798879068687814e-05,-7.798879068687814e-05,0.014066725278021991,0.0,0.006654194392476635,0.0,0.020436629811629813,0.017311953664955613,-0.017311953664955613,0.00196417139188903
13,header,low_density,random,0.01,2,120001,1,0.8745118175741456,0.874591457610133,-7.964003598737168e-05,-7.964003598737168e-05,0.026258114515712368,0.0,0.016133198890009248,0.0,0.02822445439038969,0.020907262058492984,-0.020907262058492984,-0.001499733402596839
13,header,high_density,random,0.01,3,120000,1,0.9940540296975989,0.9929666806672068,0.001087349030392093,0.001087349030392093,0.015708333333333335,0.00745,0.0,0.03343681041253693,0.0,0.012647962558521625,0.012647962558521625,-0.005800657534398692
13,header,mid_density,random,0.01,3,239999,1,0.9368716233151704,0.9372056778662519,-0.0003340545510814863,-0.0003340545510814863,0.010895878732828053,0.0046750194792478305,0.0,0.006932130610731828,0.0,0.0135697972319628,0.0135697972319628,-0.006308232443370534
13,header,low_density,random,0.01,3,120001,1,0.8745118175741456,0.8719413029694648,0.002570514604680829,0.002570514604680829,0.029933083890967577,0.008508262431146408,0.0,0.01986072206660442,0.0,0.017890149554087423,0.017890149554087423,-0.0021133621829206284
13,header,high_density,random,0.01,4,120000,1,0.9940540296975989,0.9936298732475242,0.0004241564500747641,0.0004241564500747641,0.24096666666666666,0.20830833333333335,0.0,0.9349216441635188,0.0,0.25683751684353456,0.25683751684353456,0.06346483352981254
