feature_group,feature_index,feature_name,importance,importance_abs,is_candidate
header,43,coff_characteristic::DLL,0.12265264830195202,0.12265264830195202,False
header,26,image_base,0.08807203032783238,0.08807203032783238,False
header,28,checksum,0.0862429371612745,0.0862429371612745,True
header,0,timestamp,0.0634793189114271,0.0634793189114271,True
header,24,address_of_entrypoint,0.05252166203911292,0.05252166203911292,False
header,17,sizeof_image,0.052461935980048384,0.052461935980048384,False
header,18,sizeof_initialized_data,0.05025785123302923,0.05025785123302923,False
header,15,sizeof_code,0.048093362793166256,0.048093362793166256,False
header,47,dll_characteristic::DYNAMIC_BASE,0.041658144115590066,0.041658144115590066,False
header,30,coff_characteristic::RELOCS_STRIPPED,0.032717484814873785,0.032717484814873785,False
header,49,dll_characteristic::NX_COMPAT,0.03256988520595483,0.03256988520595483,False
header,73,dos::e_lfanew,0.032036803066384414,0.032036803066384414,False
header,11,major_operating_system_version,0.029554949287013788,0.029554949287013788,False
header,10,minor_linker_version,0.027609750821520403,0.027609750821520403,False
header,9,major_linker_version,0.027105648404984407,0.027105648404984407,False
header,1,number_of_sections,0.024265119533383648,0.024265119533383648,False
header,13,major_subsystem_version,0.020151274888364813,0.020151274888364813,False
header,19,sizeof_uninitialized_data,0.020026575119471826,0.020026575119471826,False
header,56,dll_characteristic::TERMINAL_SERVER_AWARE,0.017859072241016995,0.017859072241016995,False
header,7,major_image_version,0.0150389171462804,0.0150389171462804,False
header,33,coff_characteristic::LOCAL_SYMS_STRIPPED,0.011300752436033205,0.011300752436033205,False
header,20,sizeof_stack_reserve,0.010349055802940408,0.010349055802940408,False
header,6,subsystem,0.009180288766018743,0.009180288766018743,False
header,32,coff_characteristic::LINE_NUMS_STRIPPED,0.008356831498535755,0.008356831498535755,False
header,51,dll_characteristic::NO_SEH,0.007595400803172614,0.007595400803172614,False
header,16,sizeof_headers,0.006661657596403576,0.006661657596403576,False
header,25,base_of_code,0.005638896352993011,0.005638896352993011,False
header,21,sizeof_stack_commit,0.005479355585030906,0.005479355585030906,False
header,35,coff_characteristic::LARGE_ADDRESS_AWARE,0.004346157314394269,0.004346157314394269,False
header,12,minor_operating_system_version,0.0038139741767526957,0.0038139741767526957,False
header,22,sizeof_heap_reserve,0.003697681006586605,0.003697681006586605,False
header,14,minor_subsystem_version,0.003663390908837909,0.003663390908837909,False
header,55,dll_characteristic::GUARD_CF,0.003235806272578432,0.003235806272578432,False
header,8,minor_image_version,0.002529234303414182,0.002529234303414182,False
header,58,dos::e_cblp,0.0021614604967494476,0.0021614604967494476,False
header,59,dos::e_cp,0.0021279690543672637,0.0021279690543672637,False
header,2,number_of_symbols,0.002112122215634721,0.002112122215634721,True
header,39,coff_characteristic::DEBUG_STRIPPED,0.0020071653085934962,0.0020071653085934962,False
header,4,pointer_to_symbol_table,0.001772567869131308,0.001772567869131308,True
header,27,section_alignment,0.0014970878317749476,0.0014970878317749476,False
header,40,coff_characteristic::REMOVABLE_RUN_FROM_SWAP,0.0013679891728923112,0.0013679891728923112,False
header,62,dos::e_minalloc,0.001343257615996591,0.001343257615996591,False
header,37,coff_characteristic::BYTES_REVERSED_LO,0.0013142998631300795,0.0013142998631300795,False
header,5,machine,0.0012418467577204266,0.0012418467577204266,False
header,65,dos::e_sp,0.0011875286622930693,0.0011875286622930693,False
header,70,dos::e_ovno,0.001120789941890776,0.001120789941890776,False
header,45,coff_characteristic::BYTES_REVERSED_HI,0.0011182463332477812,0.0011182463332477812,False
header,41,coff_characteristic::NET_RUN_FROM_SWAP,0.0010402846048636412,0.0010402846048636412,False
header,71,dos::e_oemid,0.0010247219804989448,0.0010247219804989448,True
header,69,dos::e_lfarlc,0.0008357000819797447,0.0008357000819797447,False
header,72,dos::e_oeminfo,0.0008253285030640437,0.0008253285030640437,True
header,63,dos::e_maxalloc,0.0008110576600338635,0.0008110576600338635,False
header,67,dos::e_ip,0.0007069347214839469,0.0007069347214839469,False
header,38,coff_characteristic::32BIT_MACHINE,0.0006623348284604678,0.0006623348284604678,False
header,50,dll_characteristic::NO_ISOLATION,0.00048208522746844354,0.00048208522746844354,False
header,3,sizeof_optional_header,0.0004567717556247408,0.0004567717556247408,False
header,68,dos::e_cs,0.00042992108505402534,0.00042992108505402534,False
header,61,dos::e_cparhdr,0.00041188114452937985,0.00041188114452937985,False
header,23,sizeof_heap_commit,0.0003932071732143019,0.0003932071732143019,False
header,46,dll_characteristic::HIGH_ENTROPY_VA,0.0003880434775645927,0.0003880434775645927,False
header,60,dos::e_crlc,0.00017578703938544833,0.00017578703938544833,False
header,64,dos::e_ss,0.00013427168138449344,0.00013427168138449344,False
header,52,dll_characteristic::NO_BIND,0.00011170816537180561,0.00011170816537180561,False
header,29,number_of_rvas_and_sizes,0.00010217785410583134,0.00010217785410583134,False
header,66,dos::e_csum,9.466256133298873e-05,9.466256133298873e-05,True
header,53,dll_characteristic::APPCONTAINER,8.727465547895747e-05,8.727465547895747e-05,False
header,48,dll_characteristic::FORCE_INTEGRITY,6.771444046933778e-05,6.771444046933778e-05,False
header,34,coff_characteristic::AGGRESIVE_WS_TRIM,5.985872093796593e-05,5.985872093796593e-05,False
header,54,dll_characteristic::WDM_DRIVER,3.982083950878837e-05,3.982083950878837e-05,False
header,31,coff_characteristic::EXECUTABLE_IMAGE,3.4211722542296476e-05,3.4211722542296476e-05,False
header,44,coff_characteristic::UP_SYSTEM_ONLY,1.1664382607864166e-05,1.1664382607864166e-05,False
header,57,dos::e_magic,1.1378412531257295e-05,1.1378412531257295e-05,False
header,42,coff_characteristic::SYSTEM,3.7754335553206627e-06,3.7754335553206627e-06,False
header,36,coff_characteristic::16BIT_MACHINE,1.236507151011559e-06,1.236507151011559e-06,False
