feature_group,feature_index,feature_name,importance,importance_abs,is_candidate
imports,0,import_count,0.027266392315067833,0.027266392315067833,True
imports,1,library_count,0.01190157882375696,0.01190157882375696,True
imports,1000,import_hash_bin_0742,0.009964473485936733,0.009964473485936733,True
imports,575,import_hash_bin_0317,0.009930340006333813,0.009930340006333813,True
imports,32,library_hash_bin_030,0.009505304242626094,0.009505304242626094,True
imports,1218,import_hash_bin_0960,0.00914088158281512,0.00914088158281512,True
imports,908,import_hash_bin_0650,0.008599676608051368,0.008599676608051368,True
imports,10,library_hash_bin_008,0.007409629702617995,0.007409629702617995,True
imports,1247,import_hash_bin_0989,0.006173495033702626,0.006173495033702626,True
imports,1028,import_hash_bin_0770,0.006044530181316822,0.006044530181316822,True
imports,291,import_hash_bin_0033,0.0058503956558675265,0.0058503956558675265,True
imports,119,library_hash_bin_117,0.00554128380209154,0.00554128380209154,True
imports,995,import_hash_bin_0737,0.005420939878580863,0.005420939878580863,True
imports,822,import_hash_bin_0564,0.005416612114473563,0.005416612114473563,True
imports,791,import_hash_bin_0533,0.005235433497712609,0.005235433497712609,True
imports,446,import_hash_bin_0188,0.005233778519139924,0.005233778519139924,True
imports,667,import_hash_bin_0409,0.005203040044935437,0.005203040044935437,True
imports,54,library_hash_bin_052,0.005161702280521297,0.005161702280521297,True
imports,897,import_hash_bin_0639,0.005147998564552233,0.005147998564552233,True
imports,779,import_hash_bin_0521,0.005088974441803385,0.005088974441803385,True
imports,349,import_hash_bin_0091,0.005040446000489356,0.005040446000489356,True
imports,976,import_hash_bin_0718,0.004843893838477726,0.004843893838477726,True
imports,356,import_hash_bin_0098,0.004832671686523151,0.004832671686523151,True
imports,233,library_hash_bin_231,0.004566728402470995,0.004566728402470995,True
imports,672,import_hash_bin_0414,0.004534941380389479,0.004534941380389479,True
imports,916,import_hash_bin_0658,0.004475911116259577,0.004475911116259577,True
imports,538,import_hash_bin_0280,0.004463371627407033,0.004463371627407033,True
imports,661,import_hash_bin_0403,0.004295648900627498,0.004295648900627498,True
imports,1161,import_hash_bin_0903,0.00416555594063516,0.00416555594063516,True
imports,480,import_hash_bin_0222,0.004023849212049959,0.004023849212049959,True
imports,540,import_hash_bin_0282,0.003970612503858568,0.003970612503858568,True
imports,242,library_hash_bin_240,0.0037584208640170707,0.0037584208640170707,True
imports,102,library_hash_bin_100,0.0037039445323315506,0.0037039445323315506,True
imports,1007,import_hash_bin_0749,0.003511752898184008,0.003511752898184008,True
imports,1178,import_hash_bin_0920,0.0033228306871026345,0.0033228306871026345,True
imports,1013,import_hash_bin_0755,0.003305022048864843,0.003305022048864843,True
imports,839,import_hash_bin_0581,0.003288641793640778,0.003288641793640778,True
imports,735,import_hash_bin_0477,0.0032761432347658873,0.0032761432347658873,True
imports,670,import_hash_bin_0412,0.00325616108163434,0.00325616108163434,True
imports,1248,import_hash_bin_0990,0.003167957505697741,0.003167957505697741,True
imports,956,import_hash_bin_0698,0.0031116148317128947,0.0031116148317128947,True
imports,534,import_hash_bin_0276,0.003071362712321224,0.003071362712321224,True
imports,617,import_hash_bin_0359,0.0030641139960203047,0.0030641139960203047,True
imports,45,library_hash_bin_043,0.003049749914878561,0.003049749914878561,True
imports,357,import_hash_bin_0099,0.0030121122555400006,0.0030121122555400006,True
imports,854,import_hash_bin_0596,0.002968415686006976,0.002968415686006976,True
imports,1071,import_hash_bin_0813,0.0029043566101373233,0.0029043566101373233,True
imports,330,import_hash_bin_0072,0.0028704536964667287,0.0028704536964667287,True
imports,311,import_hash_bin_0053,0.0028573933008230325,0.0028573933008230325,True
imports,912,import_hash_bin_0654,0.0028557164656809893,0.0028557164656809893,True
imports,1032,import_hash_bin_0774,0.002844918470903659,0.002844918470903659,True
imports,1052,import_hash_bin_0794,0.0028159306821052645,0.0028159306821052645,True
imports,1113,import_hash_bin_0855,0.0027899017785987744,0.0027899017785987744,True
imports,300,import_hash_bin_0042,0.002765075218142633,0.002765075218142633,True
imports,512,import_hash_bin_0254,0.0027515267119522205,0.0027515267119522205,True
imports,1259,import_hash_bin_1001,0.0027202090337698397,0.0027202090337698397,True
imports,573,import_hash_bin_0315,0.0026601970458147673,0.0026601970458147673,True
imports,858,import_hash_bin_0600,0.002651838899598479,0.002651838899598479,True
imports,519,import_hash_bin_0261,0.002602281829241618,0.002602281829241618,True
imports,896,import_hash_bin_0638,0.0025997870643819495,0.0025997870643819495,True
imports,1221,import_hash_bin_0963,0.002595759762148148,0.002595759762148148,True
imports,932,import_hash_bin_0674,0.002594762042015071,0.002594762042015071,True
imports,748,import_hash_bin_0490,0.0025777990098418487,0.0025777990098418487,True
imports,1243,import_hash_bin_0985,0.002540094866353445,0.002540094866353445,True
imports,904,import_hash_bin_0646,0.0025184427074164337,0.0025184427074164337,True
imports,618,import_hash_bin_0360,0.002516978555845916,0.002516978555845916,True
imports,510,import_hash_bin_0252,0.002492192042452534,0.002492192042452534,True
imports,1068,import_hash_bin_0810,0.0024871805883626193,0.0024871805883626193,True
imports,55,library_hash_bin_053,0.0024848115741781425,0.0024848115741781425,True
imports,1184,import_hash_bin_0926,0.002426122311788424,0.002426122311788424,True
imports,1087,import_hash_bin_0829,0.0023898297538634955,0.0023898297538634955,True
