feature_group,operator,test_week,selection_type,selection_mode,selection_value,n_trials,n_selected_features,n_candidate_features,auc_mean,auc_std,auc_min,auc_max,delta_auc_mean,delta_auc_std,delta_auc_min,delta_auc_max,flip_rate_mean,flip_rate_std,flip_rate_min,flip_rate_max,malware_to_benign_rate_mean,malware_to_benign_rate_std,malware_to_benign_rate_min,malware_to_benign_rate_max,mean_abs_probability_shift_mean,mean_abs_probability_shift_std,mean_abs_probability_shift_min,mean_abs_probability_shift_max,mean_signed_probability_shift_mean,mean_signed_probability_shift_std,mean_signed_probability_shift_min,mean_signed_probability_shift_max,mean_margin_shift_mean,mean_margin_shift_std,mean_margin_shift_min,mean_margin_shift_max,boundary_low_10_flip_rate_mean,boundary_low_10_flip_rate_std,boundary_low_10_flip_rate_min,boundary_low_10_flip_rate_max,boundary_low_10_malware_to_benign_rate_mean,boundary_low_10_malware_to_benign_rate_std,boundary_low_10_malware_to_benign_rate_min,boundary_low_10_malware_to_benign_rate_max,boundary_low_20_flip_rate_mean,boundary_low_20_flip_rate_std,boundary_low_20_flip_rate_min,boundary_low_20_flip_rate_max,boundary_low_20_malware_to_benign_rate_mean,boundary_low_20_malware_to_benign_rate_std,boundary_low_20_malware_to_benign_rate_min,boundary_low_20_malware_to_benign_rate_max
header,header_benign_substitution,2024-09-22_2024-09-28,baseline,baseline,0.0,5,0,7,0.9648709835,0.000555614573503658,0.9639206787499999,0.9655992474999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
header,header_benign_substitution,2024-09-22_2024-09-28,important,budget,1.0,5,1,7,0.9498810154999999,0.0012146320437250147,0.94793496,0.9513701425000001,-0.014989967999999965,0.0007085793906722213,-0.015985718749999878,-0.014229104999999853,0.0697,0.003838880045013127,0.06425,0.0756,0.05476000000000001,0.0035141713105652657,0.05025,0.05985,0.08409638844382243,0.002311930916731177,0.08159506216942364,0.08778200078051858,-0.06658901811557272,0.0021425349438731365,-0.06998555981417826,-0.06429558409984067,-0.044454928202069144,0.0013747410466197001,-0.046633828297719934,-0.042709095464479443,0.3634,0.0369559196881907,0.2965,0.4005,0.2237,0.03506935984588256,0.1635,0.2555,0.3195,0.009737812896128161,0.30575,0.334,0.2448,0.006975672010638112,0.23575,0.25525
header,header_benign_substitution,2024-09-22_2024-09-28,important,budget,2.0,5,2,7,0.9497446785000001,0.001325661322642027,0.947565765,0.9510891425,-0.015126304999999961,0.0008761558312498227,-0.016354913749999866,-0.014265545000000102,0.07107,0.004282592672669212,0.0657,0.0777,0.05582,0.0040451946801112046,0.05155,0.06195,0.08534319437410916,0.0026455832989724995,0.08284637195522657,0.0895594088190259,-0.06729149919650323,0.002989855354502769,-0.0718072716849067,-0.06379307018216332,-0.044869189644182614,0.0019498660780456975,-0.04781722638612674,-0.04225075567531834,0.3647,0.037771153013907335,0.2965,0.4005,0.2242,0.035456452163181815,0.1635,0.2555,0.32249999999999995,0.010502380682492896,0.30575,0.334,0.24645,0.008115417426109387,0.23575,0.25525
header,header_benign_substitution,2024-09-22_2024-09-28,important,budget,3.0,5,3,7,0.9498486155,0.0013521523328414743,0.9475625449999998,0.9511119975,-0.01502236800000003,0.0008795216260568268,-0.01635813375000006,-0.014092612500000046,0.07107,0.004295416161444662,0.0656,0.0777,0.055720000000000006,0.004114194939474793,0.0511,0.06195,0.08510936334204108,0.002677932416309437,0.08206721351501095,0.08957200316132384,-0.06688862855700685,0.0029750513961175357,-0.07181986602720465,-0.06378944769252859,-0.04468433520975969,0.0020563824611534985,-0.04782982072842469,-0.042057736230419335,0.36619999999999997,0.03779629611483116,0.2965,0.4005,0.22469999999999998,0.0357625502446344,0.1635,0.2555,0.32305,0.010543244282477762,0.30575,0.334,0.2465,0.008114801291467341,0.23575,0.25525
header,header_benign_substitution,2024-09-22_2024-09-28,random,budget,1.0,100,1,7,0.9616371693125001,0.0062438881114952795,0.94793496,0.965906095,-0.0032338141874999893,0.006206049872346998,-0.015985718749999878,0.00044232249999986983,0.015772000000000005,0.028648567433643166,0.0,0.0756,0.012187000000000003,0.022524996803551384,0.0,0.05985,0.018993874936682666,0.034483314140760425,6.019226262580113e-07,0.08778200078051858,-0.014432386095247574,0.02762155304341269,-0.06998555981417826,0.001890355351737611,-0.00963210159436079,0.018449558567121105,-0.046633828297719934,0.0010994120243167848,0.08214499999999997,0.14947436728416014,0.0,0.4005,0.04891,0.092475817920146,0.0,0.2555,0.07226250000000001,0.13174085535151955,0.0,0.334,0.0543675,0.10106586005546088,0.0,0.25525
header,header_benign_substitution,2024-09-22_2024-09-28,random,budget,2.0,100,2,7,0.9603051886125001,0.00705327371169736,0.947565765,0.9661473349999998,-0.0045657948874999795,0.0069955489175106715,-0.016354913749999866,0.0005956637499999751,0.022517500000000003,0.032114024486974535,0.0,0.0777,0.017343,0.025393956977989858,0.0,0.06195,0.027046253868778142,0.03853513333133462,9.783094462325817e-06,0.0895594088190259,-0.020325359074838848,0.03103151741037402,-0.0718072716849067,0.002506253784989801,-0.0136536213039952,0.02074914026547738,-0.04781722638612674,0.0015814328559274832,0.11642000000000001,0.16643294024921867,0.0,0.408,0.06887,0.10424765273136852,0.0,0.2555,0.10239249999999998,0.1467858357224906,0.0,0.338,0.07658499999999999,0.11307729226064799,0.0,0.25525
header,header_benign_substitution,2024-09-22_2024-09-28,random,budget,3.0,100,3,7,0.9598837950250001,0.007153340237856975,0.9477156775,0.96629163,-0.004987188474999991,0.007131206696847136,-0.016205001249999906,0.0006923825000000328,0.025764500000000003,0.032915466193721155,0.0002,0.07635,0.019423500000000003,0.025867413337054015,0.0,0.0603,0.030663645232598905,0.03925944617054946,0.00027511390013882996,0.08893996545358006,-0.022258883455635325,0.03170090981704615,-0.07118782757309068,0.0029749568590097,-0.014855644382700777,0.021074451618888452,-0.047788938112473395,0.001913455251085944,0.13597,0.17364489367672178,0.0,0.4095,0.07884500000000001,0.10793221703921402,0.0,0.2555,0.1178925,0.15165912128437906,0.0,0.339,0.086385,0.11629409067102249,0.0,0.25525
header,header_benign_substitution,2024-09-29_2024-10-05,baseline,baseline,0.0,5,0,7,0.9683249115000001,0.000583821409355732,0.9676896987500001,0.9691348175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
header,header_benign_substitution,2024-09-29_2024-10-05,important,budget,1.0,5,1,7,0.9565261845,0.0008006334825006424,0.9555561149999999,0.9579496825000001,-0.011798726999999976,0.0005991224913386959,-0.012534602500000047,-0.0109472787499999,0.06539999999999999,0.001922238278674109,0.0631,0.06855,0.04174,0.002166887168266959,0.03885,0.0444,0.07992985564238225,0.0023739834409733994,0.07687122515409801,0.08358694799918612,-0.060729182359911184,0.002162206693982724,-0.06377328211078828,-0.057837788587087824,-0.04989517772305112,0.0015215917274259982,-0.0522923602104539,-0.04782749835133301,0.4133,0.023551220775153033,0.3745,0.4375,0.1839,0.025720419903259746,0.141,0.2085,0.3109,0.004931024234375644,0.306,0.31875,0.1926,0.0056004464107783465,0.1855,0.20025
header,header_benign_substitution,2024-09-29_2024-10-05,important,budget,2.0,5,2,7,0.9564818875000001,0.0007829112936262912,0.9553767849999999,0.9577825525000001,-0.011843023999999947,0.0006948678256786902,-0.01271393250000008,-0.011114408749999916,0.06620000000000001,0.0020562101059959834,0.0638,0.0695,0.04228,0.0023915685229572658,0.03955,0.04535,0.08076239492262026,0.0025022667213364033,0.07758314088430245,0.08451721701814553,-0.0610380436628352,0.0025903920344686865,-0.06472914791322801,-0.05857410198107034,-0.0500660137163937,0.001728117096142716,-0.052931456804270235,-0.04831642970438665,0.4147,0.024739846402110098,0.3745,0.4425,0.1844,0.026048800356254412,0.141,0.21,0.313,0.006787856804618085,0.3065,0.325,0.1935,0.005977039400907448,0.18575,0.20025
header,header_benign_substitution,2024-09-29_2024-10-05,important,budget,3.0,5,3,7,0.9565526584999999,0.000785576572996872,0.955376445,0.957842435,-0.011772253,0.0006875856795213747,-0.012714272500000012,-0.01105452625000003,0.06615,0.0020445048300260908,0.0639,0.0695,0.04217,0.002395954924450792,0.03955,0.04535,0.0806283293712097,0.0025290761777106686,0.07758868548489252,0.08452173050582767,-0.060744437568458085,0.002614999780731622,-0.06473366140091015,-0.05819957346145898,-0.04986542812165197,0.0018255974350133064,-0.05293597029195239,-0.04797232556494452,0.4149,0.02426808603907609,0.3745,0.4415,0.1842,0.02616218645297063,0.141,0.21,0.313,0.006517284710675146,0.307,0.3245,0.1933,0.006187487373724496,0.18575,0.20025
