seed,feature_group,perturbation_type,strength,high_flip_rate,mid_flip_rate,low_flip_rate,high_delta_auc,mid_delta_auc,low_delta_auc,high_auc_drop,mid_auc_drop,low_auc_drop,delta_flip_density,flip_density_ratio,delta_auc_density,auc_drop_density
123,imports,important,0.01,0.05411936480628403,0.16350423899878885,0.18123333333333333,-0.0014843046067846144,0.042426108938017015,0.048482258438383496,-0.0014843046067846144,0.042426108938017015,0.048482258438383496,0.12711396852704931,3.348770518317125,0.04996656304516811,0.04996656304516811
123,imports,important,0.05,0.06281762515421443,0.2722288295562417,0.169325,0.10409020496689836,0.03870852653585277,0.07317711631922574,0.10409020496689836,0.03870852653585277,0.07317711631922574,0.10650737484578557,2.695501454954955,-0.030913088647672615,-0.030913088647672615
123,imports,important,0.1,0.08426050638928818,0.31484249691758776,0.1746,0.10984056573771694,0.08445709626016051,0.08441297159862993,0.10984056573771694,0.08445709626016051,0.08441297159862993,0.09033949361071182,2.0721451541406406,-0.025427594139087017,-0.025427594139087017
123,imports,random,0.01,5.149913413543707e-05,0.007254307193750068,0.010439166666666666,0.002903188941829099,0.0009160872207330306,0.0015396138560441475,0.002903188941829099,0.0009160872207330306,0.0015396138560441475,0.010387667532531229,202.70567344322342,-0.0013635750857849517,-0.0013635750857849517
123,imports,random,0.05,0.007502744734072054,0.02264918329714454,0.030876249999999994,0.0016828398927767607,0.0027542893115431177,0.005757473601503899,0.0016828398927767607,0.0027542893115431177,0.005757473601503899,0.023373505265927942,4.115327269470111,0.004074633708727138,0.004074633708727138
123,imports,random,0.1,0.009648447668956775,0.03737411210160504,0.045005833333333335,0.009246344128225508,0.00574937022745513,0.00900391049452312,0.009246344128225508,0.00574937022745513,0.00900391049452312,0.03535738566437656,4.66456728351614,-0.00024243363370238767,-0.00024243363370238767
2024,header,important,0.01,0.0,0.050083333333333334,0.06648333333333334,1.7405710466267266e-05,0.01694940258806965,0.01819300137987445,1.7405710466267266e-05,0.01694940258806965,0.01819300137987445,0.06648333333333334,nan,0.018175595669408184,0.018175595669408184
2024,header,important,0.05,0.009366666666666667,0.25443333333333334,0.24630833333333332,0.0024869262401310266,0.06738738302167058,0.07903419751136376,0.0024869262401310266,0.06738738302167058,0.07903419751136376,0.23694166666666666,26.296263345195726,0.07654727127123273,0.07654727127123273
2024,header,important,0.1,0.08231666666666666,0.22767916666666665,0.30070833333333336,0.032691864514439506,0.18417117685336915,0.1894729216484916,0.032691864514439506,0.18417117685336915,0.1894729216484916,0.2183916666666667,3.6530674225551736,0.1567810571340521,0.1567810571340521
2024,header,random,0.01,0.0016725,0.0138125,0.01852666666666667,6.900644679762036e-05,0.0017300901546189406,0.0028972971185688146,6.900644679762036e-05,0.0017300901546189406,0.0028972971185688146,0.01685416666666667,11.07722969606378,0.002828290671771194,0.002828290671771194
