seed,feature_group,density_bin,perturbation_type,strength,trial_id,n_samples,n_masked_features,baseline_auc,perturbed_auc,delta_auc,auc_drop,flip_rate,benign_to_malware_rate_overall,malware_to_benign_rate_overall,benign_to_malware_rate_cond,malware_to_benign_rate_cond,mean_abs_probability_shift,mean_signed_probability_shift,mean_margin_shift
13,header,high_density,important,0.01,0,120000,1,0.9995256575283081,0.9995048644721138,2.0793056194290394e-05,2.0793056194290394e-05,0.0,0.0,0.0,0.0,0.0,0.0027907846386807044,0.002777997664194421,-0.0013290478809679562
13,header,mid_density,important,0.01,0,239999,1,0.9722465136835831,0.9576625039190395,0.014584009764543548,0.014584009764543548,0.04414601727507198,0.0341043087679532,1.2500052083550349e-05,0.050569954588983966,3.839066339066339e-05,0.055052478889696714,0.055012753605986245,-0.03962748528697811
13,header,low_density,important,0.01,0,120001,1,0.9526816951905775,0.936855568502191,0.015826126688386566,0.015826126688386566,0.061641152990391745,0.040116332363896966,4.166631944733794e-05,0.09364301276065982,7.289373551237007e-05,0.06618830672959972,0.06569292898202737,-0.0378613867985335
13,header,high_density,random,0.01,1,120000,1,0.9995256575283081,0.9995221605380092,3.496990298890168e-06,3.496990298890168e-06,0.0005416666666666666,0.0,0.000525,0.0,0.0006755090443155378,0.0006121620011627788,-0.0006070779478975504,-0.0004728034525426766
13,header,mid_density,random,0.01,1,239999,1,0.9722465136835831,0.9719583762444753,0.0002881374391077163,0.0002881374391077163,0.0015708398784994937,1.6666736111400465e-05,0.0010083375347397282,2.4713478113125946e-05,0.003096846846846847,0.0024588138462325383,-0.0021650508874343872,-0.000613673944323038
13,header,low_density,random,0.01,1,120001,1,0.9526816951905775,0.9518392963993549,0.0008423987912226094,0.0008423987912226094,0.003916634028049766,0.0006916609028258097,0.0024166465279456006,0.0016145347027699969,0.004227836659717464,0.004746110307305875,-0.0033097483981052215,-0.0017692129674203201
13,header,high_density,random,0.01,2,120000,1,0.9995256575283081,0.9995406187917356,-1.4961263427482052e-05,-1.4961263427482052e-05,0.00145,0.000425,0.0,0.0019074690503796238,0.0,0.002634406022179272,0.0012230451921927555,-0.0001336819394699473
13,header,mid_density,random,0.01,2,239999,1,0.9722465136835831,0.9720666760398503,0.0001798376437327498,0.0001798376437327498,0.008450035208480035,0.002908345451439381,0.00019166746528110533,0.004312501930740478,0.0005886568386568386,0.008367958009362853,0.005677362382348119,-0.0009613465747312608
13,header,low_density,random,0.01,2,120001,1,0.9526816951905775,0.9523177599440634,0.00036393524651412434,0.00036393524651412434,0.011941567153607053,0.005041624653127891,0.0011999900000833326,0.011768596327419856,0.0020993395827562577,0.012283794989075216,0.006340712688524451,-0.00036179115112994296
13,header,high_density,random,0.01,3,120000,1,0.9995256575283081,0.9995402682906438,-1.461076233566505e-05,-1.461076233566505e-05,0.005375,0.001825,0.000525,0.008190896510453679,0.0006755090443155378,0.007944477836372988,0.007312801188046349,-0.005429574819741073
13,header,mid_density,random,0.01,3,239999,1,0.9722465136835831,0.971780398697624,0.0004661149859590541,0.0004661149859590541,0.010500043750182292,0.004158350659794416,0.00032083467014445895,0.0061660127892249235,0.0009853603603603603,0.0066459208740984555,0.005531610343509116,-0.000894066481770674
13,header,low_density,random,0.01,3,120001,1,0.9526816951905775,0.9515901204343356,0.0010915747562419975,0.0010915747562419975,0.008599928333930551,0.0040749660419496505,0.000141665486120949,0.009512138188608776,0.00024783870074205825,0.008238606431335258,0.00573016095377442,-0.00023998313749467782
13,header,high_density,random,0.01,4,120000,1,0.9995256575283081,0.999385499400318,0.00014015812799017535,0.00014015812799017535,0.009516666666666666,0.004066666666666666,0.0,0.01825186071735797,0.0,0.01514271093787296,0.014857411401593702,0.003234133452388369
