feature_group,test_week,perturbation_type,strength,n_trials,n_masked_features,auc_original,mix_at_k_original,silhouette_original,js_divergence_original,auc_mean,auc_std,auc_min,auc_max,mix_at_k_mean,mix_at_k_std,mix_at_k_min,mix_at_k_max,silhouette_mean,silhouette_std,silhouette_min,silhouette_max,js_divergence_mean,js_divergence_std,js_divergence_min,js_divergence_max,delta_auc_mean,delta_auc_std,delta_auc_min,delta_auc_max,delta_mix_at_k_mean,delta_mix_at_k_std,delta_mix_at_k_min,delta_mix_at_k_max,delta_silhouette_mean,delta_silhouette_std,delta_silhouette_min,delta_silhouette_max,delta_js_divergence_mean,delta_js_divergence_std,delta_js_divergence_min,delta_js_divergence_max
header,2024-09-22_2024-09-28,baseline,0.0,5,0,0.9876679711111112,0.06220333333333333,0.18383370171548727,0.09497381391460943,0.987734856,0.0003062827349738002,0.9871654333333333,0.9880002000000001,0.06221333333333333,2.9814239699997016e-05,0.062176666666666665,0.06225,0.18364857132523144,0.00040358917456295723,0.18318832475370392,0.18429753705844842,0.09497381391460943,0.0,0.09497381391460943,0.09497381391460943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
header,2024-09-22_2024-09-28,important,0.01,5,1,0.9876679711111112,0.06220333333333333,0.18383370171548727,0.09497381391460943,0.9820563924444444,0.0010240307745825348,0.9803549933333333,0.9833777333333334,0.062442,2.2568414506413095e-05,0.06241,0.06246666666666666,0.17523393727982062,0.0003802780601371964,0.17475649400191018,0.17582780494812228,0.0949738138110377,0.0,0.0949738138110377,0.0949738138110377,-0.005678463555555546,0.0009582989521450169,-0.00731297777777784,-0.004566219999999843,0.0002286666666666673,2.0827332469083455e-05,0.0002066666666666675,0.00026666666666666505,-0.00841463404541079,3.8214429827225174e-05,-0.008469732110326145,-0.008352810981441638,-1.0357173452213431e-10,0.0,-1.0357173452213431e-10,-1.0357173452213431e-10
header,2024-09-22_2024-09-28,important,0.05,5,4,0.9876679711111112,0.06220333333333333,0.18383370171548727,0.09497381391460943,0.9566577159999999,0.004473822249726749,0.9501937688888887,0.9637578955555555,0.06904066666666667,0.00040819603133788535,0.06868666666666666,0.06966333333333333,0.1709200202226447,0.005124983741877871,0.16082436423339885,0.17505360890884714,0.2659464930177021,0.1265856751312138,0.013445655475925774,0.3350146572167809,-0.031077140000000014,0.004570969588646632,-0.03780643111111137,-0.02413882666666678,0.006827333333333331,0.0004154964901576594,0.006443333333333329,0.007486666666666662,-0.012728551102586722,0.004898843345709294,-0.022363960520305065,-0.008604611639821763,0.17097267910309272,0.12658567513121383,-0.08152815843868366,0.24004084330217149
header,2024-09-22_2024-09-28,important,0.1,5,8,0.9876679711111112,0.06220333333333333,0.18383370171548727,0.09497381391460943,0.8798990937777779,0.04609097825104229,0.7975358422222223,0.9252497755555557,0.07753666666666667,0.00441826763436631,0.07270666666666667,0.08576333333333333,0.168644243655716,0.006157686341383455,0.16445191507522514,0.1807504727824841,0.2579432165008565,0.062064863855417464,0.13474505955228233,0.29364177196596697,-0.10783576222222224,0.04613657621497169,-0.19013212888888886,-0.06191565777777763,0.015323333333333333,0.0044010367465455716,0.010503333333333337,0.023516666666666665,-0.015004327669515432,0.00612147935244653,-0.018736409678478783,-0.0029077477661847984,0.162969402586247,0.06206486385541747,0.0397712456376729,0.19866795805135753
header,2024-09-22_2024-09-28,random,0.01,100,1,0.9876679711111112,0.06220333333333333,0.18383370171548727,0.09497381391460943,0.9872158346000001,0.0013856092191513872,0.9809738044444445,0.9880002266666666,0.06240763333333333,0.000800867487304998,0.061926666666666665,0.06778666666666666,0.18393671516132137,0.001624366327609106,0.17728990039069675,0.18734900204688787,0.0940152523396627,0.007995271514738545,0.01488443620826347,0.09506219777483545,-0.0005190214000000059,0.001395308704900597,-0.0069229177777777595,2.7044444444457305e-05,0.00019430000000000039,0.0007959429481229581,-0.00029333333333333295,0.005539999999999996,0.0002881438360899946,0.0015726455458227313,-0.006368320157972146,0.00369078149821897,-0.0009585615749467261,0.007995271514738547,-0.08008937770634597,8.838386022601286e-05
header,2024-09-22_2024-09-28,random,0.05,100,4,0.9876679711111112,0.06220333333333333,0.18383370171548727,0.09497381391460943,0.9849203225333335,0.0036910546105139567,0.9690217266666666,0.9880016444444445,0.06276799999999999,0.000942084568036933,0.061873333333333336,0.06863333333333334,0.18407243117959166,0.0035136718715678174,0.17503014187221566,0.1920332992202238,0.09378733300853734,0.0286576987986626,0.01451442600492538,0.3324334201279815,-0.00281453346666669,0.003611823133051298,-0.018646244444444515,1.0648888888908914e-05,0.0005546666666666671,0.0009418107854317431,-0.00031333333333333213,0.006456666666666673,0.00042385985436020206,0.0035028330247220195,-0.008628078676453238,0.008375078671554903,-0.0011864809060720843,0.028657698798662604,-0.08045938790968406,0.23745960621337206
header,2024-09-22_2024-09-28,random,0.1,100,8,0.9876679711111112,0.06220333333333333,0.18383370171548727,0.09497381391460943,0.9809049722444446,0.005176966480755918,0.9598171733333334,0.9876965088888888,0.0639908,0.0019495825832441388,0.062073333333333335,0.07018333333333333,0.18448823772167572,0.005709732067699026,0.16968850131119587,0.19779961900046994,0.09305036057232163,0.05769784172583388,0.004247995253100053,0.32596798386409687,-0.006829883755555559,0.00522423560671618,-0.02785079777777777,0.00026159777777789994,0.0017774666666666673,0.0019474451137608763,-0.00015666666666666607,0.007936666666666668,0.0008396663964443146,0.0057410280787996825,-0.014145200404291403,0.01414139845180104,-0.0019234533422877811,0.05769784172583388,-0.09072581866150937,0.23099416994948743
header,2024-09-29_2024-10-05,baseline,0.0,5,0,0.9881157933333333,0.06093666666666667,0.20362627094067598,0.09696048693613618,0.9885082835555554,0.0003276861266655611,0.9881157933333333,0.9890004155555555,0.06102733333333334,4.80462739912733e-05,0.06093666666666667,0.06108,0.20335665318915988,0.0004558428691909779,0.20293532449650967,0.20412238600009885,0.09696048693613618,0.0,0.09696048693613618,0.09696048693613618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
header,2024-09-29_2024-10-05,important,0.01,5,1,0.9881157933333333,0.06093666666666667,0.20362627094067598,0.09696048693613618,0.9807616342222222,0.0008271238737216181,0.9795208333333334,0.9819738777777779,0.061363333333333325,3.451247761478648e-05,0.06131,0.06139666666666667,0.1955114153109052,0.0004327928862563561,0.19510022868822316,0.19622615020383236,0.09696048682513866,0.0,0.09696048682513866,0.09696048682513866,-0.007746649333333267,0.0005971718475076153,-0.00859495999999993,-0.0070265377777776195,0.0003360000000000002,2.7112932543552362e-05,0.0002999999999999947,0.0003733333333333366,-0.007845237878254635,3.6417107179433494e-05,-0.007896235796266499,-0.007786010983249991,-1.109975167334909e-10,0.0,-1.109975167334909e-10,-1.109975167334909e-10
header,2024-09-29_2024-10-05,important,0.05,5,4,0.9881157933333333,0.06093666666666667,0.20362627094067598,0.09696048693613618,0.9547989435555555,0.0038704555211127568,0.9479567822222221,0.9597641044444445,0.06845799999999999,0.00041147755440336744,0.06816,0.06923333333333333,0.1923246672104777,0.005738777073323252,0.18097280448055042,0.1966419950751179,0.10829457165179823,0.05902253937776176,0.0018974996895460374,0.1844005029841884,-0.03370933999999999,0.0039593096391207,-0.04073903555555569,-0.028779817777777716,0.007430666666666662,0.0003843459090165731,0.007113333333333333,0.008153333333333325,-0.011031985978682147,0.005559681404600836,-0.02199348958317343,-0.0064909953696729306,0.011334084715662043,0.05902253937776176,-0.09506298724659014,0.08744001604805221
