density_bin,feature_group,n_rows,auc_mean,auc_std,auc_min,auc_max,mix_at_10_mean,mix_at_10_std,mix_at_10_min,mix_at_10_max,js_divergence_mean,js_divergence_std,js_divergence_min,js_divergence_max
high_density,all,5,0.999075895663912,8.151004056286964e-05,0.9989511820890258,0.9991927052682695,0.0099557826601445,0.0004546513486239546,0.009185833333333332,0.010565745285455955,0.07263558774369708,0.001108746818135603,0.0713230075339601,0.07404521350493423
high_density,header,5,0.996869852802455,0.00011338999011501243,0.9966793998119947,0.9970281847452108,0.015169756572861893,0.0005028641595479654,0.014538333333333334,0.016056532862226146,0.07235835845673085,0.0011131879584872668,0.07103919774099256,0.07375916984477479
high_density,imports,5,0.948477259734654,0.008326612621545253,0.9325035269940163,0.9541654744768306,0.12509793535053876,0.02308036472379106,0.09463004474962709,0.14499879167673602,0.06189988831354506,0.0018257968741470527,0.058862803907690005,0.0638325323636424
high_density,section,5,0.9989011434946284,5.332734708951444e-05,0.9988391280168143,0.9989988294294114,0.014964590082582645,0.0007511143987670741,0.013713333333333333,0.01606653277889351,0.049574425809214485,0.0017383639889290783,0.046196920454547895,0.050860939711727206
high_density,strings,5,0.9984109294589263,0.00010690598460279457,0.9982663670615852,0.9985225206210924,0.011794773676886026,0.0004979905115617223,0.011056666666666666,0.012522395646702943,0.000541301063331856,3.324154942136325e-05,0.0004961515730181154,0.0005959257782171601
low_density,all,5,0.9753257938969995,0.000688996006424192,0.97453755821075,0.9763114252233279,0.0864498788746205,0.0010871426386105105,0.08501750000000001,0.08788250000000002,0.07984698299901812,0.0015204129129561142,0.07805644173429654,0.0821382467795839
low_density,header,5,0.9507714898740416,0.0018951834172642019,0.9481641551398766,0.9530244150955302,0.0874825430774188,0.000688510830099306,0.08695594203381639,0.08884416666666665,0.07856467434690033,0.0015186709513437494,0.07663848861085963,0.08084023256500775
low_density,imports,5,0.9231172181321226,0.0014302397003646576,0.9216561225576473,0.9256272335901101,0.1410520270553301,0.00193716639693169,0.1379175,0.1432321397321689,0.018218683550633948,0.00023098242010151487,0.01795766769554583,0.018625080134619137
low_density,section,5,0.9699134583133932,0.0006939888917644948,0.968817150254519,0.9707479241777464,0.07697591097157523,0.0008488199764515476,0.07584583333333335,0.07836083333333334,0.20880932084734924,0.014591653343126674,0.1839902818620696,0.22769203387981968
low_density,strings,5,0.9420331083258973,0.001693436015200338,0.9397260298586377,0.9444240438880372,0.11313679185312345,0.0010275285007048786,0.11206083333333335,0.11453333333333332,0.0005339848623941859,6.50111665844067e-05,0.0004697667464816991,0.0006122884699725573
mid_density,all,5,0.9911319149956009,0.00048056636082134983,0.9902632731477498,0.9915338282512636,0.043689432211785006,0.00023978045897244134,0.043225180104917105,0.04391369928082734,0.07852980847174432,0.0011775830885362745,0.07717866345646306,0.08041985065179398
mid_density,header,5,0.984016097530769,0.0005516494302992028,0.9830327275448705,0.9845643168430864,0.05059046094151366,0.0001877440313977312,0.05032479301997091,0.05088209068408903,0.0783374095732062,0.001179174918918054,0.07696238055737561,0.08020499092884734
mid_density,imports,5,0.9428374439453107,0.0011329151446881974,0.9406456172387255,0.9437233737217081,0.14031332807134142,0.0019171302435345412,0.13729156076300636,0.14268041666666664,0.03919285073461654,0.00028984476636464344,0.0388062517838684,0.039638679133196277
mid_density,section,5,0.9888965992302433,0.0003508970560059788,0.9885467340532916,0.9895032451804798,0.04646477646985205,0.00046280376259348887,0.04600580004833373,0.047203749999999996,0.08886725729126714,0.0035578423267818337,0.0848640137296407,0.09395691632658013
mid_density,strings,5,0.9682629649105163,0.0011202132713730008,0.9663461442949237,0.9694338559756863,0.06248159386514838,0.000493961393662513,0.06191843265360544,0.06312719272660607,0.00017936978231644277,2.391622622264008e-05,0.00015431040766320826,0.0002102653432060416
