feature_group,test_week,perturbation_type,strength,n_trials,n_masked_features,auc_original,mix_at_k_original,silhouette_original,js_divergence_original,auc_mean,auc_std,auc_min,auc_max,mix_at_k_mean,mix_at_k_std,mix_at_k_min,mix_at_k_max,silhouette_mean,silhouette_std,silhouette_min,silhouette_max,js_divergence_mean,js_divergence_std,js_divergence_min,js_divergence_max,delta_auc_mean,delta_auc_std,delta_auc_min,delta_auc_max,delta_mix_at_k_mean,delta_mix_at_k_std,delta_mix_at_k_min,delta_mix_at_k_max,delta_silhouette_mean,delta_silhouette_std,delta_silhouette_min,delta_silhouette_max,delta_js_divergence_mean,delta_js_divergence_std,delta_js_divergence_min,delta_js_divergence_max
header,2024-09-22_2024-09-28,baseline,0.0,5,0,0.964759965,0.0714,0.18722240528191045,0.09764068590466503,0.9648709835,0.000555614573503658,0.9639206787499999,0.9655992474999999,0.0714645,0.0001323385809203056,0.0713625,0.0717175,0.18195188264862033,0.0034707095375230423,0.1774358447993833,0.18722240528191045,0.09500879036929237,0.0015866611634645202,0.09347633013545045,0.09764068590466503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
header,2024-09-22_2024-09-28,important,0.01,5,1,0.964759965,0.0714,0.18722240528191045,0.09764068590466503,0.9207057630000002,0.02282429497567261,0.8998662337500001,0.9634074925,0.0718065,0.0002945275878419563,0.0713925,0.072285,0.1760772620809841,0.006243585990913325,0.16982121901348773,0.18765742461245596,0.09500879029259615,0.0015866612112481768,0.09347633003002459,0.0976406859437085,-0.044165220499999956,0.022797070632401186,-0.0640544449999998,-0.0013524725000000348,0.0003420000000000006,0.00020184399916767703,-7.500000000007501e-06,0.0005674999999999986,-0.005874620567636241,0.0031587453807385107,-0.007614625785895557,0.00043501933054551634,-7.669624102479843e-11,5.7872416468261906e-11,-1.0627805580032401e-10,3.904347678496123e-11
header,2024-09-22_2024-09-28,important,0.05,5,4,0.964759965,0.0714,0.18722240528191045,0.09764068590466503,0.8929369919999999,0.014040355381666156,0.8732831349999999,0.9103782924999999,0.07224,0.00042165447940227215,0.07157,0.0728925,0.1788086389139005,0.005501195372297002,0.17151882292483375,0.18595522483611793,0.09488782181107284,0.001540441672884238,0.09339150312830771,0.09743887062125407,-0.07193399150000004,0.014061917164633366,-0.09189981000000014,-0.054513788750000125,0.0007754999999999956,0.0004127995881780942,0.00019999999999999185,0.0014200000000000046,-0.003143243734719836,0.0021636504150599053,-0.005917021874549538,-0.0009286864685820184,-0.00012096855821952524,6.801947994325665e-05,-0.00020181528341095545,-3.16353156532001e-07
header,2024-09-22_2024-09-28,important,0.1,5,8,0.964759965,0.0714,0.18722240528191045,0.09764068590466503,0.85052823525,0.06163559144001316,0.77140107,0.9049745975,0.07551749999999999,0.0029314650773973067,0.0728925,0.0791875,0.18162286391994525,0.002584868115227208,0.17789003512854773,0.18514930552970346,0.09421535609501068,0.001307095989932216,0.09294552029385224,0.09602667285980093,-0.11434274824999995,0.06170736310463993,-0.193781875,-0.059917483750000056,0.004053000000000001,0.002999814327587625,0.0014200000000000046,0.007787499999999989,-0.00032901872867507345,0.0010262294587816136,-0.002073099752206986,0.0004991262956336451,-0.0007934342742816902,0.0006249023198789157,-0.001614013044864096,-0.00021193410256986622
header,2024-09-22_2024-09-28,random,0.01,100,1,0.964759965,0.0714,0.18722240528191045,0.09764068590466503,0.9641893458250002,0.0021856496544003265,0.94945246,0.9656571700000001,0.07165445,0.0007791307319699317,0.0711675,0.076785,0.18221834463424494,0.0039004285766424426,0.1717541124463514,0.19027886825732945,0.09406250032190461,0.00810328386028744,0.015626462706508203,0.0976423309910002,-0.0006816376749999875,0.001988667581274259,-0.015307504999999999,0.0006682524999999107,0.00018994999999999985,0.0007306308900532475,-0.00028000000000000247,0.0050675000000000026,0.0002664619856245645,0.0015526747641591615,-0.005681732353031904,0.0039033649767006573,-0.0009462900473877954,0.00777675641520866,-0.07784986742894225,9.327145867345232e-05
header,2024-09-22_2024-09-28,random,0.05,100,4,0.964759965,0.0714,0.18722240528191045,0.09764068590466503,0.9576281169374998,0.014368269027023994,0.8880405925,0.9658953375000001,0.071970525,0.0008991984830252997,0.0707475,0.0767525,0.1823392080089728,0.004572186560716403,0.1691276227650764,0.1935112622128687,0.09398456508999802,0.029869482041299408,0.015044495383813198,0.34739527931372144,-0.007242866562499986,0.014378437653014895,-0.07671937250000005,0.000712392500000103,0.0005060249999999994,0.0008898803357053126,-0.0006525000000000003,0.005382499999999998,0.00038732536035246206,0.003382418213116458,-0.008308222034306895,0.008086808542170837,-0.0010242252792943768,0.029563137438618176,-0.08145096213391798,0.24975459340905642
header,2024-09-22_2024-09-28,random,0.1,100,8,0.964759965,0.0714,0.18722240528191045,0.09764068590466503,0.9524146806250002,0.02396797473065833,0.7714700112499999,0.9652370299999999,0.0731985,0.0018420859439776417,0.07119,0.0795625,0.1828624196494207,0.006887057363429653,0.16766473538897272,0.19675144720433754,0.09339601958759289,0.05830593752851904,0.004168439888398267,0.3290507239552544,-0.012456302874999976,0.023978323451879415,-0.19412923625,0.0001550199999998947,0.0017340000000000003,0.001814452568958472,-0.00019249999999999823,0.007844999999999991,0.0009105370008003869,0.005549326474951451,-0.012701916995711826,0.01457592653601264,-0.001612770781699524,0.05827335535426323,-0.09014987784921195,0.23557439381980397
header,2024-09-29_2024-10-05,baseline,0.0,5,0,0.9678123624999999,0.068815,0.2094270210602148,0.09722842907663734,0.9683249115000001,0.000583821409355732,0.9676896987500001,0.9691348175,0.0693635,0.0006439887421376245,0.068725,0.0703675,0.20626730178848388,0.0018196474125932766,0.20403452772092695,0.2094270210602148,0.09707930576510249,0.000805856984993918,0.09615077821881629,0.09844887522600926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
header,2024-09-29_2024-10-05,important,0.01,5,1,0.9678123624999999,0.068815,0.2094270210602148,0.09722842907663734,0.9210972925,0.023876325005705044,0.9022857200000001,0.9666585050000001,0.06978999999999999,0.0007461400672795968,0.0689725,0.0709125,0.2001872371650062,0.005130511797232657,0.1965111970556779,0.21030202379315752,0.09707930568382717,0.0008058569913634519,0.09615077810674799,0.09844887511489692,-0.047227618999999964,0.02398943441574304,-0.0658049974999999,-0.0011538574999998552,0.00042650000000000186,0.00016035585427417494,0.00015750000000000486,0.0005600000000000049,-0.0060800646234776875,0.0034832182438052123,-0.008144087314353371,0.0008750027329427201,-8.12753198076166e-11,6.198654357537004e-11,-1.1390569043534526e-10,4.26843976830682e-11
header,2024-09-29_2024-10-05,important,0.05,5,4,0.9678123624999999,0.068815,0.2094270210602148,0.09722842907663734,0.8920965797499999,0.016388794909507926,0.8689181237499999,0.9095634975,0.0703525,0.0007154666309479434,0.0693525,0.0713925,0.20325560417847566,0.0038734846438499824,0.19872770813467042,0.20901767770822763,0.09715950108427976,0.0008333335716425263,0.09615038930677673,0.09859035429873345,-0.07622833174999999,0.015853106182313764,-0.09877157500000022,-0.05957131999999998,0.000989000000000001,0.0002851999298737648,0.0006275000000000031,0.0014875000000000027,-0.0030116976100082347,0.0021857051210364934,-0.00560170987308406,-0.0004093433519871681,8.01953191772814e-05,6.0302857959681266e-05,-3.889120395589307e-07,0.0001524474695137057
