feature_group,operator,test_week,selection_type,selection_mode,selection_value,n_trials,n_selected_features,n_candidate_features,auc_mean,auc_std,auc_min,auc_max,delta_auc_mean,delta_auc_std,delta_auc_min,delta_auc_max,flip_rate_mean,flip_rate_std,flip_rate_min,flip_rate_max,malware_to_benign_rate_mean,malware_to_benign_rate_std,malware_to_benign_rate_min,malware_to_benign_rate_max,mean_abs_probability_shift_mean,mean_abs_probability_shift_std,mean_abs_probability_shift_min,mean_abs_probability_shift_max,mean_signed_probability_shift_mean,mean_signed_probability_shift_std,mean_signed_probability_shift_min,mean_signed_probability_shift_max,mean_margin_shift_mean,mean_margin_shift_std,mean_margin_shift_min,mean_margin_shift_max,boundary_low_10_flip_rate_mean,boundary_low_10_flip_rate_std,boundary_low_10_flip_rate_min,boundary_low_10_flip_rate_max,boundary_low_10_malware_to_benign_rate_mean,boundary_low_10_malware_to_benign_rate_std,boundary_low_10_malware_to_benign_rate_min,boundary_low_10_malware_to_benign_rate_max,boundary_low_20_flip_rate_mean,boundary_low_20_flip_rate_std,boundary_low_20_flip_rate_min,boundary_low_20_flip_rate_max,boundary_low_20_malware_to_benign_rate_mean,boundary_low_20_malware_to_benign_rate_std,boundary_low_20_malware_to_benign_rate_min,boundary_low_20_malware_to_benign_rate_max
header,header_benign_substitution,2024-10-20_2024-10-26,important,budget,1.0,5,1,7,0.944725508,0.0009207360105065114,0.9437200550000001,0.9461685099999999,-0.014057728749999953,0.0005019128755477252,-0.014855251249999979,-0.013382550000000104,0.061770000000000005,0.004618939272170614,0.0565,0.0684,0.047349999999999996,0.003521221379010414,0.0423,0.05245,0.07663203862683805,0.0028395451678663772,0.07395362004010941,0.08135010380108212,-0.057195227198955256,0.00215587373199932,-0.06082971515537598,-0.05521329298785911,-0.0397267555648932,0.0014745189533365009,-0.04178971343630326,-0.037787637915903075,0.3063,0.019226544151250895,0.275,0.327,0.1663,0.013926952286842952,0.149,0.189,0.24935000000000002,0.016937089478419844,0.2305,0.28,0.1773,0.01221208417920545,0.1645,0.20025
header,header_benign_substitution,2024-10-20_2024-10-26,important,budget,2.0,5,2,7,0.9445711995,0.0009230369052581225,0.9435112175,0.94602466,-0.014212037249999953,0.0004930109530688086,-0.014956686249999906,-0.01352640000000005,0.062060000000000004,0.004675724542784787,0.05655,0.0688,0.047650000000000005,0.0035890110058343374,0.0424,0.05285,0.07715751287922977,0.002825732662286286,0.07431880175228554,0.08160479686874918,-0.05785669614553872,0.00216368983115116,-0.0612890292469359,-0.055679315158456824,-0.040223449713005247,0.0014160278371415675,-0.04210547072372802,-0.0386569464058155,0.3066,0.01952792871760853,0.275,0.327,0.16670000000000001,0.01426744546160945,0.149,0.19,0.25015,0.016634752778445498,0.23225,0.2805,0.17814999999999998,0.011958887908162701,0.16625,0.20075
header,header_benign_substitution,2024-10-20_2024-10-26,important,budget,3.0,5,3,7,0.9448606439999999,0.0008033572388958546,0.9439639825000001,0.9460605899999999,-0.013922592749999917,0.00044125055173001987,-0.01463384124999978,-0.013490470000000143,0.06275,0.004696700969829781,0.05765,0.0695,0.04759,0.0035173001009296888,0.0424,0.05265,0.07758787685592297,0.0028612280758440194,0.07444764209535941,0.08202908528675817,-0.056990845106100085,0.0020816793865035548,-0.06028980137342158,-0.054730986743173414,-0.039591704438873124,0.0015235814081362197,-0.04140407188565215,-0.037456018858766066,0.3104,0.018677258899528055,0.2805,0.3335,0.16640000000000002,0.014178857499812885,0.149,0.19,0.25359999999999994,0.01693266074779743,0.2355,0.284,0.178,0.01167582973496959,0.16625,0.2
header,header_benign_substitution,2024-10-20_2024-10-26,random,budget,1.0,100,1,7,0.9560404844125,0.0058008801670116706,0.9437200550000001,0.95986288625,-0.0027427523374999653,0.005676242444115003,-0.014855251249999979,0.0004916175000000411,0.012935499999999997,0.025061513616499703,0.0,0.0684,0.009698,0.019315825014738563,0.0,0.05245,0.01582974284411201,0.030499592462737833,1.4005858734424448e-06,0.08135010380108212,-0.011210161360876865,0.02306971822908432,-0.06082971515537598,0.0015749280042186165,-0.007730626688960519,0.01596107445947895,-0.04178971343630326,0.001390011112580784,0.06456,0.12245087341460657,0.0,0.327,0.033429999999999994,0.06665815854042174,0.0,0.189,0.05230249999999998,0.10083895139652137,0.0,0.28,0.0361475,0.07213921519361019,0.0,0.20025
header,header_benign_substitution,2024-10-20_2024-10-26,random,budget,2.0,100,2,7,0.9557233143625001,0.00596252398124635,0.9436887075,0.96006730625,-0.003059922387499965,0.00595046364046975,-0.01490911624999991,0.0005162462500000187,0.0148045,0.02558241495148572,0.0,0.0684,0.010879999999999999,0.019772608578536115,0.0,0.05245,0.01836130165816742,0.03175427990998997,2.3227693445721102e-05,0.08177522457314283,-0.012571296689817825,0.024153883659232545,-0.061091258271436126,0.0021448088708609435,-0.008712038382258359,0.016811701466968105,-0.04203417779520321,0.0017614233571296922,0.075675,0.12614466645482875,0.0,0.3295,0.03839,0.07000580618777273,0.0,0.19,0.06043249999999999,0.10336161554827787,0.0,0.28125,0.04086,0.07431211475930423,0.0,0.20025
header,header_benign_substitution,2024-10-20_2024-10-26,random,budget,3.0,100,3,7,0.9532173302000001,0.006968113229269064,0.9434883625,0.96009537625,-0.005565906549999968,0.006944178616111526,-0.01484144374999996,0.0007120150000001768,0.026269500000000005,0.030081519156285975,0.00015,0.0695,0.019542999999999998,0.02325620994487279,0.0,0.05285,0.03242007294198903,0.03706192075182799,0.0005741192636287568,0.08183440332691148,-0.022835980969025255,0.02818053480850985,-0.06096449633470716,0.0024669682057153284,-0.01582230434346314,0.019573725935393124,-0.04195404853731361,0.0020440230314750997,0.13143999999999997,0.14647822841637592,0.0,0.3335,0.06749,0.08077663585468263,0.0,0.19,0.1063875,0.12093318596956752,0.0005,0.284,0.0728275,0.08683825262377175,0.0,0.20075
header,header_benign_substitution,2024-10-27_2024-11-02,baseline,baseline,0.0,5,0,7,0.94372923725,0.0009448466296532842,0.9423881312500001,0.9449425812500001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
header,header_benign_substitution,2024-10-27_2024-11-02,important,budget,1.0,5,1,7,0.9270452969999999,0.0013992656900499558,0.9252090775,0.9286829625,-0.016683940249999994,0.0005615746987842374,-0.01747692249999988,-0.015962425000000002,0.06838000000000001,0.004941113234889482,0.06355,0.077,0.049589999999999995,0.004334674151536653,0.0459,0.05775,0.07817426076234343,0.0029401149202131923,0.07443614797519423,0.08285844855590933,-0.05240018116998787,0.0019767468639798978,-0.0556438603421117,-0.04956958398484079,-0.03154849191858691,0.0017626304457274355,-0.03388721654966631,-0.028923008905416783,0.2972,0.027266462916924156,0.246,0.3225,0.12449999999999999,0.01808590611498357,0.1045,0.152,0.227,0.01832211778152296,0.1955,0.2465,0.13699999999999998,0.007372245248226615,0.12525,0.14575
header,header_benign_substitution,2024-10-27_2024-11-02,important,budget,2.0,5,2,7,0.9268925065,0.0013952626869918002,0.9250072224999999,0.9285527725,-0.016836730750000008,0.000566684371145314,-0.017580129999999805,-0.016092615000000032,0.06858,0.004933822047865121,0.06365,0.0773,0.049789999999999994,0.004401068052189149,0.046,0.05805,0.07893539198014023,0.002969368106832813,0.07493758134382347,0.08319203878238508,-0.05332905688640294,0.002013360791687865,-0.05626604296356736,-0.050240968367712364,-0.03232723285533826,0.0017327437215497324,-0.03506848643276543,-0.030233522908407775,0.2972,0.027266462916924156,0.246,0.3225,0.12449999999999999,0.01808590611498357,0.1045,0.152,0.22705000000000003,0.018375527203321265,0.1955,0.24675,0.13705,0.0074016889964385775,0.12525,0.14575
header,header_benign_substitution,2024-10-27_2024-11-02,important,budget,3.0,5,3,7,0.9272059699999999,0.001286736839378981,0.92548006,0.9285930975000001,-0.016523267249999973,0.0004767428373527169,-0.017228372499999867,-0.016016553749999884,0.06926,0.0052304301926323436,0.0638,0.0785,0.04963,0.004439436901229704,0.0456,0.05795,0.07941277453445542,0.0030641042955498812,0.0749716750053632,0.08362933112101066,-0.052254370187742906,0.001750581411623709,-0.05504861145982927,-0.05012671595901536,-0.0315882788173729,0.0018732105723994288,-0.03448844021975865,-0.028947779225912497,0.30089999999999995,0.028201772993909448,0.2495,0.3295,0.1242,0.018293714767646293,0.1045,0.152,0.23025,0.018651407453594483,0.19825,0.2505,0.13684999999999997,0.007257065522647561,0.12525,0.1455
